Gene = Atrip
Position 4832: 1.1205282427085311e-05
Position 686: 7.530120032323407e-06
Position 405: 7.510671425649767e-06
Position 323: 6.800404958956648e-06
Position 117: 6.736867910336205e-06
Position 4869: 6.423327868786227e-06
Position 246: 6.156888063573505e-06
Position 90: 4.1789846373868715e-06
Position 81: 4.088324159443546e-06
Position 558: 3.936371407216925e-06
Position 655: 3.42982685154022e-06
Position 653: 2.6956782415016367e-06
Position 539: 1.7325001528732919e-06
Position 13777: 1.6071305197905427e-06
Position 13958: 1.4922749587112155e-06
Position 13490: 1.086151886218324e-06
Position 69: 8.107930607972646e-07
Position 442: 6.954352380730925e-07
Position 8281: 3.597560827335469e-07
Position 8121: 2.5115943147537864e-07
Position 13561: 1.397973150742483e-07
Position 952: 7.299391095509564e-08
Position 5048: 6.053187366839206e-08
Position 13846: 5.686519688203508e-08
Position 733: 4.2780071168457664e-08
Position 1002: 4.237951481732842e-08
Position 511: 2.6333221233326517e-08
Position 4989: 6.850951569309864e-09
Position 963: 2.683291310472646e-09
Position 996: 1.8192297744824613e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4726: 0.9601360276747859
Position 13414: 0.9545425058628733
Position 8031: 0.905588232301557
Position 13643: 0.5939813655583703
Position 12455: 0.5224277560315065
Position 12922: 0.5087572370535872
Position 12486: 0.45589497252321304
Position 2235: 0.4087242379561632
Position 1386: 0.3703015947500121
Position 2715: 0.3541664569830808
Position 7005: 0.30890212275024814
Position 13611: 0.29321465035943695
Position 14090: 0.28319195787019685
Position 2307: 0.2629160589844581
Position 6986: 0.2588432359312731
Position 13938: 0.24643153225304715
Position 14215: 0.23005309880409291
Position 10412: 0.22559121518926661
Position 7011: 0.1986291500009197
Position 5454: 0.17540030186430536
Position 12925: 0.16121938026736188
Position 8996: 0.1574630412205735
Position 4315: 0.1412378790972813
Position 4565: 0.1351426716150893
Position 462: 0.12877224550473468
Position 756: 0.12165486297840943
Position 5134: 0.1132498173187197
Position 6199: 0.09393609416502034
Position 12352: 0.09221837269426672
Position 2311: 0.0909972001786248
Position 4074: 0.09031621728321915
Position 5521: 0.08886070361016514
Position 4027: 0.08629728470474354
Position 6213: 0.08234626981383505
Position 1846: 0.08168776333280015
Position 8758: 0.07685456724369237
Position 4957: 0.0756494050158761
Position 5107: 0.07225020080080828
Position 4561: 0.06645953425741367
Position 6872: 0.06362039372388499
Position 12696: 0.06130802828552054
Position 6457: 0.06058470913003434
Position 13114: 0.05940394369046147
Position 10933: 0.04801528183976352
Position 8905: 0.04622297224312121
Position 6219: 0.04308820298101591
Position 13782: 0.04278931082751464
Position 5642: 0.038029202227673725
Position 13156: 0.036922143917270084
Position 6244: 0.03609402861765768
Position 2085: 0.03494569159804943
Position 4106: 0.0339819905070549
Position 5543: 0.02958570568718125
Position 10846: 0.028468284098935412
Position 1340: 0.02841122929932568
Position 1261: 0.027510002223252478
Position 14147: 0.025074750175927044
Position 1280: 0.023897851304280345
Position 12755: 0.02331674683817651
Position 5398: 0.02273206289991615
Position 4698: 0.022707600461993688
Position 13669: 0.022561015138508677
Position 5472: 0.020582363415487255
Position 1265: 0.0204679774889019
Position 14217: 0.016624896151568393
Position 5139: 0.015482357665615159
Position 6334: 0.015305371267798962
Position 14052: 0.014980781467043552
Position 13739: 0.013514605308355049
Position 261: 0.01192136563550845
Position 4093: 0.011914084922691089
Position 4501: 0.01056319274230229
Position 5524: 0.009830131813119468
Position 1410: 0.00981829200099908
Position 12965: 0.009679669801510358
Position 1366: 0.00959168795820861
Position 9990: 0.009314400272590194
Position 7027: 0.009123576189896059
Position 13906: 0.008938821526757876
Position 8060: 0.008618452110334953
Position 2323: 0.00857236473294329
Position 4142: 0.008386664477199591
Position 4589: 0.0075064269037040995
Position 13310: 0.007435791324857179
Position 13994: 0.0072707699176387825
Position 7747: 0.006963945454953583
Position 5199: 0.006802630277925982
Position 716: 0.006755648799157704
Position 2690: 0.006253498104669319
Position 5604: 0.006228347174552934
Position 5253: 0.00611894479836733
Position 13126: 0.005404824464510766
Position 5856: 0.004825781512920647
Position 246: 0.004820404518255211
Position 8911: 0.004698523432500932
Position 12811: 0.004578304035132676
Position 2052: 0.004437386719514944
Position 13187: 0.00437160200125689
Position 1213: 0.004149057888957451
Position 13418: 0.003969267503905725
Position 12941: 0.003969266716219054
Position 9108: 0.003850720768759802
Position 9724: 0.003837445795447762
Position 1426: 0.003676401161284112
Position 494: 0.0036271482555432976
Position 13940: 0.00358137369917921
Position 6947: 0.0035625591658208135
Position 4741: 0.0035357765245193863
Position 5218: 0.0034460918658105913
Position 1184: 0.003413607453902693
Position 4753: 0.0032822651484965817
Position 4941: 0.0032285264445375077
Position 10383: 0.003170854018275795
Position 2783: 0.0031261603627167124
Position 2359: 0.0029809522939991664
Position 777: 0.002901623848929714
Position 8883: 0.0028947697689624386
Position 805: 0.002724536079139651
Position 1284: 0.0026513769907240505
Position 8076: 0.002595071843917852
Position 8831: 0.0024417551249245094
Position 1669: 0.0022682082798116832
Position 6293: 0.0022546969435233446
Position 2123: 0.002216337855746575
Position 8110: 0.002186901560014533
Position 2739: 0.0021700776894831597
Position 1737: 0.0021275596663866
Position 14193: 0.002092329434403991
Position 6248: 0.001986174652569584
Position 4118: 0.0019706808466454584
Position 13591: 0.0018393119646633877
Position 5382: 0.0017778192633814511
Position 8088: 0.001716583151490678
Position 203: 0.0016575523223403535
Position 13615: 0.0016448872012722908
Position 8535: 0.0015621161514785304
Position 13692: 0.0014959233972628835
Position 218: 0.001480741378453198
Position 10232: 0.0014601525754295954
Position 5774: 0.0014440402310431006
Position 4964: 0.0014318405644467313
Position 4927: 0.001424008319762886
Position 821: 0.0013888197318226087
Position 1312: 0.0013222157680201636
Position 1435: 0.001311212254374862
Position 1326: 0.0012896895281762882
Position 10193: 0.0012788864389699467
Position 2268: 0.0012332207510295265
Position 5111: 0.0012190138244309817
Position 4086: 0.0011615168162648112
Position 7842: 0.0011117291727045493
Position 4408: 0.0010389172811190168
Position 7039: 0.0009794555089491985
Position 2154: 0.0009502973956876841
Position 8702: 0.0009240288217565057
Position 4057: 0.0009158914610981237
Position 7171: 0.0009115592142408441
Position 497: 0.0009059158670774171
Position 329: 0.0008748037833226094
Position 2326: 0.0008657424634793721
Position 1458: 0.0008493600546244613
Position 693: 0.0008437728623286623
Position 702: 0.0008234736140040335
Position 1049: 0.0008074277315482342
Position 13672: 0.0008059310069225715
Position 13986: 0.0008031455831022135
Position 12762: 0.0007665306165284196
Position 5439: 0.0007453218384089733
Position 6843: 0.0007356239059878459
Position 6751: 0.0007198518150684433
Position 13561: 0.0007126361660181481
Position 13493: 0.0006808164743739643
Position 3996: 0.0006789769379389466
Position 8812: 0.0006678722295763782
Position 6064: 0.0006534633053899558
Position 4321: 0.0006425197217226661
Position 5048: 0.0006391546077542837
Position 1479: 0.0006189813871235032
Position 2355: 0.000604088284315965
Position 2027: 0.0005976955536609416
Position 5272: 0.0005589725058566675
Position 1441: 0.0005566077430101954
Position 2674: 0.0005382307170597367
Position 1759: 0.0005348369912467994
Position 5186: 0.0005302879721448728
Position 8324: 0.0005226712410033505
Position 5818: 0.0005099849207530957
Position 12723: 0.000496909482998447
Position 13087: 0.0004947328493753554
Position 14306: 0.0004611999905087508
Position 9470: 0.00045664037267306517
Position 303: 0.0004393692900874298
Position 4672: 0.00043151245856919694
Position 9212: 0.0004282736246388895
Position 14247: 0.000424834155706223
Position 14260: 0.0004034200868369117
Position 9441: 0.00039186278386637305
Position 9154: 0.0003793741164450197
Position 8824: 0.0003715051555916063
Position 2331: 0.0003555934492910687
Position 1397: 0.0003544460731990825
Position 1762: 0.00035255117585825005
Position 1862: 0.0003410405212185099
Position 7219: 0.0003284218550737227
Position 625: 0.00029773989629112193
Position 2697: 0.00029721041913751637
Position 2044: 0.00027697735932865676
Position 13435: 0.00026031308579238
Position 7772: 0.00025253921426062533
Position 1302: 0.0002483549625182731
Position 13886: 0.0002441817781752235
Position 2524: 0.00023275427981240754
Position 7605: 0.00021070548343845024
Position 8729: 0.0002090149415344765
Position 2275: 0.00020576653990472295
Position 5176: 0.0002044712687638439
Position 14167: 0.00020422136263065948
Position 13143: 0.00020399553712435265
Position 1697: 0.00018132268005684245
Position 8712: 0.00018122732899043432
Position 5116: 0.0001750639379451006
Position 1857: 0.00017502945599395605
Position 5189: 0.0001745361892208711
Position 2175: 0.0001726058067747236
Position 1812: 0.0001656713811106655
Position 6094: 0.0001645357136780107
Position 13752: 0.00016194153469261402
Position 2242: 0.00015895555118284357
Position 963: 0.00015723916372447643
Position 14183: 0.00015615292391694645
Position 1002: 0.00014045014312429917
Position 5482: 0.0001264035736217853
Position 14299: 0.00011938135301647737
Position 2476: 0.00011592142309449911
Position 1993: 0.00011503893210961355
Position 13241: 0.00011374963193234265
Position 1634: 0.00010729627130672887
Position 3765: 0.000103566161218618
Position 1237: 0.00010265804024785096
Position 239: 0.00010126987376669761
Position 438: 9.97795067413198e-05
Position 979: 9.561299831358495e-05
Position 1482: 9.256701675672198e-05
Position 1118: 8.266887222450184e-05
Position 5681: 8.20514956568253e-05
Position 8144: 8.052385647392785e-05
Position 8871: 7.683979283370597e-05
Position 5329: 7.486779721555652e-05
Position 1444: 7.474781989326253e-05
Position 8001: 7.029736775562517e-05
Position 370: 7.021043186536219e-05
Position 410: 6.820036538823927e-05
Position 828: 6.405716874701506e-05
Position 2482: 6.294041640653323e-05
Position 5299: 6.235375998573288e-05
Position 341: 6.102281133551999e-05
Position 8770: 5.9242837557628504e-05
Position 5204: 5.796977657643296e-05
Position 229: 5.535508274487094e-05
Position 3314: 5.3570494452427756e-05
Position 1998: 5.353055324956587e-05
Position 3360: 5.242016078258152e-05
Position 5004: 4.9930928359598246e-05
Position 430: 4.9083267667219285e-05
Position 5984: 4.7873801738978545e-05
Position 499: 4.784770482043115e-05
Position 8950: 4.70681887765511e-05
Position 1186: 4.429656844923466e-05
Position 8965: 4.234240352401332e-05
Position 13689: 4.1070951401732236e-05
Position 1984: 3.979078031795745e-05
Position 5827: 3.8028750619100746e-05
Position 305: 3.510907389158644e-05
Position 2526: 3.3061036310396835e-05
Position 1149: 3.1093260458053314e-05
Position 4966: 2.3733327541977493e-05
Position 1822: 2.1123223705382646e-05
Position 145: 2.0822379032900337e-05
Position 2479: 2.054301122044485e-05
Position 214: 2.0250488858370537e-05
Position 558: 1.94666153853715e-05
Position 6556: 1.9235240401034587e-05
Position 1619: 1.8990622868131373e-05
Position 856: 1.7163851077517554e-05
Position 519: 1.7099499783974236e-05
Position 976: 1.6695047554243938e-05
Position 5227: 1.3743113425598775e-05
Position 1647: 1.2768388844037695e-05
Position 151: 1.152307700261781e-05
Position 2402: 1.1035320363057915e-05
Position 2586: 1.0111253872804972e-05
Position 921: 8.071129789197504e-06
Position 3794: 8.032601241423758e-06
Position 568: 7.6228054669676075e-06
Position 3642: 7.316917794696031e-06
Position 275: 7.0099373242703745e-06
Position 627: 6.504785997212416e-06
Position 505: 6.296748477141174e-06
Position 528: 5.925002059228024e-06
Position 5241: 5.880701038642015e-06
Position 2811: 5.808813375566936e-06
Position 1101: 4.990655336149237e-06
Position 648: 4.551592589664894e-06
Position 3589: 4.30101603258454e-06
Position 9418: 4.299685455503725e-06
Position 2745: 3.972573911754298e-06
Position 1056: 3.54787183566932e-06
Position 3886: 3.4252243450353437e-06
Position 337: 2.9129452467802576e-06
Position 8927: 2.1873348813469523e-06
Position 526: 1.9348434605151622e-06
Position 374: 1.3165481913271964e-06
Position 8968: 1.2203022863671255e-06
Position 113: 9.387964935525906e-07
Position 508: 7.715541641491976e-07
Position 158: 3.337214563377859e-07
Position 521: 3.0029386565442484e-07
Position 13057: 2.920635228099818e-07
Position 8232: 2.1417635315246358e-07
Position 1021: 1.6287524720959915e-07
Position 173: 8.883453228205851e-08
Position 535: 8.514371645651007e-08
Position 1009: 8.118930275202267e-08
Position 4385: 7.756127761963356e-08
Position 653: 4.954630299559116e-08
Position 13244: 4.620347918330938e-08
Position 539: 3.541981935917245e-08
Position 7883: 2.653501671624085e-08
Position 5068: 2.308923356281523e-08
Position 382: 1.7806688867432182e-08
Position 13315: 1.36802411012271e-08
Position 160: 1.2781712650382894e-08
Position 117: 1.0119071413081707e-08
Position 573: 6.559268371606456e-09
Position 586: 5.048824195569296e-09
Position 537: 1.2311816016669027e-09
Position 659: 6.594366313880116e-11
Position 7891: 1.1962936355127273e-11
Position 609: 1.1296764474691967e-11
