Gene = Psph
Position 17470: 0.003950254152217947
Position 10073: 0.0038793905077913983
Position 3795: 0.003552959661042073
Position 14837: 0.0032104647572761
Position 8291: 0.0029482801466839755
Position 8716: 0.0027120881503058724
Position 14885: 0.0021300033844463117
Position 20949: 0.0018083812613091926
Position 21093: 0.0016425465093645297
Position 21045: 0.0016193993672914367
Position 21020: 0.001322964033434543
Position 21072: 0.001144874191794607
Position 18533: 0.0010516575456220908
Position 19144: 0.0010062124659806029
Position 18225: 0.0009752400955809629
Position 17225: 0.0009084523034811986
Position 8481: 0.0008873616009004867
Position 10837: 0.0007718793418210585
Position 18517: 0.000631638113931501
Position 20577: 0.0005927319015243694
Position 21613: 0.0005711574685910762
Position 197: 0.0005697701809035929
Position 20361: 0.0005379883753813045
Position 622: 0.0004921494282948375
Position 20104: 0.000409280022404829
Position 168: 0.00038408821563307714
Position 99: 0.00036771692924214355
Position 529: 0.000358204573675435
Position 20922: 0.00034922615940662864
Position 9035: 0.00034697480152287336
Position 9214: 0.0003304142879670085
Position 20894: 0.0003185943145826505
Position 123: 0.0003096647734824581
Position 20882: 0.00030095769060456434
Position 20322: 0.0002760241445737716
Position 10350: 0.0002595404770913778
Position 8092: 0.0002586378648669068
Position 990: 0.00024381424830153276
Position 593: 0.00023227994336386207
Position 21593: 0.00022447133892324755
Position 20076: 0.00022204101843110712
Position 21429: 0.00020434331326231583
Position 363: 0.00019503830721586042
Position 19140: 0.00019052183677656687
Position 19864: 0.00019036271390743736
Position 8253: 0.00016905365035005415
Position 818: 0.00015154435843246476
Position 10352: 0.00014703543881822156
Position 205: 0.00014535979990973005
Position 45: 0.00013786805390622424
Position 1338: 0.0001376807174231975
Position 228: 0.00013493688736492684
Position 8742: 0.00012702822126983717
Position 18072: 0.00012006477821298711
Position 72: 0.00011809236604480843
Position 10023: 0.00010684802626408679
Position 418: 8.964661980521254e-05
Position 675: 8.241923746879455e-05
Position 20886: 8.199795608810297e-05
Position 307: 7.857621810762278e-05
Position 2345: 7.182934683620595e-05
Position 8816: 7.169996732234117e-05
Position 20537: 6.636034076351458e-05
Position 856: 6.353503286142632e-05
Position 909: 5.378287046703623e-05
Position 7471: 5.100996951833963e-05
Position 59: 4.848350065570672e-05
Position 8529: 4.667971658062698e-05
Position 316: 4.088525230400928e-05
Position 437: 3.711319121314368e-05
Position 236: 3.475268165381975e-05
Position 655: 3.393929972024474e-05
Position 429: 3.0111630193719495e-05
Position 565: 2.9625832675075743e-05
Position 1078: 2.8925539726074057e-05
Position 19228: 2.835197777297773e-05
Position 18615: 2.5658513249195054e-05
Position 439: 1.7642037203910547e-05
Position 1443: 1.649186475264662e-05
Position 400: 1.538773924376209e-05
Position 1346: 1.2953174103382262e-05
Position 573: 1.2725426579163317e-05
Position 906: 1.1431717657618024e-05
Position 268: 1.0579991487079312e-05
Position 1093: 9.941768510508969e-06
Position 18270: 9.058161656435732e-06
Position 969: 8.92225286262843e-06
Position 761: 7.247592556925963e-06
Position 679: 6.312210119506315e-06
Position 1478: 5.314469469614309e-06
Position 975: 4.816645077751184e-06
Position 1474: 4.48762189138948e-06
Position 8300: 3.6885496132390676e-06
Position 8449: 3.461516031567819e-06
Position 520: 3.3275150677461425e-06
Position 830: 3.293858301274994e-06
Position 1602: 3.2104030580129656e-06
Position 986: 2.6237671690227284e-06
Position 9860: 2.525413265453811e-06
Position 641: 2.2849743271503796e-06
Position 916: 1.9682790902344274e-06
Position 9137: 1.653534590709476e-06
Position 1329: 1.5216599126088139e-06
Position 8458: 1.3488559985113612e-06
Position 1018: 1.30446583826621e-06
Position 1532: 1.259877829263517e-06
Position 8460: 1.2393002372720789e-06
Position 284: 1.1233578771935478e-06
Position 8316: 1.0736965994489559e-06
Position 8432: 9.983190073458417e-07
Position 994: 8.446930071790086e-07
Position 977: 8.0247274127059e-07
Position 836: 6.044469247064603e-07
Position 729: 5.792131386593502e-07
Position 10034: 3.6787528329814625e-07
Position 5147: 2.0340661591219148e-07
Position 4280: 1.9600742955216943e-07
Position 1037: 7.022802677589162e-08
Position 1231: 5.3225744264686256e-08
Position 576: 5.019873773191058e-08
Position 1549: 2.3624384675956075e-08
Position 770: 6.848683390633826e-09
Position 803: 5.158104792723337e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8004: 0.9608046225470569
Position 16708: 0.9387641801663408
Position 18064: 0.910986968457059
Position 8200: 0.8339230287682821
Position 21550: 0.7771828990315438
Position 15816: 0.7145254434365457
Position 20881: 0.6289661495474441
Position 21092: 0.23745041911524323
Position 11050: 0.18589073461605318
Position 20408: 0.1782583912797854
Position 20224: 0.14788274979116103
Position 20432: 0.14186024603235103
Position 9120: 0.1343757050383204
Position 10507: 0.12142504977842629
Position 21322: 0.1142852468377764
Position 14836: 0.08789981950038114
Position 10526: 0.08698040806449574
Position 8869: 0.08661045722722842
Position 16382: 0.08224436325421029
Position 8329: 0.08090661618910287
Position 14919: 0.07235000886297976
Position 8605: 0.06123811181634923
Position 13394: 0.05368864278578776
Position 8352: 0.04672422508054916
Position 1067: 0.046578984621677436
Position 7064: 0.03797689493144624
Position 788: 0.03114163254845461
Position 13241: 0.0298230303047367
Position 16221: 0.028785913797518874
Position 21844: 0.023134894072824985
Position 20593: 0.0201946632583168
Position 20666: 0.01958558374703687
Position 8633: 0.019565419209394426
Position 9198: 0.019397111366024466
Position 15901: 0.019247274655281598
Position 14746: 0.0170421184661088
Position 7973: 0.016152019545060202
Position 8973: 0.015588189121801342
Position 7390: 0.014784634233294446
Position 20440: 0.014760810787432807
Position 8355: 0.014707459879935323
Position 8222: 0.014236962774058233
Position 10991: 0.014051367429437014
Position 1623: 0.011787523373515836
Position 18101: 0.011606292378318256
Position 12410: 0.011445158674773156
Position 1138: 0.010800400656060475
Position 10549: 0.010770926459796869
Position 21288: 0.010711431188697338
Position 18086: 0.010446716411526965
Position 10380: 0.01024900218506533
Position 3955: 0.010077077264622723
Position 1170: 0.009070520422814731
Position 10582: 0.008433966053890157
Position 7935: 0.008242138079787974
Position 10411: 0.008174980970988807
Position 2066: 0.007499576788252228
Position 21072: 0.006356441894159664
Position 7908: 0.005762157754686867
Position 10072: 0.0056438097540918546
Position 15849: 0.005207298109373415
Position 19210: 0.005178132461056119
Position 8810: 0.00486788062124284
Position 9745: 0.004668724747743103
Position 5960: 0.004620207554320858
Position 15873: 0.004574678750533095
Position 20122: 0.004550499502904794
Position 8937: 0.0045178690963660695
Position 12765: 0.004467289961271512
Position 4049: 0.004345110892542367
Position 5939: 0.004305419674818558
Position 2711: 0.00420971437391446
Position 13962: 0.004091725519170794
Position 20470: 0.004007237018089778
Position 8573: 0.003612785416609529
Position 10250: 0.003556066684165252
Position 15882: 0.00355308318619447
Position 9827: 0.003478949625497334
Position 8336: 0.0033684992536912365
Position 19108: 0.0032695077544379037
Position 3554: 0.003267842833752819
Position 5813: 0.0029755867516474423
Position 21757: 0.002850336553715934
Position 17965: 0.002757818505336851
Position 12745: 0.0027462746903494394
Position 8202: 0.002707230162498044
Position 17950: 0.0027007853002240733
Position 17324: 0.0026445520784171314
Position 833: 0.002605179944137678
Position 21572: 0.0024507026023629186
Position 19046: 0.002040687977424963
Position 19863: 0.002001266285218798
Position 8387: 0.0018918775890667842
Position 8710: 0.001589518345010983
Position 19745: 0.0015683915195774316
Position 792: 0.0015102178687512954
Position 20958: 0.0014888048528071476
Position 9911: 0.0014716390780297938
Position 3990: 0.0014375039657000027
Position 18445: 0.0014292121335962049
Position 1358: 0.0013979570294414385
Position 10022: 0.001378551193746295
Position 8878: 0.0011367765724873934
Position 17368: 0.001117569512334263
Position 19316: 0.0011168077137398045
Position 1345: 0.0010610811560380902
Position 8552: 0.0010072929286376348
Position 10465: 0.000893663458593969
Position 19749: 0.0008834058693461418
Position 9846: 0.0008595029931401588
Position 4087: 0.0008392950507476188
Position 21231: 0.0008332047172984969
Position 6092: 0.0008054950783023956
Position 8381: 0.0007901273120461054
Position 8871: 0.000785874829491825
Position 9977: 0.0007726851169140381
Position 19224: 0.0007510959957257497
Position 20671: 0.0007500380934408989
Position 20444: 0.0007367454993641241
Position 18377: 0.000708946630406321
Position 8528: 0.0007038451495860409
Position 1717: 0.0007014669586878352
Position 5777: 0.0006757904932087096
Position 17989: 0.0006678481575750366
Position 20413: 0.0006646415485389798
Position 8361: 0.00063329935117675
Position 8175: 0.0006135685128082944
Position 21207: 0.0005631446233858953
Position 8893: 0.0005553063842502451
Position 7662: 0.0005384743913896975
Position 10655: 0.00045984237044503366
Position 1798: 0.00042623010794712464
Position 18190: 0.000417525254479858
Position 7760: 0.00040293981683627326
Position 9878: 0.00037556263685229455
Position 17029: 0.0003725691794278051
Position 17167: 0.00035833154884378854
Position 9949: 0.000357272328117756
Position 19284: 0.00034681316917715727
Position 9073: 0.00033617452772924297
Position 8272: 0.0003323278704720282
Position 17066: 0.0003307059739350979
Position 9129: 0.0003161446759347354
Position 2109: 0.00031467785956863016
Position 583: 0.0003029966298062692
Position 19182: 0.0003004374817008767
Position 16522: 0.00029993949119422027
Position 18452: 0.0002900059108625068
Position 4007: 0.0002868975603647112
Position 3617: 0.00028493050133567477
Position 9595: 0.00025478033761729634
Position 1749: 0.0002481472964141048
Position 10000: 0.00024725207249955925
Position 8207: 0.000236469252027599
Position 17392: 0.00022878297126673267
Position 9709: 0.0002169458408371382
Position 13279: 0.00021433305000945565
Position 1293: 0.00021219422896773767
Position 17977: 0.00020221041913604039
Position 9078: 0.00018850590268833147
Position 18683: 0.00018717340785332517
Position 19250: 0.00017507566607723995
Position 7581: 0.00017135392757016863
Position 1985: 0.00016465364572551774
Position 836: 0.00016382835522392775
Position 20227: 0.00015376511491899117
Position 8229: 0.00013102772604178442
Position 21518: 0.00012326349686207858
Position 8253: 0.00012298633715748255
Position 2080: 0.00012275542620495192
Position 8636: 0.00011555176378468051
Position 9226: 0.00010848668113773483
Position 1204: 0.00010593927087510326
Position 8814: 9.553697919827257e-05
Position 18516: 8.80639084273164e-05
Position 18475: 8.097261823648305e-05
Position 9641: 7.925277799265059e-05
Position 18937: 7.867441451473581e-05
Position 11010: 7.44589320442609e-05
Position 19545: 7.336329632802928e-05
Position 21592: 7.050252223832824e-05
Position 20016: 6.837076951095265e-05
Position 9767: 5.6618451444792565e-05
Position 18269: 5.6303151544214575e-05
Position 9800: 5.53586425797098e-05
Position 2219: 5.184752735193387e-05
Position 10033: 4.435733419194568e-05
Position 9713: 4.279971537259311e-05
Position 18650: 4.233061682276707e-05
Position 10554: 3.684954669021954e-05
Position 10019: 3.374651119370556e-05
Position 9299: 9.38688588833363e-06
Position 8404: 8.741012083770211e-06
Position 8885: 8.079747323805617e-06
Position 18711: 7.270733038237075e-06
Position 8908: 6.737073696552664e-06
Position 8569: 5.5021757514580435e-06
Position 11100: 3.1005861676493472e-06
Position 1143: 2.7229936448292963e-06
Position 9286: 1.8061644030550113e-06
Position 8465: 1.2918898077153325e-06
Position 9302: 1.1402024455233005e-06
Position 8742: 1.1341781573874298e-06
Position 9421: 1.0782879497932556e-06
Position 9273: 8.777006925481605e-07
Position 8732: 8.776067278000334e-07
Position 1301: 7.729264247263518e-07
Position 9547: 7.245402728471967e-07
Position 494: 6.918991307060499e-07
Position 8979: 5.307217437697478e-07
Position 282: 4.812245399993528e-07
Position 343: 4.2860095990470647e-07
Position 856: 2.515153013997439e-07
Position 4200: 1.9600742955217e-07
Position 1439: 1.478424284268013e-07
Position 761: 1.3411560713222103e-07
Position 4980: 1.3300216527000377e-07
Position 3746: 1.0922651696231782e-07
Position 1221: 9.315600706216861e-08
Position 1240: 7.806667937790464e-08
Position 614: 7.784560660686566e-08
Position 3684: 7.709943662515913e-08
Position 1013: 7.067387477743729e-08
Position 4906: 7.04044506421881e-08
Position 197: 6.777217413628231e-08
Position 406: 6.181710052114782e-08
Position 178: 6.008821996968666e-08
Position 435: 5.8986615231874214e-08
Position 1378: 5.2812999505097645e-08
Position 1120: 5.0980194791644106e-08
Position 1371: 4.371696839159192e-08
Position 2784: 4.195134670365303e-08
Position 2599: 4.053113467328118e-08
Position 546: 3.716988580034166e-08
Position 1269: 3.676019059745565e-08
Position 2264: 3.035399477084487e-08
Position 259: 3.031234804793119e-08
Position 999: 2.649716161138662e-08
Position 1407: 1.9233865339453078e-08
Position 686: 1.5905189296729346e-08
Position 1176: 1.4774822960287757e-08
Position 693: 1.4487861056114254e-08
Position 485: 1.414855171529082e-08
Position 305: 1.114122685117006e-08
Position 638: 1.0721653592287752e-08
Position 1201: 1.0136993352446998e-08
Position 953: 7.57104213442432e-09
Position 1172: 7.551576936818718e-09
Position 1250: 5.387827095679118e-09
Position 446: 4.9675317727121345e-09
Position 1310: 4.364469895180392e-09
Position 592: 4.1634689713230655e-09
Position 357: 4.0589736656683146e-09
Position 603: 3.714858958134405e-09
Position 660: 3.2574046239677615e-09
Position 429: 3.0789624156413946e-09
Position 349: 2.8332033345106637e-09
Position 1196: 2.7555546362241257e-09
Position 108: 2.612558412194931e-09
Position 1105: 2.433497381861209e-09
Position 8896: 2.051649640942487e-09
Position 906: 9.950933809609929e-10
Position 706: 9.190414172405318e-10
Position 669: 5.355655803216168e-10
Position 307: 2.6988789728520087e-10
Position 314: 1.8902829107813793e-10
Position 9231: 1.5062063198800268e-11
