Gene = Csn2
Position 1038: 1.334633719826174e-05
Position 1729: 1.209376625173294e-05
Position 1274: 1.0526102792339243e-05
Position 837: 7.018812191131952e-06
Position 1241: 6.585425615428757e-06
Position 408: 5.947738411661369e-06
Position 758: 5.086562506750458e-06
Position 165: 3.951379136141992e-06
Position 742: 3.7740730811568367e-06
Position 570: 3.303468979656795e-06
Position 885: 3.071687923815941e-06
Position 760: 3.011589235368392e-06
Position 197: 2.9154025390412413e-06
Position 896: 2.614522398328994e-06
Position 1371: 2.596933334441619e-06
Position 1696: 2.49784015456328e-06
Position 1313: 2.371667391820091e-06
Position 1454: 2.321967658898277e-06
Position 46: 2.3214055392020824e-06
Position 173: 2.314438902477065e-06
Position 849: 2.1850140455008526e-06
Position 933: 2.1597963890205566e-06
Position 238: 1.9678298516812483e-06
Position 898: 1.8003784463935816e-06
Position 1320: 1.6859322391497389e-06
Position 1207: 1.3830540806546637e-06
Position 1329: 1.2667975659339051e-06
Position 5381: 1.2655355316395694e-06
Position 1385: 1.179637790563827e-06
Position 621: 1.0901884086107665e-06
Position 3764: 1.0019730338527602e-06
Position 1169: 9.229859779675056e-07
Position 1408: 8.796907786408728e-07
Position 3622: 8.175432502410556e-07
Position 1262: 7.704049618233649e-07
Position 3677: 1.5000472621891946e-07
Position 648: 4.328591905687673e-08
Position 1579: 4.1630944041077246e-08
Position 1605: 3.8575598960959135e-08
Position 3627: 2.380776565653497e-08
Position 1483: 9.451892153819737e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3452: 0.9348660396603248
Position 1539: 0.5504652948360437
Position 4628: 0.3295284691667509
Position 790: 0.16477715483074415
Position 6676: 0.1235536965169373
Position 6125: 0.11806916438243437
Position 1785: 0.09447785601770153
Position 4997: 0.0812222166480177
Position 5042: 0.070538823030804
Position 4406: 0.05956622474998748
Position 5018: 0.04841114023195859
Position 3756: 0.04374767473799185
Position 6649: 0.03633211136680708
Position 5752: 0.035494889387775425
Position 3557: 0.030819858822623517
Position 3866: 0.029767380612026276
Position 5457: 0.019237934168360078
Position 2349: 0.018385726810197223
Position 2489: 0.014303018013836457
Position 2156: 0.013966049260277003
Position 5936: 0.013718398406780604
Position 6010: 0.013008361105537943
Position 5067: 0.012898382000526766
Position 5878: 0.011535776364366947
Position 3158: 0.010826695292329682
Position 3560: 0.009384194969032983
Position 2253: 0.008119770947299937
Position 2184: 0.007853447207670094
Position 6154: 0.0071427807643838215
Position 6029: 0.006603968601444121
Position 5407: 0.006016969262746064
Position 5881: 0.005724077673164757
Position 687: 0.00553035394551977
Position 912: 0.005362778695460111
Position 3517: 0.005151458394316542
Position 4931: 0.004954337666026865
Position 7000: 0.004457157945329047
Position 6485: 0.0032977229153502105
Position 4976: 0.0031888513716863266
Position 4377: 0.0031302270194785153
Position 1098: 0.0030875039398345567
Position 5532: 0.002812193993128558
Position 4319: 0.0027746111735202747
Position 2373: 0.0026446023264508063
Position 618: 0.002644112143708239
Position 6975: 0.002503221409824116
Position 5380: 0.0023722787995173506
Position 3677: 0.002300268426036972
Position 1953: 0.0020189237012376024
Position 6859: 0.0020041311712149564
Position 4809: 0.0018391646146761413
Position 2255: 0.0018378396826705535
Position 2700: 0.0017567840334372091
Position 5802: 0.001373165324156371
Position 1225: 0.0013674800206677508
Position 361: 0.00133656939169673
Position 1748: 0.0013042437599312066
Position 4955: 0.0012548395521033552
Position 5093: 0.001163712308635816
Position 3730: 0.0011456378768988124
Position 716: 0.0009683919556452907
Position 4489: 0.0009282493685786818
Position 4581: 0.0009020751926931349
Position 3957: 0.000865958261792034
Position 1329: 0.0008531460054135422
Position 5308: 0.0008180825902510685
Position 4357: 0.0007871622769574737
Position 3183: 0.0007364634950563269
Position 857: 0.00069941625311993
Position 4694: 0.0006389930983301093
Position 4442: 0.0006360844324211007
Position 5003: 0.0006017358414987404
Position 1988: 0.0005657909952649598
Position 3280: 0.0005649819733450584
Position 3917: 0.0005648991736028884
Position 5333: 0.0005366674701536276
Position 3940: 0.0005353579636917644
Position 4559: 0.0005106764191318627
Position 4897: 0.0005035165154996156
Position 5025: 0.0004834877369651933
Position 567: 0.0004662663608905649
Position 2139: 0.00044958634722923704
Position 6848: 0.0004252725428512598
Position 1884: 0.0004072545623283449
Position 1729: 0.00039945571928506397
Position 5552: 0.00039144198720250634
Position 3716: 0.0003399016614192218
Position 879: 0.00033021602221899914
Position 6957: 0.0003298615232294283
Position 874: 0.00032516368463630116
Position 1549: 0.0003077391447708656
Position 3988: 0.0003016934650886564
Position 392: 0.0002769258855494225
Position 4640: 0.00027122046472563853
Position 758: 0.00026660193325062846
Position 2378: 0.0002641111084233132
Position 4600: 0.0002490068750301347
Position 1830: 0.0002319913174612796
Position 1346: 0.00023138876992071544
Position 2122: 0.00022797762386004197
Position 2437: 0.0002227212333733038
Position 752: 0.00020915681565003916
Position 3066: 0.00020790682349493188
Position 2215: 0.00019996090770903023
Position 3120: 0.00019577562420149022
Position 3814: 0.00019315887194973125
Position 6405: 0.00018549653180522765
Position 5046: 0.00018415384412066253
Position 6279: 0.00017979152105197265
Position 4943: 0.00017895055538547967
Position 3999: 0.00016803821685540656
Position 983: 0.00015314939308689612
Position 1356: 0.0001324185249515431
Position 1721: 0.00013093649299722446
Position 374: 0.00012974412202648448
Position 5082: 0.00012474280765530115
Position 840: 0.00012465297293790868
Position 987: 0.00012188258614435543
Position 3920: 0.00011323198611122207
Position 1381: 0.00010928626856067866
Position 799: 0.0001091304802004149
Position 813: 0.00010350261366584108
Position 5504: 0.00010218442097734044
Position 2191: 9.549649801448295e-05
Position 5268: 9.502429925269743e-05
Position 2605: 9.398600136250907e-05
Position 1936: 9.344925620083711e-05
Position 4091: 8.309449915293424e-05
Position 3846: 8.246623847732828e-05
Position 3768: 8.210489735807623e-05
Position 347: 7.681769126492953e-05
Position 2207: 7.49418307218333e-05
Position 1909: 7.37307551241292e-05
Position 2380: 7.09951704555275e-05
Position 2792: 6.558487601728021e-05
Position 859: 6.34060858970576e-05
Position 4736: 5.693652907016869e-05
Position 4457: 5.328314807058947e-05
Position 1758: 5.3166559537256134e-05
Position 1557: 5.116432324869076e-05
Position 2703: 4.737437072375937e-05
Position 637: 4.535235668934381e-05
Position 3727: 4.3588497272177507e-05
Position 1285: 4.290682605660732e-05
Position 933: 4.201898755416705e-05
Position 3835: 4.1608150157172644e-05
Position 408: 3.990164981780054e-05
Position 844: 3.9681452701632076e-05
Position 4168: 3.871426913327864e-05
Position 625: 3.807157293959897e-05
Position 816: 3.6058668375440774e-05
Position 810: 2.7489613141429045e-05
Position 2262: 2.744624564538656e-05
Position 1681: 2.3900412424728783e-05
Position 1849: 2.0230687591588085e-05
Position 109: 1.9596000306721716e-05
Position 478: 1.854114470157585e-05
Position 161: 1.8252379321376712e-05
Position 1674: 1.74290174085965e-05
Position 1187: 1.7356466393498743e-05
Position 734: 1.6539876971216914e-05
Position 380: 1.632810084127524e-05
Position 570: 1.4600997704195287e-05
Position 1067: 1.120408970818842e-05
Position 126: 1.1187946918724595e-05
Position 412: 1.0999232843422012e-05
Position 221: 8.218405995639436e-06
Position 251: 7.5200899691421285e-06
Position 1005: 7.479297117310159e-06
Position 195: 6.890498240409084e-06
Position 660: 6.822044835857828e-06
Position 1228: 5.007258836886198e-06
Position 3283: 4.553817708068049e-06
Position 1385: 4.474902828979226e-06
Position 828: 4.383478123099456e-06
Position 1194: 3.515404947064934e-06
Position 3319: 3.502018225566694e-06
Position 321: 3.1847669442645825e-06
Position 1027: 2.962952184999554e-06
Position 1898: 2.8220136521623993e-06
Position 1481: 2.4758704313796735e-06
Position 1941: 2.4105942610279344e-06
Position 1397: 2.366480619755229e-06
Position 1598: 2.326246815454652e-06
Position 925: 2.283156835605159e-06
Position 725: 2.2303423658727873e-06
Position 1475: 2.072969026071657e-06
Position 178: 2.0550440105352304e-06
Position 535: 2.0408985241365565e-06
Position 1128: 1.9803401213360752e-06
Position 1739: 1.8607997547647547e-06
Position 3596: 1.7839054282214527e-06
Position 1881: 1.7365353312412477e-06
Position 510: 1.6860178719404827e-06
Position 1404: 1.6482526082481203e-06
Position 1961: 1.5867335298573578e-06
Position 1437: 1.441506815581732e-06
Position 1842: 1.2718865579214872e-06
Position 422: 1.1001109158636794e-06
Position 1336: 1.0270844269946292e-06
Position 330: 8.201374128407244e-07
Position 1017: 7.972044595867263e-07
Position 965: 7.688914694139234e-07
Position 1383: 5.56189325108288e-07
Position 173: 4.6190280134122587e-07
Position 1232: 4.5642243145383e-07
Position 205: 3.43596153223169e-07
Position 1602: 3.265438116270373e-07
Position 1486: 2.1579833138516499e-07
Position 1600: 1.0998063738233338e-07
Position 325: 6.515850275982735e-08
Position 138: 3.881839327638939e-08
Position 197: 3.833239377783823e-08
Position 492: 2.44595739833353e-08
Position 521: 2.4452665933783517e-08
Position 496: 1.6176010543496654e-08
Position 83: 1.6048768885899394e-08
Position 3590: 1.1787910351770304e-08
Position 256: 2.1257808490182176e-09
Position 515: 1.943168575200257e-09
Position 837: 9.108353260768591e-10
Position 309: 7.173175649550634e-10
Position 1036: 5.821766454167722e-10
Position 1032: 5.211914691260016e-10
Position 264: 3.5468707096518796e-10
Position 87: 1.263176499795364e-12
Position 271: 5.218193631351062e-15
