Gene = Slx1b
Position 591: 0.00048255628595069333
Position 5883: 0.0004585639217668385
Position 2471: 0.0004304781931995935
Position 2873: 0.0004225326429319029
Position 72: 0.00036993518879821274
Position 2223: 0.00033775759777817505
Position 175: 0.0003351646826849431
Position 2446: 0.00032432019072608663
Position 4165: 0.00030937717475795903
Position 665: 0.00025058314894732715
Position 745: 0.0002428810966240975
Position 4175: 0.00023421940786205145
Position 2219: 0.00023363838688143633
Position 2337: 0.00022976761259741943
Position 3701: 0.0002170040090055851
Position 521: 0.00021645677474290388
Position 2887: 0.0002035799318211498
Position 1655: 0.0001940943957607171
Position 2075: 0.00013576945174097302
Position 1112: 0.00013392159367166823
Position 1688: 0.00011159529661740944
Position 100: 0.00010659528934070515
Position 374: 0.00010373100994936791
Position 1066: 9.549295451418709e-05
Position 1307: 9.186923627798157e-05
Position 1937: 9.063450703417902e-05
Position 533: 8.996441551173558e-05
Position 52: 8.394017749377979e-05
Position 1548: 7.882640870419894e-05
Position 1391: 7.382312794764704e-05
Position 4036: 7.368112114129685e-05
Position 1155: 7.100289266386201e-05
Position 2460: 6.660959276422555e-05
Position 1125: 6.414597824655734e-05
Position 215: 6.182720919139602e-05
Position 314: 6.170959837195646e-05
Position 1761: 5.843137380758173e-05
Position 1167: 5.704980841851277e-05
Position 4167: 5.469283881750247e-05
Position 3626: 5.08422320299828e-05
Position 759: 4.452470218007845e-05
Position 1358: 4.0729893426500996e-05
Position 971: 3.741120880792057e-05
Position 3992: 2.9543763378267224e-05
Position 1803: 2.837199938080563e-05
Position 2286: 2.3300529695509325e-05
Position 259: 2.3164868747392286e-05
Position 290: 1.6545136906431726e-05
Position 510: 1.5970412284421803e-05
Position 857: 1.570823464835287e-05
Position 1920: 1.4326905408019224e-05
Position 1072: 1.3924098928585307e-05
Position 3447: 1.257634510430018e-05
Position 3861: 8.543006238429459e-06
Position 4258: 7.820509413969306e-07
Position 217: 6.558119750408624e-07
Position 2284: 5.805798745821333e-07
Position 932: 3.35012221385118e-07
Position 277: 2.5585192373292235e-07
Position 442: 2.1939937409586496e-07
Position 1026: 1.485100371489238e-07
Position 888: 1.3277774711600575e-07
Position 424: 1.028075867460398e-07
Position 477: 9.705457774468253e-08
Position 265: 7.623542573123221e-08
Position 376: 6.347550296684795e-08
Position 2040: 5.937311207495927e-08
Position 998: 3.476316478147123e-08
Position 1211: 2.500171636027491e-08
Position 873: 2.1303116272678206e-08
Position 901: 1.7498774227081143e-08
Position 891: 1.4089507678146392e-08
Position 1001: 1.1665589839443275e-08
Position 980: 7.750270471146875e-09
Position 989: 6.796091121768598e-09
Position 484: 6.207627036533466e-09
Position 816: 5.537199574195887e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4128: 0.6873986274187999
Position 3960: 0.6182022519936298
Position 2423: 0.5091493513482928
Position 3728: 0.4400741294834679
Position 2979: 0.4357444343208098
Position 3124: 0.41421409459674297
Position 3361: 0.3030611930965799
Position 3775: 0.24926041929010376
Position 2885: 0.24737138519313945
Position 4199: 0.10453424831191843
Position 3686: 0.10188986966957043
Position 4267: 0.08805887549382016
Position 3549: 0.08696134424289954
Position 2707: 0.06455650938796352
Position 5841: 0.06421874500217647
Position 5988: 0.06413679332755905
Position 5755: 0.0633171445883588
Position 3314: 0.06051851812206881
Position 2547: 0.05049311486208355
Position 4664: 0.044490875475085144
Position 4447: 0.04399237668720648
Position 2711: 0.03535715510434501
Position 4943: 0.03319566555795857
Position 4346: 0.031522486378467586
Position 3383: 0.030182732763990232
Position 3368: 0.0299323438509198
Position 237: 0.028608334911754213
Position 2837: 0.021789461320225793
Position 2938: 0.02095373734527326
Position 4602: 0.01985321313473887
Position 6126: 0.019409643775385826
Position 4629: 0.018354069407888765
Position 3798: 0.016440672694716583
Position 466: 0.01610817315380418
Position 5441: 0.014922025678676542
Position 171: 0.013032990308820689
Position 5666: 0.011215681733205217
Position 5517: 0.010753903321487443
Position 4097: 0.010156348199087001
Position 4652: 0.009619618120432223
Position 4584: 0.009122484949501155
Position 2639: 0.008895817480435539
Position 5382: 0.007847109867406088
Position 1089: 0.006961494209487931
Position 3879: 0.006877379603951784
Position 5155: 0.005855233431665375
Position 4832: 0.004933800400772423
Position 1015: 0.004814060891435625
Position 3463: 0.004721350967866618
Position 4887: 0.004594421646227731
Position 5854: 0.004464456117113332
Position 2931: 0.004325643686826029
Position 2676: 0.0037688153986610677
Position 3152: 0.0036006071228743583
Position 3192: 0.003469532802625109
Position 2393: 0.00344665605100496
Position 2781: 0.003262941349425239
Position 2816: 0.0031876600051871083
Position 969: 0.0024678113432608424
Position 5495: 0.0022050869205534032
Position 961: 0.002152892334080155
Position 3701: 0.002092994136971171
Position 1507: 0.0020904012655680207
Position 3840: 0.0019714722209843703
Position 3735: 0.0017916791568795144
Position 4570: 0.0017390025880863757
Position 6111: 0.0017265549506055213
Position 6305: 0.0016279444817135413
Position 3422: 0.0015780160797576792
Position 869: 0.0015360107258895874
Position 2178: 0.0015107105908507817
Position 5706: 0.0014131498195919046
Position 3856: 0.0014098637612667978
Position 3967: 0.001347312116065235
Position 2844: 0.0013452166299430099
Position 2769: 0.0013276960242173523
Position 5641: 0.0012966626009827283
Position 3891: 0.0012902673210294666
Position 6297: 0.0012576980088530854
Position 1764: 0.001244912433583318
Position 1873: 0.0012147740703589394
Position 5585: 0.001167824562600668
Position 4486: 0.0011444005828961028
Position 2718: 0.0010345225923370173
Position 5796: 0.0009743870430358912
Position 2742: 0.00095020708151449
Position 3196: 0.0009420610102282863
Position 1687: 0.0009178845571746469
Position 4494: 0.0008780719825125051
Position 2160: 0.0008709130917156553
Position 4838: 0.0008701944376403329
Position 1711: 0.0008394990792189555
Position 2549: 0.0007890034307503732
Position 6268: 0.0007797215503870403
Position 2126: 0.0007218495300146432
Position 5068: 0.0007169053931719111
Position 4797: 0.0007084129722261895
Position 821: 0.000697302116971872
Position 1791: 0.0006937387873710643
Position 1829: 0.0005911648558412044
Position 3531: 0.0005678859927367406
Position 2753: 0.0005373854930977265
Position 3812: 0.0005301084542541392
Position 2433: 0.0005214020306551906
Position 4455: 0.0005125733897029694
Position 3242: 0.0004994120342266207
Position 2500: 0.0004715915046785088
Position 5604: 0.0004619932804551935
Position 4269: 0.00044455500217817806
Position 5008: 0.00043609986477132113
Position 4505: 0.00043507727351441974
Position 2582: 0.0004109521255736802
Position 4811: 0.00040434751000983243
Position 780: 0.00040053634388056395
Position 2774: 0.0003993349054000147
Position 1460: 0.00039387486767408065
Position 193: 0.0003728927756109709
Position 175: 0.00035968071574851306
Position 1183: 0.00035048459310158805
Position 3906: 0.0003471114854007641
Position 5892: 0.00033138774439884746
Position 2511: 0.00032532803589442946
Position 5683: 0.0003154671398408032
Position 5823: 0.00031465983566731406
Position 2460: 0.00030917476211456715
Position 629: 0.0002913978205578807
Position 3803: 0.000288528138777968
Position 3085: 0.00026688468483156635
Position 3626: 0.0002500579120961029
Position 5424: 0.00021152940884656043
Position 4209: 0.00020152664847391678
Position 2687: 0.00019668071721645376
Position 2308: 0.00019653540260996242
Position 3555: 0.00016624268347288694
Position 502: 0.000153098704308967
Position 2810: 0.00014998493998456884
Position 1933: 0.000147601395538567
Position 884: 0.00014595239381896648
Position 1842: 0.00014486816718256153
Position 5169: 0.0001398991224942067
Position 4233: 0.00013945617216504008
Position 4715: 0.0001387210401255061
Position 4853: 0.00013785465977505571
Position 2519: 0.00012836481527227222
Position 1541: 0.00010786864601541482
Position 836: 0.00010531572176524453
Position 5522: 9.617170363569382e-05
Position 4000: 9.498648477637956e-05
Position 2553: 9.495921542262806e-05
Position 2144: 9.369583878829651e-05
Position 3867: 9.349051509238164e-05
Position 1583: 9.297018741136183e-05
Position 2772: 9.139883655688679e-05
Position 3632: 9.135425567606057e-05
Position 5558: 7.980769042604654e-05
Position 2690: 7.840198843771706e-05
Position 845: 7.283311002141228e-05
Position 132: 6.98699395655286e-05
Position 3581: 6.483776282281291e-05
Position 3523: 5.60552950053138e-05
Position 3800: 5.5464367555900764e-05
Position 1878: 4.6255592209663866e-05
Position 1365: 4.5412714446752e-05
Position 2334: 4.521912468317842e-05
Position 2214: 4.1869516941005717e-05
Position 4016: 3.948192785803019e-05
Position 1529: 3.586784552200632e-05
Position 1806: 3.415354625013187e-05
Position 744: 3.379450154205571e-05
Position 4165: 3.243093759460231e-05
Position 2388: 2.7359696733832812e-05
Position 2354: 2.7262718778007326e-05
Position 1811: 2.5776861807736033e-05
Position 197: 2.254101569419645e-05
Position 2193: 2.246211333092197e-05
Position 2725: 2.185606968940137e-05
Position 325: 2.1709993448277887e-05
Position 949: 2.1068092961623302e-05
Position 1008: 2.0349012930504782e-05
Position 2403: 1.601389278547291e-05
Position 816: 1.2120886726761248e-05
Position 1024: 1.0521461224936918e-05
Position 928: 9.230245094434362e-06
Position 757: 9.197263845821622e-06
Position 2128: 8.785760370135353e-06
Position 2322: 7.369295525832122e-06
Position 3561: 7.358045162775343e-06
Position 2865: 6.861439249748074e-06
Position 923: 5.945265463340311e-06
Position 1258: 5.269862459539528e-06
Position 925: 4.979010175956328e-06
Position 1875: 4.958051937313611e-06
Position 3071: 4.1699269107042055e-06
Position 321: 4.157892388309071e-06
Position 4348: 4.057521982968428e-06
Position 788: 4.000882366837569e-06
Position 3040: 3.949973537584123e-06
Position 508: 3.301926446200135e-06
Position 125: 3.282737663060549e-06
Position 1230: 3.2793632757455467e-06
Position 3526: 2.422620040254053e-06
Position 91: 2.304140059951999e-06
Position 4141: 2.0969882656574522e-06
Position 2325: 1.6444537544439804e-06
Position 4368: 3.8836518088776064e-07
Position 637: 1.0960952540137772e-07
Position 504: 8.708859960411877e-08
Position 100: 6.439282285662007e-08
Position 114: 4.5615252836990726e-08
Position 848: 3.5793364026291914e-08
Position 139: 2.9284624312930128e-08
Position 826: 2.6726480677714947e-08
Position 1658: 2.0488260962467363e-08
Position 1095: 1.731045026762259e-08
Position 713: 1.2816974576458408e-08
Position 1294: 1.1726272805540336e-08
Position 1516: 1.1319256038582754e-08
Position 344: 1.022750228052323e-08
Position 520: 8.697875104817645e-09
Position 604: 6.633494692219858e-09
Position 1655: 6.36375759521482e-09
Position 850: 5.821895267735555e-09
Position 698: 3.815746219285583e-09
Position 599: 3.32892629151014e-09
Position 513: 2.864136193680702e-09
Position 484: 1.5938679231900272e-09
Position 1036: 1.491853325147123e-09
Position 901: 8.743344952559249e-10
Position 516: 6.846977707330587e-10
Position 331: 4.696739550481363e-10
Position 352: 2.985671802355113e-10
Position 591: 2.6205156768373547e-10
Position 430: 1.2218889718775526e-10
Position 388: 5.081897450147675e-11
Position 367: 2.2957171013042537e-11
Position 364: 9.170275490991047e-12
Position 414: 5.999165253453673e-14
Position 399: 2.700975439565304e-14
Position 424: 2.3314177679272834e-14
Position 432: 1.660656503469485e-14
Position 402: 1.8052361012562032e-16
Position 421: 9.179480336397789e-17
