Gene = Adpgk
Position 508: 8.925247887186243e-06
Position 3400: 6.7053595913227025e-06
Position 1465: 6.377931030802045e-06
Position 1818: 5.986973332847871e-06
Position 2245: 5.842527658827001e-06
Position 1801: 5.689749300898752e-06
Position 2301: 5.460333234189385e-06
Position 1382: 5.16698039014893e-06
Position 517: 4.985987378062179e-06
Position 1852: 4.346788349038081e-06
Position 250: 3.511821071036018e-06
Position 194: 3.469729757255223e-06
Position 1019: 3.374428756389414e-06
Position 1942: 3.1454813924934768e-06
Position 1316: 1.6854117783915765e-06
Position 355: 1.057866757179094e-06
Position 1500: 1.0313994270593799e-06
Position 1354: 9.736344021841642e-07
Position 985: 9.291860282336245e-07
Position 997: 7.02327296741768e-07
Position 505: 4.877846293033339e-07
Position 431: 4.027469825160447e-07
Position 1959: 3.5774874985924123e-07
Position 538: 3.5095728420801886e-07
Position 1820: 3.4481771309685764e-07
Position 525: 3.313307762474356e-07
Position 1398: 2.954872219559737e-08
Position 464: 2.8414847039806936e-08
Position 1405: 2.7771626333431464e-08
Position 436: 1.0421608980880223e-08
Position 839: 8.972769478875096e-09
Position 468: 4.1756924754177e-10
Position 313: 3.717969789851997e-10
