Gene = Cdv3
Position 2260: 0.00030201430616349584
Position 3075: 0.00029522640180269924
Position 1641: 0.0002818794421006027
Position 1883: 0.0002637685382257049
Position 1363: 0.00026336714343172063
Position 707: 0.00021950153671366796
Position 2095: 0.000205267262441378
Position 1192: 0.00017996804102903856
Position 867: 0.0001668049021254909
Position 1490: 0.0001576971652605628
Position 6178: 0.00014726353562258179
Position 992: 0.00014375534975461052
Position 5887: 0.00012684893788085123
Position 1002: 0.00011399375293728833
Position 3518: 0.00011307680037973372
Position 284: 0.00010107074572173582
Position 3409: 9.420900989231175e-05
Position 895: 9.41634417472336e-05
Position 1310: 9.149828869849032e-05
Position 5975: 9.079973719855792e-05
Position 153: 8.914708558211947e-05
Position 1268: 8.691930457557795e-05
Position 1541: 7.203999090749551e-05
Position 6809: 7.105682957313743e-05
Position 3722: 7.064968005371817e-05
Position 1133: 7.045635717390546e-05
Position 1232: 6.594026559055244e-05
Position 819: 5.8726735398734e-05
Position 1705: 5.869226707715527e-05
Position 205: 5.264128846429559e-05
Position 2337: 5.0690501376194655e-05
Position 1825: 4.133479290123655e-05
Position 2211: 3.637829214406328e-05
Position 1147: 3.5944598492219244e-05
Position 1011: 2.1785764370670195e-05
Position 1554: 1.9667438293603505e-05
Position 994: 1.891709785074058e-05
Position 239: 1.748831330560035e-05
Position 1906: 1.744113860932307e-05
Position 1008: 1.6220850639439513e-05
Position 1719: 1.497622718404135e-05
Position 1354: 1.4412723500005981e-05
Position 1771: 1.395159760273141e-05
Position 1574: 1.2263634493240625e-05
Position 2362: 1.212255331371954e-05
Position 1846: 7.537630188020768e-06
Position 1390: 7.364874849717072e-06
Position 2079: 6.990141373769193e-06
Position 2224: 4.974496104771958e-06
Position 2202: 4.3894182777621035e-06
Position 2220: 4.184372231546949e-06
Position 2138: 3.463176890560849e-06
Position 1056: 2.260285235438277e-06
Position 202: 1.9114150133739703e-06
Position 1045: 1.592815919460372e-06
Position 182: 1.4285053674147864e-06
Position 1186: 1.2810645985828474e-06
Position 1072: 1.1995910794395648e-06
Position 1089: 9.888078260447671e-07
Position 915: 8.130325933060647e-07
Position 1330: 4.925085032048921e-07
Position 1901: 8.416893603683796e-08
Position 1747: 6.297077580299465e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5821: 0.9876937561220371
Position 1788: 0.6916634928367459
Position 6072: 0.4213027176372935
Position 8829: 0.4136368423576765
Position 3233: 0.40721407554798955
Position 10526: 0.3205968692037955
Position 3919: 0.2489747570140131
Position 11552: 0.23731239349024355
Position 7331: 0.22920572356978927
Position 3984: 0.2176253917844735
Position 2431: 0.12617702814464024
Position 9400: 0.11804352519405101
Position 1597: 0.10532902200810366
Position 10277: 0.10290878625828455
Position 1248: 0.09789623270141502
Position 5236: 0.0956051939369658
Position 1740: 0.08950937631309833
Position 3286: 0.07152336735784134
Position 10767: 0.06878969162028147
Position 6106: 0.06766007082258609
Position 12041: 0.06027412751420062
Position 3867: 0.05889724928152342
Position 3598: 0.058548767288336995
Position 9406: 0.05803485781973484
Position 10401: 0.03999937510212893
Position 12674: 0.03857840593097563
Position 11420: 0.03642245767544149
Position 1450: 0.02729937910267727
Position 9443: 0.026868745061795703
Position 1770: 0.026417206314365123
Position 7877: 0.02630723255571871
Position 677: 0.02626394330625137
Position 2577: 0.02356101934976328
Position 4147: 0.020608769247368677
Position 4798: 0.019237792459984533
Position 10973: 0.016495623567479422
Position 9340: 0.015822097809418463
Position 8059: 0.01582140597474245
Position 10893: 0.01533125651735354
Position 8897: 0.013801502993408122
Position 9151: 0.013116394503906231
Position 9193: 0.012863912601604285
Position 7089: 0.012623047639723025
Position 9813: 0.012592818125252741
Position 12139: 0.011766848947149449
Position 4982: 0.010878554425242451
Position 11608: 0.010769434019963664
Position 4359: 0.00846951501321214
Position 6288: 0.007937977387145646
Position 7758: 0.007836103421354561
Position 9810: 0.007650458966796689
Position 3363: 0.007591136280723403
Position 713: 0.007367813569274532
Position 1169: 0.006926450762354476
Position 1227: 0.00637127329254418
Position 2412: 0.005958474082354741
Position 9293: 0.005809636672935719
Position 2927: 0.005521063228997855
Position 7634: 0.005493110940751145
Position 8453: 0.005339955132669906
Position 10913: 0.005328002338505587
Position 10105: 0.0048385368904954994
Position 11464: 0.0047618281507945046
Position 11738: 0.004711919277164545
Position 2624: 0.004556467615982072
Position 3418: 0.00451629677454718
Position 6645: 0.004245234794646995
Position 1705: 0.0037690535184348012
Position 1053: 0.003067429338561998
Position 9314: 0.0030655487616102067
Position 9331: 0.0027445628672820286
Position 2000: 0.0026819155966871025
Position 3836: 0.002667531763332374
Position 11056: 0.002653815216682675
Position 2436: 0.0025234092664879505
Position 2251: 0.0023763980849478
Position 4612: 0.0023230461388514443
Position 2655: 0.002266048661456541
Position 2584: 0.0022089431266723823
Position 641: 0.0021138195357304646
Position 2895: 0.0020872965725578546
Position 7389: 0.002047014213802387
Position 4197: 0.0019123480781838554
Position 2075: 0.0018715783356938358
Position 1552: 0.0017635303072150855
Position 8572: 0.0016845807484967654
Position 1280: 0.0013846151786036022
Position 2677: 0.0013663920484668923
Position 1558: 0.001262093314788681
Position 6677: 0.0011427040773563635
Position 12577: 0.0010392801829860639
Position 11447: 0.0010225843734985246
Position 1661: 0.0008188585151976176
Position 4008: 0.0008130800225455235
Position 9092: 0.0008077090276446339
Position 11209: 0.0007891821330836126
Position 3722: 0.0007497076434652402
Position 9531: 0.0007470568577700238
Position 3017: 0.0007356895755469525
Position 2475: 0.0007300988773627008
Position 3111: 0.0006903026936616719
Position 2396: 0.0006804757701802679
Position 3341: 0.0005845493120907098
Position 8166: 0.0005837857572151925
Position 1119: 0.0005377155794423341
Position 6177: 0.0005341054004723357
Position 4112: 0.0004542828179742595
Position 2672: 0.00043200211859908836
Position 3451: 0.00042084123474595215
Position 2500: 0.0003414447064898331
Position 2716: 0.00032797899781241297
Position 1330: 0.0003229408788122717
Position 2697: 0.0003201736428885468
Position 1747: 0.00030366782486891257
Position 2549: 0.00029564135250306165
Position 1087: 0.00029434079109154967
Position 386: 0.00027432661301310586
Position 6308: 0.00026962336392644104
Position 1192: 0.0002691708254848175
Position 3199: 0.00026703260198336095
Position 3895: 0.00026587648908364946
Position 1512: 0.00026110429655346165
Position 1641: 0.00025726803071083926
Position 3952: 0.00025659862008138974
Position 3388: 0.00024004001040377453
Position 2552: 0.00023575911804295694
Position 3157: 0.00021998944403820862
Position 5786: 0.0002039587357872755
Position 1962: 0.00020031741782928524
Position 1313: 0.00019885272830511585
Position 6450: 0.00018980324942020918
Position 8664: 0.00016996981443763605
Position 1505: 0.00016718125823193852
Position 414: 0.00016309298003214408
Position 1608: 0.00015154095710075515
Position 1299: 0.0001274445130487081
Position 6550: 0.00010276102007467855
Position 1835: 9.855460052348222e-05
Position 5780: 8.869476220362808e-05
Position 5751: 8.703583226161613e-05
Position 2522: 8.624967866728857e-05
Position 2941: 8.37366291975913e-05
Position 2759: 7.366098792414404e-05
Position 486: 7.16533911762888e-05
Position 1510: 6.674515389576547e-05
Position 9224: 6.622478681808429e-05
Position 1503: 6.204815352595256e-05
Position 3095: 6.0821486223306056e-05
Position 2095: 5.930682793593828e-05
Position 6598: 5.319639174229624e-05
Position 2749: 5.238770943883252e-05
Position 1554: 5.122975099535904e-05
Position 1198: 4.943704263859374e-05
Position 516: 4.6863748128125844e-05
Position 721: 4.17166364425583e-05
Position 1207: 4.105793362020837e-05
Position 605: 3.969223113733062e-05
Position 3562: 3.958653353314498e-05
Position 480: 3.6669708365175705e-05
Position 587: 3.1910496256561524e-05
Position 3160: 3.141516349252638e-05
Position 291: 2.7915228753472215e-05
Position 8616: 2.4851026934587434e-05
Position 430: 2.447943964382952e-05
Position 1294: 2.402561629152673e-05
Position 843: 2.203191940716071e-05
Position 6626: 1.6446936717385026e-05
Position 3303: 1.5256386925473233e-05
Position 423: 1.4931912976510185e-05
Position 3747: 1.3778584397599425e-05
Position 569: 1.315658662946419e-05
Position 737: 1.2947680450747387e-05
Position 3670: 1.1926085315305976e-05
Position 489: 1.1824070751173003e-05
Position 518: 1.114587980151967e-05
Position 2198: 1.0358520946448146e-05
Position 774: 1.0103426202859055e-05
Position 2146: 8.781727953370807e-06
Position 367: 8.77333594682767e-06
Position 3869: 8.155722513232466e-06
Position 247: 7.367536781549382e-06
Position 2098: 6.178526223335055e-06
Position 695: 4.9777737189690326e-06
Position 525: 4.160326723538081e-06
Position 1022: 3.4964378969030425e-06
Position 1063: 3.257175800645243e-06
Position 531: 3.1284468885620447e-06
Position 399: 2.9645058203190554e-06
Position 659: 2.7910869495125246e-06
Position 1209: 2.2580717511295373e-06
Position 548: 1.780334025658926e-06
Position 731: 1.607375928206454e-06
Position 7476: 1.486534260799075e-06
Position 1807: 1.3632781078825518e-06
Position 584: 1.326999039310864e-06
Position 416: 1.2314729293944117e-06
Position 755: 1.1288657189869588e-06
Position 3631: 8.457647738857126e-07
Position 7240: 8.132754521249602e-07
Position 4172: 8.03500849824982e-07
Position 1002: 6.331373906046899e-07
Position 2294: 4.668744369210032e-07
Position 392: 3.7349235560428057e-07
Position 309: 3.423516998246169e-07
Position 2562: 3.1988232326949686e-07
Position 537: 3.1143986779015657e-07
Position 786: 2.838474956684178e-07
Position 295: 2.1849242289388357e-07
Position 494: 1.8808748296582443e-07
Position 1211: 1.6217355559057173e-07
Position 745: 1.5574808285530068e-07
Position 322: 1.509345847472918e-07
Position 534: 1.2599155705110342e-07
Position 1339: 1.1926985063169607e-07
Position 1133: 1.1330223368454577e-07
Position 528: 1.0565743877514501e-07
Position 1363: 9.963503797204651e-08
Position 209: 8.929215965595964e-08
Position 623: 8.48343275694171e-08
Position 545: 3.125494693924673e-08
Position 251: 2.4973181055160813e-08
Position 791: 7.196494878497278e-09
Position 311: 3.649265665248611e-09
Position 214: 1.2178438581450186e-09
Position 1844: 3.314724464780664e-10
Position 800: 1.2332993950166483e-10
