Gene = Fkrp
Position 2097: 0.00032279848168497
Position 821: 0.0003213644552625064
Position 3082: 0.0003185097265921484
Position 2961: 0.00030565142984082075
Position 1160: 0.0002567768800013408
Position 6662: 0.0002556395769702022
Position 411: 0.00023924563768350622
Position 1241: 0.00023885936939784324
Position 3936: 0.00021109772132880576
Position 87: 0.00018939028556969037
Position 4780: 0.00018863228499605791
Position 6321: 0.00018840426322900116
Position 1351: 0.00017883668435578795
Position 2497: 0.0001652686747440108
Position 1793: 0.0001581112309641011
Position 1511: 0.00014520971587115352
Position 4055: 0.00014049119102781178
Position 2142: 0.00013441719603712724
Position 465: 0.00013371491545597437
Position 2910: 0.00012944582644217701
Position 3982: 0.00011961903317168683
Position 703: 0.00010392086406146262
Position 628: 9.950675658735122e-05
Position 294: 8.435786780134065e-05
Position 1469: 8.243670758065772e-05
Position 641: 7.631021425315173e-05
Position 937: 6.613767532127285e-05
Position 877: 5.712603508681387e-05
Position 2359: 5.557348328236117e-05
Position 4013: 5.009431245931069e-05
Position 2361: 4.6102004537281995e-05
Position 4300: 4.5413947549787074e-05
Position 653: 4.0209629693312725e-05
Position 1176: 3.911871463783393e-05
Position 309: 2.9954754080977777e-05
Position 158: 2.8129814211569143e-05
Position 797: 2.241086085797975e-05
Position 872: 2.235585208569555e-05
Position 2308: 1.883576106086405e-05
Position 862: 1.844128569642523e-05
Position 1185: 1.831254569256105e-05
Position 940: 1.4587556542440218e-05
Position 1764: 9.539521812524823e-06
Position 1933: 3.0684988575640654e-06
Position 6019: 9.89247434560015e-07
Position 749: 8.792351965902549e-07
Position 964: 3.064486793162523e-07
Position 930: 1.571156084109742e-07
Position 2369: 1.0016416383495384e-07
Position 1755: 7.353753839633107e-08
Position 824: 1.4430276290680001e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1605: 0.5759346546816851
Position 4755: 0.3738400323326409
Position 7070: 0.3573393304378075
Position 6730: 0.2635488472185569
Position 1608: 0.22387334153294847
Position 5471: 0.12299544895389276
Position 2209: 0.04560289522852201
Position 2397: 0.04097804226976497
Position 2284: 0.03542030010930597
Position 6773: 0.03184913978279655
Position 7031: 0.030154623400896988
Position 3163: 0.02978174920721605
Position 3868: 0.02892329105544389
Position 749: 0.026355090070749845
Position 7288: 0.023261571714434763
Position 6176: 0.015645844045458907
Position 2266: 0.014878339814286327
Position 2011: 0.013962600251245872
Position 2907: 0.0133668886584606
Position 4157: 0.012020392400896324
Position 6796: 0.00984942000410677
Position 4033: 0.008517252667462633
Position 1066: 0.006777128584853997
Position 4500: 0.005630636185038131
Position 4625: 0.005149883879475473
Position 2400: 0.004285252332049906
Position 991: 0.004047701350992967
Position 5847: 0.003945242078816715
Position 862: 0.003871818121039373
Position 5886: 0.0036230307215953453
Position 5111: 0.0034189590705309206
Position 905: 0.0034010158983131607
Position 7123: 0.0031745417145036107
Position 2378: 0.0030897429126412377
Position 701: 0.002977293284966599
Position 4128: 0.002829498829333666
Position 5458: 0.002745265245258492
Position 6973: 0.002562898995327133
Position 4648: 0.0025626364984971954
Position 964: 0.0023998805367302124
Position 4528: 0.0023733643582974626
Position 5015: 0.0023245967058405062
Position 1191: 0.0023233312495651655
Position 1652: 0.0022597398476522684
Position 4854: 0.0022008172785996515
Position 3028: 0.002071626295466718
Position 6754: 0.001941858076718366
Position 5349: 0.00187857707534025
Position 6590: 0.0018449723911053803
Position 2292: 0.0013617854655850242
Position 2097: 0.0013358518551720908
Position 1543: 0.001313341119805803
Position 5493: 0.0013092416098176751
Position 3343: 0.0012769570759656808
Position 2413: 0.0012561397975330547
Position 658: 0.0011855661651468201
Position 5531: 0.0011729945853770519
Position 4830: 0.0011483165912144439
Position 1152: 0.0011478403757548303
Position 1523: 0.0011073550777527049
Position 125: 0.0010515345502265763
Position 4559: 0.0010441910373679166
Position 779: 0.0009528867847588659
Position 6739: 0.0009156308354116805
Position 3268: 0.000883134667502893
Position 1613: 0.0008691422457300626
Position 2214: 0.0008461293983793151
Position 1209: 0.0008335406694385262
Position 1729: 0.0008313986934135053
Position 3250: 0.0008043821901543652
Position 1366: 0.0007921550981946929
Position 5012: 0.000726888229293256
Position 7419: 0.0006478117129787712
Position 1567: 0.000623126851895241
Position 7442: 0.0006118441418189945
Position 3442: 0.0006000060357346125
Position 2425: 0.0005734031099351839
Position 6014: 0.0005434066702422447
Position 4433: 0.0005181368190901512
Position 1253: 0.0005103633194160562
Position 1498: 0.0004883884419767168
Position 4239: 0.00047732688473527064
Position 1138: 0.0004608424864427984
Position 613: 0.0004608002191213182
Position 7074: 0.0004560468590783332
Position 1155: 0.0004256377989475031
Position 7093: 0.0004198921634072037
Position 1176: 0.00041041124255488905
Position 4472: 0.00039513751242821124
Position 1479: 0.0003681834969176681
Position 1459: 0.0003453247858932467
Position 4425: 0.0003358866681077427
Position 1118: 0.0003329222786975015
Position 4774: 0.0003259519052967786
Position 2767: 0.00031587824144074236
Position 5292: 0.00031413912491979565
Position 5181: 0.0002991430423375326
Position 103: 0.00028827737881164105
Position 2942: 0.00028664503140963144
Position 4630: 0.0002762964701668765
Position 2857: 0.0002599485218483236
Position 817: 0.00023932788325233662
Position 5115: 0.0002264612160453687
Position 2021: 0.0002251933971402533
Position 2452: 0.00022205108627754977
Position 850: 0.00021793655634861977
Position 2383: 0.00019881556126353646
Position 4538: 0.00019754363457702111
Position 6137: 0.00019203072673669577
Position 754: 0.00019052383567581826
Position 1314: 0.00018592334397650996
Position 3111: 0.00018478646522616804
Position 4613: 0.00018437521127631008
Position 1268: 0.00017955624710866669
Position 4196: 0.000171212922443441
Position 4778: 0.00016552188524983764
Position 6107: 0.0001417150756052462
Position 6206: 0.00013479647355390344
Position 998: 0.0001280290717232141
Position 4941: 0.000125771582266955
Position 3272: 0.0001198123756085735
Position 703: 0.0001192843510276076
Position 3372: 0.0001174782232215198
Position 5665: 0.00011636689161719231
Position 3376: 0.00011027725514269453
Position 811: 0.00010108816764390474
Position 1075: 9.054547464614832e-05
Position 4967: 8.946087409024016e-05
Position 4886: 8.850157586230318e-05
Position 4989: 8.49214606985301e-05
Position 5356: 8.071463464246582e-05
Position 4377: 7.826903298858674e-05
Position 660: 7.776509590142021e-05
Position 1664: 7.757758273988206e-05
Position 619: 7.696273815317934e-05
Position 3224: 7.539041824883508e-05
Position 4290: 7.005467362638576e-05
Position 2026: 6.893691094763802e-05
Position 973: 6.133922777192716e-05
Position 3881: 5.642961608654881e-05
Position 1469: 5.351000876910874e-05
Position 2854: 5.230555040326206e-05
Position 1282: 5.1023662455117674e-05
Position 213: 4.9546368874186956e-05
Position 4791: 4.900903444321675e-05
Position 993: 4.737438994640372e-05
Position 2732: 4.537237357662352e-05
Position 264: 4.4018936048025926e-05
Position 1320: 4.153616982595255e-05
Position 2653: 4.0104539109946674e-05
Position 3958: 3.940950647662557e-05
Position 2752: 3.484268481947268e-05
Position 3673: 3.3546865089232556e-05
Position 813: 3.343341104933859e-05
Position 2656: 3.201721083693807e-05
Position 1036: 3.188609969966316e-05
Position 1809: 3.165571782272761e-05
Position 2047: 3.1501329084198235e-05
Position 3292: 3.14554526386664e-05
Position 3507: 3.0468558223544534e-05
Position 1775: 3.0237441593387615e-05
Position 146: 3.0142544304343134e-05
Position 1911: 2.655304522377759e-05
Position 1038: 2.5012910466883862e-05
Position 1405: 2.4991192511222653e-05
Position 911: 2.4589517007885886e-05
Position 1328: 2.2430326621038135e-05
Position 439: 1.9946823084404878e-05
Position 2515: 1.8479070504942803e-05
Position 2613: 1.8262107331506288e-05
Position 908: 1.7908565922366253e-05
Position 626: 1.750969942256979e-05
Position 665: 1.7085670159737796e-05
Position 1303: 1.5983029183338542e-05
Position 586: 1.522908896783803e-05
Position 1343: 1.487387811099714e-05
Position 1413: 1.2726111833695102e-05
Position 877: 1.1829129103654049e-05
Position 270: 9.814960803038146e-06
Position 1015: 9.468596512600101e-06
Position 1419: 8.960730082136984e-06
Position 383: 7.449658478946908e-06
Position 1289: 7.291923414243469e-06
Position 338: 6.2350264617901045e-06
Position 332: 6.0750909713725675e-06
Position 322: 5.444592348704184e-06
Position 920: 5.050104900525224e-06
Position 1623: 4.678755781052041e-06
Position 1160: 4.516342499926203e-06
Position 1023: 3.877893981051906e-06
Position 1213: 3.745796702723048e-06
Position 797: 3.678524353474976e-06
Position 306: 3.420021528960934e-06
Position 324: 2.7847488989058974e-06
Position 335: 2.496678515248263e-06
Position 596: 2.178100256953398e-06
Position 2125: 1.6556150780932881e-06
Position 2431: 1.4257561265061721e-06
Position 2338: 1.3918038643844763e-06
Position 1009: 1.1886356953393844e-06
Position 170: 9.229064793076483e-07
Position 267: 8.722346235019632e-07
Position 187: 7.861698043820576e-07
Position 1781: 4.0369199032346764e-07
Position 1860: 1.314377297036613e-07
Position 496: 3.255206340948257e-08
Position 317: 2.2825202003918278e-08
Position 278: 2.1277336081379816e-08
Position 175: 1.8768681741584395e-08
Position 501: 1.6268449790046524e-08
Position 1862: 1.2308507844428923e-08
Position 930: 4.913560218530398e-09
Position 529: 4.292782288871129e-09
Position 1002: 4.20372136074693e-09
Position 590: 4.101890580611295e-09
Position 193: 2.5747958440565027e-09
Position 511: 2.7246950524705104e-10
