Gene = Ndufc2
Position 127: 2.314990019627731e-05
Position 151: 1.9630680423998307e-05
Position 1796: 1.2369477404846883e-05
Position 2403: 1.220214261906674e-05
Position 397: 4.691389376217577e-06
Position 145: 4.378793063050621e-06
Position 10: 2.4801868746327713e-06
Position 120: 1.970276197748541e-06
Position 279: 9.910226563468817e-07
Position 417: 6.967159714606246e-07
Position 524: 5.825562515505447e-07
Position 293: 4.824302767913479e-07
Position 133: 4.730119419702631e-07
Position 485: 4.0933822976300836e-07
Position 687: 3.7938503885988367e-07
Position 910: 3.2641888886807883e-07
Position 501: 2.1204614818533745e-07
Position 736: 1.1188542793689376e-07
Position 169: 1.0452545934612002e-07
Position 2046: 9.840053039112908e-08
Position 469: 7.698221334691714e-08
Position 561: 7.670697535201525e-08
Position 712: 6.263798825334796e-08
Position 657: 5.458911002855021e-08
Position 731: 8.550240544449137e-09
Position 529: 8.268366667515669e-09
Position 619: 4.63322456073639e-09
Position 742: 2.644442041191382e-09
Position 602: 2.5462048901246754e-09
Position 599: 2.4777078931825042e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6862: 0.572048839917094
Position 7615: 0.38346050387161756
Position 4523: 0.16874246249332178
Position 3873: 0.12157055009015344
Position 7168: 0.05853147003240635
Position 7260: 0.04037243951120193
Position 6178: 0.03522194061988477
Position 5104: 0.03367585377251521
Position 6285: 0.032279317050436206
Position 7346: 0.03164216874591288
Position 4470: 0.030915434445234133
Position 492: 0.027725027630728944
Position 7070: 0.02712956105518553
Position 5984: 0.023622227598530027
Position 3890: 0.02347618798215045
Position 2876: 0.014656166681015938
Position 2856: 0.011230755147621549
Position 6765: 0.009939861435110527
Position 3841: 0.009764172568737463
Position 2257: 0.009255297395160225
Position 3773: 0.008102850362200634
Position 7542: 0.007719603135756835
Position 1281: 0.006682439389339047
Position 7784: 0.0066105412814930365
Position 6027: 0.0065994437317175685
Position 2142: 0.006517429277700644
Position 5298: 0.006425996075897125
Position 5244: 0.006234324984572398
Position 5015: 0.00608702909057527
Position 1171: 0.005948288193113249
Position 6075: 0.005301954216399654
Position 5418: 0.005293631358431113
Position 1903: 0.004419342667967071
Position 1111: 0.004163392191117105
Position 641: 0.004109053223197461
Position 1421: 0.003940335218014212
Position 5707: 0.003368194762394114
Position 465: 0.0032498473765978125
Position 6876: 0.003192363259805803
Position 5818: 0.0030013904247695043
Position 3923: 0.002913626136941606
Position 820: 0.0027225248538441343
Position 185: 0.002352426396122604
Position 2359: 0.0022469614097941314
Position 7620: 0.0021717158525737454
Position 442: 0.002063395848286334
Position 5119: 0.0020522811852741033
Position 5836: 0.0020202948957542015
Position 145: 0.0019135446487846713
Position 7393: 0.001818917979366776
Position 1779: 0.0017482842116204158
Position 7077: 0.0016795211889816621
Position 260: 0.0016526565683224895
Position 7657: 0.0016056037224656701
Position 2083: 0.0015123601955203392
Position 5998: 0.0014165607237811063
Position 1847: 0.0014012700245871733
Position 6424: 0.001395374486495057
Position 4704: 0.0013795641540620483
Position 4122: 0.0013026841875014663
Position 5638: 0.0012865194144112697
Position 7118: 0.0012327881471046697
Position 3302: 0.001146012944005897
Position 4008: 0.0011405173956316704
Position 5356: 0.001120980032868073
Position 1288: 0.0010912935855522303
Position 236: 0.0010852413979849649
Position 1534: 0.0010669944861924293
Position 6151: 0.0010625229539817614
Position 5321: 0.0009992410897091768
Position 6951: 0.000993456211388494
Position 5710: 0.0008946241629460987
Position 3733: 0.0008657685636005609
Position 1197: 0.0008454072112283841
Position 7744: 0.0007743908835662844
Position 6118: 0.0007396707667258709
Position 2201: 0.0007355473316475408
Position 561: 0.0006982939914566856
Position 1037: 0.0006706297978378213
Position 2122: 0.000669397886432334
Position 2666: 0.0006625948118677531
Position 884: 0.0006527449713872901
Position 2496: 0.0006249199588516453
Position 1698: 0.0006143279269710415
Position 4830: 0.0006098269685524771
Position 1260: 0.0006068633793072109
Position 6200: 0.000598783134137423
Position 6988: 0.0005940877016094098
Position 5600: 0.0005834281252866864
Position 4537: 0.0005671344012465645
Position 2821: 0.0005192777059106596
Position 1295: 0.00049879272384573
Position 5269: 0.0004809291274184791
Position 627: 0.0004722784373963674
Position 5859: 0.00046486233422416887
Position 593: 0.0004552050271532537
Position 5153: 0.00042704078035011743
Position 1350: 0.00041443145370347273
Position 7284: 0.0004110302972973862
Position 7144: 0.0004091733471421213
Position 2173: 0.00039603529101747936
Position 5737: 0.0003636596905748204
Position 4073: 0.0003554497754196557
Position 1405: 0.00034693454489904783
Position 2832: 0.0003459857566268247
Position 7265: 0.00034538485981421
Position 1830: 0.00034393869123024986
Position 2374: 0.0003412287546518876
Position 3404: 0.0003392845756353872
Position 5431: 0.0003267271226895034
Position 7554: 0.0003155740392950282
Position 3365: 0.0003142872204774694
Position 7496: 0.0003016897539426158
Position 1468: 0.0002881826748490415
Position 4214: 0.00028448567541880456
Position 1374: 0.00024719325914733043
Position 2412: 0.00024305823901847327
Position 3267: 0.00023354492782115123
Position 3632: 0.0002332274459368947
Position 4574: 0.00022317314295844512
Position 7667: 0.00022258834171010007
Position 6773: 0.00021802462684006118
Position 6621: 0.00021265770243234002
Position 4542: 0.00021165246885575
Position 2558: 0.00020622545127184594
Position 1396: 0.00019334537595761884
Position 2646: 0.0001913455658841942
Position 1088: 0.00017986130856955713
Position 4186: 0.0001790658533267622
Position 2469: 0.00017686294419241895
Position 2003: 0.00017295677616385735
Position 5198: 0.00017162898732168156
Position 1760: 0.00017152819883919397
Position 2395: 0.00016738583219486457
Position 1138: 0.00016090550725265758
Position 2416: 0.00016077023935843422
Position 2923: 0.00015985831133346834
Position 6258: 0.0001565293831857433
Position 1796: 0.00015114271706105533
Position 2315: 0.0001479359646366639
Position 1134: 0.00013918796571525677
Position 2594: 0.00013832061330693526
Position 5172: 0.00013312500341390135
Position 3078: 0.0001326805413572253
Position 1432: 0.00011774989391389172
Position 3385: 0.00011517513184902629
Position 2019: 0.00011353465815550938
Position 2092: 0.00010938246890079885
Position 3237: 0.00010785154807493641
Position 244: 0.00010528949141702417
Position 5057: 0.00010194129412102119
Position 1367: 9.188941434222427e-05
Position 751: 9.125859616045389e-05
Position 855: 9.069440293015462e-05
Position 2071: 8.890556104230547e-05
Position 4308: 8.682929382339219e-05
Position 1440: 8.61961800764138e-05
Position 1309: 8.378301595045838e-05
Position 1504: 7.736699086033901e-05
Position 5100: 6.70089590508293e-05
Position 499: 6.626812387835015e-05
Position 4717: 6.582780605091344e-05
Position 212: 6.40387271778038e-05
Position 4977: 6.057264695016053e-05
Position 920: 5.8928249515737975e-05
Position 4221: 5.821499396766706e-05
Position 4796: 5.7811237191392964e-05
Position 712: 5.693343233317271e-05
Position 2671: 5.683135841950584e-05
Position 4341: 5.468835931136102e-05
Position 4261: 4.817798166503454e-05
Position 2532: 4.65004825507753e-05
Position 795: 4.48287055461617e-05
Position 648: 3.523437309943825e-05
Position 2318: 3.360739941337034e-05
Position 3597: 3.3427374672514406e-05
Position 2971: 2.791044393224491e-05
Position 570: 2.732846212589477e-05
Position 1997: 2.507861124009836e-05
Position 2021: 2.498178062605458e-05
Position 2836: 2.4691775399526483e-05
Position 428: 2.4333635711301832e-05
Position 1383: 2.0427600883809397e-05
Position 2207: 1.8331194267817105e-05
Position 524: 1.7932545985769244e-05
Position 4546: 5.230189209637054e-06
Position 1248: 3.903841986940918e-06
Position 529: 2.7374974758401206e-06
Position 4013: 2.6449122881109782e-06
Position 151: 2.0991008145738586e-06
Position 1201: 8.163145068977625e-07
Position 515: 3.284497874712576e-07
Position 82: 2.1781962104954698e-07
Position 156: 1.8160524546008917e-07
Position 1378: 1.4918009450617655e-07
Position 1512: 1.1991149416151413e-07
Position 1487: 1.1941688291660136e-07
Position 652: 1.0432369801829713e-07
Position 1329: 9.151538623091311e-08
Position 1319: 8.493102306803775e-08
Position 1064: 7.094693425262525e-08
Position 2096: 7.074298620331111e-08
Position 504: 4.514862428173139e-08
Position 127: 3.822324390486739e-08
Position 1550: 3.68060797551619e-08
Position 1302: 3.6236689742494416e-08
Position 354: 3.2007564981182906e-08
Position 581: 2.744929958853039e-08
Position 578: 2.6613416220368917e-08
Position 1446: 2.4762862605623578e-08
Position 395: 2.1660685584242726e-08
Position 1475: 2.096879950373318e-08
Position 675: 1.524091624353686e-08
Position 973: 1.2464773409051637e-08
Position 685: 1.1024854856369387e-08
Position 389: 8.517685854164526e-09
Position 501: 6.755760277284713e-09
Position 718: 5.92778329203148e-09
Position 667: 5.889621336354118e-09
Position 682: 5.650930530961342e-09
Position 349: 4.366057864927025e-09
Position 87: 4.08678621027859e-09
Position 107: 2.767528877220248e-09
Position 409: 1.6381108212363951e-09
Position 669: 1.4436863633252623e-09
Position 693: 1.3326099509853824e-09
Position 351: 9.233720730178734e-10
Position 386: 7.095568097823919e-10
Position 89: 4.5417804917209284e-10
Position 96: 1.942190534794964e-10
Position 99: 1.4169661891183584e-10
Position 359: 1.287295063050988e-10
