Gene = Pmf1
Position 8447: 0.002635477536246136
Position 2016: 0.0025881589615049027
Position 12312: 0.002573025295336434
Position 13124: 0.002503179492298645
Position 12120: 0.0024822527283825412
Position 977: 0.002478139064355625
Position 4767: 0.0024702077501718056
Position 15856: 0.002087388606308264
Position 4809: 0.0020833943512219275
Position 1988: 0.001927548834278664
Position 3137: 0.001921083278505213
Position 4518: 0.0018403739722627243
Position 4047: 0.001679565256141372
Position 10676: 0.0015254450407449819
Position 1714: 0.0013499275937670688
Position 13142: 0.0012902759460289538
Position 14683: 0.001196116557166599
Position 10590: 0.0011705736881195117
Position 12913: 0.0009432135278459674
Position 10812: 0.0009141331270908755
Position 6874: 0.0007646571209812614
Position 15229: 0.0007544312117659464
Position 14653: 0.0006441371816611228
Position 10633: 0.0006250461238521217
Position 15442: 0.0005432555331800462
Position 15173: 0.0004896086379523951
Position 117: 0.00034244179530907876
Position 200: 0.00027255981504329665
Position 1135: 0.00012226034214739642
Position 1436: 0.00011345071134702178
Position 7582: 0.0001051662907185729
Position 6469: 8.868213718631883e-05
Position 1881: 7.948446802128376e-05
Position 312: 5.696812454841117e-05
Position 6105: 3.711942455374181e-05
Position 428: 1.6372227903417792e-05
Position 504: 1.3595669012066861e-05
Position 2270: 1.1655644966554811e-05
Position 11397: 1.1211839794083263e-05
Position 258: 9.613944011343748e-06
Position 162: 8.403880762041683e-06
Position 275: 2.93502019236183e-06
Position 798: 2.04370617578706e-06
Position 11: 1.6476832529319822e-06
Position 1545: 1.6122001291762425e-06
Position 1411: 1.0086203934307048e-06
Position 1446: 9.096721538118325e-07
Position 324: 8.328225055477659e-07
Position 805: 8.207909386307884e-07
Position 748: 6.677613697087689e-07
Position 882: 6.460540009043837e-07
Position 1472: 6.286948201528488e-07
Position 2173: 5.922387139394631e-07
Position 138: 5.669624110040613e-07
Position 731: 4.905060750233726e-07
Position 1517: 3.8162471355766473e-07
Position 644: 3.393538518113085e-07
Position 441: 2.0816695268173616e-07
Position 364: 2.0703896034745346e-07
Position 346: 1.3575963082718178e-07
Position 563: 8.044089026152057e-08
Position 414: 4.4407329392287055e-08
Position 605: 2.9727135461717023e-08
Position 352: 2.8299873731728626e-08
Position 229: 2.7847190532719328e-08
Position 90: 1.888125905253723e-08
Position 5713: 1.6628211428472648e-08
Position 214: 1.418305085225772e-08
Position 253: 1.1957909422345597e-08
Position 525: 1.0880840290392642e-08
Position 624: 8.758205338604566e-09
Position 670: 1.0426425573230639e-09
Position 697: 4.4636528054858835e-10
Position 630: 2.7826256482555673e-13
Position 575: 6.478224473113364e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10514: 0.9573619029593075
Position 5771: 0.7914257119024359
Position 14230: 0.7894987680255479
Position 11095: 0.6738442155167185
Position 15946: 0.5158643474276113
Position 15760: 0.27090559886878496
Position 14483: 0.2024983514830236
Position 9829: 0.13492275689674368
Position 10714: 0.11786804531738299
Position 8052: 0.11379361171522473
Position 6988: 0.10729122932407034
Position 14520: 0.08685712980189447
Position 14523: 0.0712071835727136
Position 15327: 0.06999323537425879
Position 14291: 0.06787287369087928
Position 14555: 0.05238122120187409
Position 8091: 0.05158875325535606
Position 8056: 0.0448823413313693
Position 8027: 0.04473730346569698
Position 2054: 0.04114116120638916
Position 15438: 0.039561153976981005
Position 14297: 0.03482553051100426
Position 9745: 0.03397349644153393
Position 6787: 0.03059852894477457
Position 2124: 0.029123291391727223
Position 2722: 0.027773592794870895
Position 7940: 0.025613505823270856
Position 3926: 0.023706848662568707
Position 7996: 0.02014533083825254
Position 5767: 0.019594975132670295
Position 7716: 0.01924848843991782
Position 6726: 0.01877153360053036
Position 14489: 0.018567705298460198
Position 5786: 0.016245781029463564
Position 1861: 0.016061458762675455
Position 14610: 0.015143380111866627
Position 8342: 0.014392941933810322
Position 10803: 0.014302592002576085
Position 2104: 0.01349074885606502
Position 9786: 0.013099438579962937
Position 14451: 0.012046607631973766
Position 14774: 0.01159998685890543
Position 2963: 0.011197764230788302
Position 7880: 0.010938124206952903
Position 11465: 0.010917216057300162
Position 2157: 0.010785098351320195
Position 9296: 0.010565433772306598
Position 2703: 0.010478919563034799
Position 15892: 0.010293599539310269
Position 1589: 0.009501192932557504
Position 14819: 0.008934350979823525
Position 15228: 0.008485031364628295
Position 11428: 0.008415168976464854
Position 1762: 0.008403421265008114
Position 15018: 0.008177109567690646
Position 2059: 0.007913213418804344
Position 4623: 0.007661207701377415
Position 11393: 0.007550622628246146
Position 12414: 0.007410439298471901
Position 5629: 0.007231333900837913
Position 15135: 0.007059568778896164
Position 15207: 0.007034032500826065
Position 8317: 0.006204613017837202
Position 709: 0.006112480574548858
Position 3956: 0.0051026323226886
Position 10940: 0.005070098652641931
Position 15919: 0.0050595539200142545
Position 1959: 0.00504312178381908
Position 11504: 0.00503225924345377
Position 11098: 0.00461460131305941
Position 12793: 0.0045797630519253864
Position 14582: 0.004564390719971716
Position 5571: 0.0043913877433839925
Position 8371: 0.004301790568431225
Position 7908: 0.0042464499922185775
Position 8287: 0.0041581198498787785
Position 15271: 0.003945150381018751
Position 4575: 0.003762158436946648
Position 15508: 0.0034764972356990946
Position 115: 0.0034494193984468055
Position 15332: 0.0033255026193137653
Position 15095: 0.0032268433999494707
Position 2667: 0.0030820842807494347
Position 3557: 0.002903385060118805
Position 1566: 0.002874041868667643
Position 2984: 0.0028386030286944204
Position 639: 0.002701099584191016
Position 2837: 0.002660754354273996
Position 14316: 0.002619070313051359
Position 12241: 0.0025488706098952692
Position 12486: 0.0025464691494928924
Position 14186: 0.0025014222583000134
Position 6677: 0.0024585895918740495
Position 7116: 0.0024469853893135576
Position 3703: 0.0023451703042866754
Position 3788: 0.002337757583816819
Position 11435: 0.0021906014605767832
Position 9692: 0.002128004182973714
Position 3864: 0.002069404404459782
Position 11914: 0.0020595477874009653
Position 3634: 0.0019707632178818982
Position 11451: 0.0019639635624046884
Position 9678: 0.0017659346292091098
Position 14738: 0.0017405134949551565
Position 13027: 0.0015641649798982548
Position 11061: 0.001526265930418073
Position 3080: 0.0015233956599976022
Position 4432: 0.0014978234859802308
Position 15693: 0.0014719923170250242
Position 11038: 0.001433661201005456
Position 1609: 0.0014202894561232233
Position 14617: 0.0013466732010796359
Position 7167: 0.001340732572212381
Position 13580: 0.0013011672026055578
Position 11343: 0.0012915785225417814
Position 11291: 0.0012120726021151724
Position 5836: 0.0011006849315158794
Position 12066: 0.0010556272747628771
Position 7164: 0.000999005816464691
Position 10675: 0.000990099057517385
Position 10993: 0.0009878147089901338
Position 3853: 0.0009803357176078865
Position 12191: 0.0009335281252639523
Position 2129: 0.0009081156270426802
Position 763: 0.0008983156788966719
Position 3817: 0.0008682436360126726
Position 6834: 0.0008223841217828816
Position 1593: 0.0007541227593726076
Position 4476: 0.0007496862367262637
Position 1653: 0.0007377855697170922
Position 595: 0.0007128267106341349
Position 6957: 0.0007017491206884131
Position 13246: 0.0006903930608870873
Position 96: 0.00066424535316108
Position 1483: 0.0006394780177515286
Position 13013: 0.0006173912022351802
Position 14704: 0.0005244670045385369
Position 425: 0.0004913664171669749
Position 2467: 0.0004899157178791621
Position 2889: 0.00045636131862206354
Position 11958: 0.00044538752103236254
Position 3061: 0.00036444639509991046
Position 13255: 0.0003370163889757047
Position 1346: 0.0003297676455061506
Position 3100: 0.0003157504247450685
Position 1625: 0.0003132651463555305
Position 2015: 0.0003025670432124762
Position 10783: 0.0002881222244499248
Position 5957: 0.00028553030708351935
Position 12297: 0.0002724901312891155
Position 13472: 0.0002693392455641624
Position 1311: 0.00026412248806385077
Position 12705: 0.00026196150370392043
Position 1675: 0.0002595841822169692
Position 1619: 0.0002543494729461769
Position 1904: 0.00023958730170285376
Position 3681: 0.0002186946872060175
Position 2927: 0.00021369592683111397
Position 15972: 0.00020640678209604268
Position 2092: 0.00020401862071926303
Position 1794: 0.00020150747501939987
Position 11759: 0.00019790118947170577
Position 2143: 0.000194390227839816
Position 1918: 0.00018187781959060404
Position 3117: 0.00018016121688922828
Position 553: 0.0001783758434181446
Position 16059: 0.0001727069374418489
Position 14587: 0.0001612765181209526
Position 11433: 0.0001510204442779931
Position 877: 0.00014926473956511062
Position 10953: 0.00014844113721663112
Position 373: 0.00014109830335473766
Position 2518: 0.00013537480480913346
Position 10808: 0.000128195891609477
Position 1282: 0.0001244716538279142
Position 6356: 0.00010918957113363839
Position 886: 0.00010699191239501153
Position 10180: 0.00010376155874433453
Position 11737: 0.00010123551854405196
Position 2728: 0.00010033810365247434
Position 1490: 9.960592684006096e-05
Position 1988: 9.829178334639669e-05
Position 444: 9.733217194285787e-05
Position 155: 9.642617821135466e-05
Position 1333: 9.270416667740495e-05
Position 1352: 8.522618223524485e-05
Position 718: 7.188485127223896e-05
Position 1074: 7.102317925063579e-05
Position 7476: 6.62494300377998e-05
Position 9980: 6.349535020417206e-05
Position 9953: 6.186179237926727e-05
Position 283: 5.180426717647686e-05
Position 12382: 4.786595478495309e-05
Position 617: 4.388725637426779e-05
Position 5574: 4.285813064455419e-05
Position 549: 4.2749328375067474e-05
Position 7300: 3.891686068077307e-05
Position 11643: 2.8533350511442722e-05
Position 1029: 1.6249936707151873e-05
Position 1867: 1.3924410975170954e-05
Position 1424: 1.3883792472203205e-05
Position 1400: 1.2780690106333945e-05
Position 10460: 1.1758494761941382e-05
Position 6874: 1.120796658055885e-05
Position 6202: 1.039895650290615e-05
Position 11026: 1.0212271704825642e-05
Position 1036: 9.69722111940871e-06
Position 1512: 8.1154164774789e-06
Position 6145: 7.83427356582099e-06
Position 141: 6.258455937289336e-06
Position 958: 6.2277618945787005e-06
Position 220: 5.701384684109771e-06
Position 7649: 5.538712035204529e-06
Position 5465: 5.115477276778232e-06
Position 6087: 4.059868237499908e-06
Position 919: 3.97682701817255e-06
Position 566: 3.911713026492558e-06
Position 138: 3.457358489971235e-06
Position 10959: 3.396158799061893e-06
Position 4086: 3.1751010046462134e-06
Position 158: 3.171936295612627e-06
Position 824: 3.0598991127113695e-06
Position 6887: 2.9001946407551792e-06
Position 975: 2.7854015389419586e-06
Position 2562: 2.7816925875702762e-06
Position 11158: 2.732472284795299e-06
Position 2602: 2.6991268228876404e-06
Position 253: 2.35945417704878e-06
Position 3041: 2.293620552072445e-06
Position 682: 2.2611146549251555e-06
Position 665: 2.1062977003964806e-06
Position 1434: 1.9667234847815253e-06
Position 1713: 1.5103760291418212e-06
Position 963: 1.4295050783750643e-06
Position 3327: 1.3959726205925612e-06
Position 3397: 1.3942911636714195e-06
Position 1078: 1.3338883539514307e-06
Position 1630: 1.3164271050764553e-06
Position 1101: 1.2829743971288973e-06
Position 1974: 1.211631231793997e-06
Position 403: 1.183576146087342e-06
Position 397: 1.160270595563355e-06
Position 4165: 1.1469112015915175e-06
Position 2544: 1.1028058974453828e-06
Position 1768: 9.628941640616616e-07
Position 1679: 9.583942314342475e-07
Position 1801: 9.44731961082194e-07
Position 427: 9.197459722571449e-07
Position 652: 7.999102810677946e-07
Position 2022: 7.509944499981473e-07
Position 1081: 7.388251887619415e-07
Position 939: 6.461411374615565e-07
Position 2208: 6.442908057855102e-07
Position 1183: 6.331910919906423e-07
Position 2691: 5.952160538386607e-07
Position 933: 5.65283670535152e-07
Position 172: 5.00549958705709e-07
Position 794: 4.789100925978861e-07
Position 280: 4.452267193567059e-07
Position 162: 3.0495896964699676e-07
Position 1211: 2.8780566711440634e-07
Position 1460: 2.8776306725679803e-07
Position 466: 2.570930894922332e-07
Position 987: 2.2671977505326205e-07
Position 935: 2.1110037037150907e-07
Position 601: 2.0850896228338607e-07
Position 2649: 1.437490932720323e-07
Position 837: 1.1758169370553104e-07
Position 458: 1.0507090364248853e-07
Position 377: 9.771567369771873e-08
Position 321: 9.418387919499776e-08
Position 1632: 4.597834705787373e-08
Position 1684: 4.5596670755517624e-08
Position 1839: 4.512417043115344e-08
Position 1707: 4.156611000562398e-08
Position 1403: 3.935589723162648e-08
Position 1134: 2.7328333622078945e-08
Position 346: 2.0404790696303235e-08
Position 324: 1.6886555627431382e-08
Position 327: 7.819307889357929e-09
