Gene = Paics
Position 13620: 0.0011501055425969678
Position 61: 0.0010929001626010057
Position 1192: 0.0010566901972151503
Position 10009: 0.0010454398331958242
Position 10569: 0.000958955105911403
Position 533: 0.00080035030156749
Position 6691: 0.000669864441733774
Position 602: 0.0005750393057899429
Position 10914: 0.0005557113893406477
Position 11215: 0.0005130880812202185
Position 2602: 0.0004880672289501167
Position 10795: 0.0004553381162851079
Position 1632: 0.0004521447299548803
Position 6399: 0.000449434924290218
Position 185: 0.00044641392175592153
Position 10405: 0.00044321545294901234
Position 10018: 0.00042937393571830984
Position 13643: 0.00037045847780935973
Position 399: 0.0003371790188179474
Position 781: 0.00032667724780402815
Position 14336: 0.0003061307155711766
Position 13345: 0.00025881845201953813
Position 639: 0.00025720698030399873
Position 832: 0.0002537875731456962
Position 1340: 0.000242530594136543
Position 1614: 0.00023731135437382418
Position 486: 0.00023345075895784035
Position 571: 0.00023266818077239597
Position 386: 0.00021455079806698
Position 2228: 0.00021122809990366186
Position 298: 0.0002111690577325875
Position 797: 0.00018579088253957603
Position 1567: 0.00015794181928186935
Position 129: 0.00015012305723615416
Position 1329: 0.00013140727475914236
Position 174: 0.00012673790558968723
Position 11274: 0.00012191998781416034
Position 10522: 0.00010056345748769491
Position 10894: 9.98683579053133e-05
Position 1483: 9.881407809950263e-05
Position 11832: 9.521577918694881e-05
Position 14849: 8.69922715195473e-05
Position 164: 8.086135945046994e-05
Position 651: 7.929275772034289e-05
Position 10755: 7.800142634764434e-05
Position 13205: 7.484105184887052e-05
Position 73: 7.118197047852477e-05
Position 12149: 6.73161027536457e-05
Position 556: 6.53705183876772e-05
Position 293: 6.375752860153087e-05
Position 847: 6.225425794728706e-05
Position 10814: 6.0512749574334994e-05
Position 2267: 5.927127854941954e-05
Position 10817: 5.872241749989839e-05
Position 10231: 5.175939728581033e-05
Position 11771: 4.679258572530973e-05
Position 10204: 4.202702135552486e-05
Position 11182: 3.876628113957771e-05
Position 715: 3.861639192862567e-05
Position 4338: 3.624118108967892e-05
Position 11650: 3.425657610545163e-05
Position 10587: 3.247419548885112e-05
Position 2401: 3.0934754179721846e-05
Position 108: 2.3661191743625852e-05
Position 936: 2.249387725309468e-05
Position 965: 2.2287339118891543e-05
Position 11668: 1.4656998867856702e-05
Position 154: 1.295710418490524e-05
Position 401: 1.2515636091120177e-05
Position 11228: 8.949718920505369e-06
Position 11922: 7.888171493259707e-06
Position 3292: 5.618357778701619e-06
Position 3161: 5.0296024864334615e-06
Position 3424: 4.911892065474854e-06
Position 3231: 4.83906543604983e-06
Position 3331: 4.340061316766339e-06
Position 11363: 4.217361392321121e-06
Position 444: 2.7495941329465667e-06
Position 11375: 1.941524644222228e-06
Position 11508: 1.5907799238914414e-06
Position 10: 1.5470775732751576e-06
Position 10432: 5.715978667712939e-07
Position 441: 3.899714992164371e-07
Position 453: 1.821421430146878e-07
Position 10388: 1.7815698234285687e-07
Position 11198: 8.61994540868025e-08
Position 499: 2.675890260494664e-10
Position 11089: 2.7317038641830154e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11119: 0.9695455363946902
Position 10085: 0.9506285197356005
Position 3133: 0.8728679198095558
Position 13134: 0.8071061582162374
Position 9881: 0.7604078154920231
Position 8007: 0.5948497294215769
Position 15340: 0.5148280283384381
Position 461: 0.5022880341945903
Position 5463: 0.37495179538803297
Position 5238: 0.357704018293203
Position 5814: 0.2855647601614957
Position 15033: 0.2411397878957864
Position 14979: 0.22417172497795557
Position 9802: 0.18871181487515123
Position 13465: 0.17088072630930362
Position 15297: 0.14670012325609583
Position 554: 0.1465521030449194
Position 8063: 0.11616391552466362
Position 14939: 0.10884508367165069
Position 11922: 0.10792296076466124
Position 6333: 0.09477519646684937
Position 15711: 0.08908000426429281
Position 5843: 0.07790037941430097
Position 12787: 0.06862284947427782
Position 15947: 0.06276171407226024
Position 15370: 0.055360326237766225
Position 14831: 0.054633194093298344
Position 10116: 0.04162262748561478
Position 15053: 0.03914490876601666
Position 4506: 0.038551531048393546
Position 11770: 0.03837193918212895
Position 5820: 0.03670942087258058
Position 5178: 0.035880071863455404
Position 12231: 0.034767060765402855
Position 15858: 0.03175041517794056
Position 5784: 0.028938767210180898
Position 614: 0.02844162571480782
Position 499: 0.027149476765098133
Position 5324: 0.025393545142875888
Position 625: 0.02536159745739534
Position 15679: 0.02205660292709295
Position 12467: 0.021407199917057126
Position 14778: 0.021354383795835114
Position 11328: 0.021053958522382933
Position 6381: 0.018532914977840143
Position 8125: 0.018521932269579856
Position 13516: 0.01765536358348315
Position 211: 0.01715921560614505
Position 14880: 0.016895128744750743
Position 12838: 0.016464219971276454
Position 5241: 0.015293598305809867
Position 15373: 0.015149620307728323
Position 11950: 0.015065606796724296
Position 6860: 0.01368028041534677
Position 4034: 0.013499258990913766
Position 189: 0.013031744390118786
Position 4074: 0.012315030245478288
Position 13115: 0.012167283429380322
Position 6469: 0.011972368473280351
Position 5477: 0.011356471276067707
Position 6419: 0.010689120343782775
Position 6817: 0.01067056590567864
Position 9826: 0.01039057268724956
Position 12350: 0.01032966389365692
Position 13832: 0.01012245660285122
Position 15232: 0.010071666955337216
Position 10519: 0.009107502772869912
Position 6625: 0.009005410831310776
Position 6250: 0.008833315131541567
Position 6466: 0.008742923443625927
Position 14170: 0.007960274136644711
Position 13468: 0.007777861609627051
Position 14715: 0.007446373770908
Position 15969: 0.006682166302321018
Position 15925: 0.006453662780955693
Position 5693: 0.0057969625004950795
Position 13829: 0.005617922416802423
Position 15201: 0.005029398051333624
Position 4663: 0.004496178091986749
Position 4005: 0.004427805899764953
Position 15527: 0.004247680821273512
Position 639: 0.004132444719972045
Position 14912: 0.004129247867342881
Position 16141: 0.004050404312627877
Position 13256: 0.003977602757986173
Position 6737: 0.0039498880154622395
Position 11435: 0.0036171079996286776
Position 14416: 0.0035866025744610095
Position 6153: 0.00343985887979646
Position 10820: 0.0033687287868682998
Position 660: 0.003330154044675236
Position 1512: 0.0032718440590895318
Position 3462: 0.0032392645176028603
Position 6451: 0.0032023307312687506
Position 3476: 0.0031433611751207693
Position 10719: 0.0030806818742370582
Position 3353: 0.0029669617283237942
Position 6267: 0.0029629098339171854
Position 12929: 0.0029503997124087815
Position 15183: 0.0029068866293784287
Position 3919: 0.002906680598160901
Position 8345: 0.002833496159639519
Position 11439: 0.002686517107320371
Position 8030: 0.0026395093921534234
Position 11576: 0.0024892718428809577
Position 11007: 0.0024078839122235415
Position 11019: 0.0023486233753134815
Position 10771: 0.002331926419252697
Position 4873: 0.002210934727350965
Position 16144: 0.002187543249602363
Position 137: 0.0021165701772041428
Position 12402: 0.002079082779375338
Position 9886: 0.002028391634288966
Position 13146: 0.001995838755544004
Position 575: 0.0018891769798670033
Position 5586: 0.0018663425751929122
Position 9753: 0.0018471094669769916
Position 5420: 0.0017329276680240707
Position 5074: 0.0016935802058655432
Position 241: 0.0016292361326473027
Position 10475: 0.0016264807778233353
Position 5429: 0.001625308898679238
Position 10118: 0.001565512276439469
Position 6672: 0.001563821068156459
Position 6904: 0.0015622895727212026
Position 3370: 0.0015294070861835841
Position 5195: 0.0014903289231672802
Position 14100: 0.0014606511746926214
Position 7362: 0.0013981828917387076
Position 15096: 0.0013829014299648092
Position 6756: 0.0013777758282630674
Position 12080: 0.001363844688848903
Position 3051: 0.001323181841497525
Position 6650: 0.0013111202696281614
Position 11138: 0.001263728168392546
Position 15396: 0.0012467559531177462
Position 5671: 0.0012113550411926286
Position 11938: 0.0011790476541006798
Position 8283: 0.001070500284285495
Position 3007: 0.0010577722923447081
Position 13498: 0.0009943501914344466
Position 5655: 0.0009873898279130827
Position 3470: 0.000959072112404567
Position 3434: 0.0009486037068767261
Position 6335: 0.0009123543811593599
Position 7439: 0.0009028056370217288
Position 12533: 0.0008736395951419225
Position 10992: 0.0008637651518302674
Position 11408: 0.0008259638253517053
Position 7941: 0.000783455898651631
Position 16011: 0.0007597955320787696
Position 564: 0.0007409076417305288
Position 227: 0.0007402408503946988
Position 13842: 0.0007360909184859171
Position 6698: 0.0006187942645397319
Position 10156: 0.0006177412890332258
Position 10292: 0.0006152766839384907
Position 12144: 0.0005544621501887732
Position 7964: 0.0005453207430395491
Position 11308: 0.0005305389816352958
Position 984: 0.0004967962690172157
Position 13872: 0.00047418584838856433
Position 5846: 0.0004686358440403051
Position 10340: 0.00046346191064086174
Position 5600: 0.0004522525781992419
Position 13560: 0.00043825409581662564
Position 3607: 0.0004169695684624336
Position 10660: 0.0004155427110684769
Position 8262: 0.00041157254296055555
Position 7323: 0.00039715430507007916
Position 10296: 0.00038927852542890455
Position 12707: 0.00036990809964991176
Position 10311: 0.00036863097883498843
Position 11744: 0.0003586059715450486
Position 3605: 0.0003419534942396908
Position 10935: 0.0003386854174137251
Position 3587: 0.0003246004288884057
Position 14217: 0.00032163736574209123
Position 1388: 0.00031642090096596257
Position 4055: 0.0003017410045834496
Position 3429: 0.00029004457270164684
Position 12163: 0.00028445127728830307
Position 11060: 0.0002814973197641878
Position 15719: 0.0002812228532166957
Position 1544: 0.0002759424880326521
Position 11798: 0.00026685161458669986
Position 11141: 0.0002654632787430856
Position 92: 0.00026490479340795955
Position 11600: 0.0002566276528809035
Position 10596: 0.0002402955831572999
Position 1250: 0.00023054790966119273
Position 2511: 0.00022446004194841412
Position 698: 0.00022184021075654183
Position 8141: 0.00021373628734874795
Position 11962: 0.00021357026919987314
Position 3069: 0.0002093025937187306
Position 11273: 0.00020043107970059797
Position 9760: 0.0001891678393815272
Position 750: 0.00017681424168759766
Position 4913: 0.00017669955549025492
Position 5641: 0.0001681941048921624
Position 3289: 0.00016193504528155405
Position 6536: 0.00015052178131367059
Position 2115: 0.0001496371758333703
Position 4424: 0.0001444934144555269
Position 12519: 0.00014313794261632462
Position 680: 0.00014159206555341812
Position 3630: 0.00014095791133304176
Position 3398: 0.00013284323308730605
Position 2266: 0.00012970535724045744
Position 577: 0.00012835511652346126
Position 964: 0.0001237661578954792
Position 528: 0.00012292706254254563
Position 2119: 0.00012086220261971145
Position 4961: 0.00011818789639205234
Position 1043: 0.00011783814049546379
Position 3374: 0.00011412364862055499
Position 728: 0.00011329362888120686
Position 1110: 0.00010919157653793041
Position 10427: 0.00010895416325996542
Position 10699: 0.00010812417025447505
Position 6271: 0.00010792300727472275
Position 5626: 9.722623123617132e-05
Position 3990: 9.700982221745405e-05
Position 15379: 9.046182552161565e-05
Position 302: 8.702955871232529e-05
Position 4192: 8.663609449327462e-05
Position 10388: 8.008247522495861e-05
Position 11150: 7.892983813552838e-05
Position 1221: 7.415295889435779e-05
Position 5499: 7.37785181591561e-05
Position 2485: 7.187321501393589e-05
Position 3408: 7.1844514736942e-05
Position 274: 6.129520081192511e-05
Position 2514: 5.789818461992157e-05
Position 583: 5.618055580628756e-05
Position 522: 5.379939132723921e-05
Position 1355: 3.9834623132710496e-05
Position 2342: 3.5065184307109366e-05
Position 98: 3.43741001265137e-05
Position 11530: 3.285567623621923e-05
Position 5506: 3.244497756203863e-05
Position 2978: 3.2294497349990564e-05
Position 11583: 3.1460325734916105e-05
Position 3147: 3.125713545843454e-05
Position 10521: 3.052478385697177e-05
Position 3986: 3.0222196374381477e-05
Position 11606: 2.5991710061449002e-05
Position 857: 2.572923543885989e-05
Position 288: 2.5638152159797837e-05
Position 936: 2.4819820782074316e-05
Position 11079: 2.091532165450437e-05
Position 322: 1.9653198670871187e-05
Position 11075: 1.9485556234024942e-05
Position 11411: 1.8289602644970545e-05
Position 13050: 1.633714547586212e-05
Position 11350: 1.2673769132906555e-05
Position 11469: 9.393343626684371e-06
Position 10448: 9.118877203549853e-06
Position 95: 8.463792067821601e-06
Position 12184: 7.793256466857025e-06
Position 11161: 7.667832722654757e-06
Position 11372: 5.018931708137005e-06
Position 12021: 4.355398225959978e-06
Position 116: 4.354267350455262e-06
Position 341: 3.3427923925824287e-06
Position 11192: 3.06703705384263e-06
Position 3347: 2.9747446717333603e-06
Position 13479: 2.8553391232015254e-06
Position 11445: 2.7691280622625576e-06
Position 11082: 2.4562443815672493e-06
Position 3086: 1.9450383453511135e-06
Position 4246: 1.8826795277165612e-06
Position 3400: 1.6393048352983114e-06
Position 13522: 1.3707783814040384e-06
Position 11838: 1.2644513995304606e-06
Position 11832: 1.225327214765507e-06
Position 395: 1.028919180501333e-06
Position 3675: 9.890410548651165e-07
Position 147: 9.12776535618475e-07
Position 11481: 8.740300224181632e-07
Position 3938: 8.401457919433251e-07
Position 353: 6.60520828622634e-07
Position 348: 5.077078124904617e-07
Position 3331: 3.5491809069580195e-07
Position 5633: 2.2379284201103293e-07
Position 586: 1.6378065162510363e-07
Position 735: 1.2659957369082932e-07
Position 11153: 9.126446718372996e-08
Position 10345: 8.381371255224293e-08
Position 776: 4.9580212034746006e-08
Position 579: 4.927250377093676e-08
Position 10402: 4.418723718399769e-08
Position 807: 3.9172779067300574e-08
Position 757: 3.3042686931077984e-08
Position 357: 3.063820441349331e-08
Position 944: 2.988692580140222e-08
Position 10906: 2.975330706635741e-08
Position 4518: 2.198706142195715e-08
Position 106: 1.3718382958481506e-08
Position 1270: 9.424564063827018e-09
Position 108: 8.81298236731355e-09
Position 760: 5.99988789417946e-09
Position 1191: 4.124908614194989e-09
Position 905: 2.739511191639968e-09
Position 1117: 1.8888091288760637e-09
Position 708: 1.837865224299181e-09
Position 820: 2.9786521883975127e-10
Position 787: 2.5740652514110726e-10
Position 882: 2.2013292687597043e-10
Position 854: 1.72194386765397e-10
Position 784: 1.3631006330073385e-10
Position 832: 1.1410214759234414e-10
Position 839: 1.1369291798753072e-10
