Gene = Scnm1
Position 4073: 0.00024107072069142862
Position 3226: 0.00022956333194630745
Position 2616: 0.0002029811843750153
Position 1365: 0.00015566754919244335
Position 2232: 0.0001531850566659816
Position 3235: 0.0001482917741185693
Position 760: 0.00014490187504463407
Position 563: 0.00014330436527744915
Position 3018: 0.0001344061472906462
Position 2447: 0.00013193589087346925
Position 1815: 0.00012993906303033389
Position 2180: 0.00011808145846137128
Position 2494: 0.00011707984341478525
Position 1745: 0.00011526584637073035
Position 4077: 0.00011256738995684619
Position 2613: 0.00010150538096493887
Position 530: 9.768606579168545e-05
Position 617: 9.757822557532045e-05
Position 1565: 8.830051060987219e-05
Position 1718: 8.817704600984454e-05
Position 1952: 8.426577618811487e-05
Position 3464: 7.825502975342484e-05
Position 4020: 7.620038241405635e-05
Position 558: 7.524336495514148e-05
Position 2114: 7.519786603798211e-05
Position 525: 6.51063573040686e-05
Position 1260: 6.460633449530552e-05
Position 1949: 5.70066933851082e-05
Position 643: 5.677107923239246e-05
Position 2619: 5.629059597207935e-05
Position 1165: 5.4940614363325986e-05
Position 1905: 4.858231244322258e-05
Position 925: 4.819549994123716e-05
Position 623: 4.581545453785277e-05
Position 1650: 3.656628258011201e-05
Position 1326: 3.643871060417757e-05
Position 390: 3.5931889873274825e-05
Position 1546: 3.592921620455185e-05
Position 3432: 2.9682864295657936e-05
Position 2320: 2.93139918769798e-05
Position 1796: 2.8248749070922343e-05
Position 1599: 2.4926504694972376e-05
Position 1505: 2.2960852118157347e-05
Position 3206: 2.1048727410555024e-05
Position 392: 1.975412298449406e-05
Position 3498: 1.766475305767618e-05
Position 250: 1.504098872598504e-05
Position 4013: 1.392211580823574e-05
Position 541: 1.3617787015791052e-05
Position 2535: 1.346405206756396e-05
Position 932: 1.2947635893362494e-05
Position 620: 1.2485743772514711e-05
Position 3512: 1.2045791236451312e-05
Position 2222: 1.1757164215032005e-05
Position 198: 1.14549924298825e-05
Position 127: 1.1238391512564244e-05
Position 4167: 9.825016477432569e-06
Position 2553: 7.783731578575505e-06
Position 577: 7.129852138068193e-06
Position 1338: 7.0122385582175755e-06
Position 798: 5.809517678122745e-06
Position 424: 5.58829851151969e-06
Position 2126: 4.183192696187441e-06
Position 167: 3.5863702889482414e-06
Position 243: 3.5574588696984774e-06
Position 569: 3.4106769694672784e-06
Position 2333: 3.340600065641433e-06
Position 2226: 3.32057855193443e-06
Position 606: 3.290647922409788e-06
Position 258: 3.2748945994232795e-06
Position 1149: 2.9399903527766254e-06
Position 1181: 2.8081770049563316e-06
Position 801: 2.6023057906003127e-06
Position 2185: 2.5205197631268246e-06
Position 1420: 2.316766101784264e-06
Position 171: 2.189703518899582e-06
Position 1705: 2.1525044506396564e-06
Position 594: 1.9239813781880944e-06
Position 1931: 1.5403830413730423e-06
Position 2237: 1.4133479230123628e-06
Position 265: 1.1722042375757442e-06
Position 1177: 1.0348212507876045e-06
Position 1335: 8.656755415383412e-07
Position 129: 6.899148253572404e-07
Position 1847: 5.868812928848826e-07
Position 1044: 5.512821427026752e-07
Position 1450: 5.196602840670981e-07
Position 2140: 5.169011389701027e-07
Position 1186: 4.928220918412754e-07
Position 1879: 3.1716732391015464e-07
Position 177: 2.709921616141005e-07
Position 2083: 2.442870195586201e-07
Position 498: 2.384905842146863e-07
Position 944: 1.838098355239471e-07
Position 134: 1.5268701817302245e-07
Position 2132: 1.0530426959287544e-07
Position 937: 1.0054698988133643e-07
Position 961: 8.664521531975289e-08
Position 533: 8.067770634190251e-08
Position 465: 6.143762858475496e-08
Position 110: 4.616996339688062e-08
Position 147: 4.48470574990246e-08
Position 964: 4.263657955587183e-08
Position 460: 3.972228467353348e-08
Position 1933: 3.406405581739633e-08
Position 816: 2.6278451090485767e-08
Position 458: 2.5527696032445446e-08
Position 946: 2.3130239064837384e-08
Position 957: 2.2941724845798595e-08
Position 861: 1.3227323755682208e-08
Position 976: 1.1639463052509589e-08
Position 812: 1.1191422567429965e-08
Position 3419: 9.78031625416079e-09
Position 476: 9.556495409459181e-09
Position 467: 9.245759474009039e-09
Position 980: 8.238610542283256e-09
Position 183: 7.219406268620058e-09
Position 181: 3.4888691381057027e-09
Position 842: 3.4002923812336074e-09
Position 822: 2.307925170108056e-09
Position 848: 1.0178387006499903e-09
Position 854: 6.339915446559249e-10
Position 1024: 5.709800655203728e-10
Position 1273: 4.661221134983199e-10
Position 984: 3.624253273176241e-10
Position 827: 2.7923447006198476e-10
Position 1051: 1.8351228902196236e-10
Position 1001: 6.246332484223871e-11
Position 1020: 5.6497596606976416e-11
Position 1204: 5.316358528869338e-11
Position 1009: 2.6519283217338464e-11
Position 1208: 1.1177737335026688e-11
Position 1246: 2.6609357311578715e-12
