Gene = Dnaaf5
Position 3954: 0.0003610943095585656
Position 33310: 0.000360951605730389
Position 1540: 0.0003537701932290016
Position 1205: 0.0003525465017303776
Position 13421: 0.00034579188204116013
Position 1340: 0.00034015326605001345
Position 24122: 0.0003333771113973343
Position 33198: 0.0003275759891534587
Position 3544: 0.0003234606964935053
Position 20452: 0.0003213952546958374
Position 1763: 0.00031643818946008374
Position 24185: 0.00031086959937547164
Position 32469: 0.00030922182288880385
Position 28931: 0.0003075457388477971
Position 3364: 0.00029958997532650387
Position 2321: 0.00029280813648783376
Position 1574: 0.0002476379348883248
Position 34896: 0.00024496817029365627
Position 2921: 0.00023807666403108182
Position 35679: 0.00023052185919886779
Position 2266: 0.000222097633108566
Position 23849: 0.0002219831313088975
Position 1670: 0.00021159030303264645
Position 2971: 0.00021125792675448035
Position 1129: 0.00021067799130645442
Position 35367: 0.0001958349347842475
Position 645: 0.00019142545823091342
Position 31462: 0.00018646352863351676
Position 1120: 0.00017694028139971906
Position 2141: 0.00016556200382841638
Position 274: 0.00014488204467389537
Position 34865: 0.00014443400192405958
Position 1014: 0.0001359241667012222
Position 1126: 0.0001316061228742899
Position 5528: 0.00012967166966012755
Position 28664: 0.00012899066935322806
Position 19799: 0.0001264148281911559
Position 984: 0.00012377587060655325
Position 1867: 0.0001193859821673221
Position 13559: 0.00011909518151420953
Position 2711: 0.00011604445254786702
Position 2933: 0.00011455852302702631
Position 687: 0.00010980337912956252
Position 16550: 0.00010490565151138685
Position 19757: 0.00010266439368797213
Position 16740: 0.00010177223916941141
Position 4096: 0.00010030228188535973
Position 1525: 9.875759046175767e-05
Position 3926: 9.823349487531331e-05
Position 27422: 9.379568131354594e-05
Position 32110: 9.285398543344731e-05
Position 2270: 8.656813511245618e-05
Position 31256: 8.389783119113076e-05
Position 1887: 7.790882150492695e-05
Position 16164: 7.359687735960285e-05
Position 28439: 7.161012402899344e-05
Position 2691: 7.090004855886974e-05
Position 4373: 6.939898417447976e-05
Position 2714: 6.70445196211977e-05
Position 28547: 6.682085513070927e-05
Position 2177: 6.154115068106433e-05
Position 31821: 6.090065094893647e-05
Position 3320: 6.052001932505124e-05
Position 20246: 5.7047259363868433e-05
Position 24048: 5.543830354040408e-05
Position 1819: 5.529103245800787e-05
Position 16387: 5.527754820573428e-05
Position 4703: 5.508151789422781e-05
Position 434: 5.316860274959875e-05
Position 1210: 5.313025437157362e-05
Position 32738: 5.292340595953095e-05
Position 3572: 5.211873646357562e-05
Position 16078: 5.0541907995779214e-05
Position 1626: 4.686192032244914e-05
Position 5328: 4.665776919613943e-05
Position 3769: 4.5532470985181144e-05
Position 5444: 4.45756110611564e-05
Position 3323: 4.323532105035321e-05
Position 33083: 4.317034427233528e-05
Position 29029: 4.2611115967548636e-05
Position 572: 3.992882121401797e-05
Position 437: 3.925140102165472e-05
Position 1053: 3.668273541232731e-05
Position 16144: 3.528216946857057e-05
Position 5001: 3.4313304838102265e-05
Position 5150: 2.8660135235691183e-05
Position 1075: 2.7712897704667077e-05
Position 5170: 2.768859780334099e-05
Position 30976: 2.6711353926487275e-05
Position 5244: 2.6072511169446808e-05
Position 13393: 2.5569857366429106e-05
Position 931: 2.5238314395696456e-05
Position 29099: 2.5148772158279977e-05
Position 5792: 2.4238961953935234e-05
Position 4403: 2.3937765232493167e-05
Position 735: 2.3708996335371744e-05
Position 29284: 2.2185629547168528e-05
Position 29205: 2.1782075144884777e-05
Position 6269: 2.0710819769776004e-05
Position 4042: 1.9959784439965235e-05
Position 6436: 1.8799035953533625e-05
Position 3385: 1.623395493897659e-05
Position 3162: 1.4927544549431946e-05
Position 287: 1.3687749321223173e-05
Position 1810: 1.3638896965043285e-05
Position 19804: 1.3035265420908132e-05
Position 20268: 1.287964122641791e-05
Position 13287: 1.2709368715537292e-05
Position 31577: 1.2467846294167843e-05
Position 1044: 1.1587406998819413e-05
Position 31581: 1.0593426481398952e-05
Position 1932: 1.0282204194935331e-05
Position 857: 9.991959494710155e-06
Position 2401: 9.917977329438023e-06
Position 28163: 9.860574048313364e-06
Position 20860: 9.82964915256395e-06
Position 28894: 9.605958436591594e-06
Position 32831: 9.266036872264953e-06
Position 1527: 8.980459205621715e-06
Position 1836: 8.271289041564444e-06
Position 1547: 8.117720796907462e-06
Position 872: 7.675130873412622e-06
Position 16044: 7.5956547639125944e-06
Position 21911: 7.561620456472163e-06
Position 20954: 7.388274927088664e-06
Position 3989: 6.768335493631618e-06
Position 1767: 6.617126352655606e-06
Position 2812: 5.7853088279962194e-06
Position 31020: 5.7523819000354e-06
Position 1500: 5.606691846151001e-06
Position 20837: 5.036946668780082e-06
Position 29257: 4.916401198418593e-06
Position 3183: 4.892094902526075e-06
Position 16460: 4.650343856122977e-06
Position 14315: 4.290557908263873e-06
Position 3054: 4.091915382652782e-06
Position 3174: 3.875440786031827e-06
Position 2425: 3.6104509255432435e-06
Position 20458: 3.3510934131214896e-06
Position 3582: 3.135624653830264e-06
Position 3142: 3.1341068534190322e-06
Position 1016: 2.832016168297332e-06
Position 1136: 2.8101398233711687e-06
Position 1848: 2.669498480371927e-06
Position 1727: 2.5420344840756414e-06
Position 4075: 2.4234476459473736e-06
Position 6135: 2.3728947017994364e-06
Position 31605: 2.3653034719564485e-06
Position 781: 2.2222394773326676e-06
Position 179: 2.179756635615127e-06
Position 3186: 1.94089547546034e-06
Position 3868: 1.9206318673706544e-06
Position 31632: 1.6665373941304276e-06
Position 3490: 1.2281358162764113e-06
Position 581: 1.1999829491246596e-06
Position 4029: 1.1992487462499688e-06
Position 1554: 1.1746146513335265e-06
Position 1033: 1.172836578070648e-06
Position 1155: 1.1643437233065259e-06
Position 3634: 1.1347700292787737e-06
Position 3354: 1.0700267614129808e-06
Position 3418: 1.0678177855652698e-06
Position 4382: 9.949363199206125e-07
Position 3615: 9.691166679709657e-07
Position 3992: 9.633794932209191e-07
Position 1469: 9.506552843898912e-07
Position 22496: 9.098391075950779e-07
Position 795: 9.034468729792403e-07
Position 3180: 8.897247626148853e-07
Position 3192: 7.998338940597238e-07
Position 27921: 7.518703474948082e-07
Position 935: 7.507209360881138e-07
Position 1199: 7.393623090886204e-07
Position 28140: 7.226648024602187e-07
Position 16786: 7.191146089521128e-07
Position 1147: 7.103968612244945e-07
Position 1031: 6.642596167253466e-07
Position 1187: 6.309634511511041e-07
Position 27959: 6.308367197738759e-07
Position 28109: 6.151953396984004e-07
Position 588: 5.980760266547978e-07
Position 3003: 5.978254729991261e-07
Position 3149: 5.860221231720293e-07
Position 28116: 5.099400049222979e-07
Position 28195: 5.068066520813998e-07
Position 3378: 4.967443499968877e-07
Position 714: 4.920439136111558e-07
Position 20724: 3.9455425196809276e-07
Position 617: 3.5690828083703753e-07
Position 2975: 3.5678170842936444e-07
Position 704: 3.229654937796094e-07
Position 28040: 3.088031023545445e-07
Position 28618: 2.7730793160480524e-07
Position 3204: 1.9246741826931466e-07
