Gene = Ube2cbp
Position 107: 0.0008062710592876254
Position 67: 0.0008037921097917257
Position 18054: 0.0007860587376895195
Position 1265: 0.0007059012459988976
Position 337: 0.0006741179029928222
Position 1452: 0.0006654579567085835
Position 24351: 0.00033512356406192667
Position 536: 0.000247866841593845
Position 1261: 0.00020836074371909024
Position 25166: 0.00016048227723425943
Position 945: 0.0001445511214506755
Position 98: 0.00013365758018155357
Position 24600: 0.00013246688364466758
Position 242: 9.185937265004365e-05
Position 25046: 9.084492118046847e-05
Position 1273: 8.397237901487565e-05
Position 139: 8.079607890035899e-05
Position 656: 7.812404295614857e-05
Position 566: 7.61387295392644e-05
Position 24455: 5.331824881202324e-05
Position 820: 4.967820563482724e-05
Position 835: 4.769658840278845e-05
Position 845: 4.432291687805449e-05
Position 118: 4.422585888851201e-05
Position 25177: 4.411597466783188e-05
Position 587: 3.1376480560231724e-05
Position 428: 2.851779898310372e-05
Position 2083: 2.282651735635365e-05
Position 2821: 2.22554971923967e-05
Position 929: 2.191269487971206e-05
Position 1045: 2.085166503760863e-05
Position 764: 2.0543611596615193e-05
Position 605: 1.984419168911991e-05
Position 1532: 1.9480605375294252e-05
Position 2077: 1.7857356322317882e-05
Position 1105: 1.7255595591300508e-05
Position 160: 1.5203271243906642e-05
Position 797: 1.5132863404386234e-05
Position 775: 1.3989120020168243e-05
Position 579: 1.3659953526757897e-05
Position 1127: 1.3195568774583802e-05
Position 383: 1.266286706171309e-05
Position 280: 1.2095445520909465e-05
Position 5202: 1.0800835197463542e-05
Position 162: 9.541288397598424e-06
Position 1277: 7.509757188067386e-06
Position 1117: 7.457874722284831e-06
Position 608: 7.324002719525426e-06
Position 973: 7.111480903688669e-06
Position 525: 6.593140177150165e-06
Position 790: 6.059791379590929e-06
Position 1232: 5.995267805946638e-06
Position 1103: 5.7299677956962996e-06
Position 745: 5.643325942916594e-06
Position 126: 5.5400701456373425e-06
Position 1237: 5.261162841062335e-06
Position 540: 5.155181516886373e-06
Position 1312: 2.9146173735667148e-09
Position 1617: 2.2481890386276467e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 24195: 0.9959189239898585
Position 16096: 0.9748797131352863
Position 39579: 0.9748642171930517
Position 1368: 0.9644285210005675
Position 29596: 0.9441361898039449
Position 41945: 0.7517152221554982
Position 17322: 0.646256916887738
Position 17101: 0.598264615852383
Position 19257: 0.5901404441181594
Position 12939: 0.5724235614721982
Position 24453: 0.5439510683441361
Position 20251: 0.45628193057536404
Position 35324: 0.41925707244144783
Position 14955: 0.39138751502231944
Position 16755: 0.3840026544664976
Position 37512: 0.3080591795342311
Position 31208: 0.22179009492939958
Position 14979: 0.22124350397901504
Position 21632: 0.19088795720595553
Position 24769: 0.1723484023083086
Position 53068: 0.16632651606776958
Position 16708: 0.14390379581821608
Position 18371: 0.10754409143439751
Position 25700: 0.101258650153096
Position 16966: 0.09049130603803168
Position 23494: 0.09026833323425965
Position 40841: 0.08466361331497985
Position 47479: 0.07978350935501179
Position 44433: 0.0775160849038067
Position 17146: 0.07699877669689317
Position 17491: 0.06954773109234644
Position 22237: 0.06729349711279291
Position 21748: 0.05625526574747043
Position 47506: 0.055191979855288086
Position 42332: 0.05313843406138907
Position 45260: 0.05060169033844944
Position 17363: 0.04879358995151261
Position 29554: 0.046762969640283605
Position 46179: 0.043661640628064366
Position 45206: 0.04251180039539557
Position 41964: 0.0415852765788772
Position 17597: 0.040384258472706804
Position 19472: 0.038193373705908765
Position 24847: 0.03803733117591138
Position 24523: 0.03619283410692064
Position 48822: 0.03091690092228072
Position 16605: 0.02834399495368174
Position 45670: 0.028340941909757163
Position 44437: 0.027807465550151653
Position 44878: 0.026205179507882714
Position 42402: 0.02362145709223598
Position 28047: 0.02027410242450163
Position 40205: 0.019720988129765016
Position 51067: 0.018916813746944216
Position 45799: 0.016713589286435054
Position 47537: 0.016097942459210743
Position 17151: 0.015891554097640793
Position 1371: 0.014252562669510702
Position 18397: 0.014020755922785769
Position 42412: 0.013819909691917253
Position 41878: 0.013689077752519117
Position 46889: 0.012844833034928605
Position 18179: 0.012026933859657968
Position 43447: 0.011923154518783338
Position 44788: 0.011643872903932302
Position 21362: 0.01129115524526825
Position 17195: 0.011215372398362391
Position 18480: 0.01012689493189451
Position 31247: 0.009433211903343432
Position 17224: 0.00909117597308954
Position 46379: 0.008787555252785777
Position 26122: 0.008378305162604287
Position 24977: 0.007750829421427644
Position 40114: 0.007344493653740848
Position 18417: 0.007143233457946239
Position 26502: 0.00692742183682132
Position 24951: 0.006755499144825078
Position 15818: 0.006668364814408286
Position 43668: 0.006402420584911664
Position 43831: 0.006185702907311776
Position 1312: 0.005284578541219387
Position 24672: 0.005228083743297977
Position 24974: 0.005199804602513085
Position 32436: 0.005098604667012592
Position 19079: 0.005027597213636717
Position 26054: 0.004877161003905036
Position 45350: 0.004764392588728559
Position 25210: 0.0046522295734285155
Position 47914: 0.0046471312129228
Position 20209: 0.004511221417499436
Position 25667: 0.004501726139018328
Position 24822: 0.00435614912183108
Position 26455: 0.004269419966062987
Position 30481: 0.004064220723424272
Position 21839: 0.004035058788717681
Position 41445: 0.003932477692457091
Position 45761: 0.0037452935620690027
Position 1389: 0.0036983656620846396
Position 25181: 0.0035578255799793095
Position 30144: 0.003518296778259549
Position 6425: 0.003511166850309831
Position 24793: 0.0033937616142935066
Position 40233: 0.0033359844048407696
Position 42151: 0.003308496687379769
Position 1283: 0.003307143923023953
Position 41460: 0.0032755236759252518
Position 24742: 0.0032480548331837874
Position 1163: 0.0031456058327015727
Position 43593: 0.002809354942573509
Position 24285: 0.002673504043927261
Position 41382: 0.0025850460329040013
Position 46338: 0.0025659611717733133
Position 41160: 0.002543680879729671
Position 24940: 0.0025387848913124983
Position 42213: 0.0025089939889556246
Position 22523: 0.0022956187816503995
Position 25083: 0.0022539166602857635
Position 42940: 0.0021737295230493197
Position 40865: 0.002158733752422313
Position 39781: 0.0019027030671461432
Position 40941: 0.0018854080954828342
Position 17655: 0.0018475076715884949
Position 1192: 0.001748252545275446
Position 43900: 0.0016996246490080637
Position 32472: 0.0015941915345265955
Position 30216: 0.0015346766770294648
Position 32418: 0.0015167745233308069
Position 16944: 0.0014304251324218902
Position 40568: 0.0014146180043193863
Position 30039: 0.0013712877788686023
Position 29971: 0.001314149219475978
Position 35674: 0.001291362583910439
Position 24906: 0.0012869562367075545
Position 1294: 0.001260481309486453
Position 41414: 0.0010940526493135128
Position 24813: 0.0010356238478225446
Position 1013: 0.0009412481801998693
Position 19104: 0.0008915760215014747
Position 32421: 0.0008614531980827118
Position 36444: 0.0008575686928478877
Position 40323: 0.0008060831999744839
Position 1199: 0.0007786244907257303
Position 42284: 0.0007567386460543598
Position 43489: 0.000728298117800453
Position 25342: 0.0007140642365090746
Position 37969: 0.0006363726339268259
Position 1403: 0.0006291987671154409
Position 39881: 0.0006148252152004354
Position 40150: 0.0004678632154900734
Position 1322: 0.0004516768719899373
Position 18198: 0.00040026744476906787
Position 17938: 0.0003832827140443375
Position 25475: 0.0003335216217699082
Position 25955: 0.0003249872180436506
Position 25094: 0.0003075941199884845
Position 17968: 0.00022559742503102374
Position 6476: 0.00019495781849635248
Position 30401: 0.00018060989317146488
Position 31566: 0.00018055162450339947
Position 17378: 0.00017986443258097658
Position 17965: 0.00017717859861415806
Position 24482: 0.0001594456336706497
Position 29911: 0.00012638473274522976
Position 25348: 9.463354743291672e-05
Position 17460: 8.913950806110862e-05
Position 29418: 6.849771096691286e-05
Position 33806: 6.620338968034348e-05
Position 33479: 6.529564917692911e-05
Position 29817: 6.379646928012306e-05
Position 31716: 6.360748685553756e-05
Position 29317: 5.5244258217852436e-05
Position 31459: 5.322307623185784e-05
Position 31533: 4.8708337737987325e-05
Position 25310: 4.521063018995175e-05
Position 24465: 4.250705023144687e-05
Position 31639: 4.062072805665473e-05
Position 32749: 3.594629985797891e-05
Position 31498: 2.671463163275612e-05
Position 1866: 2.435190960953001e-05
Position 25146: 2.255784612660947e-05
Position 2726: 2.09647175484491e-05
Position 32131: 1.9331523927422343e-05
Position 30562: 1.6835075733977673e-05
Position 30792: 1.1032485803929472e-05
Position 1904: 1.0415711824781394e-05
Position 30813: 8.563220074788375e-06
Position 29853: 5.982574794549001e-06
Position 2019: 5.916262287366632e-06
Position 4980: 5.684744460766754e-06
Position 29716: 5.525055251799241e-06
Position 5068: 5.116090736696809e-06
Position 26904: 5.104158198082954e-06
Position 25763: 4.41331600093691e-06
Position 32175: 4.366522739587661e-06
Position 26700: 3.3947449234423307e-06
Position 27125: 2.034116983126276e-06
Position 2747: 1.2907796439476297e-06
Position 27274: 1.0367831689049932e-06
Position 25281: 5.566848126636568e-07
Position 26860: 4.2972464170523287e-07
Position 29265: 1.9042376633529628e-07
Position 3287: 2.573897095020013e-11
Position 4465: 2.148059833843054e-11
Position 1204: 9.391077285722336e-15
Position 1216: 6.939656389778257e-15
Position 1261: 6.3673531999009725e-15
Position 1111: 2.791621615330447e-15
Position 1316: 2.4085021205442336e-15
Position 1179: 2.2555786403084136e-15
Position 1169: 1.8097618903334098e-15
Position 1328: 1.7870063033332597e-15
Position 1167: 1.5904825267208623e-15
Position 1250: 1.5128653923839429e-15
Position 891: 1.9066681454081403e-16
Position 1035: 1.8163979424113912e-16
Position 1318: 1.499716935390161e-16
Position 1411: 1.4305207939779768e-16
Position 965: 1.2151615849818949e-16
Position 1115: 1.1481800648477593e-16
Position 1269: 1.1393430193804786e-16
Position 1208: 9.989801542919359e-17
Position 1423: 9.006748525757381e-17
Position 914: 7.710589229520303e-17
Position 1237: 6.594422986654085e-17
Position 1037: 5.116322237268266e-17
Position 1125: 4.357924917079546e-17
Position 627: 3.455084261176324e-17
Position 1018: 2.1023017114779498e-17
Position 820: 1.6546902762352287e-17
Position 793: 1.4240509330086826e-17
