Gene = Cspg5
Position 1916: 0.0006745807854343602
Position 12465: 0.0005645994211532099
Position 774: 0.00047837014804592756
Position 8686: 0.0003705513072397626
Position 222: 0.0003432886254999327
Position 2126: 0.00034282481628167055
Position 8354: 0.0003233498487061022
Position 94: 0.0003194884742939215
Position 10188: 0.00030542237985118725
Position 1438: 0.00027137260275058016
Position 1993: 0.00020532886369977257
Position 944: 0.00019355641754163622
Position 9331: 0.00017073869309011246
Position 8654: 0.00015327013572363697
Position 863: 0.00014821251041851003
Position 201: 0.00014301440831426845
Position 138: 0.0001328677863529722
Position 2158: 0.00012078232302008676
Position 9099: 0.00012022074198749096
Position 8051: 0.00011551026810555944
Position 1048: 0.00011387950294914472
Position 10693: 0.00011048126579484535
Position 838: 0.0001086975812554635
Position 57: 0.00010537557404222196
Position 8864: 8.55421993053402e-05
Position 8179: 7.679600544676739e-05
Position 2282: 7.456535035088078e-05
Position 7930: 6.906931812261763e-05
Position 8301: 6.652689864846976e-05
Position 1334: 6.362150154012583e-05
Position 2088: 5.82698953559529e-05
Position 2295: 5.682619661893556e-05
Position 953: 5.6653528208322555e-05
Position 959: 4.998506553136252e-05
Position 897: 4.738776497741585e-05
Position 9018: 4.346032090010441e-05
Position 1987: 4.287686214057545e-05
Position 909: 4.1474145547190494e-05
Position 61: 2.4311505101649066e-05
Position 1317: 2.116940999045155e-05
Position 294: 1.9647125753754097e-05
Position 1004: 1.7005427429741338e-05
Position 262: 1.3038920328780656e-05
Position 676: 1.2276394639269103e-05
Position 142: 8.502640482457597e-06
Position 653: 8.252134552636995e-06
Position 264: 7.699321944600973e-06
Position 2573: 7.1829820344242605e-06
Position 6673: 4.109134584322805e-06
Position 926: 3.0215031479866438e-06
Position 4189: 2.925089867649842e-06
Position 3966: 2.8702392955157008e-06
Position 601: 2.4828134101928045e-06
Position 336: 1.1753270900827052e-06
Position 2578: 7.561980510701544e-07
Position 1077: 5.500850457037645e-07
Position 338: 4.773424382856331e-07
Position 665: 4.561552022633209e-07
Position 2955: 4.265123589055121e-07
Position 548: 3.2420555040110416e-07
Position 485: 3.1504262329874194e-07
Position 468: 2.937587129590842e-07
Position 599: 1.6686271085563712e-07
Position 463: 9.032142412962171e-08
Position 814: 1.3248657462834568e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12361: 0.9696225295776612
Position 7175: 0.8982534834975083
Position 18276: 0.7734450881122855
Position 2511: 0.6160456118578113
Position 18575: 0.5104033739355298
Position 3392: 0.5000198989433129
Position 11070: 0.36227190042696183
Position 8523: 0.3599281097081437
Position 8948: 0.2770520750361745
Position 12602: 0.21587830541301128
Position 3433: 0.21035720343388836
Position 3607: 0.20290003200177945
Position 3886: 0.09156313112328536
Position 7242: 0.0859463624877821
Position 6752: 0.08404672461047052
Position 482: 0.07718745449452714
Position 6775: 0.06600392480032453
Position 15416: 0.06563846762788317
Position 10777: 0.0631041753925752
Position 15182: 0.05222100652923558
Position 6535: 0.04947374855114988
Position 837: 0.04840283216481248
Position 1136: 0.039258186479594975
Position 8859: 0.03872162000392846
Position 1171: 0.036856002044187416
Position 8773: 0.03510328412890069
Position 3453: 0.03472959124289458
Position 10807: 0.03210388914672337
Position 17148: 0.031528632071970764
Position 7317: 0.026206869927148473
Position 1168: 0.025432797685660046
Position 14881: 0.025253181905372932
Position 18667: 0.02500613911160751
Position 8493: 0.023478535384720573
Position 15322: 0.022577484904028288
Position 18502: 0.021944938395239755
Position 7320: 0.021829192189402526
Position 6538: 0.021054342679396976
Position 11040: 0.019359490490166602
Position 9746: 0.018708275953914624
Position 3332: 0.018085889508077182
Position 1796: 0.017640852490875804
Position 10792: 0.016784387087472385
Position 15040: 0.016229427140586585
Position 15673: 0.01310262086314329
Position 308: 0.010731985651349758
Position 1969: 0.010199673641857965
Position 12824: 0.009931529826030922
Position 3005: 0.00954818908986627
Position 4058: 0.007706464321717255
Position 9641: 0.007419381649582916
Position 14040: 0.007159555828188395
Position 12696: 0.006365731114274976
Position 9609: 0.00634039066098186
Position 12781: 0.006333233857493267
Position 3508: 0.006254762472716552
Position 15238: 0.0061467190459570265
Position 6992: 0.006105764766843909
Position 3060: 0.005723470788035547
Position 14708: 0.005178395808991364
Position 2042: 0.004975184202270382
Position 4702: 0.00488393730145843
Position 519: 0.00459819013199242
Position 8561: 0.0044739103197166345
Position 8540: 0.004464361387195506
Position 3251: 0.004437279453593788
Position 3114: 0.004385278096849584
Position 1986: 0.004294692173649873
Position 3246: 0.004251925021284832
Position 6154: 0.004185512347654151
Position 6179: 0.003940489979621297
Position 3998: 0.003933244028793402
Position 13239: 0.003919000568492417
Position 2523: 0.00386127157474661
Position 686: 0.0036311654198246932
Position 13031: 0.0034720835813259027
Position 493: 0.0033461576080736108
Position 6086: 0.0032953680754000503
Position 14152: 0.0032780305388064902
Position 7335: 0.0027695076323828887
Position 3255: 0.002716662874725844
Position 9670: 0.0025503935941977056
Position 12684: 0.002303250645437927
Position 18530: 0.00229338363847755
Position 2436: 0.002241284754151543
Position 8543: 0.0021817780239552897
Position 935: 0.00216133835514398
Position 13691: 0.002058657964678137
Position 344: 0.0018657561571025544
Position 2456: 0.0018184587241893077
Position 13154: 0.00180854965406217
Position 3924: 0.0017458411407947551
Position 4698: 0.001699706377600013
Position 1742: 0.0016766985598598491
Position 552: 0.0016396257860947874
Position 2425: 0.0015871541041697812
Position 8276: 0.0013602167036833681
Position 1518: 0.0012746547981421746
Position 237: 0.0011388490245867774
Position 2206: 0.0010360318593973512
Position 14549: 0.0010106942647930626
Position 15214: 0.0008981968599317823
Position 8218: 0.0008722618620435383
Position 1802: 0.0008622905428856686
Position 8721: 0.0008558891705628469
Position 3272: 0.0008515152416991056
Position 689: 0.0007679265356409202
Position 2303: 0.0007516516950656364
Position 1673: 0.0006993058964808492
Position 1830: 0.0006957435132722502
Position 18504: 0.0006467130968714659
Position 13360: 0.0005887362964570404
Position 14650: 0.0005851555221879225
Position 3938: 0.0005829212490882401
Position 9989: 0.0005592182682207228
Position 16355: 0.0005376045426491753
Position 1547: 0.0005246540431945142
Position 13192: 0.0004908152488564159
Position 14395: 0.0004867700211861445
Position 2405: 0.00047923011023260877
Position 1992: 0.0004432881241893483
Position 1748: 0.00044282133448270594
Position 2224: 0.00041322827031706617
Position 1618: 0.00040402482291671037
Position 10601: 0.00040027430306846057
Position 4022: 0.0003983116509222099
Position 453: 0.00039707723023390114
Position 3612: 0.00039468394823193845
Position 201: 0.00039361394439144684
Position 15575: 0.0003707803363134258
Position 12518: 0.000365004687961912
Position 1460: 0.0003560205306408582
Position 279: 0.00035519263802512286
Position 13526: 0.0003424277284831744
Position 1084: 0.00032744950525627606
Position 12607: 0.0003205547757318955
Position 8569: 0.0003099945336007279
Position 327: 0.0003089897904281013
Position 9304: 0.00030179393183966263
Position 14837: 0.0002643049556720499
Position 2444: 0.000252663949213035
Position 1378: 0.00021680117704994675
Position 262: 0.0002157134395520254
Position 504: 0.00020925218213782253
Position 13195: 0.0001947676216352591
Position 1104: 0.00019463401738194984
Position 1860: 0.00018346727513311945
Position 3248: 0.00015563872317455717
Position 1229: 0.00015247395823984552
Position 9183: 0.0001509386593471924
Position 12162: 0.0001371809338272476
Position 3258: 0.00013453610625253088
Position 7793: 0.00012218128951180165
Position 8460: 0.00011714270222372596
Position 9260: 0.0001169168446600325
Position 988: 0.00011431512438510563
Position 8103: 0.00010568646459911529
Position 1915: 0.00010539179657928884
Position 777: 0.00010422946097230789
Position 11300: 9.989207463008136e-05
Position 384: 9.627687160590218e-05
Position 1625: 9.580023595641364e-05
Position 1089: 9.301139602477877e-05
Position 3642: 9.041801761968384e-05
Position 751: 8.153268246719973e-05
Position 1543: 7.861555001980588e-05
Position 316: 7.768046976209888e-05
Position 909: 7.295031242584696e-05
Position 7879: 6.239829671637535e-05
Position 515: 5.802097239025844e-05
Position 972: 5.2843814166051785e-05
Position 1177: 5.2280243453779117e-05
Position 953: 5.101008731962717e-05
Position 2251: 4.1524710553321074e-05
Position 703: 3.894868101065157e-05
Position 2414: 3.7519485489599664e-05
Position 1594: 3.176189412896028e-05
Position 10030: 2.4934483399327307e-05
Position 1111: 2.214275786986943e-05
Position 570: 2.0981917911952042e-05
Position 276: 1.8185460510169046e-05
Position 527: 1.6412627357108464e-05
Position 3693: 1.605954320394823e-05
Position 641: 1.5634705265742362e-05
Position 3655: 1.4699171035267406e-05
Position 623: 3.5173555511686216e-06
Position 242: 2.995292665273222e-06
Position 596: 2.504420245678276e-06
Position 559: 2.4957316573243137e-06
Position 998: 2.0436553549024412e-06
Position 867: 1.92895242925595e-06
Position 917: 1.8348580645785029e-06
Position 626: 1.7008240794393006e-06
Position 2560: 1.6903333423965835e-06
Position 207: 1.6527147143344013e-06
Position 611: 1.5127952136607791e-06
Position 846: 1.177233646456583e-06
Position 4110: 7.053638471056423e-07
Position 4158: 6.951815305301607e-07
Position 589: 6.597430562434906e-07
Position 630: 6.171742817875187e-07
Position 591: 5.771180958458315e-07
Position 1297: 5.429994139785024e-07
Position 285: 4.305872655973679e-07
Position 1645: 3.9956622674798557e-07
Position 11108: 3.1953902292086533e-07
Position 873: 2.986815609125875e-07
Position 222: 2.9034001320632456e-07
Position 733: 2.7812593231272184e-07
Position 534: 2.693527488504072e-07
Position 853: 2.3208130302175036e-07
Position 1309: 2.1204734851731241e-07
Position 2805: 1.5984545674747206e-07
Position 181: 1.4561183554197539e-07
Position 2816: 1.312429532951964e-07
Position 148: 1.235544493125453e-07
Position 850: 1.0555404033417835e-07
Position 637: 9.89739689270682e-08
Position 421: 8.993672058057611e-08
Position 2772: 6.509117329792754e-08
Position 393: 5.543210030177322e-08
Position 425: 5.5132183964980726e-08
Position 403: 3.0220573766127896e-08
Position 138: 2.5829378802432345e-08
Position 529: 2.2112494448248937e-08
Position 599: 1.8316508253997973e-08
Position 152: 6.883386054856115e-09
Position 161: 6.7506386402617335e-09
Position 111: 4.02251297337832e-09
Position 168: 2.8842822564896523e-09
Position 788: 1.2795910494146145e-09
Position 798: 6.183153479503512e-10
Position 116: 2.66626057850663e-10
Position 397: 2.1751069516723136e-10
Position 395: 1.4093085537945218e-10
Position 89: 6.235325111183943e-11
Position 94: 5.010287777164774e-11
Position 120: 5.125285924379363e-12
Position 123: 4.2454448118043735e-12
