Gene = Ptma
Position 3372: 1.3086825833795889e-05
Position 900: 1.1807760450322992e-05
Position 1688: 9.764369823441424e-06
Position 3057: 7.489063407485e-06
Position 882: 7.262976865820986e-06
Position 1578: 6.984498192010933e-06
Position 1139: 6.483366010230396e-06
Position 3141: 6.3852401212909664e-06
Position 1407: 6.344217718443946e-06
Position 3962: 6.138240145822986e-06
Position 2660: 5.834677014939015e-06
Position 640: 5.475116863912318e-06
Position 1017: 5.2768423262447125e-06
Position 2586: 5.195370829078956e-06
Position 2604: 4.992626941444755e-06
Position 2553: 4.7794402303093635e-06
Position 3840: 4.7649491604333754e-06
Position 1453: 4.68432122805785e-06
Position 2804: 4.458773288736942e-06
Position 656: 4.291519059655833e-06
Position 2810: 4.248820698943116e-06
Position 2468: 4.158502002864595e-06
Position 2813: 4.065871962914524e-06
Position 2199: 3.995449150922515e-06
Position 2781: 3.7979638907470754e-06
Position 492: 2.7628371310441937e-06
Position 529: 2.6478910770281526e-06
Position 1679: 2.595342163652517e-06
Position 2877: 1.9878703767307296e-06
Position 3028: 1.8705341992397698e-06
Position 3290: 1.853972355381466e-06
Position 849: 1.8380981473976362e-06
Position 3807: 1.81307006224587e-06
Position 3296: 1.7779991365467197e-06
Position 3033: 1.532380040662975e-06
Position 2787: 1.5022861752520731e-06
Position 990: 1.4622049824630026e-06
Position 1580: 1.3619388091045786e-06
Position 2783: 1.3558263352652123e-06
Position 907: 1.2501602384492939e-06
Position 437: 1.1461473396559061e-06
Position 605: 8.904250440530233e-07
Position 2883: 8.450955226003106e-07
Position 2479: 8.067318158544267e-07
Position 2820: 7.714832766966264e-07
Position 981: 7.353986154775342e-07
Position 1251: 7.248650050628252e-07
Position 2483: 6.155599737253527e-07
Position 2807: 5.895853124381561e-07
Position 3037: 4.753617426768015e-07
Position 3042: 4.2504033044818814e-07
Position 312: 2.1806655592960896e-07
Position 186: 1.773456585325486e-07
Position 485: 9.850823137552469e-08
Position 894: 7.93215280618631e-08
Position 3064: 3.9409384591372545e-08
Position 2130: 1.6601075157575744e-08
Position 407: 1.4828105851587117e-08
Position 892: 8.539221631034424e-09
Position 205: 6.779303931850195e-09
Position 117: 6.002434908754029e-09
Position 195: 5.3575795847447694e-09
Position 916: 4.236237829025313e-10
Position 105: 3.898267319904043e-11
Position 212: 3.670646671747151e-11
Position 119: 9.048690073345989e-12
Position 224: 1.1987174218534079e-12
Position 229: 6.715798028802838e-15
