Gene = Mei4
Position 4873: 0.0007433242145550582
Position 440: 0.0007100264048415961
Position 3520: 0.0005927004063740836
Position 1240: 0.000541800307711612
Position 1528: 0.00048084365777459944
Position 5885: 0.0004579248219625569
Position 4463: 0.00041847705896617683
Position 1622: 0.00036567923742739317
Position 3362: 0.00035718167167958525
Position 7360: 0.0003342819328147337
Position 4427: 0.0003000359865674181
Position 64: 0.0002651462376666157
Position 5522: 0.00025722565900138556
Position 8209: 9.513947749106237e-05
Position 1352: 6.064647672814715e-05
Position 6220: 3.021772012764753e-05
Position 252: 1.9909827658356766e-05
Position 823: 1.7811719537559112e-05
Position 407: 1.7126964550841018e-05
Position 335: 1.6860664700835427e-05
Position 6052: 1.548762825224863e-05
Position 8362: 1.3601743185611476e-05
Position 732: 1.3184991562512348e-05
Position 475: 1.3070646170681647e-05
Position 7888: 1.2647006171351466e-05
Position 6234: 1.1428704382457526e-05
Position 297: 1.0908332974756843e-05
Position 718: 1.0387499897577898e-05
Position 701: 8.797791849535904e-06
Position 230: 8.668498614329474e-06
Position 114: 6.42061493544558e-06
Position 7180: 5.918026620288496e-06
Position 366: 5.459359530951937e-06
Position 264: 5.341733464244562e-06
Position 519: 5.102770365252083e-06
Position 181: 4.998516162183847e-06
Position 223: 3.5541991665902476e-06
Position 144: 3.5497439687223128e-06
Position 164: 1.58396457005169e-06
Position 652: 1.4634764426774817e-06
Position 1159: 1.4183045413465014e-06
Position 940: 1.3301853948949955e-06
Position 1253: 8.681816448526805e-07
Position 604: 8.288374792314212e-07
Position 2342: 8.243626237526281e-07
Position 1383: 8.143792163856026e-07
Position 2225: 7.230105674795801e-07
Position 1177: 6.716783609289671e-07
Position 510: 6.370839585291699e-07
Position 1040: 6.207611826896078e-07
Position 557: 5.828217364875568e-07
Position 501: 5.73129415778733e-07
Position 533: 5.706091088879057e-07
Position 351: 5.434601695553113e-07
Position 424: 4.588982713654758e-07
Position 1893: 4.5047539668591216e-07
Position 344: 4.0068787214123637e-07
Position 1028: 4.000439932348291e-07
Position 993: 3.6782956218131617e-07
Position 450: 3.4697420844654545e-07
Position 1344: 3.344710589855022e-07
Position 1758: 3.2127667601140407e-07
Position 827: 2.3508088256538725e-07
Position 1277: 2.0742128911012421e-07
Position 337: 8.987571766124951e-08
Position 339: 8.978790755184234e-08
Position 213: 6.83006311180739e-08
Position 142: 6.175745310522909e-08
Position 370: 6.165366316864827e-08
Position 503: 6.081002572534891e-08
Position 512: 4.575067986865181e-08
Position 427: 2.0733341923688033e-08
Position 349: 1.9666797015198347e-08
Position 915: 1.863384906920096e-08
Position 15: 1.466891737829007e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5842: 0.7809935542323364
Position 9608: 0.4700150125638758
Position 6121: 0.2880578631427012
Position 12909: 0.2373569444471228
Position 8505: 0.14216024530542215
Position 8296: 0.13478854073396626
Position 11719: 0.12472498627773435
Position 1668: 0.1104859119260545
Position 12220: 0.10377679427566548
Position 1794: 0.09399816975332696
Position 6079: 0.08975509819168118
Position 6365: 0.08566017088111359
Position 9158: 0.06628510886836401
Position 4072: 0.04502823771606858
Position 13794: 0.03997658131020457
Position 14711: 0.038102290493241646
Position 9322: 0.03789474668188641
Position 10514: 0.03123721555516726
Position 13650: 0.024545961945543013
Position 4134: 0.02432623849342036
Position 11339: 0.01934947406573243
Position 6047: 0.017997158032238253
Position 1527: 0.015538436626980796
Position 6411: 0.015028006136345468
Position 953: 0.014149845551730949
Position 9356: 0.013885517689385627
Position 12516: 0.013819244443983235
Position 1591: 0.01374357866227244
Position 6091: 0.013028088094291474
Position 5784: 0.009850566567851077
Position 2142: 0.009385236199829056
Position 10423: 0.009251065185690454
Position 13281: 0.009108667716543842
Position 6126: 0.009050427210671747
Position 1676: 0.006944524076192241
Position 14110: 0.00688945425760781
Position 3241: 0.006469859968641833
Position 17111: 0.00628239601740527
Position 1765: 0.006085136936669191
Position 5418: 0.005436468893517303
Position 9925: 0.005431647129315856
Position 8239: 0.005296432924083163
Position 1747: 0.00518631909872716
Position 11655: 0.005017877075602976
Position 3076: 0.004845415413534494
Position 7270: 0.004384650493952111
Position 364: 0.0037632309926314586
Position 1789: 0.0037053501851071497
Position 443: 0.003646730452025154
Position 9964: 0.0035526063463407666
Position 6997: 0.0032669637912195017
Position 9798: 0.0026818783846438788
Position 9294: 0.0026625715826394843
Position 6971: 0.0025461406769922324
Position 6490: 0.0024962081496882043
Position 597: 0.0024292649539392032
Position 4731: 0.0024184086454088496
Position 7306: 0.0023988955409880827
Position 7671: 0.0021547746134301647
Position 5247: 0.0021431206913114995
Position 1502: 0.0020798354461815712
Position 13023: 0.001957669093342476
Position 14474: 0.001827270397903011
Position 8006: 0.0017998338000377763
Position 1616: 0.0017980796017617203
Position 6648: 0.0017763020836184002
Position 1800: 0.001706869522693973
Position 14378: 0.00168026211898331
Position 8377: 0.0016222902073065094
Position 978: 0.0015469662689884677
Position 2884: 0.0015359145969864674
Position 8353: 0.0013241462526824219
Position 625: 0.0013084946837454445
Position 8545: 0.0011787232415832471
Position 2037: 0.001148110025610676
Position 3148: 0.0011197584604421972
Position 7428: 0.0011006044618668998
Position 1142: 0.0010505512440298409
Position 6598: 0.0009648819910269946
Position 5158: 0.0009517322401011297
Position 11556: 0.000919347838664162
Position 1564: 0.0009144803003093233
Position 1770: 0.0008684976599589719
Position 4604: 0.0008240287996773197
Position 6523: 0.0008008881232459721
Position 6312: 0.0007284220042727256
Position 8057: 0.0007074830717901169
Position 1735: 0.0006511752375765426
Position 475: 0.000649245220466876
Position 4138: 0.0006267990502772742
Position 8929: 0.0006096900862792825
Position 5212: 0.0005686084576011482
Position 1227: 0.0004889463639636195
Position 1682: 0.00045555150095177686
Position 3247: 0.00045498120161968387
Position 4891: 0.0004486793273898029
Position 2320: 0.00044675201494797214
Position 1830: 0.000430795294934617
Position 1732: 0.0004282267235818327
Position 1706: 0.0004088770991735215
Position 1726: 0.00038701183803107003
Position 4878: 0.0003814233202353547
Position 603: 0.0003575704134357589
Position 934: 0.00035735937298003067
Position 1692: 0.0003543145606317456
Position 8624: 0.00034843585747578896
Position 6694: 0.00034150942539794727
Position 1539: 0.000323814610046279
Position 1814: 0.00030990663398156395
Position 5959: 0.0003018861425867453
Position 471: 0.0002969857730823155
Position 939: 0.000296231876742812
Position 1281: 0.0002943015778927204
Position 5642: 0.00026296834029739923
Position 1847: 0.000251393563017084
Position 5281: 0.0002369667802057471
Position 1444: 0.00023272658288931285
Position 3031: 0.0002156850361521559
Position 3325: 0.00021547036158900063
Position 7542: 0.00021522337257735006
Position 1709: 0.0002120948088897915
Position 9649: 0.0002105218166714855
Position 1252: 0.00020458421192398596
Position 2093: 0.00018658343385353818
Position 6439: 0.00018336966526390826
Position 392: 0.0001810557248608899
Position 553: 0.00016089966721947606
Position 840: 0.00015798394791536702
Position 4557: 0.00015474508781051545
Position 3255: 0.00015087258127043088
Position 3276: 0.0001367394636755972
Position 4525: 0.00013605192364530522
Position 571: 0.00013381133215103965
Position 5696: 0.00013037643856418806
Position 4140: 0.00012876963910495127
Position 1477: 0.00012164585299394951
Position 6051: 0.00012114959256982439
Position 3346: 0.00011906346259392938
Position 4609: 0.00011834093482602469
Position 783: 0.0001134160802266366
Position 7726: 0.00010973081462201738
Position 1305: 0.000106353229589073
Position 8088: 0.00010373432919019749
Position 422: 0.00010292781013753706
Position 1003: 9.591694558137041e-05
Position 2395: 9.170211807535521e-05
Position 6296: 9.032242295453628e-05
Position 575: 8.587071501526145e-05
Position 519: 7.330742346337847e-05
Position 7127: 7.012188324954489e-05
Position 2019: 6.663833628034273e-05
Position 2041: 6.395172576153247e-05
Position 577: 6.0822637631839366e-05
Position 3716: 6.017121171946031e-05
Position 5548: 5.7869675646917155e-05
Position 3615: 5.670093582594753e-05
Position 5790: 5.610707137860624e-05
Position 599: 5.462503477174058e-05
Position 1386: 5.020628066615081e-05
Position 6068: 4.841838528824272e-05
Position 5501: 3.856452781653642e-05
Position 394: 3.811264305953586e-05
Position 1872: 3.737232720354452e-05
Position 1177: 3.230763017415301e-05
Position 2506: 1.6365022618593237e-05
Position 3002: 1.3707433406547662e-05
Position 3092: 1.302125848907015e-05
Position 497: 1.1591759146854138e-05
Position 811: 1.0991353568910768e-05
Position 2098: 1.0162680455011061e-05
Position 1383: 9.50203741514249e-06
Position 366: 8.864578191379225e-06
Position 296: 8.065137549066741e-06
Position 1934: 7.3993134202480955e-06
Position 417: 6.365908251187546e-06
Position 1402: 4.839044574293853e-06
Position 1571: 3.4629566144158734e-06
Position 3272: 3.3695995764940913e-06
Position 863: 1.765926327950979e-06
Position 315: 1.7308169200880647e-06
Position 802: 1.481416572932857e-06
Position 670: 1.3596809120494043e-06
Position 673: 1.2653886026080673e-06
Position 630: 1.2214871105858416e-06
Position 823: 9.76098266937558e-07
Position 1326: 9.286384647881044e-07
Position 785: 9.126586844705198e-07
Position 4122: 9.041159884050137e-07
Position 486: 8.182847185807809e-07
Position 1484: 5.669374215777573e-07
Position 1040: 4.7029761082791015e-07
Position 632: 3.7644656965017525e-07
Position 1577: 3.0856668150765564e-07
Position 2178: 1.0651485974148452e-07
Position 128: 9.011470821466734e-08
Position 638: 6.322099933111232e-08
Position 333: 6.304195740585542e-08
Position 406: 6.272729228119784e-08
Position 1069: 4.161388156614856e-08
Position 635: 3.3252460989725745e-08
Position 764: 2.3672596278955855e-08
Position 137: 2.0982281937025783e-08
Position 2206: 1.784684549765443e-08
Position 207: 1.5737387815061234e-08
Position 644: 1.4060998209675613e-08
Position 293: 1.4045627858010548e-08
Position 756: 1.0712666008851915e-08
Position 194: 7.57324398861238e-09
Position 488: 3.3244665906743227e-09
Position 191: 2.4399547860602228e-09
Position 1054: 1.7542813162642233e-12
