Gene = Stbd1
Position 2049: 3.8655742048721726e-05
Position 535: 3.8131754666879035e-05
Position 133: 3.657403529769666e-05
Position 236: 3.516436512749971e-05
Position 198: 3.484198200979742e-05
Position 1939: 3.434145223522052e-05
Position 506: 3.382821135696066e-05
Position 2236: 2.422085287310675e-05
Position 2260: 2.3729646375841915e-05
Position 851: 2.347015183794196e-05
Position 321: 2.313811422648797e-05
Position 743: 1.943742057057274e-05
Position 283: 1.7388513824341694e-05
Position 859: 1.6033018107266616e-05
Position 1423: 1.2764333092451242e-05
Position 594: 1.0601562817046198e-05
Position 1487: 7.195636504236948e-06
Position 1405: 6.57243187353653e-06
Position 1550: 5.767165641695906e-06
Position 168: 5.066815320492471e-06
Position 1069: 4.346985806602223e-06
Position 270: 2.0799738648761265e-06
Position 1074: 1.85570147735278e-06
Position 334: 1.8526178553906191e-06
Position 1010: 1.5598451956020448e-06
Position 346: 8.83307183823391e-07
Position 1125: 8.160697077868027e-07
Position 1055: 2.34337426526861e-07
Position 1117: 1.6257608208223686e-07
Position 248: 8.01124755289187e-08
Position 621: 3.857253122477712e-08
Position 356: 9.703069392240983e-09
Position 532: 6.730698376605604e-09
Position 772: 1.0577157414466258e-09
Position 601: 1.199939941908165e-10
Position 599: 7.118256407076051e-11
Position 615: 1.2123914839487097e-11
