Gene = Lax1
Position 9295: 0.00145858054362554
Position 2733: 0.0013583171275726265
Position 6962: 0.001280769257788943
Position 9063: 0.001232132995094532
Position 9044: 0.0012069489624547533
Position 7545: 0.0010395959792649705
Position 1859: 0.0010106962917001048
Position 6124: 0.0009983768093329
Position 8175: 0.0009560982385910112
Position 8831: 0.0009404766998161997
Position 8053: 0.0009340989987029654
Position 7100: 0.0009242522227984593
Position 10037: 0.0009020400778857788
Position 3104: 0.0008578388380881277
Position 1111: 0.0008408380447196564
Position 3753: 0.0007930417761719312
Position 10073: 0.0007809917742409376
Position 6557: 0.000766302942127726
Position 3963: 0.0007644044711339799
Position 6614: 0.0007599291082361961
Position 2614: 0.0007509152451283245
Position 3994: 0.0007159940207483754
Position 1075: 0.0006740058624156066
Position 5798: 0.0006385957022794694
Position 9899: 0.0006247460975470911
Position 649: 0.0006150601235422367
Position 10755: 0.0005415069976326488
Position 2957: 0.00047234367590369024
Position 9612: 0.00046653417731103326
Position 9196: 0.00044297100375329836
Position 4180: 0.00044036298549936996
Position 9370: 0.0004399224079088214
Position 9782: 0.0004219646413609286
Position 439: 0.0004214008460489067
Position 568: 0.00042124401750272055
Position 6882: 0.0003881327405126209
Position 7760: 0.0003818670980020973
Position 1146: 0.00036817623418460845
Position 8515: 0.0003515301325406273
Position 1191: 0.00034391145874653503
Position 10977: 0.0003415531976837942
Position 8086: 0.00032382266662248186
Position 425: 0.00030452697866615897
Position 2498: 0.0003042171796252193
Position 9000: 0.0003023189390104701
Position 1000: 0.00029978280669872156
Position 8253: 0.0002968859418604774
Position 1228: 0.00029444985430222267
Position 7503: 0.0002763121124903826
Position 8813: 0.0002744206014337698
Position 101: 0.0002594559060051459
Position 150: 0.00024983718990396185
Position 500: 0.00022802600965035247
Position 707: 0.00021218623425009052
Position 1172: 0.0001997064898972604
Position 2742: 0.00019845476304744078
Position 3878: 0.0001890064432254401
Position 971: 0.000146178741250485
Position 7927: 0.00014603887421271952
Position 7079: 0.0001428067655773548
Position 1199: 0.0001233816543055246
Position 8105: 0.0001156746837430464
Position 5637: 0.0001134247096721446
Position 7859: 0.00011271695356058432
Position 6781: 0.00011066774514381399
Position 2986: 0.00010891078953655076
Position 6560: 0.00010278360259684977
Position 1373: 0.00010110351397871407
Position 293: 9.45425324591845e-05
Position 2663: 7.364469292642048e-05
Position 224: 7.097783347854154e-05
Position 2754: 5.772258067894326e-05
Position 6994: 5.1046809874068496e-05
Position 6893: 4.910853372000065e-05
Position 6937: 4.7867403264656925e-05
Position 713: 3.5059501490170345e-05
Position 7058: 3.098691422018432e-05
Position 1837: 2.743040002337945e-05
Position 521: 2.491783811434009e-05
Position 2317: 2.3331469187763695e-05
Position 1175: 2.3008420724448465e-05
Position 3475: 1.9335808303805613e-05
Position 1150: 1.8971720923970723e-05
Position 1285: 1.6015191308620423e-05
Position 1117: 1.5547802287180144e-05
Position 1209: 1.4910362607407379e-05
Position 2290: 1.4797013623489234e-05
Position 1278: 1.4791333865763992e-05
Position 1610: 1.4042451458255012e-05
Position 504: 1.2716080832939976e-05
Position 1115: 1.2352698405025718e-05
Position 959: 1.2215701803543521e-05
Position 1506: 1.175983496282284e-05
Position 1193: 1.163657887124111e-05
Position 1570: 1.0569760622496597e-05
Position 1627: 1.0480171458492039e-05
Position 540: 9.388341261522004e-06
Position 280: 9.115354845475662e-06
Position 2189: 8.97192371303339e-06
Position 1783: 7.940713361453239e-06
Position 653: 6.900440825578556e-06
Position 6806: 5.276448001559802e-06
Position 614: 5.028064325073859e-06
Position 533: 4.871831671775508e-06
Position 7343: 4.846910947477415e-06
Position 191: 4.2400542009212705e-06
Position 7324: 4.192673513642478e-06
Position 627: 3.899909540024716e-06
Position 473: 3.897004708795045e-06
Position 1529: 3.2099636630558116e-06
Position 543: 3.166685226091422e-06
Position 1637: 3.1049161209335097e-06
Position 3901: 2.6236280242343767e-06
Position 573: 2.475032804021259e-06
Position 693: 2.443770919018347e-06
Position 683: 2.4437185261601837e-06
Position 1315: 2.375285882106179e-06
Position 7331: 2.1352523590801448e-06
Position 186: 2.0598347427122723e-06
Position 547: 1.9124461083707066e-06
Position 157: 1.5437833956542927e-06
Position 428: 1.2340418254236062e-06
Position 246: 1.0101233475925027e-06
Position 576: 9.720078726553866e-07
Position 195: 7.359332873433782e-07
Position 249: 7.342910995592247e-07
Position 341: 5.911397158685464e-07
Position 1669: 5.821846911186805e-07
Position 210: 5.790084324151358e-07
Position 590: 4.931670364247574e-07
Position 756: 4.1220923052381684e-07
Position 1239: 3.240670602970884e-07
Position 1508: 2.7936937778777575e-07
Position 1621: 2.428831412309587e-07
Position 558: 2.3544620551184748e-07
Position 208: 2.119873163248967e-07
Position 344: 1.7269570238125483e-07
Position 1411: 1.340558811797545e-07
Position 1133: 1.3270358291279353e-07
Position 1247: 8.705925018392364e-08
Position 361: 8.595052289572583e-08
Position 584: 7.886273724198112e-08
Position 1264: 4.6500736510959817e-08
Position 1885: 2.724801417535501e-08
Position 1766: 2.618032203969853e-08
Position 299: 1.566536772565203e-08
Position 728: 1.5585141105965422e-08
Position 2049: 1.1465841557808914e-08
Position 2152: 1.1302616535931352e-08
Position 2266: 7.347314394335357e-09
Position 2105: 4.491704095487212e-09
Position 665: 4.8988432579422514e-12
Position 594: 2.264667854308527e-12
Position 2016: 2.5374899762535433e-13
Position 1904: 2.422145520208214e-13
