Gene = Srd5a3
Position 5841: 0.0013325831269453304
Position 2310: 0.0013256808704834072
Position 13691: 0.0013173944243287223
Position 283: 0.0013006305874385528
Position 3575: 0.0012993314014072752
Position 4353: 0.001256599460631171
Position 9310: 0.0011765252146648491
Position 5350: 0.0011683411256538986
Position 2483: 0.0011654696754835158
Position 9758: 0.0010277361791183788
Position 13254: 0.0009784287948068618
Position 9595: 0.0009358818120629672
Position 1546: 0.0009222872382674994
Position 14445: 0.0008242873967042188
Position 9164: 0.000819544290347035
Position 10023: 0.0006700964311745693
Position 14819: 0.00061895605648332
Position 12887: 0.0006038952207778404
Position 9608: 0.0005706081018775728
Position 13722: 0.0005542298080132647
Position 976: 0.0005135748471009132
Position 14464: 0.0005085314961698375
Position 11910: 0.000501963176687465
Position 793: 0.000464391916567318
Position 13189: 0.00042625546485982214
Position 9160: 0.0004210997149967169
Position 74: 0.00038422426496142147
Position 287: 0.00033019676307098286
Position 13746: 0.00028310016552809915
Position 1454: 0.0002816386867171935
Position 14392: 0.00026023013620083367
Position 1156: 0.00022430527636355433
Position 9269: 0.00020482823183275633
Position 10250: 0.0001940586433489087
Position 530: 0.00018782395272790906
Position 14751: 0.0001866912525999292
Position 9274: 0.00018516322977402225
Position 9603: 0.00017733634322954632
Position 14608: 0.0001496493310796141
Position 39: 0.00014677555201144854
Position 12460: 0.0001380394671794374
Position 10869: 0.00013752228142287107
Position 12127: 0.0001370097851194643
Position 1655: 0.00010934858943752925
Position 14385: 0.00010501203336657683
Position 551: 0.00010176860586683864
Position 12015: 9.502973660669188e-05
Position 11075: 9.07894574133699e-05
Position 227: 8.478884621410653e-05
Position 14783: 8.128771975216402e-05
Position 13194: 8.021054064563652e-05
Position 1040: 6.801925789126432e-05
Position 11030: 6.782926203456713e-05
Position 1368: 5.235011834729151e-05
Position 567: 4.886548900970247e-05
Position 385: 4.274483616742879e-05
Position 459: 3.5920058001992906e-05
Position 1346: 3.579190646333982e-05
Position 267: 3.390552757636945e-05
Position 1504: 1.423125422855875e-05
Position 249: 1.411856431674461e-05
Position 358: 1.4078358617967333e-05
Position 488: 1.1342983411918219e-05
Position 1216: 1.120883588926374e-05
Position 823: 1.0587901116640731e-05
Position 14305: 1.002436046449212e-05
Position 137: 9.758039593005632e-06
Position 347: 6.2035167230382145e-06
Position 1140: 3.63440559181269e-06
Position 1022: 3.110673237738041e-06
Position 664: 2.949000833666702e-06
Position 429: 1.970860221160467e-06
Position 947: 1.9039227658150126e-06
Position 904: 1.598303395871265e-06
Position 1051: 1.2721339257064956e-06
Position 508: 1.0529364436235036e-06
Position 9366: 1.0445129049880209e-06
Position 1303: 8.456883878373197e-07
Position 1003: 7.128853736309417e-07
Position 1012: 6.978898649466737e-07
Position 797: 4.70186594249326e-07
Position 14424: 4.249145331846294e-07
Position 809: 4.176970705422128e-07
Position 110: 3.357218171294519e-07
Position 524: 1.6505589930884756e-07
Position 14307: 6.726723854223306e-08
Position 462: 7.296586539200647e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14251: 0.9899281428150545
Position 7414: 0.9411888356322501
Position 8931: 0.8364904341603124
Position 10686: 0.737327410865542
Position 9481: 0.5878396123264275
Position 9105: 0.3892835076673073
Position 12193: 0.35981491625051426
Position 12770: 0.35307733040726275
Position 508: 0.3412153583446782
Position 13252: 0.33922936494165995
Position 14513: 0.32007581020766457
Position 450: 0.26587761190532133
Position 14414: 0.21398162335235055
Position 4063: 0.17589442208335504
Position 14625: 0.1725058568311495
Position 12379: 0.16890451311127216
Position 14886: 0.13842281729175768
Position 9536: 0.13518938536002725
Position 9395: 0.10198866088158187
Position 12213: 0.0729495480140334
Position 13341: 0.07134122095461885
Position 9586: 0.061021075090475746
Position 429: 0.05887120312982645
Position 12233: 0.058194134888700684
Position 12371: 0.05379467436589112
Position 12120: 0.053677739157782886
Position 12446: 0.05325907580849911
Position 1430: 0.053021389381999136
Position 8864: 0.05011713526790117
Position 1733: 0.04568783202568658
Position 13128: 0.045484362590889324
Position 12392: 0.04395465635796445
Position 9867: 0.042651159032367714
Position 10527: 0.039390086086179416
Position 8636: 0.03784459264478716
Position 9757: 0.03780140265054722
Position 13235: 0.03468560489831982
Position 3469: 0.02980832447015083
Position 2009: 0.027693584909341873
Position 12842: 0.026235060221715813
Position 969: 0.02614586407394998
Position 2038: 0.025604235427924532
Position 13596: 0.025548964317397393
Position 6424: 0.02431888630311307
Position 1215: 0.02413018495727285
Position 8898: 0.023033671305647343
Position 4440: 0.022522970907850094
Position 15078: 0.0210291963372314
Position 7623: 0.019957500466788628
Position 10640: 0.01937147611623248
Position 2651: 0.018543172210810796
Position 9792: 0.017460009820391066
Position 1876: 0.017298817150865623
Position 10653: 0.015189906706188347
Position 12353: 0.014964494148396254
Position 1266: 0.014594857156452767
Position 6138: 0.014320066039295008
Position 1030: 0.014035452251177768
Position 1289: 0.013917295991353003
Position 10402: 0.013007990846130307
Position 8784: 0.01235945198415976
Position 14558: 0.010233746308997586
Position 14478: 0.00975728743195654
Position 1211: 0.009705012821557108
Position 7089: 0.009550948773230422
Position 930: 0.009288842341977173
Position 9157: 0.008991732321465879
Position 2674: 0.008863334757294825
Position 155: 0.008607830719382929
Position 7140: 0.008141558552241374
Position 9919: 0.007940316768836123
Position 1321: 0.007832400172041717
Position 12141: 0.007247487919808109
Position 13505: 0.007132204042913525
Position 12028: 0.006886880240650867
Position 13081: 0.006810312528555204
Position 1397: 0.0067910722779080035
Position 13039: 0.006255880641760525
Position 9109: 0.006240536989235213
Position 1931: 0.0060383320626590554
Position 885: 0.005915745039573985
Position 12302: 0.005760178908548251
Position 12270: 0.004726455392166411
Position 1188: 0.004397819833385658
Position 1839: 0.004396605131305125
Position 4743: 0.004364395505701741
Position 12424: 0.0043085557308202935
Position 4890: 0.004269354207723877
Position 9896: 0.004010631009276972
Position 14419: 0.00400573290000979
Position 12509: 0.003957812871703906
Position 10131: 0.0039280935165340964
Position 9287: 0.003910683866520983
Position 9603: 0.003855873078212493
Position 3659: 0.003786222462226616
Position 3624: 0.0037651704374912793
Position 13364: 0.0037513839750957165
Position 2820: 0.003560431067514602
Position 597: 0.0035362213978713097
Position 4696: 0.0034582163717345794
Position 14964: 0.003210809533568988
Position 14445: 0.0032008225451577456
Position 13549: 0.0031424665809713383
Position 401: 0.003121940313227806
Position 1231: 0.0030433134784472434
Position 12960: 0.0028808095097772536
Position 12398: 0.002856023561447255
Position 4791: 0.0028049103794861195
Position 7095: 0.0027060237888538183
Position 7247: 0.002501619640551585
Position 9049: 0.002484963210530279
Position 13072: 0.0024581688013512867
Position 3619: 0.002426348969009874
Position 12634: 0.0023020433691629434
Position 7996: 0.002282602415021537
Position 3392: 0.0020630270767500428
Position 10776: 0.002062958458192201
Position 10111: 0.0020166082896036276
Position 2381: 0.0018482133532684085
Position 7443: 0.0017757837221299988
Position 3141: 0.0017697754112799553
Position 3559: 0.0016643947142124952
Position 14627: 0.0016391199044938347
Position 4903: 0.001463924040730028
Position 10616: 0.0013955029645916722
Position 11828: 0.0013778289080483574
Position 5650: 0.0013325831269453304
Position 12092: 0.0012782553047313348
Position 1069: 0.0012652446616705346
Position 8011: 0.0012365838249944114
Position 9835: 0.0012342557917129407
Position 12451: 0.0011851920103779809
Position 1759: 0.00117571499574684
Position 7662: 0.001174328566829945
Position 1691: 0.0011424798498973242
Position 9968: 0.0011001627494691252
Position 8651: 0.0010809641563081021
Position 7945: 0.0010804380062756007
Position 2560: 0.0009867360021522489
Position 7776: 0.0009289883344401336
Position 13520: 0.000927381978188195
Position 10407: 0.0008905201720931856
Position 2176: 0.0008799343716147305
Position 3172: 0.0008721907816940197
Position 4243: 0.0008397030456711296
Position 2285: 0.0008135251981823364
Position 1213: 0.0008043204990378259
Position 1113: 0.0008015765789590973
Position 10302: 0.0007858704401496158
Position 1222: 0.0007752313192597192
Position 9814: 0.0007245588209512918
Position 9981: 0.0007118849497860492
Position 9375: 0.0007049726569828095
Position 12567: 0.0006995565068933929
Position 9569: 0.0006627332580746813
Position 4692: 0.0006278769215869736
Position 1796: 0.0006180617937007205
Position 5242: 0.0006080468712772968
Position 8728: 0.000591222395878206
Position 10661: 0.0005838538719826362
Position 7673: 0.0005815965069441957
Position 10478: 0.0005657593705646815
Position 5195: 0.0005602942543766018
Position 13472: 0.0005329857982301992
Position 15013: 0.0005076069476871576
Position 530: 0.0005065643418673687
Position 14993: 0.0004955201586829313
Position 197: 0.0004432033851796209
Position 9826: 0.00044233884650015753
Position 4467: 0.0004263972353143312
Position 10599: 0.000404102334481876
Position 12536: 0.0003969761759205854
Position 515: 0.0003944078220349094
Position 9761: 0.00039008550055915514
Position 3894: 0.00037477056333827763
Position 9805: 0.0003456271502468183
Position 10665: 0.0003405910496941366
Position 2327: 0.00031080877604713154
Position 9798: 0.00030173534713634844
Position 14724: 0.00029530453753935984
Position 9132: 0.00028721533237630417
Position 14631: 0.00027193025311604216
Position 9817: 0.0002610551685097648
Position 2017: 0.0002527002422024095
Position 1987: 0.0002521816693478521
Position 488: 0.0002373895563195717
Position 940: 0.00023719674007848345
Position 9322: 0.00023670453658645302
Position 9344: 0.0002348171610872053
Position 12605: 0.0002150147855655765
Position 14051: 0.00020715914006809455
Position 10008: 0.0002053221837805181
Position 10947: 0.00020022862824803004
Position 14271: 0.0001922411752885952
Position 374: 0.00018693056536553797
Position 9916: 0.00017756331213219717
Position 458: 0.00016105879176935286
Position 14116: 0.00013804229325065982
Position 9437: 0.00013565390662737144
Position 8527: 0.00011891114712030776
Position 8569: 0.00011646476369279196
Position 14654: 0.00010830186611528289
Position 950: 0.00010155649399758595
Position 9984: 0.00010005695071763508
Position 9160: 9.937869144589686e-05
Position 14530: 9.328229056553599e-05
Position 14572: 9.323599141356565e-05
Position 1240: 9.30961077047933e-05
Position 169: 8.870591202651818e-05
Position 1303: 7.984557496077648e-05
Position 8507: 6.701548469764798e-05
Position 10603: 6.317158346691153e-05
Position 1735: 5.7188387360302724e-05
Position 998: 5.179452164892502e-05
Position 405: 4.5673552473422806e-05
Position 1811: 4.36606039929451e-05
Position 647: 4.154699483308244e-05
Position 9404: 4.098168483601413e-05
Position 11497: 2.7707330349404926e-05
Position 15119: 2.4680896230646704e-05
Position 793: 2.3272113819966127e-05
Position 831: 1.8716298506253666e-05
Position 1038: 1.7677170580528093e-05
Position 823: 1.3407221665778627e-05
Position 10971: 1.322120503784292e-05
Position 899: 1.3017106270338382e-05
Position 1233: 1.1408807977852867e-05
Position 483: 1.126277276301487e-05
Position 7680: 9.239281579337012e-06
Position 572: 9.227369483352698e-06
Position 1018: 8.903492321303197e-06
Position 9440: 6.045083457188274e-06
Position 256: 5.797616990247344e-06
Position 1128: 4.393365149186218e-06
Position 9442: 4.377076736509553e-06
Position 80: 3.879384911747216e-06
Position 4420: 3.5278428066463717e-06
Position 355: 2.511425455551632e-06
Position 1100: 2.5069396970780947e-06
Position 1969: 1.99048324236235e-06
Position 614: 1.9020765552868883e-06
Position 218: 1.641435553538899e-06
Position 2210: 1.5213948376367555e-06
Position 1115: 1.4605564857272981e-06
Position 535: 1.4269061025496633e-06
Position 181: 1.34709224879492e-06
Position 800: 9.297889594407403e-07
Position 10201: 5.224886768958463e-07
Position 1049: 5.224692729252563e-07
Position 1091: 4.88053761557581e-07
Position 1326: 3.5879476789442754e-07
Position 1332: 3.294649279397135e-07
Position 385: 2.1088413402162248e-07
Position 9169: 1.5497749433458237e-07
Position 539: 1.1799934665143621e-07
Position 840: 1.0739227532225385e-07
Position 224: 9.598022065883363e-08
Position 653: 9.412781140278391e-08
Position 542: 5.934265169291102e-08
Position 275: 5.676430034978798e-08
Position 341: 4.5654218661567774e-08
Position 619: 4.4545912052792505e-08
Position 376: 3.78973624633027e-08
Position 307: 1.4857547962583184e-08
Position 227: 1.2726944175895696e-08
Position 317: 5.612968034516495e-09
Position 277: 5.374960624222584e-09
Position 328: 9.725689389532157e-10
Position 319: 1.921829807573183e-10
Position 549: 1.5453917822189918e-10
Position 547: 1.4468403264080662e-10
Position 337: 2.8384980844149554e-12
Position 661: 1.909520578936545e-13
