Gene = Snupn
Position 6559: 7.863924258845199e-07
Position 720: 2.6863350187970855e-07
Position 336: 2.2815024960273133e-07
Position 736: 1.3197780257449386e-07
Position 13368: 1.0336649422521896e-07
Position 1841: 1.0301935646727602e-07
Position 520: 9.446676412617082e-08
Position 1023: 8.609300416755646e-08
Position 696: 8.584159453416715e-08
Position 1006: 6.540614490378737e-08
Position 1002: 6.402833054828536e-08
Position 95: 4.554079298998912e-08
Position 118: 4.480884409644169e-08
Position 3181: 4.350084110048837e-08
Position 13430: 1.2848722753891857e-08
Position 1077: 1.101337359527418e-08
Position 723: 1.7605799816135337e-09
Position 525: 4.737871322880035e-10
Position 390: 3.4765210751389365e-10
Position 890: 2.775924555834897e-10
