Gene = C2cd6
Position 2369: 4.5552179650988553e-10
Position 1629: 1.898903973604807e-10
Position 1287: 6.823995976953557e-12
Position 1423: 1.2156723439289527e-12
Position 1047: 1.0903257484967465e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16930: 0.8028353685188347
Position 19757: 0.6452607566270756
Position 16326: 0.5637337283858427
Position 10297: 0.486505466523626
Position 20749: 0.38358426769464893
Position 17203: 0.26924529731833396
Position 6029: 0.25373381510129145
Position 16821: 0.18623594562439652
Position 20219: 0.1531938809029211
Position 17226: 0.12920686004121026
Position 21991: 0.11085168006448963
Position 22659: 0.09244748961950364
Position 22879: 0.08575749719911195
Position 17728: 0.06485032996277332
Position 6771: 0.06381380897094233
Position 23573: 0.06350895195260176
Position 265: 0.05547371232140798
Position 18177: 0.05514938436573619
Position 3036: 0.04376305060511363
Position 19693: 0.034329816195823364
Position 24283: 0.025205995096409223
Position 18248: 0.024773109248039566
Position 24693: 0.024655878326728622
Position 22025: 0.02106566313825545
Position 17138: 0.020102341255738936
Position 17983: 0.019223458490662267
Position 6731: 0.01908659021118104
Position 25057: 0.017751915659823318
Position 3082: 0.017696445140451805
Position 12393: 0.015408399562236219
Position 20138: 0.013850546022774982
Position 20026: 0.011884172221354784
Position 791: 0.011821629938323376
Position 17696: 0.010795876429932887
Position 179: 0.009856739346953155
Position 22226: 0.0074896280929213285
Position 301: 0.007479245641606978
Position 6687: 0.007412882927511352
Position 817: 0.00560925172290902
Position 22423: 0.0055615657910620415
Position 20502: 0.005453611113459171
Position 2848: 0.005418062353063882
Position 3173: 0.0053510574814149125
Position 6042: 0.00503343371377445
Position 17533: 0.004876855222640543
Position 17102: 0.004868888815940711
Position 564: 0.004634747520696717
Position 20797: 0.004398679162096757
Position 3108: 0.004311451917540293
Position 6519: 0.004187590080181063
Position 3211: 0.003986642655386906
Position 2715: 0.003768681521355767
Position 276: 0.0034778780202411015
Position 21269: 0.0033099462932288147
Position 18387: 0.0027108612119368792
Position 5908: 0.0025569987155873316
Position 5921: 0.002120134260953875
Position 14339: 0.00202538385026598
Position 21819: 0.0018808505090824074
Position 21941: 0.0018103992711590478
Position 21514: 0.0016771376794708574
Position 18369: 0.001662081312021809
Position 16090: 0.0013757449055534835
Position 17339: 0.0012861486995154252
Position 20844: 0.0011187778520156254
Position 822: 0.0008762505397961943
Position 3230: 0.0008152045299954317
Position 2693: 0.0007162788004696
Position 3084: 0.0007123693883963034
Position 636: 0.0006344138473614336
Position 3206: 0.0005149225961241521
Position 3234: 0.0004986752533615863
Position 2893: 0.000496503690156797
Position 519: 0.0004942465503840959
Position 18404: 0.00041556846228829044
Position 138: 0.00039855453273365696
Position 11041: 0.00037484558035934815
Position 667: 0.0003577158451669534
Position 582: 0.00031472634590314427
Position 10564: 0.00031140623027438985
Position 1535: 0.0002662502128808518
Position 243: 0.0002418208518327767
Position 4756: 0.000239757342706536
Position 4673: 0.00020886904976031355
Position 4908: 0.00019096113612085928
Position 246: 0.0001781386599224429
Position 11466: 0.0001615400384492423
Position 4828: 0.00016024178932347457
Position 865: 0.00014586859361776208
Position 159: 0.00013955713730353416
Position 764: 0.00012938509818757727
Position 1508: 0.0001256623866161365
Position 4355: 0.00012300289266825294
Position 4651: 0.00011587541930967669
Position 203: 9.41251206835968e-05
Position 147: 8.593352055395584e-05
Position 6359: 8.592837235609331e-05
Position 121: 8.48459916849968e-05
Position 9561: 8.186191094050529e-05
Position 11418: 8.098830346270096e-05
Position 8080: 7.918931936499761e-05
Position 6151: 6.499132683613222e-05
Position 7905: 6.472469421793424e-05
Position 7350: 6.308145405489781e-05
Position 4358: 6.0931567971702334e-05
Position 1422: 5.942090599279793e-05
Position 4806: 5.514174724062224e-05
Position 5327: 5.2605848622618e-05
Position 2665: 4.8798694613542794e-05
Position 2608: 4.560947854309462e-05
Position 4182: 4.351934945156998e-05
Position 6281: 4.2000759937296804e-05
Position 642: 4.0684415741777e-05
Position 6937: 3.853939376347005e-05
Position 2854: 3.6787567885720245e-05
Position 5417: 3.620191182904025e-05
Position 2368: 3.586366392034032e-05
Position 4217: 3.4799309740881107e-05
Position 7740: 3.255327045243778e-05
Position 3237: 3.0245488720006605e-05
Position 2305: 2.97963581580229e-05
Position 5217: 2.7828769269562376e-05
Position 7995: 2.1583623753412795e-05
Position 2755: 1.8335133044822555e-05
Position 3383: 1.6370197898905485e-05
Position 4593: 1.6281380952194004e-05
Position 5675: 1.581020769420122e-05
Position 1643: 1.545286077902724e-05
Position 7098: 1.4157085585189503e-05
Position 7686: 1.233277191058013e-05
Position 7072: 1.2244688015558113e-05
Position 3337: 1.1159869429811656e-05
Position 5373: 1.1104241076053631e-05
Position 1558: 1.0679004644574366e-05
Position 4402: 9.39355695261904e-06
Position 3320: 7.727479296147065e-06
Position 8582: 7.388351466239162e-06
Position 8983: 7.058565104068739e-06
Position 7871: 5.339591714300562e-06
Position 3800: 5.240005544855459e-06
Position 8203: 5.2376814591826606e-06
Position 2312: 4.210320814711627e-06
Position 1043: 3.6202935840252313e-06
Position 5047: 3.6087337518029423e-06
Position 3741: 3.4969237542843713e-06
Position 3296: 3.2746865930840423e-06
Position 6975: 3.0753570991916634e-06
Position 4494: 2.9964229412802687e-06
Position 5457: 2.9418610067980532e-06
Position 5848: 2.820023609525486e-06
Position 7211: 2.7940634685318695e-06
Position 5618: 2.7482253598432895e-06
Position 5621: 2.531502909770025e-06
Position 2336: 2.4173344926528903e-06
Position 6563: 2.2711454803804524e-06
Position 1572: 2.21718023575902e-06
Position 5257: 1.6287482536118426e-06
Position 5280: 1.5824340474624222e-06
Position 1388: 1.4842577653694069e-06
Position 3751: 1.3823834683676954e-06
Position 5435: 1.3644021630698496e-06
Position 480: 1.3613044954295119e-06
Position 5540: 1.3474735351891948e-06
Position 1406: 1.1512284720814603e-06
Position 1017: 1.1177785925171703e-06
Position 4422: 9.949087819863394e-07
Position 4506: 9.661483273442651e-07
Position 1675: 6.930324620959539e-07
Position 2244: 6.274835247740831e-07
Position 2223: 5.677818749691505e-07
Position 1354: 5.163046628610768e-07
Position 1333: 5.02258612681576e-07
Position 2438: 4.0963656359066697e-07
Position 1645: 4.01537349368234e-07
Position 992: 3.9595015031484644e-07
Position 1046: 3.8559173567908314e-07
Position 1648: 2.9564874382211723e-07
Position 944: 2.704903094703039e-07
Position 1258: 2.003093238485496e-07
Position 532: 1.8107463379784767e-07
Position 755: 1.0840199594028936e-07
Position 2937: 7.612735265224749e-08
Position 322: 7.057731165578784e-08
Position 319: 6.283752627443044e-08
Position 348: 6.169428321191765e-08
Position 608: 4.6200557512002e-08
Position 342: 3.95946601062944e-08
Position 605: 3.005048203770174e-08
Position 208: 2.7455796466560308e-08
Position 717: 2.3568062844290896e-08
Position 104: 2.0451771435336722e-08
Position 278: 2.010672891166242e-08
Position 999: 1.1366378359750863e-08
Position 592: 1.0662876027736826e-08
Position 872: 8.624552479096386e-09
Position 947: 8.079857619815902e-09
Position 541: 7.782110547255007e-09
Position 2786: 7.557972880487178e-09
Position 647: 7.3553147112702024e-09
Position 955: 6.15593391865435e-09
Position 602: 5.645132821545559e-09
Position 615: 5.326410485499931e-09
Position 91: 4.7457811607392e-09
Position 194: 3.566198314096312e-09
Position 690: 3.2894279589826587e-09
Position 230: 3.004839348009627e-09
Position 327: 2.5374213221511558e-09
Position 1004: 2.352291964390702e-09
Position 372: 2.0145228579124155e-09
Position 216: 1.8417011819417807e-09
Position 1025: 9.73200516417268e-10
Position 501: 9.174967668430658e-10
Position 93: 6.762906216672864e-10
Position 2582: 6.149782076637904e-10
Position 2575: 4.674793758443741e-10
Position 360: 3.649526774877144e-10
Position 407: 3.34596407531329e-10
Position 365: 2.818077658388492e-10
Position 355: 2.5165676358602377e-10
Position 534: 1.6924327725816783e-10
Position 545: 1.6229805739195502e-10
Position 211: 1.600828878598756e-10
Position 385: 9.999300708852763e-11
Position 485: 9.191407329330382e-11
Position 379: 9.169872421302979e-11
Position 68: 7.928696406727568e-11
Position 448: 6.634021596866854e-11
Position 421: 2.257757644259495e-11
Position 440: 1.4953401965335145e-11
Position 879: 6.129913890501932e-12
Position 684: 4.860806262023259e-12
Position 432: 2.9183015228999204e-12
