Gene = 1700016H13Rik
Position 520: 2.5577059414058333e-06
Position 1780: 2.5205633278674817e-06
Position 442: 2.349361721414478e-06
Position 622: 2.2200166135479625e-06
Position 922: 2.1224102290369674e-06
Position 1342: 2.092755734332968e-06
Position 636: 1.891164226550076e-06
Position 330: 1.8682258905274585e-06
Position 223: 1.7820171800948555e-06
Position 920: 1.6553469184917117e-06
Position 1357: 1.5440352073358552e-06
Position 1486: 1.4250203624915295e-06
Position 1840: 1.143902285752794e-06
Position 1488: 1.099505827666793e-06
Position 617: 9.682502921049686e-07
Position 1406: 6.694413291124827e-07
Position 77: 5.886023576944971e-07
Position 95: 4.372838220135045e-07
Position 379: 4.1003892744449537e-07
Position 306: 3.750829536819554e-07
Position 1315: 3.283835453564536e-07
Position 256: 3.1773414261168486e-07
Position 164: 2.618278286888338e-07
Position 1683: 1.580296692315526e-07
Position 1071: 1.0936804107218887e-07
Position 316: 1.0502569533187856e-07
Position 1076: 9.881872140685504e-08
Position 312: 8.528417724843941e-08
Position 267: 8.443678880932958e-08
Position 841: 8.213040154948985e-08
Position 320: 7.393870529171701e-08
Position 1705: 6.286869443686698e-08
Position 124: 4.314389022402411e-08
Position 79: 3.137656657884728e-08
Position 352: 2.9300770732465744e-08
Position 1046: 2.3280845295409684e-08
Position 126: 4.9121064165304415e-09
Position 815: 4.6367013206343603e-10
Position 1043: 2.6366857913444727e-10
Position 105: 1.1081931846251098e-10
