Gene = Tsacc
Position 911: 1.52891125900883e-05
Position 546: 1.0460774603234929e-05
Position 964: 1.0074344551980014e-05
Position 880: 8.745265480459844e-06
Position 1364: 8.687803422334737e-06
Position 4946: 8.684995332965403e-06
Position 916: 8.14545857498123e-06
Position 657: 7.885837340558939e-06
Position 325: 6.348039338516778e-06
Position 704: 5.8547299120839e-06
Position 950: 5.71865792519037e-06
Position 363: 4.39595452463329e-06
Position 1147: 3.6986214685238903e-06
Position 726: 3.4894600672073497e-06
Position 329: 3.2907621395036525e-06
Position 393: 3.0015172571867816e-06
Position 2074: 1.1253861028752136e-06
Position 1704: 1.088224836751328e-06
Position 1248: 8.687958345399674e-07
Position 544: 4.692904995890703e-07
Position 277: 4.0475548610331855e-07
Position 289: 3.2286069655583414e-07
Position 287: 3.0300449346995187e-07
Position 180: 2.8278547656068187e-07
Position 887: 2.16251037945087e-07
Position 245: 8.13294093949296e-08
Position 561: 5.971286246071679e-08
Position 456: 5.426977388084693e-08
Position 1789: 2.524691829343351e-08
Position 236: 2.123252095170983e-08
Position 281: 2.108454989374575e-08
Position 296: 1.701611657332125e-08
Position 189: 1.1186421356189471e-08
Position 343: 1.08844605692461e-08
Position 284: 1.0035905531402866e-08
Position 337: 8.789668966479406e-09
Position 67: 4.148009809431286e-09
Position 404: 3.662677397142079e-09
Position 155: 3.361920785258692e-09
Position 292: 2.2884330691765863e-09
Position 718: 2.019194042468932e-09
Position 134: 7.88485212837923e-10
Position 998: 7.113528049922626e-10
Position 116: 1.0636072005439174e-10
Position 81: 2.779114558286199e-11
Position 98: 2.390734908125336e-11
Position 136: 3.033673826651308e-13
Position 89: 3.255952354050536e-14
Position 102: 6.317967624988009e-15
Position 124: 4.412255104176867e-15
