Gene = 4930444P10Rik
Position 12830: 0.01156817608391115
Position 2825: 0.011379361132406847
Position 4771: 0.011092799475979603
Position 12449: 0.011081304153547026
Position 12389: 0.01100709770822932
Position 1384: 0.010944852070672306
Position 12240: 0.010646004565598643
Position 12454: 0.010273238784358003
Position 14444: 0.010245337308951217
Position 7827: 0.010039727781179673
Position 3759: 0.010006077419264531
Position 13073: 0.009960814382159257
Position 7275: 0.009865373222941369
Position 10826: 0.009783313957377257
Position 13910: 0.00940558063150148
Position 26268: 0.009075086828636933
Position 14360: 0.007989244266268907
Position 16389: 0.007755819534002892
Position 7785: 0.006298868421881037
Position 27077: 0.006186658468685742
Position 4561: 0.006084524508939135
Position 11792: 0.00563457124516744
Position 1729: 0.005324421165787779
Position 4299: 0.005145524920544472
Position 16404: 0.0050382696454843
Position 12421: 0.004904399306654429
Position 26005: 0.004803458786863822
Position 26045: 0.004737956289065036
Position 4321: 0.004396241305469297
Position 14383: 0.0042862799858001165
Position 17790: 0.0036299858028021065
Position 25044: 0.0033907939667008123
Position 15336: 0.0031519362285123117
Position 17680: 0.003055095268571248
Position 13155: 0.002752317303748851
Position 4746: 0.002647838290342289
Position 16803: 0.002568680623426713
Position 2902: 0.0025482367273479173
Position 25237: 0.0025128703409752176
Position 1522: 0.0024983969187206577
Position 16524: 0.002408773024904437
Position 26408: 0.002396946098625381
Position 11005: 0.0023407112030237117
Position 427: 0.0023371414950344675
Position 27063: 0.002326875477757697
Position 25495: 0.0020733006794944166
Position 15166: 0.0020437780475981602
Position 16553: 0.0019353323516620353
Position 1679: 0.0018647507851526257
Position 7714: 0.0016428722679336714
Position 4662: 0.001579434206860285
Position 13044: 0.0015548262630512718
Position 519: 0.001516365102935868
Position 5035: 0.001379238698493559
Position 11837: 0.0013401824691385094
Position 11080: 0.0013275810922058235
Position 24821: 0.001295706490830649
Position 3818: 0.0012811733850575694
Position 14169: 0.0012804035349007058
Position 841: 0.0012314002890540152
Position 13319: 0.0012155283346304533
Position 16891: 0.0012006621328212778
Position 7934: 0.0011729856072610794
Position 14996: 0.0010748625508010348
Position 460: 0.0010392708497560057
Position 15918: 0.0009760900093428667
Position 4785: 0.0009689978499165888
Position 15484: 0.0009250269233167759
Position 13162: 0.0009012227591592536
Position 3982: 0.0008705529613371313
Position 5104: 0.0008609584587193169
Position 4724: 0.0008112565282266229
Position 5452: 0.0007955366139671688
Position 25126: 0.0007448928277209506
Position 4204: 0.000714266409177363
Position 16232: 0.0006722369509341436
Position 10774: 0.0006619065420596417
Position 17575: 0.0006483654050294418
Position 24840: 0.0006229183653187109
Position 713: 0.0005973072677283465
Position 13135: 0.0005855138191241648
Position 1422: 0.00057726293912696
Position 1351: 0.0005579339481382888
Position 11907: 0.0005530866532960323
Position 2500: 0.0005373701404555035
Position 11018: 0.0005170094545799244
Position 3940: 0.0005086424155686064
Position 449: 0.0005044755856703635
Position 12042: 0.0004946726248687853
Position 1241: 0.000464508906925601
Position 472: 0.00044897211660797025
Position 1357: 0.00043092273181136685
Position 13809: 0.0004234528545509675
Position 10829: 0.00039102155626023505
Position 17553: 0.0003721840070604396
Position 15976: 0.0003584266883214643
Position 875: 0.0003066172189259988
Position 1413: 0.0003062472722980791
Position 14275: 0.0003058499571387468
Position 1397: 0.00026537401310931645
Position 14946: 0.0002587192310763676
Position 608: 0.00025548584952062714
Position 11733: 0.0002452971384141876
Position 11657: 0.00023175044213684753
Position 6738: 0.00022213060003350635
Position 11762: 0.00019905367396774823
Position 810: 0.00018970679790889105
Position 2474: 0.00015212407492887496
Position 1777: 0.0001503105248526675
Position 17273: 0.00014924135569792564
Position 2341: 0.0001385798513545914
Position 3781: 0.00011852686649175967
Position 3634: 0.00011729963226539906
Position 642: 0.00011208233291273047
Position 5185: 0.00011082646034355017
Position 4791: 0.00010101387706366452
Position 654: 9.848283015849667e-05
Position 2266: 9.249546299791532e-05
Position 1158: 8.117574570826363e-05
Position 17229: 7.331821253639474e-05
Position 4102: 6.390170678279993e-05
Position 16932: 6.106841414203485e-05
Position 15046: 4.574476766812176e-05
Position 1116: 3.441575144725856e-05
Position 1835: 3.310050535715377e-05
Position 1657: 2.9373478702303923e-05
Position 2637: 2.6043891929057506e-05
Position 340: 2.3763410957691386e-05
Position 2929: 2.375526225807212e-05
Position 15112: 2.0623422497622888e-05
Position 283: 1.8550446316558252e-05
Position 3028: 1.839592504363841e-05
Position 15129: 1.8165156299249012e-05
Position 2967: 1.8145424399060667e-05
Position 2238: 1.7819777342584406e-05
Position 586: 1.703911464582178e-05
Position 16350: 1.6953117478825467e-05
Position 429: 1.689441406199514e-05
Position 12760: 1.669414221163379e-05
Position 2315: 1.560641793208309e-05
Position 2833: 1.538661055521794e-05
Position 1534: 1.26326297320612e-05
Position 1578: 1.226781560664942e-05
Position 2663: 1.0764265435274001e-05
Position 12578: 1.0562779342457364e-05
Position 14012: 1.0379182098560575e-05
Position 2531: 9.616547444477893e-06
Position 1698: 9.526661030705523e-06
Position 14950: 9.295929750718135e-06
Position 11021: 8.473913979138614e-06
Position 667: 7.706222388590284e-06
Position 526: 7.700879472184565e-06
Position 489: 6.679761364441185e-06
Position 581: 6.098218829240928e-06
Position 12575: 6.080879348448292e-06
Position 12870: 5.5281470176764535e-06
Position 11301: 5.3388714872159335e-06
Position 1486: 4.765471206056975e-06
Position 11264: 4.003605466139499e-06
Position 938: 3.9037852749546565e-06
Position 2753: 3.899794365915614e-06
Position 1470: 3.8659403974605865e-06
Position 11553: 3.758785038930596e-06
Position 1751: 3.724077327612229e-06
Position 2318: 3.722755133176046e-06
Position 1110: 3.3967728040892657e-06
Position 11304: 3.029343053140207e-06
Position 665: 2.7144544140731324e-06
Position 971: 2.2135930237517486e-06
Position 722: 1.8619208490702722e-06
Position 4223: 1.43094638874258e-06
Position 12639: 1.2941258375127417e-06
Position 2383: 1.241328655117274e-06
Position 1005: 1.0526404191871162e-06
Position 910: 6.507615720802246e-07
Position 2329: 4.5001154338131303e-07
Position 405: 4.319889530232857e-07
Position 1202: 3.976995951780648e-07
Position 900: 3.895200222813864e-07
Position 886: 2.9285462729577563e-07
Position 319: 2.593883875447826e-07
Position 817: 2.5730242196531533e-07
Position 408: 2.439170878685672e-07
Position 610: 2.4062188223026283e-07
Position 210: 2.3375776475017768e-07
Position 216: 2.0298511551637226e-07
Position 1666: 4.020001289262395e-08
Position 662: 3.648036685971142e-08
Position 1010: 2.9897783489630195e-08
Position 193: 2.386849143637788e-08
Position 223: 2.2942832991168383e-08
Position 619: 1.7281390661643825e-08
Position 322: 1.6030667421415937e-08
Position 377: 1.2555362520761863e-08
Position 221: 1.2412442831395631e-08
Position 534: 1.1517882281354882e-08
Position 388: 7.501829064328189e-09
Position 2179: 7.135670911549428e-09
Position 1605: 3.598314652593065e-09
Position 200: 3.0643147091789077e-09
Position 81: 2.5148446130851285e-09
Position 384: 2.0224480057552116e-09
Position 124: 5.427555847048428e-10
Position 392: 4.0997770968643785e-10
Position 2194: 3.3966397294506593e-10
Position 92: 3.1573548468944934e-10
Position 139: 2.9922646128011676e-10
Position 141: 9.966625962739532e-11
Position 356: 9.218894571266966e-11
Position 150: 7.893963956303932e-11
Position 365: 6.483158287584669e-11
Position 596: 1.3463815951742804e-11
Position 159: 1.2443602282130811e-11
Position 156: 9.533086023287374e-14
