Gene = Nosip
Position 6669: 9.257637009035126e-05
Position 12671: 8.538080153261772e-05
Position 3975: 7.283175676969518e-05
Position 250: 6.58949079035144e-05
Position 1693: 6.58647264446965e-05
Position 14277: 6.571106356931584e-05
Position 11865: 6.480649762520069e-05
Position 11668: 6.195549176072444e-05
Position 14318: 6.113242243666196e-05
Position 11852: 6.090358543107021e-05
Position 15014: 5.992417344355509e-05
Position 1943: 5.8750483209470305e-05
Position 11595: 5.8427922346666574e-05
Position 344: 5.747670248289663e-05
Position 13857: 5.727239174800791e-05
Position 14478: 4.955981408411456e-05
Position 97: 4.65395588254349e-05
Position 12041: 4.6081790045405976e-05
Position 3376: 4.1189227990352896e-05
Position 14903: 3.860186763470627e-05
Position 11624: 3.6741221543700864e-05
Position 14244: 3.6448014991194566e-05
Position 14270: 3.6064333137220134e-05
Position 4678: 3.463471418526965e-05
Position 11964: 3.374888770260521e-05
Position 13886: 3.0196993951038944e-05
Position 13368: 2.9622637318731967e-05
Position 12764: 2.638380788930382e-05
Position 13222: 2.3963997196490574e-05
Position 14462: 2.3647231361319957e-05
Position 3181: 2.1219352691926745e-05
Position 159: 1.82892792938744e-05
Position 14183: 1.7957510497275607e-05
Position 15206: 1.701943819902856e-05
Position 12885: 1.6753684319632495e-05
Position 12673: 1.6603705352075047e-05
Position 13076: 1.6372579555281602e-05
Position 11664: 1.4649443066935325e-05
Position 121: 1.3380467294300113e-05
Position 15387: 1.3297609100662414e-05
Position 11799: 1.163244871446928e-05
Position 12004: 1.1406959689407604e-05
Position 11996: 1.0655823801970303e-05
Position 14913: 1.064565030285808e-05
Position 12022: 1.0198288185211408e-05
Position 340: 9.889464043266013e-06
Position 14543: 9.803441021476563e-06
Position 15139: 9.724674043752839e-06
Position 14931: 9.666339144933979e-06
Position 28: 9.17586770393005e-06
Position 1697: 9.134892413489902e-06
Position 15267: 8.971235151147421e-06
Position 11573: 7.980275162081002e-06
Position 269: 7.92840549896227e-06
Position 211: 6.497569970995345e-06
Position 1792: 5.989807325464224e-06
Position 11754: 5.311928145517935e-06
Position 2132: 4.377972616230496e-06
Position 14426: 2.4605177324853117e-06
Position 12189: 2.3073236437559695e-06
Position 245: 1.986030278712159e-06
Position 13512: 1.9294499519462613e-06
Position 1034: 1.1899127080504617e-06
Position 1725: 1.1410586374139397e-06
Position 137: 1.12164060330478e-06
Position 281: 1.0980209324101503e-06
Position 350: 1.0460138355871062e-06
Position 300: 8.726492354780913e-07
Position 1682: 8.095386831395694e-07
Position 560: 5.646975971368612e-07
Position 1526: 5.231858380787086e-07
Position 893: 5.166651001419406e-07
Position 284: 5.119686846328537e-07
Position 292: 4.916022969420768e-07
Position 400: 4.619341526796478e-07
Position 1877: 3.8222070169422137e-07
Position 1262: 3.665198184244425e-07
Position 12122: 2.6950572558723575e-07
Position 331: 2.3679412272817264e-07
Position 14: 2.3590127562313247e-07
Position 37: 2.3529172210665652e-07
Position 1077: 2.3485918728936825e-07
Position 12350: 2.086217230859703e-07
Position 13877: 1.5143741215114678e-07
Position 1596: 1.4219873149913893e-07
Position 547: 8.400936412956091e-08
Position 1591: 8.147936216352408e-08
Position 1275: 7.205504167989767e-08
Position 1251: 6.620882528397402e-08
Position 750: 6.60790048714755e-08
Position 469: 6.521944534361358e-08
Position 993: 6.284405492861053e-08
Position 775: 6.210474545431078e-08
Position 40: 6.080094420805394e-08
Position 1464: 5.7054752556331224e-08
Position 179: 5.226321410337963e-08
Position 1405: 4.679566195177906e-08
Position 545: 4.562989570499959e-08
Position 1491: 4.254655327414102e-08
Position 14551: 3.7256271218732187e-08
Position 1619: 3.547186637468777e-08
Position 3: 3.23380533062352e-08
Position 394: 2.6541167201350915e-08
Position 14417: 2.1114179961384166e-08
Position 272: 1.9294966069946162e-08
Position 14709: 1.8876806430372532e-08
Position 459: 1.8088946925295175e-08
Position 14725: 1.7493910251560754e-08
Position 14386: 1.6416656154442194e-08
Position 14566: 1.2328944853517957e-08
Position 562: 1.1721317338499838e-08
Position 15144: 8.450431409165988e-09
Position 14601: 7.82545870477879e-09
Position 338: 4.652279652560231e-09
Position 397: 3.76643088027141e-09
Position 481: 3.471577070513907e-09
Position 14883: 3.433626562388799e-09
Position 12281: 3.1926888396867747e-09
Position 14390: 2.259101353324911e-09
Position 14553: 2.0324770604038003e-09
Position 14140: 1.7210993638068484e-09
Position 14817: 8.76240607371416e-10
Position 13812: 3.1970358674272333e-10
Position 15042: 1.663935041958112e-10
Position 15071: 1.660113068781786e-10
Position 14297: 1.4817444636078277e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11525: 0.9910069994069848
Position 14855: 0.979368136470074
Position 12149: 0.9746110428265613
Position 14364: 0.9720739175720486
Position 11033: 0.8964017851083587
Position 14095: 0.8963522409072943
Position 13612: 0.8279640191715774
Position 13853: 0.6745673302858719
Position 11735: 0.1934649548994545
Position 13889: 0.1808187402927298
Position 210: 0.1518262963529229
Position 13596: 0.14206158255456086
Position 11833: 0.10693751528593691
Position 2981: 0.09988212707774963
Position 3544: 0.09193251800910603
Position 11037: 0.07387254064829309
Position 13126: 0.055001552554901405
Position 193: 0.04847537184175698
Position 14170: 0.047829204316777015
Position 4565: 0.04669239386439265
Position 11874: 0.04656810157738688
Position 2890: 0.046143759205809765
Position 6559: 0.029227157800368712
Position 11813: 0.028671111422491322
Position 9506: 0.026513891354033963
Position 14128: 0.02521933666569952
Position 13194: 0.023783981569315982
Position 4552: 0.0219202831266485
Position 9196: 0.021506266610185277
Position 7377: 0.021161255798247753
Position 3254: 0.018589873554737693
Position 9090: 0.017013292589047036
Position 15093: 0.016345670810153947
Position 12451: 0.01483420265379036
Position 10916: 0.014274410135962487
Position 14787: 0.013248013918076071
Position 14156: 0.012271792419681595
Position 1942: 0.01024441062159591
Position 641: 0.009517700335383914
Position 3273: 0.008301852087681354
Position 4581: 0.007981401966379696
Position 14410: 0.0077611666629642945
Position 14386: 0.007760435029753858
Position 6651: 0.007520474106909354
Position 236: 0.0075129256923265044
Position 2444: 0.0073672688609635545
Position 11881: 0.0071754102764039415
Position 3331: 0.006544434350999354
Position 11841: 0.005727117422052185
Position 4571: 0.005638558191060715
Position 3459: 0.005582405261161859
Position 2914: 0.005536668290515802
Position 4445: 0.005324376852940619
Position 13837: 0.004843106509219801
Position 4328: 0.004469710537490414
Position 13154: 0.003931654469858851
Position 6439: 0.0036703381687275107
Position 2848: 0.003626693534820662
Position 13309: 0.003525034186122252
Position 275: 0.003518269405385982
Position 14231: 0.0033894510299464315
Position 9131: 0.0032717180535107044
Position 9199: 0.003147125597989326
Position 13027: 0.003019185679464981
Position 4543: 0.0029920076211642126
Position 2833: 0.0029305665290496937
Position 12837: 0.0025176919071712633
Position 12154: 0.0023826542089666345
Position 14211: 0.002160013697899779
Position 15099: 0.002156636141492721
Position 13624: 0.0021404517261549975
Position 13894: 0.001977346264116943
Position 11548: 0.001966673766870217
Position 13945: 0.0019056112077906252
Position 11795: 0.0018877828874342497
Position 11741: 0.001865387349113436
Position 1970: 0.0017546859371009515
Position 2491: 0.0017232850971861822
Position 11975: 0.0016277239999471806
Position 15220: 0.0015648896482522068
Position 13322: 0.0014346427106098154
Position 13772: 0.0014197386926264857
Position 2534: 0.0013750449788929447
Position 15334: 0.0013019106618172328
Position 14395: 0.001243977788816621
Position 15232: 0.00120214017129767
Position 2953: 0.0011902701234567025
Position 14470: 0.0011819175969158002
Position 2932: 0.0011673365757630043
Position 13808: 0.0011619069785369458
Position 13296: 0.0010630475032155635
Position 15657: 0.0010331266816976257
Position 6690: 0.0009998999792369017
Position 656: 0.0009924721677129422
Position 13353: 0.0009367326158912411
Position 12859: 0.0009073172980632799
Position 11436: 0.0008996478634300257
Position 13900: 0.0008705059171514618
Position 13283: 0.000824164218296494
Position 3396: 0.0008205354002088074
Position 12112: 0.0007675668718565696
Position 14983: 0.000763014810022986
Position 15184: 0.0007602550460125943
Position 11845: 0.0007531638451496641
Position 3833: 0.0007143047822798679
Position 13082: 0.0006666291329181369
Position 11608: 0.0006525157084680155
Position 14697: 0.0005919425251023957
Position 11890: 0.0005635036123559412
Position 1509: 0.0005366391489540729
Position 2853: 0.0005161707616256276
Position 2368: 0.0004992551193547561
Position 13855: 0.0004860807768739278
Position 13627: 0.00048498448155775823
Position 2986: 0.00048330093533233154
Position 2353: 0.0004643395120747728
Position 12122: 0.00045787409031142044
Position 14270: 0.00045020915878085367
Position 3315: 0.0004277150003045284
Position 11917: 0.00040343158056111296
Position 12946: 0.0004030721137983312
Position 13199: 0.0004002359316729416
Position 1576: 0.00039764149235168705
Position 13214: 0.00038007070330046505
Position 14447: 0.00034244173788796023
Position 677: 0.00033766156397866374
Position 15159: 0.0003293836823535921
Position 15541: 0.0003241854693715279
Position 15466: 0.0003048167082947654
Position 15598: 0.0002840438031567878
Position 12583: 0.0002811594234889383
Position 13290: 0.00026848969579978824
Position 11311: 0.0002597437073763406
Position 13386: 0.00023863741094990967
Position 11923: 0.00023552448770576702
Position 11770: 0.0002253093456336167
Position 11979: 0.00022527219055357503
Position 13641: 0.00022332536821363704
Position 11715: 0.0002152272427886534
Position 11894: 0.00021282475250101259
Position 15503: 0.00021182886311792336
Position 12089: 0.00019749862161951498
Position 13621: 0.00019472371783487626
Position 13443: 0.000177077674760765
Position 344: 0.000172615493146204
Position 13648: 0.0001631172982131115
Position 733: 0.00016037945926930704
Position 13951: 0.00016019281406247498
Position 14244: 0.0001519260513472136
Position 15150: 0.00015030329495218484
Position 15603: 0.0001355245295347267
Position 14921: 0.00013497273220466522
Position 14831: 0.00013166354705051637
Position 13875: 0.00013040244420953656
Position 11765: 0.00012161889524470855
Position 11912: 0.00011582192370225522
Position 13130: 0.00011567911460592681
Position 6071: 0.00010631376004021132
Position 15206: 0.00010560105651916529
Position 13864: 9.013383674288391e-05
Position 2018: 8.776289460233782e-05
Position 11709: 8.729454810315505e-05
Position 13229: 8.643965891283136e-05
Position 15314: 8.572832386554093e-05
Position 487: 8.410420756422189e-05
Position 13917: 8.319511977424776e-05
Position 13040: 8.123775091025148e-05
Position 15579: 8.102894133749324e-05
Position 15103: 7.883999370987309e-05
Position 13003: 7.867287666762114e-05
Position 1619: 7.759662805422943e-05
Position 1855: 7.616637482946856e-05
Position 14714: 7.558142091944153e-05
Position 11697: 7.355190672501293e-05
Position 13868: 7.274206169365324e-05
Position 14813: 7.017091509747521e-05
Position 14240: 6.973717433090937e-05
Position 13825: 6.836369315994909e-05
Position 11408: 6.684319242365485e-05
Position 2273: 6.252584160757777e-05
Position 2829: 6.069158172902611e-05
Position 1392: 5.8376088061063166e-05
Position 1533: 5.613390508723451e-05
Position 14894: 5.560134916734492e-05
Position 15042: 5.5202558597297986e-05
Position 13638: 5.18874701400537e-05
Position 14215: 4.4477681438871843e-05
Position 3766: 4.357045178610198e-05
Position 13631: 4.076906806157016e-05
Position 11945: 4.0236590043292125e-05
Position 2620: 3.705684062597024e-05
Position 3709: 3.592039308205066e-05
Position 2937: 3.552253283340655e-05
Position 14008: 3.4488363600325716e-05
Position 11719: 3.370019619089259e-05
Position 12987: 3.34382818686654e-05
Position 13415: 3.01397953062797e-05
Position 14913: 2.9688970769281483e-05
Position 15301: 2.728916918423024e-05
Position 158: 2.7168139751466138e-05
Position 11368: 2.6046836366055393e-05
Position 15355: 2.593606046725461e-05
Position 15600: 2.5010473685127638e-05
Position 685: 2.315438375115843e-05
Position 11323: 2.3077771147495933e-05
Position 3161: 2.224229633747023e-05
Position 12494: 2.1699664963321914e-05
Position 15133: 2.070286298238542e-05
Position 11711: 2.0582058388592295e-05
Position 2397: 1.988378690209555e-05
Position 12329: 1.90157140426713e-05
Position 15521: 1.8820593719443454e-05
Position 1652: 1.7229363162788826e-05
Position 13750: 1.693098699406092e-05
Position 11977: 1.6444752768533435e-05
Position 11202: 1.6074492271722672e-05
Position 15164: 1.602134457801431e-05
Position 1839: 1.571291926091551e-05
Position 218: 1.4488290079411528e-05
Position 14888: 1.4296353423596168e-05
Position 152: 1.427675533991232e-05
Position 14883: 1.415485738451428e-05
Position 3340: 1.3497271922935794e-05
Position 284: 1.2938880584992628e-05
Position 5784: 1.270775747904878e-05
Position 15050: 1.217847983264505e-05
Position 3250: 1.2074747397399548e-05
Position 2641: 1.193139692139195e-05
Position 1544: 1.1588988763553897e-05
Position 11245: 1.1280894201851058e-05
Position 14808: 1.1148029181949775e-05
Position 14449: 1.1065493780665277e-05
Position 11677: 1.0354924718098273e-05
Position 1463: 1.0166024995241586e-05
Position 637: 1.0131418871661432e-05
Position 415: 8.63161421304666e-06
Position 368: 8.610269802785706e-06
Position 15660: 8.391853919654011e-06
Position 707: 8.02144397805411e-06
Position 15607: 7.969628452043441e-06
Position 3771: 7.480612199823931e-06
Position 690: 7.377774869734036e-06
Position 747: 6.487588202667094e-06
Position 12923: 5.512220849181568e-06
Position 13991: 5.392638234198593e-06
Position 12001: 4.547577303387234e-06
Position 2554: 4.285551675940052e-06
Position 15545: 4.23500682406795e-06
Position 12014: 4.0079605020858464e-06
Position 13086: 3.9368912646845805e-06
Position 13512: 3.7066851970275557e-06
Position 15700: 3.3962281814283948e-06
Position 14995: 3.241248806192288e-06
Position 12605: 3.0585546077057445e-06
Position 12037: 2.8629462600198517e-06
Position 15176: 2.5630887006137624e-06
Position 1511: 2.5470290405142233e-06
Position 15130: 2.5330442745473887e-06
Position 15056: 2.489123432806212e-06
Position 297: 2.2466706606455987e-06
Position 1523: 2.1963654324062317e-06
Position 14498: 2.1633929088336846e-06
Position 545: 1.9245480932730832e-06
Position 12458: 1.785452333078049e-06
Position 12178: 1.749971951924652e-06
Position 12204: 1.037153288648531e-06
Position 1696: 6.787719560738763e-07
Position 12225: 5.80659600753827e-07
Position 1718: 5.745179017277233e-07
Position 12710: 5.225425004421396e-07
Position 11249: 4.6711691487274653e-07
Position 1019: 4.048447181990179e-07
Position 295: 3.843634529077315e-07
Position 1201: 3.2970826933863755e-07
Position 12287: 2.5411690223367065e-07
Position 953: 2.0600344030979034e-07
Position 12032: 1.8208352976799126e-07
Position 1735: 1.7051234004638202e-07
Position 12627: 1.6477942932807287e-07
Position 12207: 1.301210416014962e-07
Position 946: 1.1258008593123432e-07
Position 148: 7.964450596298317e-08
Position 12173: 7.416765257928141e-08
Position 1419: 7.310352837845903e-08
Position 990: 7.108317878372258e-08
Position 1657: 5.56671490001493e-08
Position 12379: 4.413056978408716e-08
Position 972: 3.819320927472385e-08
Position 792: 3.774615934614279e-08
Position 355: 3.674426492825655e-08
Position 787: 3.131566537665638e-08
Position 1261: 3.0302154949451604e-08
Position 12041: 2.533896568650324e-08
Position 2033: 2.4977258367944686e-08
Position 12171: 2.1951505886486165e-08
Position 292: 2.1484847347794237e-08
Position 978: 2.1365229500756654e-08
Position 1578: 2.1023209889736265e-08
Position 1693: 1.590746451314119e-08
Position 1660: 1.4384499402976499e-08
Position 501: 1.4056813877798133e-08
Position 314: 1.3749016959285113e-08
Position 350: 1.368459048941923e-08
Position 12478: 1.3041469717651849e-08
Position 975: 1.1496958400217552e-08
Position 1324: 1.0034921684850786e-08
Position 921: 8.451410615213738e-09
Position 11754: 7.920134338708941e-09
Position 965: 7.77522461901456e-09
Position 579: 7.679609278117666e-09
Position 453: 6.668916574631175e-09
Position 348: 6.503969573444995e-09
Position 459: 6.1993333683077835e-09
Position 12211: 5.480209616474757e-09
Position 144: 5.359632014691797e-09
Position 3442: 4.028720688616558e-09
Position 2669: 2.371250438039257e-09
Position 1865: 1.8893480116534434e-09
Position 426: 1.857925940630879e-09
Position 839: 1.077508689621227e-09
Position 1001: 1.0155436851120656e-09
Position 893: 9.95527996054316e-10
Position 1058: 6.317305214814065e-10
Position 1031: 6.068492445233608e-10
Position 472: 5.891466137619687e-10
Position 318: 5.629376746715732e-10
Position 300: 4.913624761496138e-10
Position 505: 4.821789820485647e-10
Position 391: 4.70161508402478e-10
Position 521: 3.781656054882168e-10
Position 465: 2.1186447144548384e-10
Position 394: 1.6433707151943176e-10
Position 379: 1.552670454858258e-10
Position 397: 5.827497508017981e-11
Position 1228: 4.968471627880802e-11
Position 1102: 4.7846477829641175e-11
Position 382: 3.0441184738266095e-11
Position 12213: 1.7964266097840854e-11
Position 1724: 3.5892563076131756e-12
Position 137: 3.0483609345800253e-13
Position 127: 1.2820667734762138e-14
