Gene = Slbp
Position 11444: 0.000408057470992264
Position 2123: 0.0004064213329391021
Position 9861: 0.0003874775537001578
Position 2812: 0.000381541052074919
Position 849: 0.00038041444947104055
Position 261: 0.0003785483095180049
Position 9087: 0.00036858990159575227
Position 8228: 0.00035287800971801794
Position 236: 0.00034970222534235363
Position 7276: 0.0003346103807047322
Position 3202: 0.00033100772637673846
Position 616: 0.00031594457826033265
Position 10415: 0.00030299055747525205
Position 404: 0.0002813836159873434
Position 4537: 0.00026556892118866527
Position 349: 0.00026321409890763404
Position 6505: 0.0002494591120612404
Position 927: 0.0002404621870992755
Position 641: 0.00023818819063298164
Position 813: 0.00023049154728206712
Position 8158: 0.000221910115344083
Position 5920: 0.0002168045328207304
Position 7362: 0.00021554400416574245
Position 6649: 0.00021485928952915556
Position 2481: 0.0002110785263555153
Position 2843: 0.000203326151515926
Position 7248: 0.0001991489731268144
Position 2428: 0.00019633195390404609
Position 8162: 0.00018900264407652073
Position 3120: 0.00017794149887977935
Position 3352: 0.0001736165331507811
Position 1881: 0.0001733928025182936
Position 5222: 0.00016283707215853776
Position 7554: 0.0001560875712268898
Position 388: 0.0001425141129158278
Position 6667: 0.0001376568369850775
Position 396: 0.00013689628999631576
Position 3335: 0.00012749851458915187
Position 5976: 0.00012042325455382626
Position 11586: 0.00011845564099040399
Position 2211: 0.00010433695613479604
Position 8504: 9.648488091548591e-05
Position 1628: 8.995058626224602e-05
Position 2446: 8.701311266703449e-05
Position 116: 8.61800084959607e-05
Position 2348: 8.520835892969066e-05
Position 101: 8.060420997336118e-05
Position 170: 7.693725416469328e-05
Position 162: 7.586977228283896e-05
Position 2527: 6.238848630957848e-05
Position 2153: 6.203023406593302e-05
Position 421: 5.3348113345604534e-05
Position 786: 5.2420530900009714e-05
Position 1460: 4.8001321692520864e-05
Position 358: 4.531015372160879e-05
Position 199: 4.2126721869061105e-05
Position 63: 3.884058772588998e-05
Position 653: 3.5106543703731464e-05
Position 1224: 3.497759576550243e-05
Position 2421: 3.4869656241296744e-05
Position 2440: 3.394170319697601e-05
Position 2610: 3.0068735590499314e-05
Position 7407: 2.9733166763557283e-05
Position 2019: 2.9253008310674203e-05
Position 278: 2.9111793813481354e-05
Position 1637: 2.7216573674922773e-05
Position 2515: 2.5328951719341104e-05
Position 1959: 2.426796757834565e-05
Position 2339: 2.343355499430223e-05
Position 889: 2.0234396186221552e-05
Position 7501: 1.7472116817934603e-05
Position 7437: 1.4650586907147482e-05
Position 69: 1.4041637814431971e-05
Position 283: 1.1292297862228022e-05
Position 66: 9.143144014060944e-06
Position 452: 6.877268316902832e-06
Position 265: 4.701551070351236e-06
Position 2857: 1.658698580482832e-06
Position 436: 1.266390891834127e-06
Position 270: 1.1926231571575327e-06
Position 1331: 1.0015246964573803e-06
Position 1417: 9.352541000841679e-07
Position 25: 6.323152952408615e-07
Position 17: 5.533873726420533e-07
Position 1491: 5.311245971449915e-07
Position 1404: 5.001922726355952e-07
Position 1501: 4.2739612656766047e-07
Position 7316: 1.6690523481663296e-07
Position 3212: 1.4400870944150063e-07
Position 7243: 1.345973436330062e-07
Position 7484: 7.212465194306652e-08
Position 1391: 3.490466502881889e-08
Position 7482: 3.4805565597098424e-08
Position 1591: 3.4109252181740705e-08
Position 696: 2.496186797339741e-08
Position 757: 1.2098936911235011e-08
Position 7123: 1.1042188701892407e-08
Position 709: 2.191103125105618e-10
Position 714: 1.809600620468569e-10
Position 518: 2.1160890898758265e-11
Position 501: 1.3227786222695097e-11
Position 485: 2.7258096851391493e-12
Position 481: 1.0335328867903012e-16
Position 487: 4.0001226405262745e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 6504: 0.925534317799377
Position 6936: 0.9116844108336808
Position 11645: 0.8650778149165445
Position 2726: 0.8575634584111299
Position 494: 0.7561240531919398
Position 8687: 0.4531486699964327
Position 481: 0.19969864081361466
Position 10591: 0.1886637627451581
Position 4344: 0.10975744929845314
Position 331: 0.068188623919945
Position 11322: 0.060609456022385544
Position 6965: 0.049604302451882104
Position 3034: 0.0446857005332114
Position 5788: 0.03476353520619737
Position 4473: 0.03394433062472896
Position 6754: 0.032120492232124924
Position 6949: 0.02903454913361864
Position 2052: 0.027305694290540503
Position 7406: 0.026862008908664123
Position 308: 0.02539033678156804
Position 10749: 0.024888658421850663
Position 4690: 0.022065156470498788
Position 6715: 0.021548860892016145
Position 8717: 0.021073390540127118
Position 518: 0.019651753849049963
Position 10283: 0.01895577437206098
Position 1582: 0.01859054126284613
Position 4582: 0.01644661158818672
Position 5840: 0.014701181052502139
Position 10096: 0.014242244429124763
Position 512: 0.01371192179468701
Position 11443: 0.013702384098016945
Position 1520: 0.013533653992514154
Position 8865: 0.013107653091979846
Position 6482: 0.01303336636509905
Position 6732: 0.012541004726702613
Position 3260: 0.01120578512096882
Position 297: 0.010198342072724817
Position 10940: 0.00958324852407717
Position 2274: 0.008712260155817086
Position 11991: 0.008677195983248964
Position 7795: 0.007259085126961865
Position 7831: 0.006310237478578136
Position 4662: 0.006230667280147335
Position 10536: 0.006162521856944431
Position 3063: 0.0054571337366839685
Position 5895: 0.0051205975496177
Position 9156: 0.005118604013567888
Position 8531: 0.0049966849864235855
Position 11474: 0.004616860283017244
Position 2743: 0.004317135621675779
Position 8041: 0.00419225164997589
Position 531: 0.0041781983966619855
Position 2762: 0.0040776248895205295
Position 10936: 0.003965233079979951
Position 2906: 0.003932883470442599
Position 1769: 0.0037875874006207677
Position 6485: 0.0035475380932366565
Position 231: 0.003490509438411179
Position 8659: 0.003316201330010343
Position 10788: 0.00324055837027925
Position 4408: 0.003109167794465517
Position 6341: 0.0029720984809804207
Position 9225: 0.0028841141140661967
Position 10117: 0.002836798437405457
Position 5814: 0.0028310475552438055
Position 283: 0.0027127410871131507
Position 7201: 0.002699002306515798
Position 6667: 0.002552654472337723
Position 6911: 0.0024665878200038124
Position 4047: 0.0024444336851922135
Position 6952: 0.002417509683252782
Position 2402: 0.002387332993509714
Position 8037: 0.0023560923183005224
Position 745: 0.0023320162172021782
Position 12033: 0.0023118647804493335
Position 11147: 0.002306394728147753
Position 3043: 0.0021618868240838455
Position 10502: 0.0020874906404088492
Position 1435: 0.001988640019442716
Position 1501: 0.0019490143711285823
Position 4394: 0.001871495384182706
Position 3470: 0.001799870443224578
Position 4363: 0.0017984973933926496
Position 2342: 0.001767981976611242
Position 849: 0.0017112769356219502
Position 8736: 0.0016562397244230377
Position 9078: 0.001655554943267557
Position 2780: 0.0016338393319891497
Position 4239: 0.0016307638829394081
Position 4324: 0.0015894450151581873
Position 10602: 0.0015880196089167666
Position 9417: 0.0015590521388478618
Position 538: 0.0015378263145746402
Position 11622: 0.0015326098766585742
Position 6401: 0.001530735945888875
Position 705: 0.001489113896980473
Position 4242: 0.0014059422689437977
Position 6982: 0.0013745605640257663
Position 9421: 0.0013668334828876895
Position 9251: 0.0013647604533445423
Position 6894: 0.0012914042305887455
Position 2375: 0.0012501892485285563
Position 11283: 0.0012344244770134919
Position 12434: 0.0012048779788305579
Position 7943: 0.0010953261650347667
Position 2680: 0.0010844837308170078
Position 9200: 0.0009453969779699973
Position 755: 0.0009362073553082664
Position 7247: 0.0009296513865043599
Position 8974: 0.0008663648491866949
Position 245: 0.0008488962379536061
Position 4729: 0.0008111259435357384
Position 11217: 0.0007975740452827369
Position 785: 0.0007973646772591153
Position 1918: 0.0007909949068051507
Position 7608: 0.0007663734378944651
Position 8408: 0.0007401491974839331
Position 10327: 0.0007387444300240686
Position 10554: 0.0007132146684209575
Position 4110: 0.0007131460686002192
Position 9814: 0.0007086560730765371
Position 6167: 0.0006596543714624203
Position 7265: 0.0006275199969258961
Position 8871: 0.0006192565237232456
Position 6363: 0.0006173082273931408
Position 5847: 0.0006160708948068385
Position 536: 0.0005963805431577179
Position 1799: 0.0005699736390571493
Position 6023: 0.0005167493509576871
Position 2421: 0.000497469544837852
Position 2548: 0.0004912459917414648
Position 1105: 0.0004848803338559198
Position 1958: 0.0004776766634223976
Position 5543: 0.0004257553958082804
Position 8056: 0.0004251905537870224
Position 9757: 0.0004233645507238766
Position 3301: 0.0004127439117766196
Position 2785: 0.00036481317600741504
Position 717: 0.0003018668722320148
Position 8071: 0.00029797966899267167
Position 12196: 0.000296269623703774
Position 9465: 0.0002952670782321177
Position 4077: 0.0002936845513311104
Position 1341: 0.0002822334026247263
Position 4288: 0.0002793573178354585
Position 7547: 0.0002775125689814812
Position 3428: 0.0002766817360369416
Position 4445: 0.0002745246393429987
Position 8273: 0.00026470661599144814
Position 2673: 0.00026388264633416073
Position 4700: 0.00025408349242235604
Position 8331: 0.00024438346683465045
Position 6038: 0.0002417170842874223
Position 6439: 0.00023816235509934328
Position 8669: 0.00023243363819465689
Position 7319: 0.0002277790541952495
Position 6432: 0.00021844994925188116
Position 9238: 0.00021654245713969832
Position 8142: 0.0002040724706399846
Position 821: 0.00020224293114697977
Position 9635: 0.00019393684487792353
Position 2637: 0.00018789781304387983
Position 278: 0.00018245641651751276
Position 4487: 0.00017744800836762064
Position 2427: 0.00017416340124321923
Position 10468: 0.00016497350743049582
Position 5145: 0.00016283707215853776
Position 2435: 0.00016255855891522748
Position 1914: 0.00015107787216102906
Position 6546: 0.0001466317989199237
Position 1086: 0.00014313036814505648
Position 2383: 0.00012234429695776264
Position 813: 0.00012080297279519897
Position 8085: 0.00011647774660242614
Position 10632: 0.00011235024992736962
Position 7206: 0.00011206972453561542
Position 2004: 0.00010845619561604992
Position 8360: 0.00010706856217345983
Position 3088: 0.00010143157720204217
Position 265: 0.00010070564810789537
Position 1709: 9.747294088988668e-05
Position 1241: 9.568486881681209e-05
Position 1272: 8.882011813193079e-05
Position 337: 8.868998894080131e-05
Position 7554: 8.738205942513029e-05
Position 10983: 8.310613074577689e-05
Position 1603: 7.984293282956324e-05
Position 3344: 7.812254648118589e-05
Position 4567: 7.655245557533682e-05
Position 8206: 7.189762798437329e-05
Position 9305: 6.504673593520537e-05
Position 6672: 6.444127279103821e-05
Position 10954: 6.419653671560564e-05
Position 1064: 6.226453251830141e-05
Position 7008: 6.120245556030473e-05
Position 7844: 6.107109779724328e-05
Position 1455: 6.086315521396495e-05
Position 8538: 6.084319815752331e-05
Position 1523: 5.7425325381960335e-05
Position 6544: 5.737405979981121e-05
Position 8493: 5.624373645292361e-05
Position 6296: 5.466696301249373e-05
Position 859: 5.368628672429771e-05
Position 1417: 5.361377503495821e-05
Position 10298: 4.872304274182988e-05
Position 775: 4.724118680067264e-05
Position 8179: 4.372374469622718e-05
Position 8222: 3.970034674473493e-05
Position 8739: 3.9434664394486505e-05
Position 7157: 3.833440479018992e-05
Position 7293: 3.750344963641369e-05
Position 1154: 3.6663244024367354e-05
Position 7144: 3.6165411537322e-05
Position 764: 3.5863061917890335e-05
Position 8182: 3.469689501185095e-05
Position 9900: 3.3915022985977674e-05
Position 340: 3.197784452161764e-05
Position 548: 3.163905154153015e-05
Position 7141: 2.858509088823306e-05
Position 10714: 2.585988366095916e-05
Position 1450: 2.40666415127387e-05
Position 1537: 2.2420894364624053e-05
Position 7171: 1.967223104623308e-05
Position 255: 1.9157249142047938e-05
Position 1616: 1.8924658938147103e-05
Position 7568: 1.8784064266136953e-05
Position 1773: 1.8674337736793096e-05
Position 8929: 1.7941437813678875e-05
Position 761: 1.7633770374264854e-05
Position 7225: 1.7213677789832678e-05
Position 7012: 1.6429991802875018e-05
Position 1728: 1.6064242278241097e-05
Position 2246: 1.47200405476329e-05
Position 1984: 1.4605939198006794e-05
Position 7426: 1.4593073542591385e-05
Position 4105: 1.44971592312055e-05
Position 358: 1.3703091640721134e-05
Position 2086: 1.355716251187605e-05
Position 1120: 1.3412812986684322e-05
Position 722: 1.3393648419128033e-05
Position 4138: 1.2464242002268847e-05
Position 2501: 1.183714352778319e-05
Position 1528: 1.1677581229376445e-05
Position 998: 1.153275016165138e-05
Position 1134: 1.1326973751679382e-05
Position 2751: 1.1205990644714042e-05
Position 2451: 1.0996018941248571e-05
Position 6835: 1.0887684090297072e-05
Position 558: 9.338672673260963e-06
Position 2019: 8.609985483637654e-06
Position 1623: 8.441258589087003e-06
Position 4448: 7.947951478319983e-06
Position 1962: 7.82081724430918e-06
Position 7853: 7.522739708302193e-06
Position 4055: 7.444370908590681e-06
Position 2677: 6.538555256586571e-06
Position 7622: 6.41171654709156e-06
Position 1138: 6.273632085262606e-06
Position 734: 5.6777070169441e-06
Position 2687: 5.620453464554912e-06
Position 10805: 5.438364411816831e-06
Position 11569: 5.414198975541892e-06
Position 6993: 5.161725289861134e-06
Position 1642: 5.087817297041219e-06
Position 3126: 4.917070743315998e-06
Position 7414: 4.912393039985474e-06
Position 1719: 4.8824269993426725e-06
Position 6875: 4.780141632867013e-06
Position 577: 4.702177521163744e-06
Position 792: 4.630375732546066e-06
Position 155: 4.554722835624021e-06
Position 1047: 4.029234324707995e-06
Position 3514: 3.833757006640041e-06
Position 3385: 3.819895562203933e-06
Position 564: 3.800722304702768e-06
Position 250: 3.724214261757311e-06
Position 4514: 2.969407356676101e-06
Position 3523: 2.160333055812049e-06
Position 3100: 2.146032484105233e-06
Position 2910: 2.0073141506914217e-06
Position 2810: 1.939132925652264e-06
Position 199: 1.2565924158614061e-06
Position 7161: 9.725328562999182e-07
Position 7251: 9.185288641938184e-07
Position 3157: 5.735346699114642e-07
Position 2570: 5.529432580535579e-07
Position 3065: 5.101890870579826e-07
Position 2600: 5.010621611686842e-07
Position 2791: 4.889787650487769e-07
Position 2794: 4.812576399331115e-07
Position 10389: 4.589106899452755e-07
Position 2567: 4.1353007476251894e-07
Position 6209: 4.032202034667606e-07
Position 207: 3.956579478889766e-07
Position 7015: 3.27970636782637e-07
Position 379: 3.08602647563965e-07
Position 7112: 2.9462876595214175e-07
Position 7836: 2.9080172143659766e-07
Position 429: 2.552270152544155e-07
Position 384: 2.534040890783555e-07
Position 7878: 2.4817941353333316e-07
Position 7570: 2.349212458847761e-07
Position 1019: 2.3264295270107706e-07
Position 1551: 2.3090640182463524e-07
Position 1013: 2.308183649355513e-07
Position 404: 2.280823268511628e-07
Position 2554: 2.024375341112208e-07
Position 7316: 1.9368266874758986e-07
Position 6778: 1.768510693475855e-07
Position 7375: 1.6973694811883902e-07
Position 434: 1.6160326307075067e-07
Position 1700: 1.5731711316501527e-07
Position 1353: 1.5652442970174263e-07
Position 2091: 1.508339256921483e-07
Position 7300: 1.2181218628089616e-07
Position 1173: 1.175128578954852e-07
Position 1366: 1.0838695448761337e-07
Position 7861: 9.758274071040165e-08
Position 2037: 9.091742143292369e-08
Position 1246: 8.668099622078292e-08
Position 1391: 7.570314561032055e-08
Position 1778: 6.805331321388038e-08
Position 7641: 5.7970737799164676e-08
Position 1404: 5.573510939660327e-08
Position 7129: 5.566992799994706e-08
Position 3228: 4.578511919125314e-08
Position 3262: 4.249674934311383e-08
Position 573: 3.970547565237782e-08
Position 7670: 2.894345983602096e-08
Position 1193: 2.1011972586515233e-08
Position 611: 1.9953898061491768e-08
Position 1164: 1.6004249227073948e-08
Position 132: 1.132309093831597e-08
Position 1628: 9.985917857096643e-09
Position 1386: 7.413748650437879e-09
Position 1297: 5.128263038026905e-09
Position 1460: 3.799595545213533e-09
Position 94: 3.5306362888329478e-09
Position 588: 2.3815601891615313e-09
Position 141: 1.6509911425262286e-09
Position 134: 1.0508461936388733e-09
Position 120: 8.714876710967211e-10
Position 714: 5.996583628131532e-10
Position 139: 5.762074844976424e-10
Position 107: 5.270833426519847e-10
Position 582: 4.0107744610699267e-10
Position 943: 7.175815828995348e-11
Position 660: 1.0206608940856596e-13
