Gene = Gsap
Position 329: 0.004077244861462617
Position 6263: 0.003950120608699916
Position 298: 0.0038440387283731436
Position 13285: 0.003449914431188885
Position 15033: 0.0031364805586168287
Position 2516: 0.00305744780995329
Position 7158: 0.002875638419683041
Position 1763: 0.0023919293190128466
Position 4360: 0.0020449662606804586
Position 4768: 0.0017630238450190515
Position 5657: 0.0016934980621197797
Position 944: 0.0015716366759015396
Position 1773: 0.0015684067497314384
Position 1334: 0.0014615740126336855
Position 340: 0.0014521969288254796
Position 13309: 0.0013856666469682615
Position 663: 0.0013355348935136491
Position 5772: 0.0013219614012502296
Position 4148: 0.0010511457379044462
Position 209: 0.0010342105328950432
Position 9634: 0.0008745875711271332
Position 33: 0.0007896907225849372
Position 8661: 0.0007815233716467112
Position 408: 0.000742129664716284
Position 6045: 0.0007011564949615386
Position 4266: 0.0006916150482696289
Position 1361: 0.000664521871338212
Position 1163: 0.000569130440336078
Position 1279: 0.000492977791914611
Position 13: 0.0004828239986184192
Position 126: 0.00046548981759653033
Position 8657: 0.00046496733883038096
Position 1319: 0.00036119091049066756
Position 455: 0.00036065921701621716
Position 10410: 0.0002783859920747227
Position 6541: 0.0002760660738686001
Position 1858: 0.00027195769128870615
Position 10685: 0.00024731693538785336
Position 1330: 0.0002420461566283349
Position 401: 0.00022752964717638867
Position 1409: 0.00022399777846232233
Position 429: 0.00020500714044090112
Position 8939: 0.0001882129164917847
Position 237: 0.00017841313671053318
Position 116: 0.00016451173642074998
Position 219: 0.00015329084057701472
Position 345: 0.00015301608921851253
Position 1143: 0.00013148114055685
Position 803: 0.00010741998826625461
Position 532: 0.00010016436343679028
Position 89: 9.276064042652186e-05
Position 31: 7.979679363980086e-05
Position 1525: 7.415838492003945e-05
Position 295: 5.828879435094685e-05
Position 537: 5.592759308871813e-05
Position 307: 5.475819775109808e-05
Position 334: 5.387652672927265e-05
Position 104: 5.089432364385058e-05
Position 1161: 4.388438416841032e-05
Position 1491: 4.3663438315481545e-05
Position 286: 4.144810083837222e-05
Position 435: 3.846538853709113e-05
Position 1442: 3.797961618588786e-05
Position 904: 3.279062647575074e-05
Position 1308: 3.0085546422310513e-05
Position 19: 1.1495153665414912e-05
Position 1486: 1.0711774543116852e-05
Position 16: 9.992935864565963e-06
Position 540: 9.893216731405619e-06
Position 1079: 9.25307572748512e-06
Position 613: 8.483587223191151e-06
Position 1640: 8.470339762797073e-06
Position 1703: 7.746141768650111e-06
Position 1678: 7.610537446781909e-06
Position 595: 7.113751664018354e-06
Position 508: 7.081902795501708e-06
Position 251: 6.969336248745794e-06
Position 654: 4.743629731286274e-06
Position 8451: 4.478243003175289e-06
Position 2279: 3.5765643332418193e-06
Position 2220: 3.5475614340838853e-06
Position 356: 2.438277526484226e-06
Position 668: 2.3492398708472107e-06
Position 586: 2.0172506884781264e-06
Position 906: 1.8684979583286846e-06
Position 845: 1.673121905895177e-06
Position 908: 1.6184600509928916e-06
Position 888: 1.4791643447679216e-06
Position 709: 1.3829300213723894e-06
Position 516: 1.1824767827034526e-06
Position 855: 9.86000425718554e-07
Position 958: 9.574967436903466e-07
Position 575: 9.450833587808408e-07
Position 309: 9.085340500383556e-07
Position 1085: 5.672220637622045e-07
Position 701: 4.3039900191409886e-07
Position 1332: 1.4295794196522448e-07
Position 593: 8.480387669392414e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8110: 0.9622295028583937
Position 5448: 0.5818838742342815
Position 1486: 0.5185369710209079
Position 6906: 0.5178498489172464
Position 1078: 0.24203467180163674
Position 9755: 0.1858185834876516
Position 13221: 0.18346649284612843
Position 20951: 0.1546370053193398
Position 18332: 0.10814163584408672
Position 21298: 0.10503624709988447
Position 14153: 0.06578783214203196
Position 15189: 0.06298485378823354
Position 21228: 0.06279310372300093
Position 12786: 0.060790075865898664
Position 13375: 0.05137475550959092
Position 23326: 0.04763003513333956
Position 24148: 0.04645874197882067
Position 7934: 0.04504507447478525
Position 8746: 0.03743697455676975
Position 1412: 0.03707944657533898
Position 16985: 0.02982596615420497
Position 14201: 0.028675450525455184
Position 1579: 0.027934897401236523
Position 679: 0.02764431337570697
Position 583: 0.025512344056693868
Position 1559: 0.025011761975780894
Position 10448: 0.019130460158965745
Position 690: 0.01810183306908129
Position 9936: 0.01621445860311716
Position 12978: 0.01593747577797783
Position 5490: 0.015614350020371894
Position 13443: 0.015609526273469104
Position 17815: 0.014939612893865355
Position 12507: 0.0147255461157597
Position 9287: 0.014379469926510981
Position 16672: 0.013978358001276009
Position 12261: 0.013522522676105962
Position 840: 0.013334480601830524
Position 1599: 0.012830499359475226
Position 630: 0.010654889618988132
Position 5282: 0.01060299713146496
Position 9532: 0.010039651141354506
Position 12936: 0.0098589886357165
Position 4332: 0.00831368275225065
Position 12135: 0.008285898150435905
Position 9868: 0.007914208580560803
Position 717: 0.007652387055795931
Position 10137: 0.00764749271146567
Position 8785: 0.007527339639301687
Position 3942: 0.007458923564942728
Position 2389: 0.0072889394011393235
Position 1619: 0.007167398703548133
Position 18042: 0.007055255251825541
Position 13798: 0.0070083994877792825
Position 12849: 0.0069049443974470775
Position 9648: 0.006695293821000288
Position 5508: 0.006309863817490243
Position 7458: 0.005587332246755309
Position 3444: 0.005332078077137625
Position 7021: 0.0050450380906806765
Position 1505: 0.004490695047873697
Position 9173: 0.004441704165810311
Position 8386: 0.004174853752241508
Position 14874: 0.003999399667441769
Position 8271: 0.003997649031528768
Position 8479: 0.003916474669591498
Position 647: 0.0038641848602255155
Position 7361: 0.0038153175158331036
Position 16338: 0.003741484033100572
Position 10820: 0.0033454867991467335
Position 9272: 0.003075766590116887
Position 12491: 0.002876612857618943
Position 11869: 0.0028536764659123966
Position 12600: 0.002840922680398759
Position 4115: 0.0028295886093208807
Position 726: 0.0026727955123959117
Position 1442: 0.0026521795859305295
Position 3371: 0.002617614900948791
Position 13073: 0.002438098632879005
Position 14531: 0.0023855540979977
Position 723: 0.0022085197799727326
Position 8797: 0.0021438014162474756
Position 11666: 0.0021257806737462435
Position 8591: 0.0019814137228748164
Position 384: 0.0019468537356255348
Position 3601: 0.0019277271507389883
Position 11481: 0.0019014784004947344
Position 6120: 0.0017628960114119555
Position 10297: 0.001717873557746189
Position 3923: 0.0017135134021643236
Position 4359: 0.0017124521685720638
Position 16905: 0.001681287135952348
Position 10713: 0.00165464529277551
Position 729: 0.001623941056222558
Position 1293: 0.0015725357934068208
Position 5465: 0.0015234315918445534
Position 7107: 0.0015211477970508741
Position 800: 0.001502804663191829
Position 6087: 0.0014829274519643164
Position 5929: 0.0014247119052890969
Position 14466: 0.0014246706428222614
Position 484: 0.001332716885303724
Position 8699: 0.0012630067933594767
Position 12801: 0.0011839530728317282
Position 1539: 0.0011099021804634199
Position 3530: 0.001099582035031354
Position 15999: 0.0010987903158673818
Position 11812: 0.0009981096613331493
Position 8920: 0.000990571922698879
Position 4639: 0.0009125602683036263
Position 318: 0.0008768400744781282
Position 9610: 0.0008719336098871402
Position 4606: 0.0008504635767154283
Position 11469: 0.0008255154040639184
Position 10217: 0.0007922058484732653
Position 1259: 0.0007898264579943701
Position 4286: 0.0007446775573221306
Position 11435: 0.0006633241746167775
Position 14856: 0.0006363591016499573
Position 739: 0.000630365778809581
Position 8763: 0.0006245916795517282
Position 8341: 0.0005951597191066138
Position 803: 0.0005709730133258281
Position 10752: 0.0005645851940937429
Position 7110: 0.0005541653959668623
Position 12399: 0.0005076487922953345
Position 699: 0.00045521009383963387
Position 9371: 0.00042807418595811427
Position 8408: 0.00041455325135482575
Position 11438: 0.00040188396463651364
Position 9428: 0.0003507066455105234
Position 11383: 0.0003487815776438264
Position 11411: 0.00031147499868576414
Position 527: 0.00030917675062468853
Position 6462: 0.00027606607386859814
Position 12912: 0.0002692821682218495
Position 10787: 0.00024474435916590104
Position 1522: 0.0002403699267213162
Position 845: 0.0002010646627105485
Position 2470: 0.00019590022458720213
Position 3236: 0.00019477682439354518
Position 12094: 0.00018788902613765636
Position 9500: 0.00017884986500284937
Position 8432: 0.00016853997270275227
Position 10764: 0.0001262154947178154
Position 1088: 0.00010925018972415285
Position 10604: 0.0001042064358545363
Position 8298: 9.876210880167175e-05
Position 749: 9.157646409590136e-05
Position 506: 8.676475997319859e-05
Position 2819: 8.549674702875413e-05
Position 1229: 7.31631424673468e-05
Position 915: 6.976062593222585e-05
Position 870: 5.9424307526630116e-05
Position 741: 5.2874241604095836e-05
Position 488: 4.978605498472091e-05
Position 1270: 4.492889097070016e-05
Position 2946: 4.3310127530987205e-05
Position 420: 3.991273690397624e-05
Position 444: 3.9883871636445385e-05
Position 388: 3.916197704162743e-05
Position 2871: 3.2641021911919675e-05
Position 1987: 2.9928044212271348e-05
Position 824: 2.1805561694328926e-05
Position 657: 2.0802324215057364e-05
Position 537: 2.078033064949688e-05
Position 2183: 2.0323624372664155e-05
Position 9559: 1.9164693659428228e-05
Position 654: 1.8265010121186413e-05
Position 530: 1.795581825501329e-05
Position 2715: 1.7879234955770307e-05
Position 282: 1.6109721176854872e-05
Position 1939: 1.2384842234934112e-05
Position 455: 1.1789428211846033e-05
Position 659: 1.1765754164645598e-05
Position 661: 1.1232932483622773e-05
Position 139: 1.1145097659654383e-05
Position 2915: 7.3751578903875985e-06
Position 463: 7.350059999815496e-06
Position 112: 5.783528941515843e-06
Position 532: 5.055189589371574e-06
Position 666: 4.3665465365573204e-06
Position 810: 3.6780750879587167e-06
Position 348: 3.2329776169735156e-06
Position 814: 3.074892022703022e-06
Position 394: 2.502239129485593e-06
Position 2369: 2.241401913675086e-06
Position 3625: 1.0709781560466954e-06
Position 1640: 1.067349697558229e-06
Position 1525: 1.0261692624925457e-06
Position 1762: 9.064438727926862e-07
Position 1418: 5.212640906714472e-07
Position 2445: 4.610709782067487e-07
Position 320: 4.050515704986477e-07
Position 327: 2.436929485870927e-07
Position 242: 2.0149363724589933e-07
Position 406: 1.767866421684121e-07
Position 322: 1.3752425965340997e-07
Position 1131: 1.3749915017794595e-07
Position 401: 9.030343687684956e-08
Position 126: 4.1820673560986823e-08
Position 339: 6.383154804239803e-09
Position 295: 3.5787030774336214e-09
Position 953: 1.6229345018200235e-09
Position 219: 1.1623059882649252e-09
Position 165: 1.0388306857975544e-09
Position 227: 2.614104882612284e-10
Position 158: 2.554009373056777e-10
Position 167: 1.8416156989826022e-10
Position 161: 1.3671052464452135e-10
Position 229: 1.0219300325042709e-11
Position 192: 8.064723134714778e-15
Position 170: 2.673510813107852e-15
