Gene = Lyrm1
Position 20279: 0.15655107234035648
Position 4355: 0.15207236281643227
Position 2109: 0.12358094318531349
Position 3135: 0.11033464705109464
Position 18311: 0.06680552926068385
Position 19790: 0.0656933506176754
Position 7912: 0.05973968639413162
Position 3010: 0.048263317113655564
Position 20856: 0.040692364440923105
Position 2168: 0.038603486528765975
Position 3063: 0.033804835097362526
Position 20596: 0.033093978201156594
Position 244: 0.029462698799684623
Position 4197: 0.026044095985224565
Position 4367: 0.0238210267169426
Position 4273: 0.023612301108702643
Position 6602: 0.021524957690753688
Position 2144: 0.020853937920730804
Position 508: 0.020831635628891364
Position 7194: 0.017440084607939197
Position 602: 0.016683909852327757
Position 4097: 0.015227612161395787
Position 1767: 0.014322282377742003
Position 2941: 0.013957735566203054
Position 7059: 0.013013464624241371
Position 9763: 0.013009318583707232
Position 5574: 0.011220489336398404
Position 14304: 0.010876511421654803
Position 15004: 0.010042394902979528
Position 15234: 0.009786454668249449
Position 14750: 0.009402188043429374
Position 5596: 0.00821098454438208
Position 1684: 0.007478928697624754
Position 15986: 0.007326207413487205
Position 1215: 0.007069538045511155
Position 4402: 0.005035032866544613
Position 201: 0.004568866933357964
Position 7832: 0.004491970099914739
Position 14792: 0.004270027377506644
Position 8342: 0.004191968585625621
Position 7869: 0.003954777780694568
Position 11343: 0.003741390116127517
Position 5460: 0.003531839948385489
Position 8383: 0.0032544700240012938
Position 485: 0.003132181850702933
Position 2013: 0.0031164517327547203
Position 1573: 0.0029794276905052057
Position 8089: 0.0027674216737524193
Position 2871: 0.002721082899078177
Position 9155: 0.002690007368204295
Position 2715: 0.002658519350679342
Position 346: 0.0025600954064426565
Position 3172: 0.002491414504163879
Position 2123: 0.00242703533757639
Position 4007: 0.002325233084462716
Position 297: 0.0021604335155278698
Position 2819: 0.002106086194259394
Position 4171: 0.0019350558487092736
Position 1266: 0.001925458290869421
Position 6876: 0.001912038883062532
Position 5780: 0.0017134960196355203
Position 3600: 0.0016988876203461144
Position 642: 0.0016818356926465545
Position 8068: 0.0016449686581960395
Position 1279: 0.0016391796535459699
Position 624: 0.001598493698135505
Position 10466: 0.001568872451980943
Position 6542: 0.0014289322727684475
Position 6784: 0.0013597302311781636
Position 9087: 0.0012889941861537989
Position 7504: 0.0012317787610219985
Position 6451: 0.001204837931010177
Position 2151: 0.0012038401729187402
Position 697: 0.0011539285971212633
Position 451: 0.0011054249015255517
Position 10878: 0.001058449840888855
Position 7228: 0.001039975730485292
Position 7346: 0.0010086151102154971
Position 7289: 0.0009745473433396656
Position 8730: 0.0009600871784072007
Position 5502: 0.000816434432353849
Position 7968: 0.0007705679548242169
Position 6117: 0.0007658662919320461
Position 6508: 0.0007641433594425712
Position 5830: 0.0007570588530058225
Position 922: 0.0007501925059668395
Position 2598: 0.0007227534250710947
Position 5181: 0.0006924127035465794
Position 3166: 0.0006547616044876379
Position 9379: 0.0005509042282534079
Position 808: 0.0005489368883131192
Position 3759: 0.0005121163260811634
Position 795: 0.0004993344423743338
Position 148: 0.00048224025198686404
Position 11294: 0.00043784097908174444
Position 7151: 0.000408528562686543
Position 3211: 0.00040123947487653877
Position 7389: 0.0003741659105863899
Position 6935: 0.00036148845329747343
Position 4984: 0.00034779230871994726
Position 4766: 0.00034213887272144624
Position 2680: 0.00029733500380470256
Position 6555: 0.0002966023999437515
Position 4540: 0.00027738682233184717
Position 5933: 0.00027097391895640786
Position 1822: 0.00024181352621224623
Position 5394: 0.00023112352692961348
Position 2952: 0.00022407460000660343
Position 3489: 0.00021437295366955923
Position 457: 0.0002132652158885069
Position 3312: 0.00020632759091959108
Position 5156: 0.00020531545178391602
Position 312: 0.0002014516606378266
Position 3018: 0.00019740438190673755
Position 2974: 0.0001970002633291966
Position 7457: 0.0001924150611855218
Position 6791: 0.00019217369764139183
Position 3980: 0.00018765836089622995
Position 1153: 0.0001806667121945538
Position 4884: 0.00017873239060848877
Position 991: 0.0001781247604923912
Position 4664: 0.000150924912705201
Position 561: 0.0001460660634388477
Position 861: 0.00013654630250155896
Position 5887: 0.0001259011572348488
Position 3416: 0.00011974557170596756
Position 6135: 0.00011782096573140452
Position 4709: 0.00011024878794771876
Position 4446: 0.00010743182168771572
Position 636: 0.00010673297780272813
Position 5052: 9.483129281867706e-05
Position 2181: 9.312833906188213e-05
Position 488: 9.189126560158125e-05
Position 1145: 8.618262478940147e-05
Position 1224: 8.597989083284147e-05
Position 550: 8.20210134795374e-05
Position 5377: 7.247625741062861e-05
Position 672: 6.978631613330944e-05
Position 5237: 6.809700455978347e-05
Position 1362: 6.616450036604805e-05
Position 3451: 6.320168686314159e-05
Position 1139: 5.6512042599796436e-05
Position 3536: 5.363711423478736e-05
Position 1073: 4.456196724076672e-05
Position 830: 4.1941570482605685e-05
Position 211: 4.13491180655061e-05
Position 2355: 4.122166470669665e-05
Position 1527: 4.097585522353775e-05
Position 5434: 3.660719975669367e-05
Position 2530: 3.5806419747788694e-05
Position 3379: 2.9819941288964234e-05
Position 1268: 2.3177395854660146e-05
Position 1862: 2.066592994639741e-05
Position 1217: 2.035880730793047e-05
Position 2640: 2.0327552909093036e-05
Position 1407: 1.9552645061090516e-05
Position 2209: 1.47704658766529e-05
Position 195: 1.4576817887289256e-05
Position 2269: 1.1453203016896561e-05
Position 2458: 9.50295883877576e-06
Position 94: 8.137972839840593e-06
Position 178: 7.442885483150348e-06
Position 1882: 7.055974004513833e-06
Position 1112: 5.094726209766499e-06
Position 204: 4.798263120771144e-06
Position 1288: 4.548344669644807e-06
Position 952: 4.437990521506615e-06
Position 517: 3.473249077547516e-06
Position 818: 3.4716199261028933e-06
Position 1050: 3.245485732585445e-06
Position 1060: 3.1959052065964605e-06
Position 321: 2.8250101948092493e-06
Position 926: 2.3577611911166437e-06
Position 827: 2.334637407317764e-06
Position 1090: 1.4621219836566328e-06
Position 815: 1.1609755768229017e-06
Position 139: 9.011514460476299e-07
Position 153: 7.758689217157187e-07
Position 2024: 3.889851609881354e-07
Position 868: 3.5117159401687755e-07
Position 741: 3.4831500221264504e-07
Position 416: 2.8308099055345314e-07
Position 1203: 2.75561338243603e-07
Position 373: 2.522857360997029e-07
Position 132: 2.4654715796729575e-07
Position 1508: 2.1445913318173905e-07
Position 763: 2.134785860301896e-07
Position 645: 2.054539589665448e-07
Position 711: 1.4351258565863694e-07
Position 370: 9.547737794523007e-08
Position 127: 9.14276695680187e-08
Position 1047: 8.024873795740493e-08
Position 850: 6.785866121481652e-08
Position 704: 6.595841592720518e-08
Position 2221: 5.9327033667236234e-08
Position 144: 5.761313961407239e-08
Position 119: 4.525853306146065e-08
Position 2963: 4.094541697224227e-08
Position 158: 3.013550706120442e-08
Position 106: 1.9896476141283072e-08
Position 436: 1.951973046692227e-08
Position 464: 1.9030870661696032e-08
Position 652: 1.658041682033383e-08
Position 723: 1.0012807881116451e-08
Position 958: 7.631441600060008e-09
Position 938: 7.4023796540965145e-09
Position 870: 6.9366358056672584e-09
Position 323: 6.559275268518375e-09
Position 376: 5.809295602438354e-09
Position 166: 5.4535711654215295e-09
Position 142: 5.34810347925933e-09
Position 386: 2.7611288989619773e-09
Position 390: 2.3437636036810494e-09
Position 396: 2.2706589053710195e-09
Position 579: 7.574231408994208e-10
Position 581: 6.52243971491843e-10
Position 668: 5.135050936643057e-10
Position 767: 1.8629342071383673e-10
Position 403: 1.8086938541829559e-10
Position 728: 1.2081467144177926e-10
Position 810: 4.774049155597512e-11
Position 654: 3.256585633918018e-11
Position 78: 4.360511881738201e-14
