Gene = Bcl2l10
Position 2904: 0.00010813181328692598
Position 1733: 0.00010768580631912757
Position 1508: 8.613301716296014e-05
Position 85: 7.748393653877767e-05
Position 3376: 6.636672195980029e-05
Position 469: 6.258967478056022e-05
Position 2049: 5.676461852206601e-05
Position 2453: 5.435507059834612e-05
Position 1064: 4.9438001786538714e-05
Position 2820: 4.8592448003284635e-05
Position 540: 4.709893318838477e-05
Position 1050: 4.655931902109529e-05
Position 2782: 4.525837046921598e-05
Position 2828: 4.447819480157204e-05
Position 662: 4.11950775441341e-05
Position 192: 4.028151202735332e-05
Position 655: 3.846558534301312e-05
Position 529: 3.675429762381409e-05
Position 2573: 3.3908378653972246e-05
Position 3563: 3.22761924231636e-05
Position 678: 2.902119211596515e-05
Position 497: 2.7299482726147416e-05
Position 2031: 2.4132823769345352e-05
Position 521: 2.2907220125142587e-05
Position 1783: 1.8762816990017763e-05
Position 803: 2.1530152734994267e-07
Position 1225: 8.663483674597118e-08
Position 794: 7.632080798705464e-08
Position 560: 3.1180173938569446e-08
Position 499: 2.430990146573694e-08
Position 781: 2.38121697711188e-08
Position 738: 1.3410487446796132e-09
Position 800: 6.19299418893025e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3252: 0.8965437370790618
Position 2639: 0.049361590124665844
Position 284: 0.038051284727961675
Position 332: 0.015185550892724227
Position 2232: 0.009374277393674435
Position 3589: 0.008781496556810365
Position 529: 0.008412705088783104
Position 1717: 0.007908023530581895
Position 3276: 0.006862042999647472
Position 2132: 0.00609759488913057
Position 913: 0.005659248410185547
Position 1623: 0.005494822528146575
Position 2163: 0.004788952238007269
Position 159: 0.004293992483468698
Position 1461: 0.004289761432817647
Position 3650: 0.004070567956694855
Position 1837: 0.0037289023831698336
Position 3201: 0.0034993301103510674
Position 1233: 0.0034648095003251807
Position 2938: 0.0031440897898383086
Position 1159: 0.0027851958836783036
Position 676: 0.0023151958860454635
Position 288: 0.002170290653544397
Position 3004: 0.0020682248426739593
Position 2199: 0.0019514975389341874
Position 222: 0.0019012893690945646
Position 718: 0.0018647731861981519
Position 3425: 0.0017158030193895092
Position 182: 0.0015875971736608648
Position 3880: 0.0015554287645689762
Position 258: 0.0012920489266308572
Position 3548: 0.0012889275190856443
Position 2259: 0.0012820565130076866
Position 3392: 0.00114566556197475
Position 2148: 0.0010452900578051798
Position 575: 0.0010431299295150624
Position 3221: 0.0008692636785801274
Position 688: 0.0008295574240956079
Position 363: 0.00081945001078834
Position 1193: 0.0007316790466762849
Position 1849: 0.0006937815078292901
Position 1362: 0.0006868689084896703
Position 1880: 0.0006368774640185243
Position 1882: 0.0005542971619843682
Position 3791: 0.0004739818503493989
Position 394: 0.0004543587376637609
Position 2593: 0.0003984968173114724
Position 235: 0.0003746107147285068
Position 143: 0.00037267132848093433
Position 1264: 0.000349931282942924
Position 1003: 0.00031336328576217194
Position 1638: 0.0002923520198128843
Position 1092: 0.0002917225694192498
Position 3563: 0.00028803028428103344
Position 3526: 0.00028658398885541257
Position 454: 0.00028487243532859455
Position 370: 0.0002808815601954164
Position 966: 0.0002658194970997738
Position 582: 0.0002427770304808997
Position 3173: 0.00022884530620332873
Position 505: 0.00022560498108594625
Position 692: 0.0002241810467817732
Position 134: 0.00020884229211494014
Position 388: 0.00020441353665596014
Position 3135: 0.00019200246949597908
Position 1656: 0.00018626433310195564
Position 3085: 0.00016137258544501133
Position 1859: 0.00015439836384849363
Position 3346: 0.0001496123475516937
Position 1626: 0.00014106671062194315
Position 2494: 0.00013931606528046756
Position 927: 0.00013446843566688253
Position 3140: 0.00012835805093248934
Position 3331: 0.00012471429701201806
Position 477: 0.0001238353918280404
Position 2840: 0.00011681166711300278
Position 3067: 0.00011652993816412654
Position 767: 0.00011302694591235886
Position 945: 0.00010794457169694447
Position 3305: 0.00010561052763398123
Position 2315: 0.00010121957991129595
Position 3591: 9.115577769542385e-05
Position 3704: 9.000724014306737e-05
Position 3137: 8.803605270573537e-05
Position 2217: 8.73697931098261e-05
Position 1976: 7.884036624967044e-05
Position 2816: 7.743252119092637e-05
Position 1298: 6.894527351371e-05
Position 1878: 6.43109446903157e-05
Position 2359: 6.395672204493514e-05
Position 2335: 6.316646704807423e-05
Position 2766: 6.202572244272958e-05
Position 2787: 6.184135739152414e-05
Position 697: 5.7295928288847056e-05
Position 3058: 5.710504984384082e-05
Position 2776: 5.5261315794185416e-05
Position 2497: 5.4777039851848276e-05
Position 1507: 5.3853622501546364e-05
Position 3041: 5.1659984896316116e-05
Position 2570: 5.157447791276428e-05
Position 1466: 5.088408146540196e-05
Position 2171: 4.798034870282991e-05
Position 3015: 4.373914666446817e-05
Position 2410: 3.779150409868011e-05
Position 3630: 3.439085994613055e-05
Position 297: 3.284401584691076e-05
Position 1651: 3.2806127109138066e-05
Position 514: 3.2244434313216255e-05
Position 1476: 3.158365290157978e-05
Position 809: 2.726585863268965e-05
Position 2957: 2.6052518876190695e-05
Position 2201: 2.5804898223262156e-05
Position 3696: 2.448361865338889e-05
Position 2713: 2.445170950041615e-05
Position 3302: 2.2137989986676866e-05
Position 2438: 2.1755247453302204e-05
Position 2967: 1.9925733420343568e-05
Position 294: 1.968529709210648e-05
Position 2691: 1.9666253302333818e-05
Position 775: 1.895800682094834e-05
Position 1008: 1.8285424837257877e-05
Position 3599: 1.7354872641462363e-05
Position 2940: 1.702650351491864e-05
Position 3689: 1.669509136955154e-05
Position 1728: 1.5909820457638745e-05
Position 2820: 1.5459793070760077e-05
Position 2641: 1.535824684110264e-05
Position 648: 1.5232368490276147e-05
Position 2645: 1.4939924398084335e-05
Position 2887: 1.452201502256375e-05
Position 480: 1.4104915062302455e-05
Position 474: 1.400512905581787e-05
Position 1286: 1.3318486013748034e-05
Position 3884: 1.0443574443009709e-05
Position 1324: 1.0040706403544118e-05
Position 3092: 9.265086334466267e-06
Position 2061: 8.863444085501875e-06
Position 1133: 8.418342093266251e-06
Position 401: 8.098005369126748e-06
Position 137: 7.763827765556235e-06
Position 761: 7.634684730365402e-06
Position 1764: 7.439094868457172e-06
Position 351: 6.694687042370078e-06
Position 1343: 6.680193034094698e-06
Position 3048: 6.445016892509059e-06
Position 1371: 6.1003064582370525e-06
Position 1017: 5.592544297730369e-06
Position 3046: 5.512796945224222e-06
Position 1332: 5.491060434647883e-06
Position 1253: 5.287907308783885e-06
Position 375: 4.786970052719539e-06
Position 407: 4.315247815585009e-06
Position 3011: 2.3931893573323974e-06
Position 1894: 1.566369936053797e-06
Position 1915: 1.517081126020496e-06
Position 1903: 1.508948670035034e-06
Position 307: 1.339327234978291e-06
Position 1663: 4.623875240533245e-07
Position 1673: 4.4292372192460194e-07
Position 300: 1.0925625871441822e-07
Position 1660: 8.826309688364729e-08
Position 237: 4.66751959680768e-08
Position 1077: 4.3935081490719676e-08
Position 602: 4.2445510530379306e-08
Position 612: 4.136550834383194e-08
Position 1493: 1.9650658696716633e-08
Position 651: 1.065982200988748e-08
Position 637: 9.688476615938867e-09
Position 118: 9.13258444411056e-09
Position 1098: 8.58209105773779e-09
Position 482: 3.8105893939059205e-09
Position 109: 3.883213160280799e-12
Position 105: 1.4944004216911378e-12
