Gene = Dpagt1
Position 730: 0.00015862965025800386
Position 4621: 0.00015651365483654737
Position 472: 0.0001491180086702376
Position 2411: 0.0001461546949684581
Position 331: 0.000145360539695725
Position 275: 0.00013114563860295865
Position 3963: 0.00012624666611133837
Position 1939: 0.00012256249994927485
Position 4076: 0.00011585477394593485
Position 3453: 0.00011558202393740254
Position 2931: 0.00010373944378927551
Position 655: 0.00010044901641535791
Position 723: 9.899611246360566e-05
Position 1284: 9.651782786580974e-05
Position 3470: 9.405481623772673e-05
Position 1509: 8.557565505253257e-05
Position 4365: 7.966796057831318e-05
Position 4220: 7.765976393315996e-05
Position 429: 7.524227811696306e-05
Position 554: 6.644056751710255e-05
Position 2489: 6.35578871529667e-05
Position 2723: 6.27188674794691e-05
Position 1972: 6.012779321401262e-05
Position 2768: 5.8321720147949025e-05
Position 1539: 5.7052378942846654e-05
Position 3952: 5.365996153145967e-05
Position 2010: 5.037520254738435e-05
Position 1738: 5.024708849070162e-05
Position 6471: 4.8363922399371e-05
Position 1673: 4.447394576157491e-05
Position 1002: 4.204586824379335e-05
Position 5566: 3.8470206619811256e-05
Position 973: 3.7487983232045283e-05
Position 1382: 3.323497580674941e-05
Position 501: 3.160822216169996e-05
Position 1392: 3.113302347938763e-05
Position 480: 2.8444164750541664e-05
Position 3209: 2.7355064908033268e-05
Position 2445: 1.7058840219129127e-05
Position 2378: 1.5727175241972152e-05
Position 1525: 1.5609005092689016e-05
Position 463: 1.4550419424202597e-05
Position 150: 1.3738086053725231e-05
Position 855: 1.3511840324340457e-05
Position 2229: 1.292502494582452e-05
Position 1866: 1.2716677603201839e-05
Position 1792: 1.1804407840858357e-05
Position 1623: 1.0280425270642698e-05
Position 1992: 9.512397846111696e-06
Position 562: 7.3603766078358905e-06
Position 832: 7.132885965790741e-06
Position 2355: 5.252154167083383e-06
Position 2958: 4.980423989737079e-06
Position 992: 4.948203303954552e-06
Position 616: 4.809493722727619e-06
Position 1068: 4.783797838764712e-06
Position 2731: 4.115292598811683e-06
Position 211: 3.967331657352468e-06
Position 436: 3.9077927481437665e-06
Position 548: 3.865560461228528e-06
Position 1981: 3.2621818736677403e-06
Position 2022: 3.026787678536736e-06
Position 1046: 2.6046136599299754e-06
Position 491: 2.584236524713593e-06
Position 123: 1.590359856785352e-06
Position 809: 1.532243269193619e-06
Position 186: 1.3783297263002986e-06
Position 882: 8.244045463092284e-07
Position 154: 8.01313601391473e-07
Position 2319: 7.007879567671305e-07
Position 2507: 5.77388044270945e-07
Position 2316: 5.334989499960601e-07
Position 2745: 4.932164719458832e-07
Position 2034: 4.6014465351472454e-07
Position 407: 2.8637638708451115e-07
Position 422: 2.7620856943091595e-07
Position 103: 2.1156993959575104e-07
Position 1074: 6.334945414573306e-08
Position 2739: 3.516895625269355e-08
Position 2402: 2.337508247490553e-08
Position 417: 1.6583304690816965e-08
Position 2856: 1.4501451328787249e-08
Position 162: 1.1961918447212143e-08
Position 1050: 1.184424092956246e-08
Position 556: 1.040436374591296e-08
Position 343: 9.964665302816056e-09
Position 3056: 7.88397167881259e-09
Position 358: 7.351137205743225e-09
Position 2292: 6.164740611054148e-09
Position 348: 3.2974811670971628e-09
Position 355: 2.1645276567422043e-09
Position 379: 1.3705816897090577e-09
Position 352: 9.247647367252672e-10
Position 2813: 3.82424269262589e-10
Position 840: 1.0114426665348658e-11
Position 159: 8.548165781398928e-12
Position 365: 4.9048531118103855e-15
