Gene = Hinfp
Position 7952: 0.0012069336680493698
Position 7381: 0.001107752166111505
Position 7764: 0.0010585830118745576
Position 932: 0.0010236699057157073
Position 7508: 0.0009903544757191216
Position 7172: 0.0009053200296572768
Position 4541: 0.0008523782811069317
Position 7723: 0.0008098135058117086
Position 7107: 0.000801790487002949
Position 6169: 0.000707325057601259
Position 894: 0.0007007272407796688
Position 4561: 0.0006828922529391189
Position 8817: 0.0006340455097027629
Position 6806: 0.0006329836478578209
Position 6827: 0.0006284174250545377
Position 6879: 0.0006161405430847718
Position 4016: 0.0006144677511183174
Position 5095: 0.0005788189150779703
Position 1856: 0.0005500333054529686
Position 193: 0.0005437098850530835
Position 5212: 0.0005257082949869932
Position 7150: 0.0005242972945929381
Position 1843: 0.0005229841382817508
Position 5: 0.0005221499711002394
Position 1262: 0.0005079777268920692
Position 6093: 0.0005059661075112278
Position 2339: 0.0005015064517561266
Position 472: 0.00045950571042554443
Position 907: 0.0004584125359517862
Position 7564: 0.00045189037140712455
Position 7529: 0.00036740129034004834
Position 9849: 0.00035266108767974567
Position 8838: 0.0003506344646364114
Position 9948: 0.0003399764676674121
Position 8789: 0.0003342146918680292
Position 901: 0.0003303262766919661
Position 9175: 0.0003275790814919319
Position 12: 0.00031970573862715184
Position 4027: 0.00031159210438860087
Position 10511: 0.00030188181434027885
Position 385: 0.000286828338845841
Position 369: 0.00026499125898939884
Position 8230: 0.00025985022872266483
Position 7792: 0.0002562313735295012
Position 9889: 0.0002316187700536397
Position 9163: 0.0002282853419548362
Position 8204: 0.00022709686013211298
Position 351: 0.00022584931157404927
Position 6761: 0.00022111161088503
Position 7146: 0.0002116775179075728
Position 1257: 0.00019857341928182734
Position 8350: 0.00019185803625096072
Position 156: 0.00018683986445743912
Position 9353: 0.00017283853186648458
Position 2162: 0.00016837770479783892
Position 275: 0.0001642534037993028
Position 617: 0.00016022657926943883
Position 875: 0.00015417667574880694
Position 7985: 0.00015302362374040542
Position 457: 0.00014743056402258844
Position 8313: 0.00014695476750329684
Position 23: 0.00014062610359079486
Position 334: 0.0001402454629805522
Position 1107: 0.00013799422225812053
Position 775: 0.00013695037800303154
Position 1498: 0.00013061385416950736
Position 10031: 0.00012932477361324505
Position 7946: 0.00012811411909416053
Position 6437: 0.00012440991042029102
Position 7535: 0.00012284995767487052
Position 6440: 0.0001216834690695657
Position 7781: 0.00011625949341347121
Position 147: 0.000115398207459951
Position 6733: 0.00011102489724375774
Position 7748: 0.00011096084969781945
Position 1278: 0.00010982837414334081
Position 8742: 0.00010591047035170623
Position 6405: 9.46871935517303e-05
Position 377: 9.438392348507675e-05
Position 1432: 8.586042296244089e-05
Position 6583: 8.11120298589393e-05
Position 404: 7.54093104168705e-05
Position 7118: 7.525213401346686e-05
Position 3021: 7.522118815508087e-05
Position 8821: 6.996383551761494e-05
Position 7636: 6.938326274278324e-05
Position 9570: 6.845802466315593e-05
Position 9518: 6.407605287135505e-05
Position 8894: 6.19745841803415e-05
Position 14: 5.691318914711701e-05
Position 7317: 5.178926352745298e-05
Position 654: 4.7354511844529794e-05
Position 79: 4.449150374307425e-05
Position 2221: 4.3053957037398396e-05
Position 336: 4.2432766989600015e-05
Position 7342: 4.240313747428076e-05
Position 7376: 4.144034319003293e-05
Position 9293: 3.973521774372807e-05
Position 532: 3.961093312635355e-05
Position 8279: 3.9373924561355336e-05
Position 522: 3.8901548314231725e-05
Position 510: 3.709673279145047e-05
Position 1774: 3.580234477391982e-05
Position 505: 3.531074118774758e-05
Position 3323: 3.464682706451908e-05
Position 912: 3.457406464405109e-05
Position 6419: 3.294057875370731e-05
Position 7538: 3.051711348353638e-05
Position 493: 2.9145094105822977e-05
Position 449: 2.8180568543213517e-05
Position 748: 2.7964933316132514e-05
Position 753: 2.6818526157041316e-05
Position 904: 2.660911439047736e-05
Position 7743: 2.5647686924809424e-05
Position 554: 2.5193754867973072e-05
Position 8836: 2.2719130292598305e-05
Position 856: 2.262797735635652e-05
Position 8772: 2.2098613276920574e-05
Position 1812: 2.1684704470653034e-05
Position 1824: 2.1460387239122053e-05
Position 1417: 1.9536410714311696e-05
Position 6743: 1.9247082459821883e-05
Position 7812: 1.824712988372095e-05
Position 4031: 1.7749794485660036e-05
Position 8344: 1.734389706444627e-05
Position 10242: 1.7168363017073008e-05
Position 8819: 1.708605843821655e-05
Position 8261: 1.672179515017583e-05
Position 3905: 1.6228288652074842e-05
Position 7699: 1.4272337547518003e-05
Position 6778: 1.3876048054347757e-05
Position 7685: 1.0114122668955346e-05
Position 10444: 7.726564567476e-06
Position 8710: 6.861104694383106e-06
Position 627: 6.828607034590501e-06
Position 603: 3.845049816137764e-06
Position 439: 3.613469546914654e-06
Position 410: 3.336209788818594e-06
Position 1252: 1.917022419536821e-06
Position 680: 1.1667870260344882e-06
Position 60: 4.0815250055161393e-07
Position 921: 2.7187382836383895e-07
Position 830: 1.0392144589759464e-07
Position 1570: 5.489234734795242e-08
Position 9559: 4.964375596016056e-08
Position 8211: 2.9787197441241605e-08
Position 9720: 1.023577303394121e-08
Position 8029: 6.25372211897104e-09
Position 7385: 1.9513505150554933e-09
Position 8024: 1.3764911101257055e-09
Position 7426: 2.146874570116848e-10
Position 630: 5.763270775051874e-11
Position 806: 2.350797168929705e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7633: 0.9955775050287627
Position 7426: 0.9939424790677154
Position 7853: 0.9306382201560119
Position 2898: 0.8095378784887081
Position 7259: 0.6962103036410788
Position 6319: 0.6744730723812389
Position 9410: 0.5444068272273791
Position 9047: 0.5262206713445463
Position 9090: 0.4537251782545312
Position 6645: 0.33773216181074217
Position 5904: 0.299717979438118
Position 7230: 0.2497264806391768
Position 5878: 0.22235651120867295
Position 5930: 0.20768893281583972
Position 10741: 0.18599156158701854
Position 7044: 0.17169050767914024
Position 6048: 0.16138147330642763
Position 3083: 0.14235390406518952
Position 9907: 0.12835186663699605
Position 12804: 0.12693774091009732
Position 724: 0.12592920567837712
Position 10698: 0.12128454104407763
Position 6332: 0.11002687191580357
Position 9785: 0.1047365584370247
Position 4279: 0.08603651067419339
Position 6346: 0.08353141805568967
Position 10282: 0.08265729674752097
Position 4233: 0.07544425868770079
Position 3206: 0.07116118752389676
Position 10125: 0.07071755891925421
Position 6665: 0.061954074297323566
Position 3182: 0.056471323906431004
Position 10085: 0.0533957005670846
Position 4212: 0.04449109771231021
Position 11511: 0.04288815542764718
Position 1326: 0.03721189255302172
Position 9416: 0.03458281844676019
Position 9597: 0.03126181010371945
Position 12914: 0.027180594323932116
Position 4980: 0.02385567139238152
Position 6930: 0.02038358542996317
Position 302: 0.019939681978919606
Position 779: 0.017729136561055386
Position 9635: 0.0174926204958909
Position 2049: 0.015278331695558447
Position 6255: 0.014903849524748408
Position 7857: 0.014698728269311569
Position 9325: 0.014559090220808412
Position 6978: 0.012796708482530377
Position 2548: 0.011816497887392778
Position 9357: 0.00967699958195349
Position 447: 0.009381467446813405
Position 4255: 0.009182205369886776
Position 6707: 0.009168461518955034
Position 2856: 0.008569868956369336
Position 415: 0.008360928774798165
Position 9245: 0.008332153457047466
Position 10170: 0.00830967041176735
Position 11357: 0.008261837922216781
Position 7264: 0.007981518780044591
Position 10147: 0.007701874995231319
Position 3185: 0.007632882289016691
Position 11932: 0.007446485194639482
Position 7863: 0.007233690363927731
Position 281: 0.00690185346447958
Position 9888: 0.00666674198927794
Position 728: 0.006411988334826357
Position 2498: 0.006288783420968893
Position 2623: 0.006234209801502347
Position 11225: 0.006178493345312548
Position 11318: 0.006009443698604312
Position 1099: 0.005711107805008655
Position 10510: 0.005688332681392664
Position 2507: 0.005089862496488446
Position 11391: 0.005057732021080929
Position 6697: 0.004893092937660277
Position 9638: 0.0046628174104422675
Position 9747: 0.004659625369022715
Position 2902: 0.004483166085631187
Position 3215: 0.004462126155918699
Position 9336: 0.004170049249356679
Position 7261: 0.004129437130608533
Position 12333: 0.004089738508513241
Position 9926: 0.003968231732810798
Position 11846: 0.0038605996356453395
Position 2579: 0.0037964637720910893
Position 2655: 0.0035911099903242548
Position 10011: 0.003483981456725271
Position 9833: 0.00335891272372328
Position 8548: 0.003356587288955105
Position 2589: 0.0032163970284273193
Position 9317: 0.003193493168271557
Position 11285: 0.0030259517507994728
Position 5570: 0.0029985037427765885
Position 12277: 0.0027940884748779557
Position 12033: 0.0027678402263681735
Position 8571: 0.0027502763761673788
Position 3032: 0.00272745816756195
Position 8526: 0.002531752555070959
Position 10092: 0.0025265263929927844
Position 9127: 0.0025142546354623325
Position 11571: 0.0023308517512732724
Position 309: 0.0023307720963239658
Position 6761: 0.002319931650609967
Position 5514: 0.0022850346159901135
Position 4470: 0.0022761707266581595
Position 7508: 0.0022413024926199875
Position 2536: 0.002212312776841587
Position 9448: 0.0021214646488295335
Position 12816: 0.002119251863553099
Position 169: 0.0020530124747432242
Position 8741: 0.0020406251680450773
Position 1149: 0.0020060407335353954
Position 4403: 0.001987959076458497
Position 5884: 0.001976068428790214
Position 11491: 0.0019645598556938624
Position 7291: 0.0018984940705479107
Position 5880: 0.0017767958996821607
Position 6348: 0.0017229185963362897
Position 822: 0.0016258472819223487
Position 11209: 0.0016066347885560124
Position 11366: 0.001567238459051321
Position 4208: 0.0014619128208582873
Position 6396: 0.0013991779867958002
Position 7273: 0.0013687315003193183
Position 3004: 0.0013470455794912996
Position 9853: 0.0013397511655983522
Position 9361: 0.0013323287170282719
Position 522: 0.0012390607777945399
Position 6222: 0.0012135714026316887
Position 7153: 0.001185906129246273
Position 1627: 0.001178861657528669
Position 6275: 0.0011741772581725137
Position 470: 0.0011480804754978662
Position 3035: 0.0011453741483396218
Position 7129: 0.001144666606690298
Position 9704: 0.001130751979423733
Position 9600: 0.0010930565454726514
Position 189: 0.0010849513891427534
Position 12754: 0.0010840210552324188
Position 4854: 0.0010688692046159987
Position 3218: 0.0010530605726056263
Position 9308: 0.0010180984318936975
Position 8667: 0.001009326238971483
Position 4540: 0.0010067796919509045
Position 10130: 0.0010000152811853956
Position 3890: 0.000984817005677279
Position 5610: 0.0009535664080698201
Position 4241: 0.000952272127730847
Position 12310: 0.0009054165582762088
Position 6615: 0.0008968944583215742
Position 8132: 0.0008869347254309425
Position 6952: 0.0008395933548926133
Position 9652: 0.0008269898595895831
Position 8591: 0.0008143782615973599
Position 2669: 0.0008111116610651026
Position 3111: 0.0007403090860178753
Position 3236: 0.000720107445449887
Position 247: 0.0006651377553385513
Position 7661: 0.000650907186636722
Position 9379: 0.0006339627047368214
Position 9431: 0.0006280694411941528
Position 4461: 0.0006206127506538696
Position 5181: 0.0005998719980031948
Position 5979: 0.000589551642166818
Position 7937: 0.0005487711458059257
Position 9374: 0.0005353235556613023
Position 8334: 0.0005339339961824339
Position 2512: 0.0005263016192737205
Position 8980: 0.0005245356454176549
Position 2478: 0.000510685186924191
Position 5206: 0.000509485202918712
Position 10261: 0.0005092292415470376
Position 382: 0.0005090517674277394
Position 2332: 0.0005041331122244096
Position 6367: 0.0004969386637619996
Position 10127: 0.0004896047172284272
Position 4119: 0.00046750008577858403
Position 1257: 0.000466637604082094
Position 6631: 0.0004490514747415398
Position 6873: 0.0004417567313960599
Position 9013: 0.0004288686220609195
Position 740: 0.0004202416293895301
Position 7870: 0.0004201317586813365
Position 7640: 0.00041952779558332215
Position 11126: 0.0003872437548916537
Position 9809: 0.0003711201577975099
Position 7008: 0.0003699856014921356
Position 6015: 0.00036311415518243585
Position 838: 0.00036295242794010045
Position 8508: 0.0003628955125504542
Position 9260: 0.0003364395269272576
Position 3089: 0.0003359309305543964
Position 6277: 0.0003237679823039515
Position 6878: 0.0003223982262467427
Position 990: 0.0003197260017108104
Position 4823: 0.00030089914989762744
Position 9097: 0.00029530537580600973
Position 1285: 0.0002952994719736264
Position 4610: 0.0002936719554793693
Position 6591: 0.0002929749350651348
Position 8613: 0.00029105183216829767
Position 10941: 0.00028833708853131596
Position 7304: 0.0002878187668973929
Position 9419: 0.0002828992783025836
Position 6677: 0.00028201298518366414
Position 2291: 0.00028194576317610545
Position 7293: 0.0002708170810105616
Position 5015: 0.00025609967093622994
Position 5211: 0.00025372138000966197
Position 3764: 0.0002515102032718952
Position 8581: 0.00024652419423323445
Position 1296: 0.0002429404303443425
Position 1120: 0.00024034885112704643
Position 2598: 0.00023320785986360093
Position 10174: 0.00023245077619696937
Position 6713: 0.00023146179600462113
Position 7940: 0.00022876678229285518
Position 7678: 0.00022660628099880904
Position 824: 0.00022026445029453185
Position 3140: 0.0002113986397454647
Position 3240: 0.0002109871274299295
Position 5529: 0.0002004750577805994
Position 4477: 0.00019598952093479555
Position 8949: 0.00019323572076824824
Position 96: 0.00018769282924651997
Position 2879: 0.00018559141853919243
Position 8419: 0.000181752302676573
Position 3312: 0.0001804962036787014
Position 9450: 0.0001781225933945727
Position 6416: 0.00017615824383525775
Position 6768: 0.00017412785763664383
Position 9251: 0.0001709478522872355
Position 9365: 0.000170592904915487
Position 9383: 0.00016860358422722093
Position 9960: 0.0001679327764892219
Position 389: 0.00016379584036769985
Position 6984: 0.00016196008530138298
Position 6300: 0.00015979380734412879
Position 9538: 0.00015247599605229032
Position 1342: 0.00014053922626774943
Position 7668: 0.00013929233965695136
Position 3243: 0.000137506703364047
Position 6850: 0.000135319759227046
Position 1016: 0.00013361219481203618
Position 5271: 0.00013340545123696157
Position 3272: 0.00012662129494597633
Position 1105: 0.00012120059982713789
Position 1866: 0.00012114727872729135
Position 8600: 0.00012003928704399729
Position 3146: 0.00011627396970059184
Position 4298: 0.00011232596193907576
Position 3122: 0.00011059009916434576
Position 1691: 0.00010390516940382552
Position 9172: 0.00010028308082810689
Position 1154: 9.846844834638693e-05
Position 6785: 9.450612720921909e-05
Position 449: 9.319784854314414e-05
Position 275: 9.243326656104139e-05
Position 9219: 8.869291136617466e-05
Position 1781: 8.472755813782345e-05
Position 9341: 8.392544596171425e-05
Position 7375: 8.242648771759235e-05
Position 1211: 8.026963651795044e-05
Position 7696: 7.982773152733462e-05
Position 8110: 6.739873366776773e-05
Position 4859: 6.469055797901958e-05
Position 1856: 6.332036801772716e-05
Position 1847: 6.282119926307411e-05
Position 9226: 6.210044306335368e-05
Position 663: 6.139374138186706e-05
Position 1197: 6.0980105995566574e-05
Position 1705: 5.667904393503186e-05
Position 1231: 5.648966341635613e-05
Position 1751: 5.5775214622181335e-05
Position 2719: 5.436037093487034e-05
Position 9574: 5.001398175402162e-05
Position 1329: 4.8155810843669655e-05
Position 9615: 4.5617418338843784e-05
Position 8067: 4.5542415548318824e-05
Position 8466: 4.12683781958386e-05
Position 1101: 4.0530543005455474e-05
Position 6197: 3.994668364303085e-05
Position 1740: 3.893172192094856e-05
Position 9567: 3.88954068771791e-05
Position 4454: 3.192014440747736e-05
Position 875: 2.9438844204084468e-05
Position 7865: 2.7893970113166755e-05
Position 1332: 2.7040239959912548e-05
Position 2131: 2.6203568467350615e-05
Position 2161: 2.561171148123909e-05
Position 8458: 2.4117656536070917e-05
Position 8993: 2.2763415411896924e-05
Position 9131: 2.1346749578376703e-05
Position 8209: 2.1115859730896226e-05
Position 7723: 2.078190327638162e-05
Position 6623: 2.0103502091734123e-05
Position 7049: 1.964008499537918e-05
Position 1358: 1.9473782929744465e-05
Position 1821: 1.88554814841082e-05
Position 8187: 1.66503275258321e-05
Position 2906: 1.5261712838370873e-05
Position 9163: 1.513318466568014e-05
Position 7512: 1.4900286341667789e-05
Position 472: 1.4864332284811771e-05
Position 1262: 1.480290604430032e-05
Position 7682: 1.479242054441402e-05
Position 9490: 1.378799301750327e-05
Position 588: 1.3548479200835435e-05
Position 1410: 1.3295174853759275e-05
Position 9107: 1.1438990333548704e-05
Position 8884: 1.1398117171163277e-05
Position 6558: 1.0955875425366175e-05
Position 9751: 1.0918103864795787e-05
Position 7809: 9.83982990597917e-06
Position 2861: 9.627732719614196e-06
Position 3048: 7.305615113240076e-06
Position 7547: 7.037118326638315e-06
Position 8923: 6.09799304222739e-06
Position 7685: 5.364229555292837e-06
Position 314: 3.961636038466547e-06
Position 9719: 3.4912480350166162e-06
Position 9706: 3.4590260586534983e-06
Position 7709: 3.339446244884781e-06
Position 404: 2.5022926235584655e-06
Position 9452: 2.490040069651576e-06
Position 7946: 2.3990271949967117e-06
Position 7764: 2.290366036832563e-06
Position 4062: 1.8791156306577288e-06
Position 6555: 1.8363470099021168e-06
Position 6550: 1.8014813096657563e-06
Position 7689: 1.7621885443766529e-06
Position 4281: 1.6754106935319312e-06
Position 2789: 1.4399440537074066e-06
Position 111: 1.2165167633707597e-06
Position 121: 1.2132755033549505e-06
Position 4323: 1.1673423832757843e-06
Position 7729: 1.1291706919831617e-06
Position 1942: 7.145781177163196e-07
Position 1755: 6.743367368206071e-07
Position 536: 6.651288175834273e-07
Position 137: 6.53124962543903e-07
Position 677: 5.45221045969132e-07
Position 7748: 5.012068678598516e-07
Position 654: 4.897599420747122e-07
Position 9709: 4.797516277407845e-07
Position 1815: 4.3316701499410045e-07
Position 931: 4.3161669384142635e-07
Position 638: 3.553518344760938e-07
Position 595: 2.4234943559479264e-07
Position 7738: 2.1705129025204185e-07
Position 973: 1.42858217892558e-07
Position 617: 1.0260267340704043e-07
Position 7962: 6.766317650538158e-08
Position 8747: 1.5089021812417103e-08
Position 8088: 1.4073755389313952e-08
Position 541: 1.3746895267828453e-08
Position 627: 1.0921638202167133e-08
Position 680: 1.0080107549591767e-08
Position 630: 6.685007477253113e-09
Position 3245: 5.9410035737262535e-09
Position 606: 2.019927368787532e-09
Position 8045: 5.655331503072722e-10
Position 8080: 5.353225877586343e-10
Position 621: 1.8421778743767306e-10
Position 7591: 9.475461316020028e-13
Position 600: 2.180871902984189e-14
