Gene = Nif3l1
Position 1155: 1.5384629651444086e-05
Position 390: 1.418678212119742e-05
Position 138: 1.3316628414806263e-05
Position 1444: 1.3203956157184825e-05
Position 2211: 1.2864108290669408e-05
Position 2369: 1.2611397447341526e-05
Position 380: 1.177327340845894e-05
Position 2123: 1.162867886079419e-05
Position 202: 1.149013037350239e-05
Position 5481: 1.0765466027507516e-05
Position 8241: 9.815231775170542e-06
Position 1898: 9.563115143968617e-06
Position 6783: 9.434543646358611e-06
Position 593: 9.189723560495205e-06
Position 1208: 7.383355898410097e-06
Position 1415: 7.199895455072626e-06
Position 1360: 6.839543573948928e-06
Position 1351: 6.761796489579935e-06
Position 1070: 6.408555335872344e-06
Position 3442: 6.407301171842109e-06
Position 961: 6.18146797392497e-06
Position 1472: 5.440618846381198e-06
Position 901: 5.359812310254012e-06
Position 1381: 5.099322607962934e-06
Position 1476: 4.937908989260522e-06
Position 1596: 4.639696792107009e-06
Position 1213: 4.592665493384649e-06
Position 1356: 4.553544013675827e-06
Position 571: 4.245772642234946e-06
Position 270: 4.116595583499231e-06
Position 277: 3.7979288540306863e-06
Position 1999: 3.5782606087513076e-06
Position 7168: 3.315274641978677e-06
Position 7285: 3.1837882905569953e-06
Position 1907: 2.9346202117203113e-06
Position 661: 2.843954449632683e-06
Position 387: 2.7549023224114774e-06
Position 608: 2.7448842843455974e-06
Position 1715: 2.677477471365753e-06
Position 7314: 2.420789729764948e-06
Position 1494: 2.311850479022073e-06
Position 7680: 1.9722732118722314e-06
Position 1391: 1.911220207683056e-06
Position 1680: 1.8949846272012193e-06
Position 504: 1.4877109748120841e-06
Position 1132: 1.4871553441108865e-06
Position 785: 1.2816912164513356e-06
Position 632: 1.2316626164104922e-06
Position 2595: 1.1101453117588076e-06
Position 2678: 1.018750930480942e-06
Position 2673: 9.266190969618631e-07
Position 3734: 6.426373124882234e-07
Position 6051: 2.0796610581024793e-07
Position 5493: 1.96276359172236e-07
Position 6759: 1.0863795087083121e-07
Position 596: 4.411030053115642e-08
Position 436: 2.9367472688229092e-08
Position 721: 2.6646739025657703e-08
Position 639: 1.3094398831586935e-08
Position 442: 1.2937920199688834e-08
Position 599: 1.156978921139704e-08
Position 601: 9.947045724684152e-09
Position 1777: 8.707407099310359e-09
Position 804: 6.3786216570643364e-09
Position 774: 5.603287366264058e-09
Position 1317: 4.349841286935916e-09
Position 1262: 4.3111812639540915e-09
Position 170: 3.643209126334819e-09
Position 737: 3.323443329819037e-09
Position 1319: 3.153454604717134e-09
Position 1290: 2.8881373645092446e-09
Position 968: 2.250464057405376e-09
Position 449: 2.0643492384354033e-09
Position 1578: 2.054595529798876e-09
Position 1125: 1.8613964051785294e-09
Position 447: 1.542518461667682e-09
Position 469: 1.1971373138839931e-09
Position 1135: 5.572183117638429e-10
Position 795: 4.975204507917485e-10
Position 704: 3.478086379295756e-10
Position 455: 1.9667882955162295e-10
Position 488: 1.7861121148977728e-10
Position 471: 1.0448906040834211e-10
Position 977: 4.355931209080219e-11
Position 444: 6.1538009222501055e-12
