Gene = Ufm1
Position 2925: 0.00022417097873158183
Position 435: 0.00021580364904889499
Position 1336: 0.00019259552853326354
Position 515: 0.00018720734327478062
Position 208: 0.00018490022934645803
Position 2100: 0.00018291557585100479
Position 2651: 0.00017942879537284832
Position 4245: 0.0001734698036778214
Position 835: 0.00017247240270715583
Position 3658: 0.00016353815398373377
Position 3290: 0.00016057409055081974
Position 1671: 0.00015511303992182967
Position 1078: 0.00015170391851158834
Position 2626: 0.00013160538404165338
Position 2365: 0.00013061700212075903
Position 190: 0.0001236347047916717
Position 659: 0.00010884999904750023
Position 3471: 9.933080741250518e-05
Position 133: 9.592597549538972e-05
Position 1091: 9.490304024394454e-05
Position 1194: 8.517170004564614e-05
Position 64: 7.328653922661185e-05
Position 304: 6.976387030034326e-05
Position 2600: 6.606077145500874e-05
Position 2773: 6.585296532593826e-05
Position 1653: 6.510792329482006e-05
Position 3579: 6.408975038235391e-05
Position 491: 5.34899909075081e-05
Position 2620: 5.249158718217485e-05
Position 1826: 4.909301403363215e-05
Position 3683: 4.478339684562369e-05
Position 3508: 4.059927719314067e-05
Position 4388: 4.040637017632195e-05
Position 124: 3.980949050671527e-05
Position 2929: 3.970778023496919e-05
Position 565: 3.846515911766628e-05
Position 3257: 3.51436974158309e-05
Position 496: 3.428377196611846e-05
Position 1470: 2.854288940508944e-05
Position 92: 2.3313042481136496e-05
Position 62: 2.0420028151216985e-05
Position 5617: 1.4406198442218184e-05
Position 3648: 1.365799065535571e-05
Position 184: 2.410508919913174e-06
Position 98: 8.750365370575224e-07
Position 100: 3.314200919991415e-07
Position 169: 2.0673441199929311e-07
Position 678: 7.556021450671468e-08
Position 1019: 7.380912738263669e-08
Position 846: 5.283511847723157e-08
Position 117: 4.129210823996576e-08
Position 146: 3.241879767999685e-08
Position 406: 2.0314907074560518e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2557: 0.9050152304761212
Position 159: 0.843800445565282
Position 3556: 0.6675553178933339
Position 9814: 0.5857601277707056
Position 10250: 0.4326896850217154
Position 4555: 0.17903988470856333
Position 3507: 0.15909445220903778
Position 10182: 0.1144917847506963
Position 7949: 0.08730457502160922
Position 2016: 0.07973348377146373
Position 6967: 0.07331188284122357
Position 2041: 0.06367317927750027
Position 4129: 0.051756637040771956
Position 4194: 0.04275742846044183
Position 8300: 0.04238158609949466
Position 2436: 0.041204684299351785
Position 4484: 0.037933920834284256
Position 3761: 0.03589891929724291
Position 4521: 0.03178707578169055
Position 5834: 0.02994197799638624
Position 3728: 0.029696924115676798
Position 3344: 0.026529234497011972
Position 386: 0.01771722407327197
Position 3026: 0.014984412109949084
Position 9566: 0.01243547472223735
Position 7278: 0.011968805989056058
Position 6630: 0.010877934953726798
Position 333: 0.0094297459833472
Position 4263: 0.0088711742548965
Position 4945: 0.008052896301992893
Position 2453: 0.007714968625921152
Position 8699: 0.007318124938591431
Position 5800: 0.006896448561442692
Position 5221: 0.005871489259827316
Position 3701: 0.00546971157014959
Position 3384: 0.005145287191103194
Position 5519: 0.005049349701743382
Position 7778: 0.004800607662467864
Position 4240: 0.0038011951882622593
Position 3288: 0.003727640272212187
Position 2491: 0.0036559294123640796
Position 3832: 0.0036470676016129885
Position 300: 0.003591959340103543
Position 4161: 0.0033865551054016113
Position 2401: 0.003164401401089529
Position 2478: 0.0030928904256990993
Position 6213: 0.0030586620854236414
Position 5404: 0.0028539089412346363
Position 3829: 0.002746805654023215
Position 3770: 0.00261181487997076
Position 5465: 0.0024521739403689058
Position 2789: 0.0024349087958528493
Position 3888: 0.0024322475142727236
Position 1729: 0.0024206734859777293
Position 10101: 0.0023898780340231756
Position 4643: 0.0023235540551136353
Position 3810: 0.002176550948539762
Position 10123: 0.0019221822447536394
Position 7388: 0.0019186339813299473
Position 7069: 0.0018643558984143178
Position 3991: 0.0018229476515305614
Position 3943: 0.0017438492758590008
Position 8139: 0.001557890398304092
Position 5571: 0.0014843593039708133
Position 7469: 0.001480767677450069
Position 7975: 0.0014686070592801336
Position 10206: 0.0014209323201189528
Position 6609: 0.0013432565237727267
Position 3921: 0.0012983622182479377
Position 3461: 0.0011730535688926865
Position 7889: 0.0011597268215498683
Position 3041: 0.001121643309806273
Position 1332: 0.0010557511122045724
Position 7096: 0.0010200362055070463
Position 3022: 0.0009959910704815317
Position 7290: 0.0009618885054803247
Position 6407: 0.0009457109474397168
Position 835: 0.0009425727771947743
Position 166: 0.0008904545916805941
Position 2563: 0.0008419514693014726
Position 637: 0.0008169675934515664
Position 4897: 0.00079330453804636
Position 10428: 0.0007800257011997028
Position 929: 0.0007459785157268705
Position 8975: 0.0007019981741240363
Position 304: 0.0006816647556348074
Position 2029: 0.0006473950908850377
Position 634: 0.0006329509368122696
Position 4410: 0.0005983121759926917
Position 743: 0.0005895737637994771
Position 3722: 0.0005859308022316931
Position 715: 0.0005591534435568887
Position 658: 0.0005314632262566672
Position 1989: 0.0005102068169159194
Position 5975: 0.0004901359675604592
Position 955: 0.00048523272829735465
Position 2382: 0.00048320078206490896
Position 791: 0.00046641658123737506
Position 4006: 0.00045285379387647776
Position 2019: 0.0004408531239212011
Position 2835: 0.00042646845134195377
Position 4029: 0.00042013681079266916
Position 3070: 0.00042012883865293266
Position 6180: 0.00038753947368155774
Position 759: 0.00038449993002769
Position 858: 0.0003828117907456352
Position 3563: 0.0003532117021086114
Position 4524: 0.0003498271188493798
Position 4829: 0.000344479188382725
Position 8627: 0.00033888242947372333
Position 2084: 0.000334534167123847
Position 3185: 0.0002924634321248505
Position 4688: 0.0002901794163649285
Position 1860: 0.0002696678328183033
Position 1366: 0.00025890429858205563
Position 4212: 0.00025619519447021464
Position 3316: 0.0002546881890751799
Position 1782: 0.000251406293667922
Position 7363: 0.00023095203008293374
Position 2272: 0.00022157304819185546
Position 2832: 0.00020920958747741805
Position 7500: 0.0001992662598417356
Position 451: 0.00019455321331843513
Position 3155: 0.00017751160459922611
Position 4847: 0.0001770953895983523
Position 1126: 0.0001739340961890963
Position 2752: 0.00015891112253980848
Position 6357: 0.00014318591230732565
Position 4078: 0.00011535460180485658
Position 3369: 0.00010373120023570871
Position 5061: 0.0001034135747836063
Position 2793: 9.184169605909884e-05
Position 4245: 9.151078147640271e-05
Position 403: 8.446526076457633e-05
Position 2589: 8.324490980504594e-05
Position 5851: 7.763592968939666e-05
Position 5635: 7.555183142363963e-05
Position 4168: 7.010022248071332e-05
Position 4327: 6.785467931414735e-05
Position 1803: 6.458528905686738e-05
Position 691: 6.316362461089104e-05
Position 4581: 6.1024831067974696e-05
Position 4865: 5.433562395328184e-05
Position 5292: 5.336253978466803e-05
Position 1894: 5.1725283801223736e-05
Position 6696: 5.0395036340275984e-05
Position 4000: 5.005665826345084e-05
Position 1891: 4.878943656705411e-05
Position 1521: 4.2939791712754746e-05
Position 4293: 3.841233185402805e-05
Position 1240: 3.3415817980176416e-05
Position 2592: 3.218395152475685e-05
Position 2403: 3.083159317925425e-05
Position 748: 2.8515588977206464e-05
Position 1149: 2.8109545879272318e-05
Position 3572: 2.281518516558257e-05
Position 678: 2.064396136226985e-05
Position 2297: 1.76485283875131e-05
Position 2767: 1.654321564043518e-05
Position 3656: 1.4839853129347504e-05
Position 4457: 1.240309898919894e-05
Position 3648: 7.39038936283473e-06
Position 4754: 7.176212545585917e-06
Position 3703: 4.9511354050305494e-06
Position 2234: 2.747172571487969e-06
Position 3846: 2.2431836749213426e-06
Position 278: 2.138835215779888e-06
Position 215: 2.118918854139042e-06
Position 2100: 1.5582152009307954e-06
Position 797: 1.0893689622097147e-06
Position 3601: 1.0483022299033864e-06
Position 349: 9.301197749044312e-07
Position 2211: 5.514615512840869e-07
Position 2919: 4.2482606843160697e-07
Position 3075: 3.444364553118939e-07
Position 261: 1.9207589320484472e-07
Position 2196: 1.7751743787751418e-07
Position 3325: 1.4679956741875483e-07
Position 3621: 9.638504846323696e-08
Position 227: 5.130754543971405e-08
Position 231: 3.038457826061083e-08
Position 271: 1.8698215879659672e-08
Position 2174: 1.7440451916983037e-08
Position 420: 1.596374014966342e-08
Position 478: 1.139714256400645e-08
Position 346: 5.4658497898115776e-09
Position 274: 5.450685465536745e-09
Position 239: 3.859178759025513e-09
Position 263: 2.5962649166980227e-09
Position 416: 1.7132093223525724e-09
Position 221: 7.589441851626621e-10
Position 435: 1.9343392531246756e-10
Position 359: 2.1963986265690886e-13
