Gene = Dmp1
Position 2764: 4.7213911390880994e-06
Position 549: 4.4624155547713575e-06
Position 367: 3.623242931874193e-06
Position 1032: 3.5754890496739755e-06
Position 459: 3.4262257106165093e-06
Position 408: 3.4217032239386236e-06
Position 2804: 3.1816794150131734e-06
Position 1144: 2.9262767865495136e-06
Position 6391: 2.8939266963249775e-06
Position 415: 2.762217742858728e-06
Position 2686: 2.7447005459331397e-06
Position 8532: 2.744685135704816e-06
Position 2108: 2.4212301822565013e-06
Position 1374: 2.3014246112374345e-06
Position 1621: 2.1290486188497285e-06
Position 5334: 2.050649217578885e-06
Position 1014: 1.6918363520057984e-06
Position 208: 1.6396732595095427e-06
Position 301: 1.63101614442861e-06
Position 1721: 1.5713227916289074e-06
Position 633: 1.448456437938098e-06
Position 1471: 1.350114178151493e-06
Position 1773: 1.2483052350564418e-06
Position 2655: 1.238934303072897e-06
Position 474: 9.8259376146147e-07
Position 1304: 8.94922147210873e-07
Position 3101: 8.77928335544925e-07
Position 1937: 8.722774176719729e-07
Position 1799: 8.17981377856601e-07
Position 1297: 6.955480743087989e-07
Position 210: 4.809255003757463e-07
Position 1148: 4.156722251822622e-07
Position 308: 3.489828264512094e-07
Position 410: 3.065045873335715e-07
Position 1174: 2.886479000809508e-07
Position 495: 2.8058570316717246e-07
Position 386: 2.4047114829975005e-07
Position 690: 7.785714868258554e-08
Position 221: 7.092630633873153e-08
Position 859: 6.921740991420634e-08
Position 936: 6.402570478331825e-08
Position 399: 5.969540377436562e-08
Position 314: 2.910320386934008e-08
Position 147: 1.2843420577229554e-08
Position 310: 5.051667362520166e-09
Position 1036: 4.085902873062093e-09
Position 2395: 1.4170647446879113e-10
Position 94: 7.674188178575299e-12
Position 96: 7.165933600623119e-13
Position 104: 3.892830553534277e-13
Position 98: 9.63229131343981e-14
Position 90: 1.252459010118604e-14
