Gene = Izumo1
Position 888: 0.0001194675633279061
Position 1573: 0.00011855866185013203
Position 1532: 0.00011452723708666197
Position 1546: 0.00010980653998971897
Position 1996: 0.0001048185683633351
Position 1583: 9.778548440339886e-05
Position 3021: 9.615372751944478e-05
Position 942: 9.508721300812944e-05
Position 304: 9.145015910357535e-05
Position 2328: 8.909568111760992e-05
Position 4066: 8.870935857305864e-05
Position 479: 7.687012950018221e-05
Position 1173: 7.529191272447858e-05
Position 1418: 7.379727453218428e-05
Position 2730: 7.083617271845622e-05
Position 746: 5.515337573538527e-05
Position 782: 5.470267023406705e-05
Position 2693: 5.36363692438376e-05
Position 1775: 5.231876152571103e-05
Position 1437: 5.203735542776956e-05
Position 1899: 5.0501143064378645e-05
Position 604: 4.905181642681786e-05
Position 3384: 4.7840729879696845e-05
Position 1503: 4.611545733501277e-05
Position 1443: 4.391490593071709e-05
Position 1317: 4.3329828971168997e-05
Position 1340: 4.2091838902317405e-05
Position 1557: 3.506649993348193e-05
Position 2214: 3.307875583014406e-05
Position 465: 3.197261174501723e-05
Position 1805: 3.076977378145402e-05
Position 1591: 2.9618538185788666e-05
Position 1487: 2.617475174026271e-05
Position 2397: 1.3897532691092136e-05
Position 591: 1.3321338238804422e-05
Position 476: 1.1609009831903014e-05
Position 2943: 9.305951908596853e-06
Position 3120: 8.443376557166952e-06
Position 693: 8.187544298374104e-06
Position 871: 7.782845934821455e-06
Position 189: 7.705547798133547e-06
Position 103: 7.439374069931678e-06
Position 666: 7.432073834302649e-06
Position 2928: 6.866602563428324e-06
Position 224: 6.7635577497620085e-06
Position 2621: 5.366219295556338e-06
Position 271: 5.057920238471807e-06
Position 672: 4.983118543192897e-06
Position 2617: 4.781162650811984e-06
Position 176: 4.745611025454466e-06
Position 2973: 4.19582641791337e-06
Position 253: 4.1473564712895155e-06
Position 233: 4.0592033292679e-06
Position 364: 3.9590636170747316e-06
Position 262: 3.917701034763326e-06
Position 87: 3.4106638040217592e-06
Position 715: 3.3394309689329397e-06
Position 1225: 3.146056718540877e-06
Position 2611: 2.7977915904653784e-06
Position 395: 2.5451707873027493e-06
Position 3084: 2.2061817480639163e-06
Position 797: 2.0486510557784406e-06
Position 284: 1.8609921148557077e-06
Position 1327: 1.5655769044330398e-06
Position 295: 1.4574464233236335e-06
Position 139: 1.3510213653818862e-06
Position 91: 1.114288260523027e-06
Position 264: 9.868052070002003e-07
Position 608: 8.378111422096624e-07
Position 606: 6.851818970172007e-07
Position 1233: 5.741589792790827e-07
Position 3271: 5.445677189477402e-07
Position 244: 5.425412189856055e-07
Position 133: 4.7630236980448205e-07
Position 639: 2.748839213417746e-07
Position 209: 1.7543515750534152e-07
Position 3287: 1.7097436137445338e-07
Position 311: 1.61000448562713e-07
Position 3261: 1.5738974903655145e-07
Position 644: 1.34094265340262e-07
Position 1688: 1.1343721102004519e-07
Position 249: 9.463303113730541e-08
Position 656: 1.287470995088546e-08
Position 240: 6.226917373206262e-09
Position 317: 6.077541432891909e-09
Position 246: 5.808743814803387e-09
Position 3284: 5.23225026624455e-09
Position 123: 4.990717541371924e-09
Position 211: 1.0708161926843949e-09
Position 206: 8.21994814966998e-10
Position 164: 6.674905788559388e-10
Position 324: 2.364086021051376e-10
Position 147: 1.2778795979477614e-10
Position 380: 4.044241873989565e-11
