Gene = Rpsa
Position 3969: 0.0004734722350301139
Position 3564: 0.0004605923094609701
Position 3894: 0.00044153885343449826
Position 600: 0.0004067619777192427
Position 3005: 0.00038363652270185204
Position 4346: 0.00038334928512022024
Position 146: 0.0003795543347340339
Position 1906: 0.00037146646460639446
Position 375: 0.0003683579606949838
Position 510: 0.0003564807961028755
Position 1337: 0.00035435931162600554
Position 908: 0.00034915936241018496
Position 2755: 0.0003459206937681337
Position 3745: 0.00032955591175007684
Position 1819: 0.0003222705137042422
Position 938: 0.00031729046436381836
Position 279: 0.0003104372122918959
Position 153: 0.00028879435047920765
Position 2294: 0.00028082302213180066
Position 2222: 0.00026989344261348514
Position 1155: 0.0002607965869768706
Position 418: 0.00024019251331422123
Position 2766: 0.00023737039343628676
Position 4211: 0.0002114207184142177
Position 1873: 0.00020649571096029436
Position 3437: 0.000197705962257857
Position 3878: 0.00019700603860630858
Position 948: 0.00019106203333444724
Position 1038: 0.00018671582319322312
Position 1603: 0.00018337140787146207
Position 1232: 0.00016739454526035113
Position 1071: 0.0001664835150707205
Position 4243: 0.00015514334351736405
Position 2092: 0.00015306748645716316
Position 1469: 0.00014828876632199295
Position 958: 0.00012925414609157518
Position 4067: 0.00012140904003531753
Position 66: 0.00011427847706316587
Position 1267: 0.0001103751953172685
Position 546: 0.00010597028198228177
Position 690: 0.00010568622018795807
Position 241: 0.00010324187085695813
Position 1197: 9.166583261514074e-05
Position 2895: 8.661379304592742e-05
Position 662: 8.538228581484635e-05
Position 2443: 8.4693279765729e-05
Position 132: 8.429417037864784e-05
Position 2216: 7.553221350178436e-05
Position 4318: 7.511430776060296e-05
Position 2835: 7.429549212536119e-05
Position 3799: 5.6164741387883464e-05
Position 2370: 5.612300604042531e-05
Position 354: 5.429826241563674e-05
Position 1623: 5.1648536868068716e-05
Position 3583: 5.1484940178431815e-05
Position 3452: 5.125026118788034e-05
Position 1683: 5.1002879839452316e-05
Position 519: 5.0789750560406074e-05
Position 1342: 4.854044414578934e-05
Position 3932: 4.2233491765222355e-05
Position 3223: 4.158917022001103e-05
Position 3554: 4.050633601190368e-05
Position 777: 3.810636595835906e-05
Position 3529: 3.4052454236191824e-05
Position 3623: 3.376609582175309e-05
Position 843: 3.3061282011206624e-05
Position 723: 3.302840664247368e-05
Position 592: 3.2484902532404724e-05
Position 3466: 2.7321492664564728e-05
Position 731: 2.6778403709836042e-05
Position 3625: 2.675618302577463e-05
Position 988: 2.634399701524269e-05
Position 21: 2.5790343492551987e-05
Position 819: 2.5078489220328537e-05
Position 3091: 2.359986321683159e-05
Position 243: 2.1798532676316854e-05
Position 1148: 2.128164634145969e-05
Position 79: 2.1125867899262432e-05
Position 563: 1.9384822255817016e-05
Position 1973: 1.7884395764896227e-05
Position 1658: 1.759198399243359e-05
Position 3524: 1.5591706750249128e-05
Position 1269: 1.4874809351785817e-05
Position 2329: 1.2836032486412747e-05
Position 1329: 1.1753604959487321e-05
Position 1380: 1.0132183347074367e-05
Position 1033: 9.717091556817978e-06
Position 674: 9.029469711794362e-06
Position 1368: 8.975556885744075e-06
Position 2302: 8.085172973304372e-06
Position 579: 7.663061302811488e-06
Position 3522: 7.314614419761998e-06
Position 135: 7.14273219227502e-06
Position 96: 6.999297622579611e-06
Position 1892: 4.999106811930552e-06
Position 2263: 4.704157170096773e-06
Position 3124: 4.37533693484011e-06
Position 3031: 4.049916045669928e-06
Position 1862: 3.6390701376478866e-06
Position 1742: 3.333739756988453e-06
Position 803: 3.260603359748606e-06
Position 551: 3.0598343967425414e-06
Position 2007: 1.2037659906955683e-06
Position 729: 7.391899518195965e-07
Position 1635: 2.270057003536866e-07
Position 2228: 1.8392889995884184e-07
Position 1592: 1.1045917738495898e-07
Position 1561: 1.0912587120414639e-07
Position 3796: 8.486266720566494e-08
Position 3347: 6.355920077788395e-08
Position 3999: 4.610605798300011e-08
Position 1010: 4.518182078876439e-08
Position 1531: 3.333954207364119e-08
Position 1345: 1.2404915527051128e-08
Position 1824: 5.464853131050668e-09
Position 1959: 4.214684675200796e-09
Position 2749: 6.46917748862941e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3078: 0.9548013640747243
Position 1468: 0.9277789521509274
Position 3310: 0.8941370508145942
Position 3710: 0.5505892621358692
Position 827: 0.39816607086414585
Position 767: 0.39305333078813914
Position 2428: 0.15048765153882745
Position 4113: 0.14853168068566233
Position 4087: 0.13555030600886694
Position 2459: 0.12856267411359215
Position 4675: 0.10681651215878027
Position 2627: 0.09005697284537063
Position 2355: 0.07882610358942596
Position 2690: 0.05552205842039482
Position 4129: 0.04205011581743578
Position 3676: 0.03691664051123264
Position 787: 0.03494898673126713
Position 2115: 0.03168499757693676
Position 1366: 0.029456793354205993
Position 3713: 0.025774272673351327
Position 3890: 0.025641863278878595
Position 899: 0.021284188883372746
Position 2967: 0.014951221396190291
Position 4256: 0.010564324474450293
Position 4066: 0.010402809646672949
Position 2509: 0.010399540366627295
Position 4303: 0.00875410579408407
Position 4189: 0.008379368650614137
Position 1708: 0.00833712406157684
Position 592: 0.007679897366048633
Position 4442: 0.007269566322399095
Position 599: 0.0064412702475769275
Position 876: 0.006333914671166923
Position 1267: 0.006009860357590564
Position 4539: 0.005733245979826643
Position 1519: 0.005390008839943013
Position 292: 0.005144151940560712
Position 2740: 0.0051185438069897594
Position 2392: 0.005041165037661134
Position 1107: 0.004958041070474349
Position 2582: 0.004827677410175472
Position 3119: 0.00459379557165489
Position 3194: 0.00449144347016719
Position 1446: 0.004239189233726646
Position 4276: 0.003965931402223788
Position 2462: 0.003875307543077245
Position 2559: 0.0037737021536302226
Position 2674: 0.0025777004847811237
Position 3367: 0.002421141348503277
Position 1817: 0.0020690750492999037
Position 1491: 0.001938143304374416
Position 3463: 0.0017606924197080358
Position 2049: 0.0017266546084661444
Position 1179: 0.0016293982196075388
Position 1438: 0.0015525184590231109
Position 3522: 0.001456262742310116
Position 2572: 0.0012764234015764568
Position 833: 0.0010703956962175901
Position 4315: 0.0009606894031550105
Position 4497: 0.0009382900160098072
Position 651: 0.0009361977538864407
Position 2443: 0.0009025137005323204
Position 3583: 0.0008229903546045573
Position 1747: 0.000752667610278158
Position 4024: 0.0007336150860853616
Position 2432: 0.0007165440685344585
Position 4639: 0.0006930567461957104
Position 347: 0.0006533117270502095
Position 1373: 0.0006525725505932921
Position 551: 0.0006506830153219766
Position 1768: 0.0005977385133524105
Position 2204: 0.0005847923141942235
Position 3316: 0.0005830984884983095
Position 2543: 0.0005633419970301461
Position 3325: 0.000516896202265746
Position 3466: 0.0005084179936416651
Position 4169: 0.0005017968865767979
Position 3328: 0.000493683557979323
Position 3082: 0.000492155267102507
Position 3270: 0.0004486609552314222
Position 1493: 0.00042061167713393566
Position 296: 0.0004051595343179213
Position 579: 0.00039061468921424883
Position 4009: 0.00038865345126225964
Position 3343: 0.00038414536710897794
Position 395: 0.0003628505393827021
Position 2754: 0.0003337591559952006
Position 3554: 0.00032221194369937183
Position 1420: 0.00031363559356053367
Position 1981: 0.0003061920311950089
Position 3678: 0.0002915921718797718
Position 810: 0.0002790787977898922
Position 3091: 0.00026940182906399693
Position 3322: 0.00026422047743606623
Position 1046: 0.0002479454211280944
Position 362: 0.00021708165462417642
Position 4414: 0.0002149894078359857
Position 1679: 0.00020844121543463556
Position 4582: 0.0002061481041009593
Position 2302: 0.00020470375596623192
Position 2060: 0.00020294655415126238
Position 1574: 0.00019880359974035775
Position 272: 0.00018981282512860797
Position 1408: 0.00018944593226492354
Position 3817: 0.0001775153869307766
Position 1525: 0.00015963969714152674
Position 2141: 0.00015278539127389638
Position 3488: 0.00015193530904966394
Position 839: 0.00015163487972651374
Position 1883: 0.00015152561821784878
Position 2519: 0.00015030276505171339
Position 3409: 0.0001458761923730605
Position 3319: 0.00014062483886670903
Position 3752: 0.0001376136639146235
Position 2742: 0.00012507757578387535
Position 418: 0.00011951141486461989
Position 2376: 0.00011732477345072354
Position 1068: 0.0001117231525951476
Position 656: 0.00010877905450887124
Position 2787: 9.732829909189338e-05
Position 2699: 9.611971648667527e-05
Position 1918: 9.494570037006328e-05
Position 2993: 8.951237888604106e-05
Position 2692: 8.772136168557352e-05
Position 2526: 8.531195722433881e-05
Position 2157: 7.941025182630016e-05
Position 1506: 7.818040487096282e-05
Position 2909: 7.554690350094356e-05
Position 2782: 7.219386081177912e-05
Position 1774: 7.043926725147184e-05
Position 3386: 6.969787617828809e-05
Position 702: 6.863036598105824e-05
Position 3020: 6.832943229490071e-05
Position 1112: 6.716669679936918e-05
Position 385: 6.57715209230021e-05
Position 4040: 6.180331399499348e-05
Position 3355: 6.178266690224951e-05
Position 729: 5.583387046059928e-05
Position 2016: 5.2976132235227165e-05
Position 4463: 5.2905744944399965e-05
Position 1070: 5.121990486773084e-05
Position 440: 5.101612141944105e-05
Position 2379: 4.932945404425628e-05
Position 1855: 4.8723779074705004e-05
Position 905: 4.3645089812910716e-05
Position 1503: 4.3326271449587165e-05
Position 3358: 3.7249978120461404e-05
Position 1898: 3.572825669447747e-05
Position 1400: 3.4126160993360175e-05
Position 674: 3.1249196614433e-05
Position 2363: 3.0979733583092474e-05
Position 624: 3.0494139192043416e-05
Position 1896: 2.8687705343691103e-05
Position 1119: 2.857932571445998e-05
Position 1831: 2.6794433916493504e-05
Position 3168: 2.6459154550517595e-05
Position 1048: 2.6290103753813427e-05
Position 2840: 2.6101369319094583e-05
Position 2329: 2.5365961763847824e-05
Position 1862: 2.2978900492147868e-05
Position 607: 2.2832278591329667e-05
Position 3275: 2.2519959132334155e-05
Position 3501: 2.1233713809204014e-05
Position 2324: 2.068770654182971e-05
Position 836: 2.0449060137804797e-05
Position 3415: 1.984903541237882e-05
Position 4071: 1.9775849850506194e-05
Position 3761: 1.924140689636005e-05
Position 3538: 1.903309928340908e-05
Position 1380: 1.5730278693621793e-05
Position 3493: 1.475079284983091e-05
Position 3442: 1.4489534452552243e-05
Position 1716: 1.3440786179580226e-05
Position 619: 1.3242993146587616e-05
Position 1200: 1.2725871087642e-05
Position 3548: 1.249909473305865e-05
Position 1018: 1.1754096377635337e-05
Position 375: 1.1044339561368636e-05
Position 485: 1.0489882092460614e-05
Position 745: 1.0085966259051339e-05
Position 235: 9.935863521075448e-06
Position 709: 9.841919624148606e-06
Position 3509: 9.130067360972498e-06
Position 226: 7.99085334131818e-06
Position 690: 7.648507013178437e-06
Position 2293: 6.946786450661424e-06
Position 922: 6.896683254325794e-06
Position 1542: 6.8796619956023775e-06
Position 3766: 5.5206025515564004e-06
Position 1281: 4.576771694528988e-06
Position 3196: 4.468095948657289e-06
Position 2267: 4.369027841584038e-06
Position 1737: 4.047352037881281e-06
Position 1924: 3.980484661174014e-06
Position 1221: 3.762128761115773e-06
Position 513: 3.590771441787679e-06
Position 908: 3.576392580210865e-06
Position 1819: 3.286496901774724e-06
Position 705: 3.132280175612119e-06
Position 1197: 2.916650817843002e-06
Position 735: 2.678014001616697e-06
Position 634: 2.6158576864508374e-06
Position 627: 1.82759525481658e-06
Position 1726: 1.7819402576149485e-06
Position 1559: 1.6443614486296369e-06
Position 488: 1.6211473709868884e-06
Position 2282: 1.5036714189663663e-06
Position 530: 1.1678667452333491e-06
Position 502: 1.1380653704809933e-06
Position 482: 1.1212316435242273e-06
Position 517: 1.0677950645792692e-06
Position 1376: 9.59503889134282e-07
Position 2063: 9.573784819620436e-07
Position 1682: 8.788973947415711e-07
Position 3720: 5.970440666568275e-07
Position 2811: 3.166602396604348e-07
Position 1384: 3.0963217396329976e-07
Position 1229: 2.932126388134124e-07
Position 1623: 2.8742379107474584e-07
Position 1134: 1.8714191426697677e-07
Position 1114: 1.7168857702726403e-07
Position 1885: 1.156820846289194e-07
Position 199: 9.865591865904182e-08
Position 2366: 9.552747149475731e-08
Position 499: 8.306347480447204e-08
Position 1061: 8.132119158897537e-08
Position 954: 6.421673808690054e-08
Position 146: 5.467988584489702e-08
Position 988: 1.3871790975766104e-08
Position 158: 1.0594709729808717e-08
Position 928: 7.969772434862645e-09
Position 1202: 3.6276831836651353e-09
Position 938: 3.2887650727413156e-09
Position 738: 3.280337381246629e-09
