Gene = 1700028J19Rik
Position 1201: 2.713043602257869e-05
Position 1719: 2.3841769228393064e-05
Position 1288: 1.7645951353600124e-05
Position 474: 1.3533533856909438e-05
Position 5719: 1.0439917082061908e-05
Position 1123: 5.253515120102511e-06
Position 1727: 4.7933013520446625e-06
Position 295: 4.71521777941545e-06
Position 360: 3.1813053960854737e-06
Position 1285: 2.8830955079039454e-06
Position 303: 2.490982995485897e-06
Position 993: 2.4451651494514825e-06
Position 65: 2.0756742056688746e-06
Position 550: 1.7809217805089071e-06
Position 247: 1.741366778159258e-06
Position 5395: 1.5959142955393945e-06
Position 650: 1.1137943394747735e-06
Position 1475: 1.0267298984300538e-06
Position 1374: 9.735138391141965e-07
Position 1376: 9.490223913412253e-07
Position 1669: 8.859535593374061e-07
Position 45: 8.787617518895879e-07
Position 29: 8.221274479143632e-07
Position 1378: 7.923581369150157e-07
Position 1219: 7.826072914229664e-07
Position 1380: 6.567208601424265e-07
Position 5368: 6.286338548601844e-07
Position 4838: 6.147049683980252e-07
Position 1382: 4.482738085379091e-07
Position 1372: 4.4301361716382627e-07
Position 56: 3.3598357520004797e-07
Position 1502: 2.2988764336931433e-07
Position 1384: 2.22902692648745e-07
Position 1520: 1.4559222298302193e-07
Position 43: 1.3500102474503926e-07
Position 392: 8.92858589901083e-08
Position 5574: 5.602437957541467e-08
Position 5621: 1.3210132419849538e-09
Position 1160: 3.331035294129152e-10
Position 463: 5.250578527146836e-11
Position 782: 4.2247416013549894e-11
Position 664: 3.798052966914632e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5542: 0.9469771803468441
Position 4711: 0.9074714365981517
Position 5268: 0.5328180706946312
Position 5239: 0.1850496258996901
Position 418: 0.18221489307926225
Position 3324: 0.12297045448136175
Position 5292: 0.12231889567925447
Position 3627: 0.11301996124563755
Position 3091: 0.07914407378065194
Position 4247: 0.07156206340209549
Position 455: 0.06111400241199592
Position 3721: 0.04515825398805259
Position 4801: 0.043388665041258524
Position 5273: 0.03608074445860131
Position 314: 0.027903436666627236
Position 3986: 0.026746348746822243
Position 4046: 0.01878313084423836
Position 6295: 0.01726134334025465
Position 1590: 0.016229705017381975
Position 3650: 0.015296113792280172
Position 5766: 0.013483461310501701
Position 5322: 0.009642246809008312
Position 3653: 0.008110012950771125
Position 5820: 0.007961911018692584
Position 2990: 0.007594935627088182
Position 5566: 0.0068920682515600075
Position 3428: 0.006047258908045812
Position 6098: 0.005701782505209943
Position 3047: 0.005259401794558826
Position 6075: 0.0049726388370691516
Position 6131: 0.0047979356783629384
Position 1781: 0.004500631601045094
Position 5655: 0.004423115956056282
Position 1939: 0.004410261813152857
Position 5070: 0.004325210079819197
Position 2930: 0.004097350024933047
Position 5994: 0.003929513471618351
Position 5341: 0.0032341068076129848
Position 2750: 0.0031637145664679175
Position 5976: 0.0027775626714533915
Position 5032: 0.0026106336892286505
Position 3098: 0.002500016279580921
Position 5008: 0.0024700746229323885
Position 5997: 0.0024491842219493574
Position 5745: 0.0023601765507720493
Position 1873: 0.002178723643402909
Position 3424: 0.0021300052488887407
Position 1796: 0.0018715290611316395
Position 1619: 0.0018200512320450267
Position 2997: 0.0018092776714685095
Position 4324: 0.0016866881584209539
Position 3135: 0.0016388627514014452
Position 3147: 0.001479633812184939
Position 3125: 0.0014559627129464812
Position 3256: 0.0014104174370250296
Position 3398: 0.0013424800467715223
Position 2903: 0.0013216855024814267
Position 6340: 0.0012586759455245125
Position 5911: 0.0011338802411361905
Position 3118: 0.0011230474146189397
Position 5714: 0.0010996565671372825
Position 5135: 0.0010920836979426956
Position 4099: 0.0010098373446666036
Position 5886: 0.0009265973111045072
Position 3189: 0.0008887944759303842
Position 1830: 0.0008040410813490652
Position 6300: 0.0007636042052881677
Position 3220: 0.0007122557840731752
Position 1986: 0.0007021966646734537
Position 4961: 0.0006123701179655165
Position 6178: 0.0005945597230777416
Position 3274: 0.000590943627642698
Position 3289: 0.0005617249294547662
Position 463: 0.0005436777337035094
Position 5606: 0.0004907459963260693
Position 5791: 0.00046439745924302286
Position 3793: 0.00038769068195170105
Position 6249: 0.00036951539393358476
Position 429: 0.0003422997841438958
Position 6047: 0.0003056855114687329
Position 6023: 0.00029811021934101294
Position 4838: 0.0002862794612381505
Position 2758: 0.0002792599866172399
Position 3585: 0.00026134738503533146
Position 3609: 0.0002436865709499257
Position 2720: 0.00022537956451596793
Position 5658: 0.00019977286668554565
Position 1849: 0.00017210218644454016
Position 5513: 0.00015553462031697336
Position 4154: 0.00013319243750607943
Position 4402: 0.0001269435008307906
Position 3512: 0.0001163976685636321
Position 434: 0.0001059752229526203
Position 6020: 0.00010566280505709848
Position 1241: 8.577186359794367e-05
Position 1284: 8.331791116837678e-05
Position 2220: 7.28891092204824e-05
Position 6190: 6.516105489051488e-05
Position 5585: 6.414920056376164e-05
Position 202: 6.195644829234408e-05
Position 1660: 5.6491020785923674e-05
Position 2257: 5.606592829191873e-05
Position 489: 4.259581859508474e-05
Position 5106: 3.5613027240716924e-05
Position 2281: 3.4835986321787896e-05
Position 2685: 3.398272332737575e-05
Position 5675: 3.307553277362603e-05
Position 2226: 1.647554881528081e-05
Position 1642: 1.645094220507652e-05
Position 2014: 1.0985615359047969e-05
Position 571: 1.0094360705400077e-05
Position 1946: 9.865197655970387e-06
Position 5747: 6.4146231723498874e-06
Position 543: 6.0284824117194425e-06
Position 1478: 5.9096118178087506e-06
Position 935: 5.373234842683886e-06
Position 1625: 4.717848616499295e-06
Position 1777: 4.533689816192361e-06
Position 1412: 4.406115681788812e-06
Position 1958: 3.989962796113854e-06
Position 4460: 2.9366380263790198e-06
Position 223: 2.6631890404885307e-06
Position 1323: 2.603575588585954e-06
Position 1360: 1.7434491176298025e-06
Position 5861: 1.6721616137944183e-06
Position 5661: 1.5450923556092472e-06
Position 1991: 1.2875903375202487e-06
Position 1122: 9.510336227904577e-07
Position 949: 9.082941248285492e-07
Position 1172: 6.596357139121042e-07
Position 821: 6.181353712687487e-07
Position 1404: 6.127422698763637e-07
Position 1243: 5.672228858713354e-07
Position 1348: 4.210609603871223e-07
Position 1288: 4.148123904115142e-07
Position 1086: 4.046218989396323e-07
Position 1094: 2.2425266861436605e-07
Position 974: 1.932978903182703e-07
Position 894: 1.8562140902418387e-07
Position 1050: 1.5036314698789377e-07
Position 951: 1.3440650098678352e-07
Position 955: 1.2536125255978768e-07
Position 1248: 1.0838853771031423e-07
Position 1131: 1.0778761885355828e-07
Position 213: 1.0598476003318987e-07
Position 262: 1.031745260774223e-07
Position 1432: 8.947638967200151e-08
Position 228: 7.398932479382252e-08
Position 1071: 7.366963515053518e-08
Position 182: 7.349461053696345e-08
Position 979: 5.854561851145491e-08
Position 1555: 5.693909660046045e-08
Position 1003: 4.693323995348387e-08
Position 991: 4.601409436319825e-08
Position 176: 4.1924208605838534e-08
Position 243: 3.125586795755139e-08
Position 486: 3.0690035476192195e-08
Position 1065: 2.8808358939173966e-08
Position 1061: 2.86920940999054e-08
Position 1117: 2.7980703546810363e-08
Position 483: 2.251200516486228e-08
Position 1745: 2.1633494527405122e-08
Position 1669: 2.0953199201080334e-08
Position 209: 1.6123457543816703e-08
Position 827: 1.3500205953911446e-08
Position 511: 8.84241435947013e-09
Position 234: 8.322298145051324e-09
Position 550: 8.137614457790232e-09
Position 255: 1.0327185823070625e-11
Position 238: 9.091197561958473e-12
Position 245: 4.208035912932012e-12
Position 247: 3.2088609201886424e-12
Position 135: 7.490809683047252e-13
Position 97: 5.928199878323466e-13
Position 496: 3.605397180590864e-13
Position 110: 8.726486992014933e-14
Position 146: 1.3801540405757907e-14
Position 120: 1.6809722989265774e-15
Position 162: 8.511007897522039e-16
