Gene = Olfr643
Position 621: 7.45594527210995e-10
Position 300: 4.780118800363856e-10
Position 632: 3.4558916311233093e-10
Position 571: 2.735821128204709e-10
Position 347: 2.019667331751303e-10
Position 365: 8.087109615497284e-11
Position 1142: 8.016448668658134e-11
Position 334: 4.864176157152117e-11
Position 362: 4.068769513494551e-11
Position 850: 9.76174185171007e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7527: 0.38548801694699997
Position 5306: 0.280583009278095
Position 15281: 0.22839600790495418
Position 18361: 0.179941439550566
Position 7784: 0.10544509774487086
Position 6912: 0.09367829065262796
Position 7096: 0.06802776675178877
Position 12143: 0.0642446055878849
Position 1859: 0.06004014413100028
Position 16151: 0.054977956386436946
Position 10261: 0.04937331812001882
Position 13836: 0.04900686400623475
Position 12656: 0.03685404962043302
Position 7760: 0.035382173271336324
Position 7910: 0.02916370604186104
Position 13321: 0.024475203374330998
Position 10719: 0.023842673921893702
Position 7125: 0.020535271613834838
Position 12838: 0.019974973701836013
Position 5401: 0.018586963603315694
Position 14230: 0.01697453196886399
Position 3604: 0.016612652675516225
Position 7575: 0.016292124775177313
Position 12126: 0.013686055735199591
Position 15332: 0.011958737200740437
Position 11643: 0.011678265344468048
Position 13068: 0.01081768339697626
Position 4753: 0.010587258538985251
Position 1706: 0.010419648228521795
Position 3690: 0.01037187725298359
Position 9754: 0.010125647158458505
Position 5092: 0.009884431641755953
Position 9112: 0.009562622976600968
Position 7424: 0.008265739697715302
Position 2860: 0.007404670075205264
Position 12072: 0.006982591866751332
Position 7936: 0.006879021831006663
Position 7253: 0.006454674924366238
Position 11073: 0.006057917792878322
Position 5114: 0.005760398021105889
Position 12954: 0.005702964373903373
Position 10205: 0.0051800048790192135
Position 3753: 0.004992802465331522
Position 9132: 0.004971991060161698
Position 5889: 0.004914735342137674
Position 7618: 0.004351631477415462
Position 5159: 0.0038777331257661106
Position 8825: 0.0034014413613930247
Position 13351: 0.0033991654137890386
Position 9185: 0.0033679620507284214
Position 10365: 0.003360711100953123
Position 8845: 0.0032753636961868884
Position 9634: 0.003185908275161646
Position 3044: 0.00305026260321138
Position 9509: 0.0029581724090205048
Position 8842: 0.0029321769246381736
Position 362: 0.0026770589800540574
Position 4184: 0.0023519428646762187
Position 1863: 0.002229924961874626
Position 5274: 0.0021353266414160274
Position 12192: 0.0020159707276747704
Position 1159: 0.001983102050115289
Position 12318: 0.0018950275550150887
Position 6925: 0.0018256719856897595
Position 7939: 0.0018187331279563691
Position 11926: 0.0018033992352714191
Position 7110: 0.0017535970367290204
Position 1306: 0.0016695557781659473
Position 12974: 0.0016135322789448507
Position 5358: 0.0015231775580179321
Position 7885: 0.001419086239666033
Position 3451: 0.0013157740192338173
Position 1681: 0.0012341547278724929
Position 3285: 0.0011270776719930306
Position 8120: 0.0009956617992644878
Position 10874: 0.0009806338061180092
Position 5547: 0.000899109837548997
Position 3608: 0.0008923829658109776
Position 10966: 0.0008836603461741608
Position 7863: 0.0008610807333666987
Position 8234: 0.0008417833628988243
Position 4013: 0.0008234589558202779
Position 5444: 0.000805622040829124
Position 1735: 0.0007806936275199997
Position 2540: 0.0007193562249305584
Position 3422: 0.0007029000289324839
Position 3948: 0.0006990676873700813
Position 10515: 0.0006680249731029351
Position 4771: 0.0006672251417194991
Position 3725: 0.0006636320182072531
Position 3051: 0.0006582604180262723
Position 7736: 0.0006500369336586717
Position 9605: 0.0006495634992266982
Position 462: 0.0006349422372231186
Position 4704: 0.0006317348208608306
Position 4296: 0.0006246573677552897
Position 3989: 0.0006137877347455165
Position 5987: 0.0005947704793943068
Position 7655: 0.0005909924587342309
Position 4998: 0.0005894341667521275
Position 5961: 0.0005650022231029448
Position 2350: 0.0005348938067758636
Position 2454: 0.0005343084061492649
Position 7141: 0.00048330797936303196
Position 5908: 0.0004818016212654596
Position 3022: 0.0004610290293847721
Position 3106: 0.00044709224619782987
Position 6455: 0.0004161021626706142
Position 3239: 0.00040426989702721706
Position 5937: 0.00038753518059818067
Position 4482: 0.00038019235088509556
Position 1661: 0.0003697898612958636
Position 3272: 0.0003651618320171632
Position 1463: 0.0003636705693327436
Position 1804: 0.0003428028993037169
Position 1720: 0.00032667230732420766
Position 9316: 0.00031968365808197197
Position 2718: 0.0002785054546700805
Position 8189: 0.0002772146603683864
Position 8202: 0.00027650517208810545
Position 727: 0.00027624126996761883
Position 4730: 0.00026866313516140213
Position 8258: 0.0002618862855652821
Position 3499: 0.0002540780346941941
Position 8606: 0.0002533461066546713
Position 8866: 0.0002526896710014629
Position 186: 0.0002525395023947023
Position 662: 0.00024079570761606812
Position 3255: 0.00024037702297872334
Position 8540: 0.00023641096296262045
Position 1491: 0.0002272921825969395
Position 4279: 0.00022611348704958372
Position 8374: 0.00021212570670469392
Position 169: 0.00021180068730479562
Position 308: 0.0001918870542231811
Position 4429: 0.00018858151325669767
Position 3403: 0.00016218530022980038
Position 2323: 0.0001575660302180058
Position 563: 0.000150611321793127
Position 2676: 0.00014449471349298212
Position 6932: 0.00014385434849410465
Position 7063: 0.00013930478860916683
Position 3242: 0.0001361988514931113
Position 347: 0.00013528191043612778
Position 2576: 0.00012298008175391006
Position 3019: 0.00012179738043486899
Position 3799: 0.0001207065468743136
Position 4642: 0.00011545621675834955
Position 3102: 0.00011408560431793032
Position 3624: 0.0001066270013673917
Position 6755: 0.00010434286648637185
Position 1324: 0.00010073952386929935
Position 6531: 0.00010005351579409863
Position 1802: 9.983363205525056e-05
Position 3874: 9.531901486664027e-05
Position 815: 9.240995474121046e-05
Position 1570: 9.220220470555108e-05
Position 2038: 8.341016344768585e-05
Position 2142: 7.809157408149296e-05
Position 587: 7.737156687775759e-05
Position 2110: 7.522863157560423e-05
Position 4981: 7.505668530514761e-05
Position 3071: 7.486549475612247e-05
Position 4440: 7.26934642587066e-05
Position 3066: 7.158943951249567e-05
Position 5222: 7.109604243135639e-05
Position 4620: 6.922520834199615e-05
Position 2001: 6.562348771836907e-05
Position 1743: 6.467854659091543e-05
Position 1234: 6.0974437635265784e-05
Position 2895: 5.4422869936189764e-05
Position 1959: 5.39159435632079e-05
Position 1065: 5.2675332466349704e-05
Position 2272: 5.176931230700639e-05
Position 2918: 4.774430158518766e-05
Position 4451: 4.543154588766363e-05
Position 2592: 4.067281403216933e-05
Position 502: 3.945552606673727e-05
Position 4461: 3.9011680646328893e-05
Position 4516: 3.900686470310577e-05
Position 621: 3.804199841675061e-05
Position 4033: 3.548484994279641e-05
Position 131: 3.5014585253131704e-05
Position 1264: 3.149435829211259e-05
Position 549: 3.0800056682910254e-05
Position 4062: 3.079446342276553e-05
Position 1921: 2.7423953817437052e-05
Position 831: 2.731165486633388e-05
Position 1556: 2.4338919244299847e-05
Position 2296: 2.3445831704820672e-05
Position 5170: 2.1324913196679673e-05
Position 188: 1.9792523492683565e-05
Position 2727: 1.9222123540086354e-05
Position 602: 1.873881507644043e-05
Position 7714: 1.8423458709341063e-05
Position 2218: 1.7877538610044106e-05
Position 3758: 1.5562520569975457e-05
Position 6433: 1.5181946970531222e-05
Position 214: 1.4977867303316104e-05
Position 6492: 1.3573786766310938e-05
Position 5095: 1.3572217762310857e-05
Position 6354: 1.126025004630136e-05
Position 1005: 1.0967598490551873e-05
Position 371: 1.0960480726927782e-05
Position 6279: 1.073805505635848e-05
Position 3542: 1.0252314640574765e-05
Position 504: 9.034955942477087e-06
Position 1115: 8.768082236382746e-06
Position 294: 8.717546291265555e-06
Position 2320: 8.69958421098447e-06
Position 5363: 8.210483511800624e-06
Position 219: 8.001714047537095e-06
Position 3545: 7.561501107463965e-06
Position 567: 7.345694064916494e-06
Position 682: 6.423176043076824e-06
Position 258: 5.891126238611011e-06
Position 5188: 5.6486302919545615e-06
Position 5130: 4.24350268323499e-06
Position 1624: 3.4280822199617236e-06
Position 2399: 3.422963578049721e-06
Position 158: 3.0511367012840143e-06
Position 145: 1.6316858903254456e-06
Position 3561: 7.810043489424644e-07
Position 2774: 6.285299500575125e-07
Position 3081: 5.695090393773907e-07
Position 1867: 5.025041022986053e-07
Position 3473: 4.7627910660045484e-07
Position 1553: 3.005503922162898e-07
Position 2868: 2.9729757642505997e-07
Position 204: 2.09998552626314e-07
Position 1480: 2.0643019128100298e-07
Position 2257: 1.569450584036086e-07
Position 135: 1.4275262708468554e-07
Position 754: 1.2785934696448422e-07
Position 670: 1.1240395478366131e-07
Position 642: 8.40960320607393e-08
Position 804: 7.15302321917404e-08
Position 740: 7.039572482282021e-08
Position 2791: 6.92886611282805e-08
Position 242: 4.9619682521065375e-08
Position 746: 4.869857474290695e-08
Position 781: 3.193301694841498e-08
Position 1575: 2.8330002501224375e-08
Position 837: 2.188825689088449e-08
Position 863: 1.9208953009790505e-08
Position 1041: 1.7417488359343252e-08
Position 1395: 1.7044347324475977e-08
Position 221: 1.5574745008499883e-08
Position 1027: 1.5073386088866868e-08
Position 237: 1.3414306253058137e-08
Position 1250: 1.1947197600645501e-08
Position 617: 1.191268356212486e-08
Position 1815: 1.1139199781165715e-08
Position 1925: 1.1018272579107253e-08
Position 1095: 1.0797711657145739e-08
Position 775: 8.117389447284439e-09
Position 431: 7.685819672899158e-09
Position 396: 7.1327774170190495e-09
Position 1073: 6.717477592014419e-09
Position 277: 5.7695678979098115e-09
Position 2947: 4.334823106878142e-09
Position 2293: 3.4947168967701426e-09
Position 233: 3.069031673633918e-09
Position 264: 2.64927036630304e-09
Position 1887: 2.512862427332344e-09
Position 262: 2.493163446542232e-09
Position 267: 2.2932140182797277e-09
Position 1902: 1.7286624532857453e-09
Position 121: 5.796105795983258e-10
Position 105: 3.7827889344623955e-10
Position 119: 3.5683489770792503e-10
Position 2276: 7.377787387899923e-11
Position 2425: 7.333994989021771e-11
