Gene = Dcps
Position 443: 0.00101077442385845
Position 3098: 0.0007448612327514632
Position 894: 0.0007323491204363268
Position 1842: 0.0007277917534896564
Position 469: 0.0006803865009602255
Position 218: 0.0005796379600232441
Position 5944: 0.000575823809011985
Position 5237: 0.000542997057746705
Position 1248: 0.000541291861353776
Position 1929: 0.0004969275798851937
Position 3793: 0.0004869024931344926
Position 671: 0.0004830661044977863
Position 3807: 0.00047518138735651663
Position 424: 0.00047082028227705074
Position 5275: 0.00042590913883379405
Position 1827: 0.0004026451219246385
Position 6286: 0.00036733243829295694
Position 3789: 0.0003499886167189133
Position 383: 0.00030016432530251285
Position 356: 0.0002877778246066301
Position 608: 0.00022828429086423812
Position 3102: 0.00021952534123517324
Position 254: 0.00021592266695133727
Position 6863: 0.00020670603957637473
Position 3323: 0.00020405591948117265
Position 596: 0.0002017145678296908
Position 1620: 0.00019457033172792947
Position 3891: 0.00019217811285758603
Position 402: 0.00018005191209607876
Position 6861: 0.00017107674415607716
Position 1159: 0.00015663406475619748
Position 2584: 0.00014653726938019157
Position 6829: 0.00014243719337150311
Position 694: 0.00013490204587747833
Position 341: 0.00012715311995459418
Position 5192: 0.00012003348791361024
Position 183: 0.00010371185227169343
Position 674: 0.00010246702522959891
Position 1789: 8.128589488671333e-05
Position 4083: 8.09309649335642e-05
Position 6814: 8.05594222454755e-05
Position 1712: 7.110397211203541e-05
Position 1919: 7.054820428555251e-05
Position 5670: 6.547913244670166e-05
Position 927: 6.33321590361792e-05
Position 1793: 5.5947086631877316e-05
Position 1280: 4.3211982231403475e-05
Position 3050: 4.251478136220492e-05
Position 2466: 4.1531801791419356e-05
Position 44: 4.1206138970676165e-05
Position 1591: 3.8737876723441064e-05
Position 2861: 3.651607310790166e-05
Position 2693: 3.536854200071854e-05
Position 5313: 3.0130054804537384e-05
Position 727: 2.7581979434862765e-05
Position 5886: 2.2767847830299965e-05
Position 738: 2.276615647010734e-05
Position 6715: 1.4794991162497384e-05
Position 5956: 1.3196862232643498e-05
Position 4923: 3.404156980413845e-06
Position 3: 3.068302843328291e-06
Position 1479: 2.447887202675968e-06
Position 696: 2.0469529712540407e-06
Position 798: 1.8300219112916313e-06
Position 5355: 1.512721039545804e-06
Position 404: 1.048797587153533e-06
Position 378: 9.909027710143385e-07
Position 8: 8.191374192682131e-07
Position 62: 4.795974130914902e-07
Position 339: 2.2948220999703772e-07
Position 333: 2.1192648542123962e-07
Position 1462: 1.7693245693408567e-07
Position 929: 1.2748676459470178e-07
Position 951: 6.265432460098636e-08
Position 4962: 4.656750139904479e-08
Position 441: 3.7499094707480505e-08
Position 5293: 2.916342926826372e-08
Position 5308: 2.8477478695172167e-08
Position 5298: 2.6946730755270344e-08
Position 790: 1.1717805449950916e-08
Position 4888: 9.733368222256605e-09
Position 876: 3.1692389528864076e-09
Position 526: 3.994332005869072e-11
Position 553: 3.854446410415438e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4809: 0.9866430897121111
Position 14195: 0.8184998706885676
Position 1683: 0.45516358065881213
Position 18287: 0.4339362440103711
Position 19362: 0.40818294147015316
Position 21943: 0.23929138050498408
Position 18497: 0.17976900448241095
Position 10137: 0.1349541156115889
Position 6673: 0.09654696409102573
Position 18942: 0.09410721010134855
Position 1723: 0.093447835985222
Position 12721: 0.06385802360146567
Position 18945: 0.06343348198096374
Position 9992: 0.05934240272129917
Position 6787: 0.05674483066729524
Position 9848: 0.05537065030350006
Position 6935: 0.05133706627778167
Position 10006: 0.04908241062982376
Position 13909: 0.0436588188322626
Position 15882: 0.04173248114943258
Position 13791: 0.037080229184554135
Position 6700: 0.03680149509410637
Position 4078: 0.036125258621185936
Position 8092: 0.03254368656830422
Position 8108: 0.026054434118623942
Position 24831: 0.017309515693376337
Position 498: 0.016132668019521037
Position 6975: 0.015049071272168528
Position 11436: 0.014990859418378013
Position 5830: 0.014535795797637755
Position 1726: 0.013581968318164191
Position 6938: 0.012400579532526759
Position 1841: 0.012394295660233198
Position 8029: 0.011999267515230214
Position 1688: 0.011518067889706485
Position 14459: 0.009898135725077643
Position 15001: 0.009573589266207836
Position 12560: 0.009522549056864293
Position 3141: 0.009238325200496998
Position 9862: 0.009200631195079224
Position 14879: 0.008668041251306534
Position 10844: 0.008659213193320994
Position 5992: 0.008398962607153233
Position 15721: 0.00791445158469673
Position 4027: 0.007178112214196432
Position 4082: 0.007132903794675068
Position 14437: 0.006933932160083812
Position 16867: 0.006553908389770753
Position 17341: 0.006168550643951025
Position 7276: 0.005985732221246414
Position 232: 0.005929833594797196
Position 7224: 0.005888107199990724
Position 3792: 0.0055188701012211135
Position 14509: 0.0053691325975557536
Position 6001: 0.005281969142732734
Position 1391: 0.005099854209938058
Position 2556: 0.004913321298544635
Position 3833: 0.004498213773511957
Position 15222: 0.0043760259937377505
Position 13343: 0.004269701103163822
Position 2388: 0.004263766282481063
Position 19653: 0.004187364069884158
Position 1779: 0.004090312839521137
Position 3862: 0.004038729524168569
Position 3664: 0.003887974308569729
Position 10545: 0.0038569800873838244
Position 2353: 0.0035038252264652753
Position 4973: 0.0034629064277775343
Position 4634: 0.0033097369246870728
Position 4127: 0.0033092723072079833
Position 4158: 0.0033082916232104074
Position 3997: 0.0033081243835580442
Position 2559: 0.0031129390725794896
Position 4741: 0.0029478875027545504
Position 14970: 0.002685620181993557
Position 6044: 0.0026849155376946774
Position 3308: 0.0025813946040434705
Position 8052: 0.0024943123702086765
Position 15091: 0.0024509795216490216
Position 4581: 0.002444485966362762
Position 1820: 0.0024331435793206735
Position 12823: 0.002378927432783588
Position 4949: 0.0020979404263234912
Position 4878: 0.001988823821066816
Position 11906: 0.0018581392454316426
Position 10491: 0.0018019888487124012
Position 14655: 0.0017705886465196816
Position 3049: 0.0016007538473113553
Position 3890: 0.0015068712556136593
Position 7204: 0.0014753753768866826
Position 18760: 0.001462531252405993
Position 3820: 0.0013966172807402968
Position 4101: 0.0013924348826607241
Position 10286: 0.0013792125321020693
Position 8118: 0.0013762433112723602
Position 3488: 0.001372876210442178
Position 1529: 0.0013285971281148906
Position 1558: 0.00132773106283931
Position 4250: 0.0012685562215030107
Position 1597: 0.0011228570996334433
Position 9824: 0.000965994808808644
Position 571: 0.0009107569824863638
Position 1879: 0.0008237018244583779
Position 2635: 0.0008227057309680759
Position 15240: 0.0008039191017315122
Position 6751: 0.0007559665643489738
Position 11462: 0.0007183300446567095
Position 5848: 0.0007105434508910184
Position 5394: 0.000685852283247586
Position 3468: 0.000663744811363522
Position 3733: 0.000662333988123579
Position 15402: 0.0006576795396388252
Position 14376: 0.0006496396228644332
Position 2572: 0.0006472598890693656
Position 4161: 0.0006374994063064928
Position 1047: 0.0006026280430228104
Position 9677: 0.0005938257212782835
Position 7126: 0.0005876287803247397
Position 819: 0.0005634049738837022
Position 5081: 0.0005605092136728104
Position 3529: 0.0005124382126484007
Position 15058: 0.0005109310469083563
Position 1783: 0.00047531450546952074
Position 6308: 0.00047138106737110494
Position 290: 0.00046754781581035857
Position 2914: 0.0004285156676268622
Position 1765: 0.000418006208464929
Position 540: 0.0004119354510430749
Position 4759: 0.00040373103441913047
Position 5123: 0.00040005964035568745
Position 7513: 0.00035455238642347634
Position 6133: 0.00033773602438468366
Position 1555: 0.0003313830584666078
Position 3697: 0.0003305201758068601
Position 1218: 0.000327840402486848
Position 1271: 0.00032005959825270186
Position 1291: 0.0002959492034981044
Position 3204: 0.0002926833967044862
Position 1770: 0.0002724924225136713
Position 6258: 0.00027231761806877265
Position 4030: 0.00023304841359602526
Position 6164: 0.0002311811682441626
Position 2682: 0.0002308989600676174
Position 5192: 0.0002216792936919838
Position 1735: 0.00020817746696442398
Position 1505: 0.0002070935489004543
Position 6544: 0.00019010085650286368
Position 3631: 0.0001894702311716782
Position 6704: 0.000178616238699222
Position 3522: 0.0001681806644540306
Position 5236: 0.00016723918693308643
Position 7713: 0.00016395551656220268
Position 3999: 0.00015990907962235183
Position 5720: 0.00015295063198184091
Position 1827: 0.00015219108084934068
Position 6587: 0.00015088527171904068
Position 2461: 0.00014602204809738788
Position 830: 0.00013461091664352138
Position 165: 0.0001291783713115725
Position 6485: 0.00012678800097545457
Position 160: 0.0001149409214031365
Position 143: 0.000113520593799428
Position 1697: 0.00010646003519781318
Position 12698: 0.00010508740895335782
Position 1849: 0.00010472304807638981
Position 167: 9.806830057679468e-05
Position 8291: 9.621098389423261e-05
Position 6185: 9.599829477914903e-05
Position 134: 9.052317273898276e-05
Position 2293: 8.50660053657128e-05
Position 141: 8.290568567071215e-05
Position 7340: 8.21181338564819e-05
Position 4114: 8.066980237982187e-05
Position 378: 7.51776628646543e-05
Position 5669: 7.202086880072024e-05
Position 1644: 7.139715245599907e-05
Position 150: 6.947638125495408e-05
Position 5640: 6.933565359949939e-05
Position 3848: 6.771131586416298e-05
Position 3869: 6.711042287228652e-05
Position 11659: 6.638543076629714e-05
Position 4638: 6.603521159035152e-05
Position 11499: 6.544465981420697e-05
Position 322: 6.313592655716107e-05
Position 7264: 6.180827114766442e-05
Position 1614: 6.173531327030498e-05
Position 8940: 6.00150133957092e-05
Position 91: 5.8992160525777025e-05
Position 9458: 5.6544187899130824e-05
Position 87: 5.5631863963352706e-05
Position 6073: 5.514371091216747e-05
Position 1436: 5.457243414088804e-05
Position 504: 4.901573498670128e-05
Position 7366: 4.895045305217489e-05
Position 9039: 4.720706162554632e-05
Position 2960: 4.5928266526927954e-05
Position 8333: 4.349183442526636e-05
Position 8869: 4.0374946713862215e-05
Position 173: 3.8903555738535455e-05
Position 8559: 3.8216419364533125e-05
Position 4866: 3.737747756371651e-05
Position 1126: 3.724118543072801e-05
Position 5726: 3.4337385982409934e-05
Position 1186: 3.397164851396899e-05
Position 2303: 3.344024133173008e-05
Position 4748: 3.239786460836121e-05
Position 1515: 3.093209224289718e-05
Position 9605: 2.9327111527016e-05
Position 7291: 2.5451705283991078e-05
Position 722: 2.5441387998182176e-05
Position 1100: 2.4130319448495465e-05
Position 1359: 2.2801357454550396e-05
Position 6363: 2.2691045262565106e-05
Position 6584: 2.2587690957967426e-05
Position 5144: 2.2434804179477193e-05
Position 8985: 2.1711402927226285e-05
Position 5851: 2.169316498083359e-05
Position 665: 2.1484211056483234e-05
Position 5751: 2.104387384029954e-05
Position 827: 2.1024471006197604e-05
Position 6375: 1.6135119373936223e-05
Position 6450: 1.581591834225801e-05
Position 348: 1.5315930012589128e-05
Position 787: 1.2340936264807559e-05
Position 345: 1.1731710534594129e-05
Position 7549: 1.0918444312404602e-05
Position 234: 1.0716776186584014e-05
Position 1223: 9.537648989518098e-06
Position 5438: 8.972547446056824e-06
Position 1252: 8.589020784612957e-06
Position 6981: 8.562479958748762e-06
Position 180: 8.071782977494373e-06
Position 1129: 8.029073500059753e-06
Position 7329: 8.023252653342628e-06
Position 903: 7.511415362033464e-06
Position 177: 7.150317838079156e-06
Position 1507: 6.276560120212244e-06
Position 6558: 5.847108403471206e-06
Position 333: 5.144776098565399e-06
Position 468: 4.9581623275639e-06
Position 868: 4.889641429220308e-06
Position 146: 4.7906808502631015e-06
Position 1157: 4.761828783135849e-06
Position 452: 4.334699284166376e-06
Position 578: 3.960804518470815e-06
Position 427: 3.2616364168034804e-06
Position 105: 3.062958928728598e-06
Position 5086: 2.5414409803382668e-06
Position 6213: 2.4637213701605856e-06
Position 2575: 1.965457470084154e-06
Position 170: 1.7907399140254627e-06
Position 125: 1.7872764796015975e-06
Position 396: 1.731284307917142e-06
Position 119: 1.4194322637913235e-06
Position 121: 1.3622994581014483e-06
Position 712: 1.2435610799950232e-06
Position 2480: 1.1991424600432927e-06
Position 838: 1.179574785031703e-06
Position 250: 1.1108013327611444e-06
Position 3149: 9.872326989092791e-07
Position 876: 9.490273536081745e-07
Position 325: 8.810753296297402e-07
Position 137: 8.772401099797913e-07
Position 2608: 8.611043601771028e-07
Position 2438: 6.511209297137748e-07
Position 5201: 2.852255962850206e-07
Position 1569: 1.8742099554953155e-07
Position 4691: 1.6819474978678365e-07
Position 2584: 1.0886126475095807e-07
Position 1620: 5.5419650586699035e-08
Position 5108: 2.7110899422198157e-08
Position 5073: 2.6180394327830656e-08
Position 5125: 6.993172389779648e-09
Position 849: 2.49789982685365e-09
Position 743: 1.6779704327154598e-10
Position 843: 1.2684802746720879e-10
Position 586: 8.761903665783962e-11
Position 885: 4.24637169154854e-11
