Gene = Amtn
Position 2809: 2.5962515210402068e-05
Position 4360: 2.0603930456139703e-05
Position 4337: 2.0410106866302445e-05
Position 150: 8.407821164572859e-06
Position 158: 5.847441961050174e-06
Position 181: 3.6097961335128988e-06
Position 122: 3.4880503574656885e-06
Position 321: 3.4835136037009444e-06
Position 5736: 3.202777203523621e-06
Position 6275: 2.8166928093350216e-06
Position 240: 2.681268069417935e-06
Position 5721: 2.6742460471293424e-06
Position 5900: 2.0187976995252886e-06
Position 6199: 1.9237021825031524e-06
Position 4428: 1.6291796118603272e-06
Position 602: 1.5426791305863752e-06
Position 4358: 1.4110820948024061e-06
Position 5688: 9.064523866520516e-07
Position 5006: 6.959177545893988e-07
Position 5033: 5.969423520563052e-07
Position 5267: 5.954568349817234e-07
Position 661: 5.907802010510111e-07
Position 568: 5.857801233476065e-07
Position 349: 5.057448533199809e-07
Position 412: 3.886186091276861e-07
Position 221: 3.133099094235485e-07
Position 2132: 2.636625178269186e-07
Position 2082: 1.9980526145620049e-07
Position 1349: 8.776290989958404e-08
Position 484: 7.947765541667104e-08
Position 534: 6.182056644908948e-08
Position 663: 5.2025230724029686e-08
Position 745: 3.6250643135224165e-08
Position 768: 2.6927408102086612e-08
Position 747: 7.360798215638935e-09
Position 1620: 1.589871030117211e-09
Position 771: 1.2327700145406478e-09
Position 171: 8.974138092888743e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4168: 0.9568181836108375
Position 180: 0.708340605380917
Position 1924: 0.5813789469052546
Position 5976: 0.3730272768660197
Position 1862: 0.31001817612460003
Position 5492: 0.28237297902022174
Position 6891: 0.26587586454539175
Position 138: 0.19991329028986182
Position 2746: 0.15195060347174763
Position 9508: 0.1132586064482923
Position 6967: 0.11306745134984483
Position 2860: 0.10581885271815154
Position 3717: 0.10539720948961698
Position 229: 0.047230083986445175
Position 8776: 0.04677583864872613
Position 3379: 0.040067218536436404
Position 8851: 0.03783513517279071
Position 838: 0.03456956606929715
Position 8801: 0.028701240405470497
Position 5568: 0.028473276311334537
Position 362: 0.019974281787457613
Position 1927: 0.019855973780017157
Position 4110: 0.01966373285464347
Position 1334: 0.018739078157412426
Position 1973: 0.01856064811081918
Position 5280: 0.017101974768211417
Position 5466: 0.015246710248385188
Position 6985: 0.014603780339943993
Position 3169: 0.014589329490631277
Position 2730: 0.01433631856115425
Position 8564: 0.014293196526727442
Position 9175: 0.013432954340259854
Position 5364: 0.01339192015928277
Position 1348: 0.011821189708382614
Position 5605: 0.009825093810109539
Position 8647: 0.00941867243511318
Position 1774: 0.009290852446061587
Position 8963: 0.008033460534984306
Position 4861: 0.007081924197405072
Position 8436: 0.0069703993341999745
Position 9751: 0.006477445773147187
Position 1999: 0.006311803826941027
Position 3099: 0.006100421454931465
Position 7423: 0.006063488940627484
Position 5149: 0.006030232090760668
Position 490: 0.005486950165211056
Position 6611: 0.005224523191627359
Position 7697: 0.004992909785376814
Position 5406: 0.004827158274794235
Position 2309: 0.0048190003720745556
Position 8895: 0.004781371351554335
Position 5676: 0.004145846341308876
Position 3207: 0.004085930905734197
Position 8000: 0.003935061699733933
Position 4745: 0.003673827567113171
Position 1930: 0.003596494793466479
Position 4118: 0.003589174863035377
Position 5746: 0.003527897566077587
Position 2763: 0.003429764762341215
Position 392: 0.003392487609207512
Position 2801: 0.003389423472327698
Position 184: 0.003186070700014995
Position 6182: 0.003058922259456017
Position 4944: 0.0029247461872535926
Position 1285: 0.002794000619195149
Position 2782: 0.0026369851364508555
Position 7615: 0.0025117200551741116
Position 9139: 0.0022375253064015888
Position 5386: 0.0018556577629860675
Position 2917: 0.0018251127700075606
Position 6542: 0.0018027158097313352
Position 1132: 0.0016614692999360266
Position 9529: 0.001624974706976133
Position 1092: 0.0015579612186254275
Position 6669: 0.001557920139168708
Position 1750: 0.001549090660253083
Position 854: 0.0014342861087179078
Position 1831: 0.001388328953829554
Position 9090: 0.001385723082904827
Position 6120: 0.001279236828040745
Position 8855: 0.0012131631995410865
Position 7589: 0.0011912372830894242
Position 8285: 0.0011588419744199194
Position 5925: 0.0010331327079450194
Position 306: 0.0010296843516008614
Position 7043: 0.0010069491509055793
Position 1312: 0.0009897253642957473
Position 2566: 0.0009743663392064362
Position 1163: 0.000942794264084024
Position 9676: 0.00085809093102784
Position 6188: 0.0008362595164236536
Position 5721: 0.0008203664938563457
Position 5328: 0.0008013290197167634
Position 1379: 0.0007799284121027013
Position 7241: 0.0007738053392804483
Position 1629: 0.0007139180854317165
Position 1135: 0.0007061331363137038
Position 4100: 0.0006812130921122695
Position 1978: 0.0006723383573845782
Position 6448: 0.0006542942700707204
Position 1790: 0.0006421869606841302
Position 5528: 0.0005767204461096731
Position 4350: 0.0005702258560818943
Position 2374: 0.0005016852496711559
Position 2588: 0.0004983847179232431
Position 4551: 0.0004582286233119844
Position 768: 0.000451520250447125
Position 5548: 0.00043842532816439815
Position 9723: 0.0004341474756172117
Position 332: 0.00042763819302459456
Position 2679: 0.00042755180436921357
Position 4438: 0.00042682885735279133
Position 941: 0.00041957631264118807
Position 4676: 0.0004171869551914558
Position 7278: 0.00040620648600066353
Position 2701: 0.00039290592982272184
Position 1303: 0.00039268495019390774
Position 5337: 0.00036788253190482735
Position 8040: 0.00036755018367727414
Position 495: 0.0003572207823451012
Position 473: 0.00035621152769838656
Position 4624: 0.0003447064612643761
Position 7333: 0.0003369616643959698
Position 7888: 0.0003234078575491528
Position 2431: 0.0003220243771095652
Position 1142: 0.0003149373350681147
Position 1169: 0.0003059231906854773
Position 2882: 0.0003054662414951705
Position 6578: 0.0002769328208925475
Position 1387: 0.0002765799592938306
Position 9764: 0.00027323178906229074
Position 3305: 0.0002689949794693755
Position 5173: 0.0002662167092030722
Position 1949: 0.0002638638629681256
Position 6140: 0.00025972294897119524
Position 8043: 0.0002520274403907837
Position 405: 0.00024069200947204528
Position 6229: 0.0002402125557271724
Position 2200: 0.00023744364985462337
Position 1194: 0.00023692387856481147
Position 919: 0.00022871310828993894
Position 8486: 0.0002253854237599343
Position 5812: 0.0002252503497381937
Position 1233: 0.0002127134015972234
Position 7200: 0.00021069214459833874
Position 5108: 0.00021065793645970576
Position 5612: 0.00020953383060111488
Position 4062: 0.0002029690890088824
Position 5800: 0.00019351294101404057
Position 3779: 0.00019118643381178853
Position 3751: 0.00018873868271269284
Position 3619: 0.00018320132219899567
Position 2817: 0.00018149043136901318
Position 2609: 0.0001810132347634471
Position 5352: 0.00017536540360601723
Position 2656: 0.0001726793721506866
Position 5574: 0.00015512336050115932
Position 1810: 0.000150818418826703
Position 2548: 0.00015066499518454432
Position 6905: 0.00014718637827026865
Position 8158: 0.0001376430975576178
Position 3275: 0.00012723156541622185
Position 3268: 0.00011799140878730941
Position 3055: 0.00010910214625866802
Position 7958: 9.954130714460218e-05
Position 2707: 8.757162559565717e-05
Position 2556: 8.518993770766446e-05
Position 5189: 8.147343719069737e-05
Position 6023: 7.938996233591253e-05
Position 5640: 7.869684903441263e-05
Position 4911: 7.575147524026e-05
Position 6249: 7.065570574315522e-05
Position 1579: 6.867823165717782e-05
Position 1664: 6.754756920389636e-05
Position 859: 6.336355749279017e-05
Position 5318: 6.128467461181711e-05
Position 412: 5.6565692165385254e-05
Position 2703: 4.925524326447158e-05
Position 3450: 4.4953654742940184e-05
Position 2522: 4.398425300473234e-05
Position 4678: 4.37214998235954e-05
Position 885: 4.26547032079358e-05
Position 3417: 4.1518955481447846e-05
Position 5308: 4.124406884845781e-05
Position 2887: 4.002127353078893e-05
Position 2574: 3.726593846040305e-05
Position 974: 3.530009907762223e-05
Position 3310: 3.347950574554862e-05
Position 201: 3.2657356563630756e-05
Position 4134: 3.030810519012564e-05
Position 4892: 2.8137754894773318e-05
Position 156: 2.7098853841815824e-05
Position 789: 2.5597580687250206e-05
Position 4895: 2.3371412182656225e-05
Position 1408: 2.2357335794893786e-05
Position 1391: 2.2230291268672994e-05
Position 4685: 2.0800010298751493e-05
Position 284: 1.93155670826649e-05
Position 1257: 1.839227462853122e-05
Position 1181: 1.7769051679736322e-05
Position 4645: 1.6411183846421894e-05
Position 150: 1.6062028273491265e-05
Position 2442: 1.427974066335283e-05
Position 1110: 1.3242581086430778e-05
Position 1175: 1.3210157084576724e-05
Position 2239: 1.309624619605798e-05
Position 4975: 1.136429259877165e-05
Position 235: 9.981366517370226e-06
Position 4337: 9.93702768912228e-06
Position 519: 9.41695792599133e-06
Position 1197: 8.718059586107504e-06
Position 2158: 8.696250106972884e-06
Position 4442: 6.735644463245582e-06
Position 2472: 5.1295284409099645e-06
Position 1048: 5.043575811960905e-06
Position 1054: 4.62365434636632e-06
Position 1655: 4.535540623706942e-06
Position 948: 4.458234449796113e-06
Position 2340: 4.257698218008862e-06
Position 1649: 4.205994542550328e-06
Position 158: 4.110038092550853e-06
Position 2398: 4.019595971086531e-06
Position 1610: 3.878637930782649e-06
Position 1603: 3.5587619217029094e-06
Position 2324: 3.300867344724693e-06
Position 2282: 3.2743279419508997e-06
Position 4683: 3.1483897532894233e-06
Position 2885: 3.0263169325362296e-06
Position 4754: 3.01834820385316e-06
Position 891: 2.801659250317354e-06
Position 4243: 2.539109032022249e-06
Position 2577: 2.385721042874889e-06
Position 1463: 2.3758480691878837e-06
Position 2346: 1.8267135956160385e-06
Position 1679: 1.3494978863683443e-06
Position 2096: 1.3237277391843617e-06
Position 778: 1.1589970129995556e-06
Position 1640: 1.0924533781463904e-06
Position 1644: 1.0658105429838196e-06
Position 2892: 9.324213478031853e-07
Position 1547: 9.153471544994907e-07
Position 503: 8.545399383588834e-07
Position 2098: 5.92045760107121e-07
Position 5153: 4.537769433390169e-07
Position 1509: 4.4283810341601813e-07
Position 4237: 2.620543407016797e-07
Position 2072: 2.1353386912489243e-07
Position 2113: 2.0832261807501318e-07
Position 1020: 1.3594166043884753e-07
Position 1199: 1.2666039385475468e-07
Position 548: 9.978000180894337e-08
Position 506: 8.610460495295571e-08
Position 1096: 7.73743756311597e-08
Position 4586: 7.635779717977551e-08
Position 1014: 7.016439966194187e-08
Position 254: 6.131809864870732e-08
Position 795: 5.9324311761065336e-08
Position 250: 5.29284934985167e-08
Position 4760: 3.900207709464542e-08
Position 4302: 3.8489374748546754e-08
Position 2603: 2.624289989494805e-08
Position 2011: 1.5586083326961932e-08
Position 521: 1.323680709412854e-08
Position 290: 1.2399034538922476e-08
Position 2115: 1.1629291982684492e-08
Position 2109: 8.277349295425902e-09
Position 2082: 8.215519042253949e-09
Position 513: 6.2128067137859744e-09
Position 737: 6.1626159918585264e-09
Position 590: 5.562462918932038e-09
Position 630: 5.561391197055185e-09
Position 240: 5.255857498634809e-09
Position 797: 2.827396036161103e-09
Position 740: 1.6895182622357543e-09
Position 104: 1.0597563960008863e-09
Position 101: 7.823906754706653e-11
Position 592: 2.988547073852445e-12
