Gene = Glyctk
Position 3090: 0.1895327741284658
Position 1553: 0.1763009538928061
Position 2438: 0.1132556843443254
Position 3867: 0.11319726908713353
Position 1612: 0.10718107171648511
Position 4279: 0.09408271811696696
Position 3289: 0.05459775223656294
Position 1603: 0.05449502807100938
Position 3909: 0.05401196016587486
Position 2030: 0.04871326330995091
Position 5059: 0.042876041833458146
Position 4736: 0.03763302165509618
Position 500: 0.03671432718423952
Position 2894: 0.03606924938248216
Position 3506: 0.03303322032284835
Position 3058: 0.03222588331277831
Position 2737: 0.027508982664200505
Position 2435: 0.02432676874359398
Position 2841: 0.021903215985301087
Position 2180: 0.01870537244246009
Position 5112: 0.017270049833114365
Position 3108: 0.016813082721651867
Position 290: 0.015901862179559943
Position 993: 0.013485952675104738
Position 4515: 0.01324658082585493
Position 1606: 0.013171708151023342
Position 345: 0.012556882636263502
Position 3183: 0.011845579274531868
Position 2994: 0.011168012872758388
Position 555: 0.010924481864495371
Position 3274: 0.010240916904914495
Position 3833: 0.009072107406683447
Position 3105: 0.009038185871203223
Position 4677: 0.009026089330166074
Position 3294: 0.00891890407047293
Position 237: 0.007229957022213799
Position 4639: 0.007010196608877753
Position 1121: 0.006867695210771084
Position 843: 0.0065148504364672555
Position 5117: 0.005859487709995917
Position 786: 0.005628647590745802
Position 5000: 0.004938234492124813
Position 2486: 0.004845608297887748
Position 593: 0.004837424780789835
Position 440: 0.004089721963117788
Position 4573: 0.003582750376739931
Position 4764: 0.0033194158874899258
Position 2379: 0.003081475019281516
Position 469: 0.003068424021292619
Position 378: 0.0028634121449966883
Position 522: 0.002672930574437491
Position 2052: 0.002379122478683378
Position 3338: 0.0023466950475727185
Position 312: 0.001929887171371041
Position 845: 0.0018977238555963
Position 2741: 0.0018535377555352784
Position 3440: 0.0018323713842119183
Position 2432: 0.00167883352101741
Position 3462: 0.0015379588966169186
Position 1220: 0.001528531334225108
Position 536: 0.0014391785629445856
Position 5071: 0.0013221860437712392
Position 875: 0.001314886058716127
Position 4395: 0.0012867434797184253
Position 581: 0.001165537383570429
Position 1878: 0.0011322012099815376
Position 1426: 0.0010988464784390645
Position 2420: 0.0010630116402944756
Position 569: 0.0009799998073310445
Position 1192: 0.000971342087629525
Position 1479: 0.0008441615261285479
Position 138: 0.0007578450093680538
Position 426: 0.0007293110302693046
Position 3341: 0.0006517106973805898
Position 2113: 0.0006412041457220844
Position 1634: 0.0006388549206370744
Position 1309: 0.0006282115313061437
Position 1624: 0.0006239384080994026
Position 2394: 0.0005623095621114348
Position 4177: 0.0005282198733074958
Position 1654: 0.0005092763153790394
Position 383: 0.00039848359448593833
Position 604: 0.0003634954332720637
Position 408: 0.00028487700908269326
Position 422: 0.0002334117477448978
Position 2453: 0.00022880494599401783
Position 566: 0.00022476383607687633
Position 479: 0.00021567050559048793
Position 126: 0.0002094784142603486
Position 1453: 0.0001886589585974014
Position 403: 0.0001791456686031535
Position 865: 0.0001651754373842889
Position 473: 0.00012527926806539302
Position 442: 0.00012125233032742582
Position 1040: 0.00011505911375026673
Position 944: 0.00011475273728048954
Position 1729: 0.0001070143819110984
Position 1778: 0.00010593778141184644
Position 1165: 0.00010432504303690752
Position 1565: 9.771920693946299e-05
Position 614: 8.49013909725449e-05
Position 941: 7.637436965583129e-05
Position 764: 6.509010981482778e-05
Position 361: 5.729693326783875e-05
Position 1753: 4.5894202257632326e-05
Position 266: 3.919124120708878e-05
Position 2086: 3.904420096290879e-05
Position 2196: 3.105113232716278e-05
Position 966: 2.349413421049196e-05
Position 2104: 1.855226207173274e-05
Position 1640: 1.8355666907568357e-05
Position 392: 1.1190580198778105e-05
Position 857: 9.751890804250899e-06
Position 250: 9.594044674397269e-06
Position 624: 7.905778210695058e-06
Position 108: 4.662405258679448e-06
Position 1370: 4.197384351046736e-06
Position 263: 4.088323111111808e-06
Position 1128: 3.6883654181872902e-06
Position 893: 3.4559220530744035e-06
Position 697: 2.838074584914287e-06
Position 1750: 2.251637593577115e-06
Position 884: 1.9425706510266813e-06
Position 1159: 1.3271383448054747e-06
Position 647: 1.108414722351167e-06
Position 261: 1.8668558242814532e-07
Position 171: 1.643548622764091e-07
Position 97: 1.4669374809570595e-07
Position 1005: 1.1295127824296263e-07
Position 1012: 9.634728142395166e-08
Position 155: 8.844176977389472e-08
Position 669: 8.193094538623782e-08
Position 162: 7.344249876501586e-08
Position 1089: 6.86034285025733e-08
Position 1066: 6.793275494687523e-08
Position 80: 2.8351075967699376e-08
Position 147: 2.696585263161108e-08
Position 791: 2.314948595483524e-08
Position 813: 2.3143843924241355e-08
Position 92: 1.9777478185991785e-08
Position 1062: 7.343308340468469e-09
