Gene = Mesd
Position 325: 2.070877198292954e-06
Position 735: 2.0172563319911686e-06
Position 969: 1.7375801576705668e-06
Position 4295: 1.6992338962254352e-06
Position 271: 1.6167800049802357e-06
Position 786: 1.6159130277253067e-06
Position 947: 1.3749441692783649e-06
Position 613: 1.2773463921877516e-06
Position 928: 1.1776059411920885e-06
Position 678: 9.640195493503731e-07
Position 599: 6.096180347175566e-07
Position 680: 5.459168836546223e-07
Position 1148: 4.254676737284692e-07
Position 333: 4.238539719763496e-07
Position 3736: 3.466414331621497e-07
Position 639: 3.453974257927433e-07
Position 627: 3.2086809023388437e-07
Position 349: 2.4764301039791244e-07
Position 568: 9.723640200488945e-08
Position 759: 4.411119310388648e-08
Position 945: 2.0786019476665274e-08
Position 1035: 1.03074721469395e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3529: 0.9165581754764374
Position 5749: 0.630012768804701
Position 7541: 0.4501521841310859
Position 6313: 0.26056223109114196
Position 8643: 0.20271875842914508
Position 242: 0.18296027860729502
Position 6937: 0.1240529537890232
Position 3044: 0.10917084109744546
Position 5708: 0.08595663836266511
Position 8114: 0.08265252274188278
Position 8167: 0.0807058266884938
Position 2423: 0.06954610620545655
Position 303: 0.06286839127783184
Position 765: 0.05053644197607289
Position 8871: 0.048725831991710995
Position 6294: 0.048540769039983236
Position 6421: 0.043457387865864096
Position 5497: 0.0400077124612081
Position 7278: 0.038000197333006684
Position 1622: 0.03709865189124851
Position 394: 0.03329788207241272
Position 6577: 0.030249415924326853
Position 6591: 0.029038195260488474
Position 8629: 0.027942627335337096
Position 2310: 0.02751371753886548
Position 6359: 0.02638688749841109
Position 7563: 0.02414926269933973
Position 3504: 0.023656016451064493
Position 6114: 0.02325918415224858
Position 5966: 0.023168336637476458
Position 1192: 0.022767791145456705
Position 7962: 0.022097527175805654
Position 4143: 0.020845178802071984
Position 621: 0.019463029674891223
Position 8663: 0.016354879321020838
Position 6535: 0.015990119708815115
Position 3057: 0.015509984374238995
Position 2896: 0.015005964473544625
Position 4479: 0.013147168984199773
Position 4580: 0.011866738977485154
Position 418: 0.011479132628808746
Position 4621: 0.011133653353751587
Position 7521: 0.010906029510767912
Position 7010: 0.010329830908258583
Position 6493: 0.010257673450954135
Position 4747: 0.009805350400283715
Position 3533: 0.009697833051555397
Position 1649: 0.009650922247023
Position 1034: 0.009551029048008041
Position 421: 0.009468654411418935
Position 2485: 0.009261909274523122
Position 4794: 0.008989006613359479
Position 7230: 0.008555004666385375
Position 3080: 0.008123480154430018
Position 3900: 0.00798460278577528
Position 5889: 0.007612417460880758
Position 4742: 0.006933801543420808
Position 2518: 0.006921450844397948
Position 2634: 0.00681890510845792
Position 5883: 0.006673483765454383
Position 5534: 0.006666293618424362
Position 6451: 0.00635715514491806
Position 2531: 0.006015555921286218
Position 1120: 0.005789168161364751
Position 1411: 0.00574291344442437
Position 6278: 0.005706525321851225
Position 5592: 0.005342201964722433
Position 8077: 0.005333921606142033
Position 3601: 0.005273468685139655
Position 8768: 0.00466742968474059
Position 7283: 0.004573838261875084
Position 6618: 0.004286677778685107
Position 2761: 0.004108919379042651
Position 3468: 0.0036416515556756475
Position 5830: 0.003464724324340125
Position 267: 0.003424048442320401
Position 4818: 0.002824647884456081
Position 665: 0.002551697020390163
Position 2833: 0.002393671887651312
Position 7033: 0.0023376221307600904
Position 4802: 0.002182571831942245
Position 3832: 0.0021189481986216563
Position 897: 0.00198849889739037
Position 3605: 0.0019872995278323196
Position 3431: 0.0019445661774073703
Position 4828: 0.0019288045886294
Position 3700: 0.0018925967132807238
Position 2445: 0.0018658286942493277
Position 280: 0.001848673860474556
Position 1669: 0.001718716715821153
Position 6151: 0.0016362806824444967
Position 2702: 0.001601313083624123
Position 1260: 0.0015789444449287578
Position 5235: 0.0014965207003265807
Position 4667: 0.0014560623544026994
Position 3281: 0.0013430787240760252
Position 2720: 0.001308645076248979
Position 6184: 0.0012678005227412183
Position 4791: 0.0012485145236005534
Position 6505: 0.0010829776497010045
Position 5555: 0.001047825812541048
Position 5589: 0.0010320153231017364
Position 1158: 0.000979821900209878
Position 5477: 0.0008979431816560235
Position 2921: 0.0008866790323559206
Position 4175: 0.0008860388812645615
Position 6463: 0.0008774026058966142
Position 7260: 0.0008291903267506108
Position 9193: 0.0008124231972123332
Position 7625: 0.0007903657536355712
Position 1248: 0.0007593139048586246
Position 2571: 0.000744245177272582
Position 6180: 0.0007120379345893627
Position 3428: 0.000679432559951561
Position 1003: 0.0006524999346923313
Position 3697: 0.0006341655994699031
Position 4211: 0.0006198652727261393
Position 1236: 0.0006091160303763546
Position 6547: 0.0005952200097552674
Position 4343: 0.0005659752077188173
Position 157: 0.0005097930920227206
Position 4788: 0.0004954445985720116
Position 2765: 0.00040632889467547657
Position 704: 0.00039679741583052437
Position 1128: 0.0003381419297729738
Position 2000: 0.0003350350439870969
Position 1074: 0.0003288112626768449
Position 2085: 0.000323762375160438
Position 1148: 0.00030855480344317413
Position 168: 0.0002917779711658454
Position 2322: 0.000290396462934675
Position 2900: 0.000284715952176196
Position 1667: 0.00024876527705142414
Position 5375: 0.0002452386315775168
Position 206: 0.00023440703946881413
Position 1055: 0.00022346159751967867
Position 1317: 0.00020734466166483993
Position 147: 0.00019424697350474193
Position 1414: 0.00018249288208000658
Position 5318: 0.00017429115847385213
Position 3846: 0.0001569625115117304
Position 4164: 0.00014890728431112154
Position 4455: 0.00012949584236778
Position 2874: 0.00012095004006833956
Position 3914: 0.0001176950219273389
Position 1675: 0.000114403817532534
Position 1218: 0.00010275110709167065
Position 183: 9.591480695960873e-05
Position 1250: 9.386023176173814e-05
Position 4842: 8.78035452118031e-05
Position 1203: 8.708356882645147e-05
Position 1376: 8.650011351112573e-05
Position 735: 8.287797595257541e-05
Position 807: 7.423425908471016e-05
Position 5683: 4.24438447448159e-05
Position 678: 3.533734842531896e-05
Position 597: 2.929080400202621e-05
Position 1072: 1.623540101170104e-05
Position 469: 1.4624419384547387e-05
Position 1968: 8.569068560386256e-06
Position 6200: 8.168641278361505e-06
Position 1131: 6.969303018280258e-06
Position 3377: 6.870805648389367e-06
Position 5020: 6.4566652255780025e-06
Position 1458: 5.856994901185559e-06
Position 2013: 5.753617789263227e-06
Position 5121: 5.597070172190791e-06
Position 2190: 4.574422915992843e-06
Position 924: 4.330377184027175e-06
Position 2103: 4.2495719629035865e-06
Position 1706: 4.06944920183421e-06
Position 797: 3.90734717978802e-06
Position 1709: 3.233130287724295e-06
Position 1569: 2.914552658029961e-06
Position 1771: 2.780265308617655e-06
Position 713: 2.5001816951958196e-06
Position 1685: 2.4826211447957724e-06
Position 515: 2.4020072267525225e-06
Position 1544: 2.1728520000814646e-06
Position 1511: 2.0072765961745456e-06
Position 1012: 1.5862367892672341e-06
Position 2333: 1.1785667277641336e-06
Position 740: 1.1429875073134325e-06
Position 2789: 6.278053513471805e-07
Position 858: 4.1747278967085655e-07
Position 3333: 2.1901425778567476e-07
Position 466: 1.0516680549610492e-07
Position 717: 9.267961197587612e-08
Position 135: 6.168761992687775e-08
Position 874: 4.745662671261004e-08
Position 815: 1.7091511640761136e-08
Position 906: 1.3049264646575615e-08
Position 811: 1.0517150810894884e-08
Position 1692: 8.929843616951236e-09
Position 475: 2.0325675323801995e-09
Position 95: 1.9533940485443504e-09
Position 110: 8.688228623832461e-10
Position 501: 3.379096960131679e-10
Position 118: 1.7611531172557372e-11
Position 89: 1.2050361641505687e-11
