Gene = Zfp511
Position 624: 0.006411287511168128
Position 3285: 0.006319449902830082
Position 2227: 0.005483672031679261
Position 1669: 0.004459819772859434
Position 3597: 0.0038441454585832788
Position 2024: 0.0037260772616249395
Position 3553: 0.0036519202724641948
Position 1109: 0.0033335678809557298
Position 2871: 0.002834511801383289
Position 2412: 0.0026149871230248443
Position 306: 0.002384167303252731
Position 3617: 0.002042525055779471
Position 3632: 0.0018609240743135897
Position 2832: 0.0017468089274927667
Position 1632: 0.001726806778756771
Position 3118: 0.001539636662324338
Position 4134: 0.0015073208010190475
Position 3419: 0.0014494732944928064
Position 579: 0.0012261992788762885
Position 3767: 0.0012181344185840611
Position 2088: 0.0010706476522015702
Position 4070: 0.0010345688370892306
Position 1603: 0.0009452264350082815
Position 3015: 0.0009410845947445739
Position 1131: 0.0009173463206898059
Position 3865: 0.0008672263749195921
Position 2571: 0.0008579249410994393
Position 1299: 0.0008053872273521919
Position 3333: 0.0007908889597528611
Position 1702: 0.0007841120669177968
Position 711: 0.0006582261022805863
Position 2269: 0.0006199826691287725
Position 3787: 0.0005810064871426709
Position 3526: 0.0005486243493277365
Position 758: 0.0005432446223978741
Position 2927: 0.0005320693134827351
Position 2769: 0.0005306168776650063
Position 787: 0.0005295146858184206
Position 1472: 0.0005186703185371159
Position 1688: 0.0005064246609813051
Position 3339: 0.0004997232721789389
Position 1142: 0.0003827583328127859
Position 2791: 0.0003817780503345243
Position 3664: 0.0003390043971579282
Position 3639: 0.00033379441281290067
Position 2879: 0.00031920228652630505
Position 2860: 0.0003151303800499779
Position 352: 0.0003145714186000249
Position 1136: 0.0002875485925139305
Position 4077: 0.0002507499893743233
Position 2933: 0.0002444197801665225
Position 3324: 0.00022253277622681934
Position 2794: 0.00021516886084964985
Position 874: 0.00021319858561453647
Position 2936: 0.00018327258712439362
Position 789: 0.0001761077249413952
Position 3621: 0.0001740271283065535
Position 1750: 0.0001700079831204722
Position 1387: 0.0001630983538119028
Position 4061: 0.00015060464837660177
Position 3072: 0.0001312063902262192
Position 3563: 0.0001305531971221241
Position 346: 0.00011986022648360453
Position 1384: 0.00011959674562155479
Position 3725: 0.00011932202160404759
Position 4046: 0.00011283286985982982
Position 520: 0.00011039287578503024
Position 2960: 0.00010583765578324449
Position 422: 0.00010347397313049679
Position 3098: 0.00010268386942793669
Position 319: 0.00010123997749324803
Position 3923: 9.840733650437763e-05
Position 1327: 9.216023906894697e-05
Position 2542: 8.832937570995702e-05
Position 3530: 8.730933314580364e-05
Position 594: 8.016219680833571e-05
Position 668: 7.642991980628628e-05
Position 3569: 7.26939063050395e-05
Position 4053: 7.243496236167932e-05
Position 605: 7.20317724318628e-05
Position 373: 6.844697594588825e-05
Position 1775: 6.410944024140649e-05
Position 501: 6.400508987734088e-05
Position 1541: 5.710479089822296e-05
Position 664: 5.6525688187257016e-05
Position 3416: 5.425613222308135e-05
Position 627: 5.148129836723847e-05
Position 2313: 4.7985964723642865e-05
Position 1314: 4.240380036856026e-05
Position 2885: 4.016066424590046e-05
Position 1565: 3.771844193235774e-05
Position 817: 3.6195938265266075e-05
Position 688: 2.56820370018135e-05
Position 2949: 2.5309805266722435e-05
Position 3102: 2.348068000969225e-05
Position 1133: 2.279758891442926e-05
Position 113: 1.8880855006064354e-05
Position 1873: 8.773438064559032e-06
Position 1261: 7.504119650699623e-06
Position 2052: 7.389046242165277e-06
Position 2942: 6.523474941951319e-06
Position 685: 6.076666695848052e-06
Position 456: 4.838123501935103e-06
Position 1082: 4.350039849215249e-06
Position 1303: 4.322454470330195e-06
Position 997: 4.182021757358936e-06
Position 2967: 3.985544359576553e-06
Position 1319: 3.85890459420819e-06
Position 2005: 3.6037520063086142e-06
Position 2708: 3.5324208458874648e-06
Position 730: 3.3494141200320755e-06
Position 727: 3.2250455297422214e-06
Position 1552: 2.884221668340685e-06
Position 1576: 2.842865542086734e-06
Position 115: 2.5345980967968083e-06
Position 83: 1.910463811256035e-06
Position 1041: 1.8371962296702145e-06
Position 1160: 1.7127289845859749e-06
Position 1147: 1.7049920005790374e-06
Position 591: 1.6009460302824496e-06
Position 2746: 1.4116241163179865e-06
Position 235: 1.327398456696687e-06
Position 486: 9.76577700320511e-07
Position 1064: 9.478993588824097e-07
Position 1004: 9.082043219902043e-07
Position 1211: 8.264311079123528e-07
Position 1334: 6.984940955805898e-07
Position 464: 4.261120246923183e-07
Position 3256: 3.972183929703833e-07
Position 2661: 2.160130135615079e-07
Position 134: 2.1355487413625904e-07
Position 2363: 1.6666481453870602e-07
Position 1321: 1.1458828101729536e-07
Position 2136: 1.0334494219171556e-07
Position 2374: 8.365721286379365e-08
Position 93: 5.965483844128242e-08
Position 2316: 4.00540657460236e-08
Position 1057: 3.582827204785018e-08
Position 247: 2.9219498424114537e-08
Position 1710: 2.5071162400145e-08
Position 3266: 2.421298046657476e-08
Position 3177: 2.289889460530151e-08
Position 1811: 1.5604047829144313e-08
Position 1268: 9.360603931023041e-09
Position 217: 8.740075786859435e-09
Position 239: 4.248487102396445e-09
Position 1217: 3.638479474258958e-09
Position 194: 2.297664834959723e-09
Position 254: 1.7778351636121653e-09
Position 250: 1.4909476977347737e-09
Position 1316: 1.1418820862306277e-09
Position 227: 5.5631781375201216e-11
Position 1338: 5.2015715713116736e-11
