Gene = Atp5j2
Position 289: 7.489984987106153e-07
Position 628: 7.382381273896229e-07
Position 6817: 7.245865204317495e-07
Position 683: 5.237066854551796e-07
Position 1077: 3.820932979390903e-07
Position 717: 3.711826494784891e-07
Position 875: 3.6570651928288373e-07
Position 311: 2.2511835531661513e-07
Position 990: 1.9652947121981337e-07
Position 695: 1.7821815057434758e-07
Position 1085: 1.1353086308318472e-07
Position 1177: 9.154714234133683e-08
Position 2539: 7.15790911496603e-08
Position 184: 7.00351091685601e-08
Position 546: 6.647512064425096e-08
Position 613: 5.941631009067065e-08
Position 99: 5.8382255233943345e-08
Position 1064: 5.559621709676001e-08
Position 1529: 4.910838260169822e-08
Position 1504: 3.526785057393069e-08
Position 1180: 3.4694353601202224e-08
Position 167: 2.7484991808629762e-08
Position 374: 2.7209446882693606e-08
Position 1417: 2.3364112091147918e-08
Position 356: 2.309549876350541e-08
Position 1514: 2.278897068991236e-08
Position 5463: 1.6183427665806464e-08
Position 189: 1.4807971589919488e-08
Position 1776: 1.0667758060025207e-08
Position 206: 1.0160820213723719e-08
Position 4667: 9.16791738331194e-09
Position 792: 5.79778501541261e-09
Position 620: 5.722065843871409e-09
Position 96: 3.5189729849224872e-09
Position 80: 3.4716849466640018e-09
Position 359: 2.902556092420937e-09
Position 186: 2.779059201345389e-09
Position 640: 2.350690363457235e-09
Position 1143: 2.1702292501598366e-09
Position 353: 1.8482383643235047e-09
Position 597: 1.3583026819374558e-09
Position 147: 1.228033207090887e-09
Position 169: 1.060280405986668e-09
Position 196: 4.6339419814343947e-10
Position 367: 3.482821766139494e-10
Position 217: 3.182741740475854e-10
Position 200: 2.081773650274817e-10
Position 106: 2.0708611791880574e-10
Position 74: 1.9841150161997176e-10
Position 114: 7.702890774289374e-11
Position 637: 5.5251209572267184e-11
Position 798: 4.331415428404017e-11
Position 564: 2.707065079094369e-11
Position 156: 8.512198641558493e-12
