Gene = Ino80d
Position 51489: 0.0002589226322945139
Position 39838: 0.00024534498151523485
Position 39823: 0.00023334855560314455
Position 39758: 0.00023202739231312482
Position 866: 0.00020921458206587433
Position 40038: 0.00020700636423041363
Position 923: 0.00020555975193355206
Position 885: 0.00018538099462921595
Position 48630: 0.00017992643633008568
Position 1780: 0.00017402822896864996
Position 58700: 0.00016443346188343896
Position 38222: 0.00016337713227556068
Position 57939: 0.00016032957080683882
Position 708: 0.00015523841571981367
Position 58254: 0.0001545954169582612
Position 855: 0.00015268932664740424
Position 9258: 0.00014932799024513322
Position 9222: 0.00013641292741699716
Position 46075: 0.00013356888419246385
Position 50050: 0.00012364704824824817
Position 52471: 0.00010086337721520796
Position 48999: 9.999446215350377e-05
Position 53557: 9.689924435372345e-05
Position 1772: 9.451929477308033e-05
Position 53481: 9.228941443926983e-05
Position 1413: 8.948312088180172e-05
Position 53453: 8.733488985853574e-05
Position 53498: 7.730295308938825e-05
Position 54173: 7.393003272872668e-05
Position 460: 6.740375942437409e-05
Position 56471: 5.5474801800769704e-05
Position 835: 4.653453564487353e-05
Position 907: 4.119388217493288e-05
Position 53451: 3.931861430030569e-05
Position 933: 3.896121492870019e-05
Position 415: 3.701678187546353e-05
Position 1143: 3.0051086537027182e-05
Position 1117: 2.7340091571784127e-05
Position 1746: 2.6149835664193205e-05
Position 889: 2.0895033540480735e-05
Position 49005: 2.0542269892132105e-05
Position 634: 2.0502083500901663e-05
Position 136: 2.0450470694845787e-05
Position 1405: 1.940739623477641e-05
Position 61: 1.8755838256692615e-05
Position 78: 1.836305291894896e-05
Position 2205: 1.7861689136427496e-05
Position 1083: 1.608976246311004e-05
Position 1377: 1.3930798504333683e-05
Position 1782: 1.3070084937770359e-05
Position 1770: 1.1921509554033514e-05
Position 2030: 1.1861734269594114e-05
Position 37747: 1.0934292976971064e-05
Position 1453: 1.0880998610845112e-05
Position 37428: 1.0554735751904234e-05
Position 195: 1.043522898442227e-05
Position 35574: 1.024218956953318e-05
Position 584: 1.015520833360263e-05
Position 3572: 8.61462362200215e-06
Position 37333: 8.132019421945959e-06
Position 2260: 7.66583448707312e-06
Position 1023: 7.598456951093236e-06
Position 2199: 7.264152445719266e-06
Position 41569: 6.555692971960529e-06
Position 282: 6.2002200406780535e-06
Position 391: 5.872389191089348e-06
Position 1961: 5.425466528656142e-06
Position 1223: 5.292966335612214e-06
Position 46317: 4.884459806296103e-06
Position 1856: 4.534205366011029e-06
Position 56531: 3.8080652261021804e-06
Position 1506: 3.7593846901489843e-06
Position 4273: 3.439424045464556e-06
Position 46897: 2.8456338896394234e-06
Position 2981: 2.4666459296545844e-06
Position 53267: 2.2995682651655136e-06
Position 53239: 1.908961567568286e-06
Position 1639: 1.778427805973927e-06
Position 1219: 1.6704866409763166e-06
Position 469: 1.649996797708926e-06
Position 46610: 1.6326194983170542e-06
Position 1076: 1.2756047415063657e-06
Position 126: 9.591508541702023e-07
Position 53237: 3.326169929897371e-07
Position 2148: 3.323544616619649e-07
Position 53923: 3.092123402688448e-07
Position 53914: 1.8327307211159934e-07
Position 559: 3.74832302585766e-08
Position 41287: 3.6090161947009784e-08
Position 41304: 3.26651914894461e-08
Position 712: 3.07404899482494e-08
Position 541: 2.456109009824148e-08
Position 1858: 2.1484624723992812e-08
Position 536: 8.110382681995865e-09
Position 702: 1.501067063489722e-10
Position 53444: 2.661812189426378e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 20826: 0.9999999999999957
Position 35205: 0.9999833333915805
Position 8507: 0.9966262609634691
Position 45973: 0.9823553165127152
Position 53069: 0.9734119756197586
Position 55121: 0.841451830065281
Position 28444: 0.8399072472206833
Position 39720: 0.8256619021732888
Position 27868: 0.7703974944067359
Position 3440: 0.6504356432503043
Position 17530: 0.6434267172212021
Position 56366: 0.6113664949947925
Position 20536: 0.5949957399643939
Position 48455: 0.5693895934559158
Position 22131: 0.5182970520262888
Position 52686: 0.44175240694393075
Position 40300: 0.4291701440238636
Position 16881: 0.4116481532921609
Position 1920: 0.3919935091046767
Position 11812: 0.35879296575135644
Position 17591: 0.3565732827787933
Position 44894: 0.349567436709877
Position 22155: 0.3415036581266953
Position 52013: 0.3316832932594382
Position 53830: 0.30439422971939634
Position 28869: 0.28920683550548604
Position 15916: 0.26969159375026414
Position 61189: 0.2577456761479536
Position 23829: 0.24609680261317068
Position 48452: 0.2409517860696033
Position 4599: 0.22782456386987562
Position 56589: 0.2068739431754359
Position 52075: 0.20152219083916276
Position 47967: 0.20030244229376837
Position 65297: 0.19112980724345593
Position 10205: 0.1861373043063111
Position 52167: 0.17324034915147177
Position 14737: 0.1596955591103536
Position 10458: 0.15798672424921617
Position 59133: 0.15680778450304855
Position 24643: 0.13211828283205015
Position 48429: 0.10893067038748537
Position 1239: 0.10431978549809515
Position 6138: 0.09636334161986472
Position 53361: 0.08168321777843114
Position 4973: 0.07264408076387059
Position 22202: 0.06435392301881594
Position 40957: 0.0625619937614894
Position 48466: 0.06171822570179903
Position 54027: 0.060706008611507774
Position 39784: 0.0567072311498218
Position 52807: 0.056147574003827735
Position 30334: 0.05481019072926275
Position 4248: 0.0533178232385986
Position 31724: 0.05304601645687583
Position 4542: 0.050856868877983255
Position 38032: 0.049496607910820466
Position 53860: 0.04785922746381091
Position 11195: 0.047544512367160584
Position 3455: 0.04680790909639082
Position 5560: 0.046735795894767694
Position 1202: 0.046229180251950726
Position 40263: 0.04579924652213825
Position 52052: 0.04495125074090386
Position 32231: 0.04480521180195859
Position 30683: 0.0435933291766453
Position 45791: 0.043168631339079784
Position 6004: 0.04264319543147282
Position 39787: 0.0425956954382386
Position 44751: 0.041302655943323836
Position 14962: 0.03346834670577301
Position 57822: 0.03336063765011564
Position 10398: 0.032487103101308756
Position 54078: 0.02912747345941488
Position 595: 0.029116112717088024
Position 56645: 0.028530579524750018
Position 335: 0.028298722672515236
Position 13689: 0.028056447362990858
Position 28754: 0.024456642046289608
Position 3405: 0.02409263394118052
Position 37205: 0.024000571108229642
Position 53072: 0.023852790406824496
Position 63421: 0.023199520751148447
Position 57627: 0.023097142310686592
Position 58403: 0.022343329298347356
Position 45234: 0.021929863810932766
Position 45051: 0.021768779235340294
Position 3488: 0.021599362873158872
Position 1219: 0.02157722130215137
Position 6778: 0.021073343628738243
Position 54888: 0.020529795076221713
Position 56110: 0.019924050867612557
Position 48815: 0.019538445156077493
Position 55151: 0.019017065462356424
Position 52752: 0.01890343108704764
Position 9062: 0.018606970061781282
Position 30103: 0.018373911725911147
Position 54478: 0.018204000394811466
Position 25405: 0.01726995134928419
Position 28812: 0.017163007878699968
Position 51914: 0.016590772176686433
Position 5477: 0.01636592583554779
Position 26298: 0.016356768248026492
Position 16083: 0.015839905547625606
Position 23862: 0.015457866353383063
Position 52148: 0.015449967240097241
Position 55722: 0.014787107432996723
Position 5309: 0.01465199816250022
Position 53886: 0.014630809116644803
Position 10403: 0.01416152236181141
Position 23745: 0.013765150735840066
Position 51714: 0.013703849190030072
Position 56369: 0.013702596463279712
Position 30725: 0.013623031488656014
Position 27890: 0.01302871671323327
Position 5579: 0.012950532987065543
Position 11675: 0.012826858683399289
Position 48040: 0.012826243898111859
Position 46205: 0.012305509781030495
Position 28798: 0.012274158484212793
Position 25371: 0.012235747486124916
Position 52610: 0.01175385764734592
Position 9006: 0.011074453072108132
Position 51883: 0.010775011548847642
Position 3658: 0.010651313066721565
Position 29160: 0.010428395190419404
Position 999: 0.010328603600192887
Position 26389: 0.010170606960846387
Position 7958: 0.010095250498387165
Position 4720: 0.009958386713457492
Position 718: 0.00995276459564336
Position 62002: 0.009928129017546203
Position 26674: 0.009783141509776778
Position 48376: 0.009694256015266701
Position 58334: 0.009439049703297156
Position 39072: 0.009233180825445173
Position 57158: 0.00908848162622664
Position 32318: 0.009005671967551717
Position 53865: 0.009003260038513882
Position 25345: 0.008935241643361756
Position 52550: 0.00893473382669338
Position 22315: 0.008865154323505752
Position 22102: 0.008492678372183583
Position 37944: 0.008445541691096554
Position 263: 0.008044821128006602
Position 10481: 0.007731365466939828
Position 52865: 0.007603100455089444
Position 26523: 0.007510450111930343
Position 11567: 0.007504491169559289
Position 53715: 0.007421211567635225
Position 38938: 0.006741403784415004
Position 46179: 0.006739621438716573
Position 5510: 0.006679096209180625
Position 46209: 0.006369619453940841
Position 353: 0.006354066792505577
Position 14925: 0.0062693616488913514
Position 10428: 0.006220051033392137
Position 54203: 0.0061270441419450355
Position 4276: 0.00607215973904032
Position 13954: 0.006071811854814931
Position 52812: 0.005998235651811378
Position 52578: 0.0059977134216400475
Position 6736: 0.0059819027363565945
Position 39679: 0.005928081411499457
Position 34598: 0.0058833899057546615
Position 54344: 0.005863333949868814
Position 48017: 0.005613216355794462
Position 44914: 0.005597745129794242
Position 11508: 0.005331001801910174
Position 1100: 0.0052901286572781155
Position 28785: 0.0052421086256101285
Position 39855: 0.005181212907928673
Position 48354: 0.005119521828041239
Position 60232: 0.005116953940399208
Position 11529: 0.005065982315455766
Position 54004: 0.004985495175802445
Position 52843: 0.0049713692109265555
Position 4751: 0.004948102372445744
Position 4140: 0.004810715314314943
Position 22393: 0.004791057752091599
Position 16817: 0.004779647744530547
Position 40280: 0.004649786225414519
Position 59370: 0.004454472124368383
Position 9414: 0.004395242239682432
Position 10802: 0.004357854266693177
Position 52729: 0.004349901947145029
Position 38593: 0.004322528048749698
Position 51770: 0.0041552005841306175
Position 53308: 0.004118011660146176
Position 1893: 0.004062126161299088
Position 26275: 0.003908568040309618
Position 36406: 0.003846557823214405
Position 56925: 0.00380564287105068
Position 2034: 0.003776420911606623
Position 45280: 0.0037603574102087495
Position 54041: 0.003706137672659301
Position 22791: 0.0036640012041668
Position 35512: 0.0036267850692759634
Position 24615: 0.003612202215054008
Position 39694: 0.003598241299562839
Position 48897: 0.0035245897321417373
Position 43640: 0.003401384504025733
Position 2488: 0.003348886732066119
Position 22787: 0.0033205983329710744
Position 50729: 0.0032978535910153446
Position 53312: 0.003203982864654542
Position 9290: 0.00304039875400352
Position 3627: 0.002985537962552241
Position 52626: 0.002939768452817147
Position 56107: 0.0029105244368182424
Position 9041: 0.0029062375469610484
Position 11319: 0.0028232058490908745
Position 40230: 0.0028045659859394817
Position 56673: 0.0027778588359774364
Position 45150: 0.002736838478617391
Position 702: 0.0026999431488890094
Position 39725: 0.0025546511323313627
Position 47108: 0.0025185305319356177
Position 1083: 0.0024987896073262305
Position 4610: 0.0024142135814850646
Position 14768: 0.0023463491294225354
Position 11138: 0.002274892823781813
Position 61608: 0.002222388528868074
Position 24002: 0.0021948282813879
Position 11513: 0.002193804177962202
Position 433: 0.0021283058892626033
Position 38802: 0.0021210081379097125
Position 22030: 0.002119395375879272
Position 24826: 0.002103578857848459
Position 52736: 0.0020741887843067396
Position 51710: 0.002051879786262084
Position 58114: 0.002051432254483008
Position 40972: 0.002006827690584781
Position 52470: 0.001983798941778827
Position 46183: 0.0019768229710080106
Position 41122: 0.001962523852235065
Position 40244: 0.0019574621334389167
Position 4673: 0.001956295940915745
Position 1989: 0.0018988590983017276
Position 50682: 0.0018922075463610117
Position 57930: 0.0018550542970210797
Position 35543: 0.00179220484098385
Position 60055: 0.0017779842862682103
Position 54418: 0.0017332082381663362
Position 55911: 0.0017223960534751216
Position 55825: 0.0016769517000083355
Position 3357: 0.0016676924953997617
Position 23675: 0.0016594368964339013
Position 38555: 0.0016522090538158415
Position 36427: 0.0016456535215745498
Position 50774: 0.0016274557021197175
Position 29038: 0.001596183241939201
Position 40234: 0.00158976402323739
Position 10896: 0.001522505042047091
Position 48771: 0.001517038436318509
Position 47700: 0.0015112256166867812
Position 57694: 0.0015004545967571292
Position 57187: 0.0014998380781233742
Position 48883: 0.0014873056002467618
Position 57905: 0.0014696498360911056
Position 22291: 0.0014570451768717815
Position 37904: 0.0014254959622706943
Position 28302: 0.0014043099586213631
Position 40953: 0.001392951762028007
Position 41679: 0.001374939162572974
Position 37854: 0.0013683295718732982
Position 55431: 0.0013678274351193957
Position 55126: 0.0013332904859555401
Position 24576: 0.0013092090306440051
Position 29896: 0.001299418978307636
Position 41228: 0.0012779747450752201
Position 40212: 0.0012668736160388963
Position 46299: 0.0012425188545370038
Position 53088: 0.0012117825772804617
Position 2100: 0.0011969182803534103
Position 25434: 0.0011624162314857647
Position 53048: 0.0011614487799204876
Position 53904: 0.0011448617437023367
Position 22342: 0.0011200446581551102
Position 60025: 0.0011197858583854715
Position 2312: 0.0011128948253936114
Position 56968: 0.0011109250726950167
Position 30138: 0.0010897834313118788
Position 56465: 0.0010488210522116136
Position 47394: 0.001037767548033408
Position 54507: 0.001033697236335693
Position 46424: 0.0010302788367046287
Position 124: 0.0009367310485017156
Position 51449: 0.0009331467284980732
Position 37135: 0.0009244923511754645
Position 38828: 0.0009033839278614619
Position 50713: 0.000896590766153441
Position 7260: 0.0008900770952333784
Position 28599: 0.0008765168896002764
Position 13814: 0.0008431812281729527
Position 7398: 0.000833404355544191
Position 3675: 0.0008210706124611953
Position 4757: 0.0008169805323307357
Position 36787: 0.000812309803622502
Position 2455: 0.000808943883430315
Position 3076: 0.0007881482799738151
Position 41650: 0.0007783773274087751
Position 4425: 0.0007539765496168004
Position 956: 0.000738777631753519
Position 2432: 0.0007195228318923056
Position 53620: 0.0007188977403784814
Position 50020: 0.0007175216887178983
Position 28892: 0.0007123896428265523
Position 52212: 0.0006965003657817708
Position 51414: 0.0006594508934812863
Position 36805: 0.0006529499447389812
Position 1680: 0.0006506403372482624
Position 58832: 0.0006465280215380144
Position 54440: 0.0006420401077602832
Position 58795: 0.0006235992645305718
Position 29095: 0.0006163050448891583
Position 56807: 0.0006145239730686557
Position 37746: 0.0006125196113805193
Position 9008: 0.0006090701380611974
Position 10870: 0.0006089674668370682
Position 58456: 0.0005656291786381126
Position 50466: 0.000554993830263923
Position 54809: 0.0005504939350335123
Position 9506: 0.0005490387396830316
Position 38954: 0.0005241897050610073
Position 58355: 0.0004920956277384731
Position 24022: 0.0004898357432276155
Position 48176: 0.00048733744826588265
Position 36343: 0.0004866999610972892
Position 36471: 0.00047466832499186765
Position 53778: 0.0004445101981011315
Position 5340: 0.00043011265835941556
Position 5172: 0.0004214166752244934
Position 3342: 0.0004047610687541516
Position 54048: 0.0003880941037418082
Position 50522: 0.0003798690071768518
Position 1109: 0.00036476075761269496
Position 628: 0.00035531587103404197
Position 1601: 0.0003421885227643274
Position 53407: 0.00033779701029261835
Position 55645: 0.00032083080754759447
Position 48231: 0.00031055857551802566
Position 952: 0.0002927582158799356
Position 1927: 0.00028894147456396253
Position 9445: 0.00028378982837801376
Position 23418: 0.0002565719964758719
Position 50741: 0.000253407886566911
Position 55442: 0.0002518460331419946
Position 4293: 0.0002500878305528513
Position 23377: 0.0002479308118639647
Position 55588: 0.00024550960341138735
Position 55312: 0.00024073685298184227
Position 40266: 0.00022843452896056807
Position 1997: 0.00022211478099573267
Position 192: 0.00021538273419701164
Position 53093: 0.00020211821569547563
Position 41196: 0.00019907375871165928
Position 37238: 0.00019642836022894578
Position 640: 0.00019071095089241683
Position 38442: 0.0001850306735212123
Position 2271: 0.00017816355125661724
Position 584: 0.00017524843359887173
Position 1284: 0.00017330014909391157
Position 9194: 0.00017205516611727155
Position 3362: 0.00017052185081905264
Position 55515: 0.00015384454383265245
Position 1250: 0.0001491312681990895
Position 8966: 0.0001485908902439911
Position 8836: 0.0001477941803895595
Position 22370: 0.0001470598567767067
Position 2115: 0.00014139007201521912
Position 1764: 0.0001406529132516515
Position 11230: 0.0001353994267115877
Position 1288: 0.00013264315749482103
Position 10970: 0.00012799930385426738
Position 53679: 0.00012547400351522109
Position 8795: 0.00012362830670915718
Position 55077: 0.00012162912481095709
Position 11199: 0.00011987492448331144
Position 1011: 0.00011558804476148814
Position 56677: 0.00011199276391570853
Position 53127: 0.0001093414090916483
Position 4771: 0.00010683126129504721
Position 657: 0.00010616746671900882
Position 2418: 0.00010571216209488727
Position 10925: 0.00010391216910354698
Position 52315: 0.0001008633772152078
Position 41001: 9.855549057174762e-05
Position 1310: 9.260975466975352e-05
Position 1685: 9.244022254755898e-05
Position 39619: 7.985096765074216e-05
Position 2502: 7.65082738288979e-05
Position 1473: 7.587075926864121e-05
Position 3634: 7.564353087675985e-05
Position 408: 7.369351311171119e-05
Position 39472: 6.890573942036624e-05
Position 56430: 6.589490838502279e-05
Position 9491: 6.403846973750288e-05
Position 1259: 6.264937946658314e-05
Position 4253: 6.096139530017559e-05
Position 546: 6.093689949974037e-05
Position 53573: 5.9841334664275464e-05
Position 4311: 5.705111456212077e-05
Position 53387: 5.56909357168903e-05
Position 4492: 5.56140935817571e-05
Position 53332: 5.542713321843061e-05
Position 1182: 5.4797430580700724e-05
Position 3702: 5.1300074968793014e-05
Position 9420: 5.0987765106698915e-05
Position 9345: 4.8931704847018435e-05
Position 2059: 4.764772245269736e-05
Position 797: 4.248505199480816e-05
Position 556: 4.036656244228724e-05
Position 51484: 3.392461801876033e-05
Position 4193: 3.009507398361997e-05
Position 3194: 3.003165536778277e-05
Position 52896: 2.6767821962996412e-05
Position 154: 2.376141629623669e-05
Position 608: 2.2734673591884987e-05
Position 1842: 2.1909757794272553e-05
Position 391: 2.1422263305231716e-05
Position 5630: 1.9464513976700463e-05
Position 53630: 1.7718901284799782e-05
Position 9320: 1.5495030048724014e-05
Position 53529: 1.5291115947970653e-05
Position 4470: 1.3577749325209252e-05
Position 37493: 1.0934292976971077e-05
Position 563: 9.979927869458976e-06
Position 1014: 9.799193486938501e-06
Position 1290: 9.723300122653534e-06
Position 3604: 9.311330363674687e-06
Position 1399: 8.910678991122585e-06
Position 9216: 7.739413095688309e-06
Position 35415: 7.451089939857282e-06
Position 48626: 6.956180661704079e-06
Position 9078: 6.877881180814618e-06
Position 41388: 6.555692971960521e-06
Position 8908: 6.205688056044414e-06
Position 5366: 5.994466475040172e-06
Position 53682: 5.245062563056894e-06
Position 810: 5.14859337131867e-06
Position 1159: 4.930298257683097e-06
Position 1639: 4.851348878884716e-06
Position 53751: 4.778743775130553e-06
Position 53873: 4.772372770859009e-06
Position 569: 4.355146666052642e-06
Position 932: 3.7359903229277714e-06
Position 1521: 3.368739569350955e-06
Position 53935: 3.3116201135818263e-06
Position 1113: 3.167186978456357e-06
Position 220: 2.8455398789012305e-06
Position 2787: 2.4429462414139444e-06
Position 163: 2.3447842415311137e-06
Position 55154: 2.330835762868228e-06
Position 1354: 2.2247170432919233e-06
Position 46529: 1.6326194983170549e-06
Position 46733: 1.429060315232008e-06
Position 46843: 1.416573574407417e-06
Position 36196: 1.3127554791008026e-06
Position 48833: 1.2135960735431922e-06
Position 36507: 9.583724048937314e-07
Position 48741: 9.283156929168249e-07
Position 3028: 9.255715114866513e-07
Position 50518: 8.599373128884588e-07
Position 4921: 8.11850628085808e-07
Position 673: 7.987495562425269e-07
Position 876: 7.964356023110604e-07
Position 52983: 6.900254886930561e-07
Position 3221: 5.576559276404027e-07
Position 922: 4.7558198313493226e-07
Position 818: 4.121331749296655e-07
Position 885: 3.450706135151371e-07
Position 559: 2.7417884970202937e-07
Position 1956: 2.654528474054159e-07
Position 915: 2.4108998979032643e-07
Position 35593: 2.3656400949877888e-07
Position 855: 2.131117214002353e-07
Position 1938: 1.4666726752726945e-07
Position 52941: 1.4247725647509582e-07
Position 1770: 1.1378213263619947e-07
Position 50049: 1.0846691632777878e-07
Position 919: 1.0835345613600454e-07
Position 52911: 1.0219770920934904e-07
Position 926: 9.336596956913361e-08
Position 889: 8.770633312323035e-08
Position 195: 8.467638345632882e-08
Position 51819: 5.28414390394432e-08
Position 37143: 5.074553782201174e-08
Position 1811: 5.0632654883823006e-08
Position 1940: 4.8291619696769376e-08
Position 2828: 2.3699688240640194e-08
Position 812: 1.2511689514395694e-08
Position 2163: 8.257638890470607e-09
Position 1306: 4.055345054612353e-09
Position 832: 2.307874724616298e-09
Position 1949: 1.8529031826863412e-09
