Gene = Rsrc1
Position 1372: 0.0013514434755402026
Position 16768: 0.0013478516769070085
Position 3514: 0.001330261235658714
Position 3697: 0.0011770998779944957
Position 17484: 0.001150272528484923
Position 187: 0.0010267380406874403
Position 2588: 0.0009265653601327334
Position 1523: 0.0007468081518111284
Position 2894: 0.0007432817093229238
Position 6279: 0.0006207778551349036
Position 13569: 0.0005899256089535652
Position 6666: 0.0004912587567592193
Position 6435: 0.0004656864668839391
Position 2243: 0.0004560767222641548
Position 2267: 0.00044617322810903563
Position 15174: 0.00037298543467614045
Position 5202: 0.00033774365947321746
Position 613: 0.00026171035718977983
Position 2652: 0.0002247056064308363
Position 2569: 0.00021569888570043856
Position 1378: 0.00017588116558208688
Position 4393: 0.00017056607172969606
Position 1558: 0.00016418612016159484
Position 3910: 0.00015467516578407547
Position 15495: 0.00012556760907979838
Position 2720: 9.882667669668391e-05
Position 96: 9.50582680385701e-05
Position 1744: 6.483678419803904e-05
Position 15520: 6.12307091931277e-05
Position 1071: 5.56177772806943e-05
Position 2474: 2.9398275842114347e-05
Position 17606: 2.8485104656630658e-05
Position 17950: 2.7866429087315525e-05
Position 1172: 2.4686086014345895e-05
Position 1119: 2.310687490355595e-05
Position 15243: 2.234275589740134e-05
Position 15981: 1.978412275768006e-05
Position 1075: 1.6881366985770653e-05
Position 17549: 1.3579020116802033e-05
Position 16070: 1.0428149967305004e-05
Position 656: 9.693624607947915e-06
Position 18111: 7.87250179987487e-06
Position 1189: 7.829642601608443e-06
Position 1266: 7.464863941839784e-06
Position 1079: 6.957452780254571e-06
Position 128: 3.6556873724167177e-06
Position 873: 3.438000293650947e-06
Position 23: 2.5893428447920346e-06
Position 1737: 2.2683947255021148e-06
Position 570: 2.150341617915802e-06
Position 1160: 2.1359995506425925e-06
Position 157: 1.9238972901737396e-06
Position 353: 1.511578848288052e-06
Position 1811: 1.1194698530225023e-06
Position 1712: 1.0635187619286819e-06
Position 16195: 8.131938008757667e-07
Position 1092: 7.673339730906743e-07
Position 539: 6.974089011332315e-07
Position 1055: 6.084428411939629e-07
Position 680: 5.71053968525721e-07
Position 15677: 5.412756564158682e-07
Position 15508: 4.952662647798413e-07
Position 16047: 4.4883525863265843e-07
Position 15180: 3.4751278691792755e-07
Position 2294: 3.3975938414610806e-07
Position 20: 3.1873848942216263e-07
Position 16716: 2.274957512909171e-07
Position 2252: 2.1668764749797364e-07
Position 15730: 2.1010221366238256e-07
Position 16097: 2.0528105727311243e-07
Position 16457: 3.883808425934553e-08
Position 16480: 3.78918184155345e-08
Position 16015: 3.562892296161686e-08
Position 16119: 3.5461888480660024e-08
Position 1452: 2.299271406960667e-09
Position 1566: 1.3727364344973098e-09
Position 492: 3.560376406456149e-11
Position 507: 1.9257186060325087e-11
Position 500: 9.89970867119758e-12
Position 498: 9.14111252573913e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13126: 0.9828251767128171
Position 15074: 0.8925382860971216
Position 7301: 0.6068353498385369
Position 7643: 0.5799484750307093
Position 35652: 0.5457260772895407
Position 26359: 0.45341766326187427
Position 26077: 0.3873926735331494
Position 27138: 0.3482747987537518
Position 35275: 0.3480252082740096
Position 26148: 0.2782246862506486
Position 2804: 0.2550415028776188
Position 6175: 0.17639229885178195
Position 258: 0.13449791949449746
Position 2545: 0.12295472294670598
Position 26636: 0.11478415686751653
Position 15048: 0.09651592811066927
Position 14193: 0.09130520829704784
Position 311: 0.07812386110924889
Position 2738: 0.06641688783426035
Position 26553: 0.06526127233853643
Position 10044: 0.058877745519340934
Position 314: 0.04890720661396668
Position 11215: 0.04864758155967369
Position 14161: 0.03493100975567539
Position 324: 0.030657083640348835
Position 8333: 0.03034761450273064
Position 317: 0.025423207273651494
Position 7840: 0.02394659601389711
Position 8602: 0.02002857005352537
Position 13978: 0.0190945459324361
Position 2412: 0.018223616911744067
Position 1340: 0.017333779919152262
Position 8451: 0.016530660284274086
Position 1246: 0.016412953680518604
Position 2087: 0.015082530087420498
Position 321: 0.014331332951394386
Position 289: 0.01432614006105762
Position 16647: 0.013376330067254078
Position 2686: 0.013027002722461996
Position 21505: 0.012557766988755778
Position 10024: 0.011509902520617912
Position 2689: 0.011281896001068312
Position 17286: 0.009573671730278111
Position 4593: 0.00875743523354425
Position 2506: 0.008054168115533255
Position 13147: 0.007966395332595194
Position 2388: 0.00601397603455097
Position 2643: 0.005881703874809864
Position 15116: 0.005444801388890307
Position 15080: 0.00527856665563575
Position 22444: 0.004691716727219955
Position 8429: 0.00459648369676454
Position 5229: 0.0045495592659677755
Position 4798: 0.004454899334624897
Position 338: 0.004287156380225154
Position 21558: 0.00413241407045021
Position 30632: 0.004013425029242302
Position 2150: 0.0037925538994692727
Position 1477: 0.0037781339261840703
Position 15939: 0.0035896633318708393
Position 9975: 0.0035742790400550193
Position 18013: 0.00350055183524129
Position 7679: 0.003452691068971131
Position 1196: 0.003298076175463113
Position 2748: 0.0028334550217706264
Position 22368: 0.002738796125928138
Position 6112: 0.0026625744470119665
Position 24424: 0.0025522596754002534
Position 5378: 0.002484337357864571
Position 1255: 0.0022624845091622978
Position 27325: 0.0020482075597207925
Position 2842: 0.0020195228485627237
Position 22239: 0.001938242590542733
Position 1312: 0.0019380259166172774
Position 21434: 0.0019227652777761195
Position 22176: 0.0017914621325795302
Position 3452: 0.001770480919314167
Position 2060: 0.0016310228989825652
Position 4272: 0.001591314352714221
Position 4247: 0.001559563318300726
Position 5754: 0.0015016457859846955
Position 4250: 0.0014467958286733115
Position 2462: 0.00135660697167593
Position 17876: 0.0012719506208451214
Position 20144: 0.0012194322278307876
Position 29767: 0.00112781764399372
Position 307: 0.0010135445724435048
Position 21951: 0.0009766369965993687
Position 345: 0.0009044498775380892
Position 22625: 0.0008881424688552437
Position 24349: 0.000885546856044938
Position 15289: 0.0008839959663059588
Position 2652: 0.0008753662152813496
Position 4773: 0.0008700399674851212
Position 17372: 0.0008095895974757709
Position 330: 0.0007375128964054908
Position 19512: 0.0006819443602511289
Position 305: 0.000624570409027115
Position 17907: 0.0006198266855791664
Position 18953: 0.0006188895848485387
Position 22392: 0.0006154125280392092
Position 18223: 0.0006069875329132188
Position 5055: 0.0006054700546913118
Position 13484: 0.000589925608953576
Position 15588: 0.0005416203860185429
Position 2751: 0.0005054435469683034
Position 6496: 0.0004912587567592285
Position 13889: 0.00047388413842984516
Position 22562: 0.0004678000477029703
Position 20942: 0.0004512182604026857
Position 16767: 0.00043577384864048024
Position 1214: 0.00042969336702294603
Position 22784: 0.00042274221052462685
Position 2022: 0.00040790747215807967
Position 25723: 0.00040579160221185896
Position 20408: 0.0003860729351752483
Position 342: 0.0003748102192023938
Position 1358: 0.00033742223691907657
Position 3671: 0.0003260524221136602
Position 21990: 0.00029610366677533366
Position 3308: 0.0002887542374054967
Position 22124: 0.000270707644402981
Position 19635: 0.0002616467332262606
Position 22686: 0.00024278820796468675
Position 1906: 0.00023629667327408087
Position 2182: 0.00023439137768330003
Position 17468: 0.0002223171150415872
Position 1107: 0.00022023539291332004
Position 1491: 0.00020522469446180596
Position 4014: 0.00019901759064840715
Position 18068: 0.00019621985644025267
Position 5758: 0.00019614768214906172
Position 1172: 0.00019338702556187786
Position 15836: 0.00018183659702032283
Position 23632: 0.00018032207832672825
Position 15369: 0.00017995209061478392
Position 15668: 0.0001797607019197123
Position 4966: 0.00016212063829557246
Position 22326: 0.0001576330565286301
Position 3774: 0.00015451011695845874
Position 512: 0.00014641848625393576
Position 15900: 0.00014384036543318982
Position 16469: 0.00013037388324449285
Position 20442: 0.0001290779289324339
Position 21663: 0.00012754184417935327
Position 204: 0.0001228695458172189
Position 492: 0.00012261182583954755
Position 3339: 0.00012201960726548623
Position 19544: 0.00012200343161203385
Position 15997: 0.00011566909117563926
Position 2322: 0.00010978160298777657
Position 16040: 0.00010964945880009547
Position 1362: 0.00010552189319297993
Position 19056: 9.863201509666814e-05
Position 16255: 9.279659463375814e-05
Position 21173: 9.219692432380865e-05
Position 17432: 8.75407482413171e-05
Position 20722: 8.120104850040233e-05
Position 23862: 7.925922550964386e-05
Position 16704: 7.773361846377926e-05
Position 157: 7.250106278592017e-05
Position 17196: 7.08802968975802e-05
Position 18291: 7.074579830784821e-05
Position 18482: 6.912792688360224e-05
Position 18157: 6.715716546962802e-05
Position 302: 6.524085227495958e-05
Position 933: 6.315612192566487e-05
Position 2610: 6.1999613625264e-05
Position 18896: 6.12058540832647e-05
Position 16512: 5.8823976508364434e-05
Position 15305: 5.41823713795496e-05
Position 1637: 5.279617805168998e-05
Position 1428: 4.935988826274061e-05
Position 17585: 4.932708504819187e-05
Position 1474: 4.4798103416460807e-05
Position 16336: 4.1667236900438786e-05
Position 17878: 4.094432302016536e-05
Position 17018: 3.965262141648652e-05
Position 17402: 3.761367149097184e-05
Position 1407: 3.7205674868279926e-05
Position 16919: 3.699917859471201e-05
Position 20061: 3.697992484400647e-05
Position 17660: 3.686631225361201e-05
Position 332: 3.625306402613711e-05
Position 18256: 3.592818990527333e-05
Position 17542: 3.215731426438873e-05
Position 1881: 3.095740818474905e-05
Position 1088: 3.008826161536422e-05
Position 16052: 2.9690639773157522e-05
Position 18139: 2.7816723486129847e-05
Position 15593: 2.6810720007874112e-05
Position 19348: 2.4445965571458872e-05
Position 1997: 2.4438442672651562e-05
Position 1442: 2.35575551009249e-05
Position 1518: 2.339243600579155e-05
Position 21035: 2.2503565706676708e-05
Position 1413: 2.2108583002899936e-05
Position 966: 2.2005638037129224e-05
Position 335: 2.180005486489174e-05
Position 16478: 2.1576444514360994e-05
Position 18990: 1.9366289177355717e-05
Position 356: 1.934615776971531e-05
Position 359: 1.865477259311417e-05
Position 1263: 1.8039488210089243e-05
Position 20368: 1.6779521366480275e-05
Position 16887: 1.6153869591888385e-05
Position 18366: 1.5529313738295028e-05
Position 16819: 1.3636026088404362e-05
Position 2115: 1.3157373221186262e-05
Position 16100: 1.2401754163052197e-05
Position 17303: 1.22010655882526e-05
Position 1617: 1.1777470031424233e-05
Position 17061: 1.0692285484039202e-05
Position 19211: 1.011533084178851e-05
Position 899: 9.819440161292967e-06
Position 15390: 9.598312640953357e-06
Position 15673: 9.508610849411693e-06
Position 15494: 9.349125188822641e-06
Position 16375: 7.243881814979342e-06
Position 1069: 6.3356346606319085e-06
Position 996: 5.72998979921382e-06
Position 15739: 5.594430895468033e-06
Position 4070: 5.501115238356254e-06
Position 15559: 5.196374512757537e-06
Position 17673: 5.15859569869824e-06
Position 15344: 4.895918275675011e-06
Position 17508: 4.712416703094394e-06
Position 15242: 4.476097847295818e-06
Position 1666: 4.344079340560598e-06
Position 218: 4.306762036727054e-06
Position 4565: 3.945084469571115e-06
Position 2669: 3.152114320108466e-06
Position 15884: 2.523188137471482e-06
Position 2442: 2.171209789597978e-06
Position 594: 2.1020454343703074e-06
Position 353: 1.95903358078835e-06
Position 1019: 1.6901608685740322e-06
Position 640: 1.5750044853768975e-06
Position 14890: 9.105493886447221e-07
Position 350: 4.6743778694374465e-07
Position 404: 4.423298978557836e-07
Position 15946: 3.654115877767532e-07
Position 401: 3.0891502084470327e-07
Position 1075: 2.606971007276456e-07
Position 386: 2.488984299206733e-07
Position 1041: 2.4477399296294826e-07
Position 362: 1.9514374596542898e-07
Position 347: 1.7238321292743908e-07
Position 544: 1.6863355049699071e-07
Position 1323: 1.53496947012124e-07
Position 1445: 1.4943827282472032e-07
Position 3797: 1.3970663227389034e-07
Position 1030: 1.3485799212086242e-07
Position 392: 7.854934790768663e-08
Position 398: 7.55804165776728e-08
Position 1071: 6.742697041561648e-08
Position 662: 6.550643257013724e-08
Position 3234: 5.3927554386521074e-08
Position 383: 5.3153369229740655e-08
Position 377: 4.445971211334164e-08
Position 537: 4.175715808279254e-08
Position 459: 3.25368913246291e-08
Position 659: 2.903418495111051e-08
Position 3819: 2.5342193344341582e-08
Position 375: 1.7170923463512126e-08
Position 1092: 1.634719396807869e-08
Position 408: 1.3924871881572715e-08
Position 1043: 1.1963490923901971e-08
Position 539: 9.685886649313463e-09
Position 371: 6.8405525270198236e-09
Position 14766: 5.912875661673801e-09
Position 791: 4.8624781264808425e-09
Position 135: 4.368856190528618e-09
Position 368: 4.0717609293965885e-09
Position 15880: 3.1443359415883762e-09
Position 1202: 9.055047320106906e-10
Position 665: 7.540061480323654e-10
Position 798: 7.138367046973922e-10
Position 380: 6.925450934104701e-10
Position 570: 6.281265140869921e-10
Position 395: 5.947222334816006e-10
Position 461: 5.818586517543908e-10
Position 880: 5.894200773204123e-11
Position 872: 5.838916917646395e-11
Position 435: 2.957497125048215e-11
Position 411: 7.436968360649385e-12
Position 143: 1.0383673912155552e-12
Position 82: 7.574076827606117e-13
Position 443: 4.813864565875701e-16
Position 438: 2.963719258301438e-16
Position 420: 7.098014182666819e-17
Position 426: 1.4636609201944775e-17
