Gene = Ambn
Position 1753: 7.203912383708866e-05
Position 719: 6.681418587515583e-05
Position 1523: 6.223462750659375e-05
Position 337: 6.200707931731123e-05
Position 3232: 5.8337232116933395e-05
Position 404: 5.788221336410822e-05
Position 591: 5.630725679234421e-05
Position 1314: 5.431038839877385e-05
Position 7618: 5.217256507164961e-05
Position 3839: 4.7587586386548934e-05
Position 9346: 4.231043284804279e-05
Position 670: 4.095304330561744e-05
Position 722: 3.824832641508274e-05
Position 332: 3.581821988455448e-05
Position 542: 3.496581852922698e-05
Position 226: 3.298905187596239e-05
Position 423: 2.968845144792583e-05
Position 1379: 2.7717737521777437e-05
Position 7717: 2.6373759077077067e-05
Position 7954: 2.5647117487811428e-05
Position 2133: 2.54792776704771e-05
Position 9525: 2.510495626796561e-05
Position 1415: 2.412642391183399e-05
Position 1085: 2.3635544217429432e-05
Position 531: 2.3132975694999507e-05
Position 1071: 2.2890506192080635e-05
Position 380: 2.045797362774997e-05
Position 443: 2.0409233352143686e-05
Position 586: 1.8681177307601347e-05
Position 339: 1.541804041482772e-05
Position 9600: 1.263445591759446e-05
Position 9229: 9.815589937427796e-06
Position 618: 9.11738771010373e-06
Position 209: 8.661593890170109e-06
Position 316: 7.929362376186693e-06
Position 9312: 7.018689812132517e-06
Position 345: 6.018174695170812e-06
Position 663: 5.278829211672411e-06
Position 378: 5.263376137211307e-06
Position 470: 4.314124036704044e-06
Position 1730: 3.7878622610206697e-06
Position 2719: 3.270544539636538e-06
Position 1235: 2.9621787860018975e-06
Position 236: 2.9237873595928115e-06
Position 7570: 2.4831698888957494e-06
Position 8770: 2.456017533547794e-06
Position 2499: 2.2020317255968766e-06
Position 1336: 2.0760231718364793e-06
Position 678: 2.0033745412371405e-06
Position 604: 1.377633840738128e-06
Position 9728: 1.3340295540435721e-06
Position 440: 1.1861878407828737e-06
Position 260: 9.772291162513072e-07
Position 7660: 5.417093813589932e-07
Position 1000: 4.3636510880618544e-07
Position 1478: 3.603330760544429e-07
Position 1100: 2.566571329700002e-07
Position 1054: 2.5308491040656735e-07
Position 596: 1.6580731724511104e-07
Position 1193: 7.590200244884789e-08
Position 2220: 5.9130307062997344e-08
Position 2223: 3.762352821904638e-08
Position 476: 3.49232370251879e-08
Position 1770: 2.3610689285843155e-08
Position 1288: 1.895057138581006e-08
Position 1196: 1.70719240815885e-08
Position 1585: 1.004793672479518e-08
Position 1546: 2.599591410807947e-12
Position 1058: 1.14273420832577e-12
Position 77: 6.109109213494585e-14
Position 95: 2.4609837086654597e-14
Position 87: 2.412403133267156e-14
Position 72: 1.520944731221e-15
