Gene = Csf1
Position 18386: 0.006130420457974847
Position 6450: 0.00605731712792296
Position 10034: 0.005942787479151231
Position 188: 0.005847863661388538
Position 1773: 0.0054232388340365355
Position 16107: 0.005370939743269613
Position 4543: 0.005258844748980843
Position 13920: 0.005193813940624244
Position 4769: 0.005068929661065455
Position 337: 0.004832689326406736
Position 7085: 0.004336389021208369
Position 10382: 0.0042902244633681785
Position 605: 0.004124236295482365
Position 4351: 0.0041204574938922935
Position 3545: 0.003943449545006075
Position 17896: 0.003925160283688655
Position 2972: 0.003921990550724039
Position 18355: 0.00375598417819889
Position 18909: 0.003601808012034492
Position 4389: 0.0035200347248551377
Position 13814: 0.0034426351298114757
Position 3349: 0.003386036178421732
Position 16078: 0.00330156990329661
Position 13697: 0.0032284755193570493
Position 14236: 0.003061385858806642
Position 5107: 0.0027890655614828653
Position 2534: 0.0027145829875693493
Position 3773: 0.0026982202509224992
Position 15779: 0.0026866561252734335
Position 2945: 0.002636536333655078
Position 15454: 0.0025515910183929293
Position 10058: 0.002544028111170387
Position 9382: 0.0025092041178665712
Position 16139: 0.0024196702858079993
Position 4437: 0.0023226925738372003
Position 17267: 0.0023027057076922966
Position 4940: 0.002220534171837767
Position 12414: 0.0022161860515829686
Position 8368: 0.0021749994310888464
Position 14134: 0.002057232186083268
Position 17835: 0.0020041387682593597
Position 7983: 0.0019852895343350154
Position 4324: 0.001970905433817045
Position 6680: 0.0019504950741843397
Position 10085: 0.0019460136739438347
Position 2352: 0.001912727860479675
Position 4296: 0.0018658016187410803
Position 2707: 0.0018419990833735873
Position 6510: 0.0018332381805618448
Position 6703: 0.0018164052786389699
Position 19368: 0.0018026952368693236
Position 4119: 0.001736196946177063
Position 653: 0.0017357280230752847
Position 9379: 0.0017270355623578407
Position 14890: 0.0016286964422495718
Position 4747: 0.0016205641945088143
Position 15750: 0.0014286753325833718
Position 564: 0.0014198435299932653
Position 6883: 0.0014008639519459529
Position 1567: 0.00139681158072401
Position 13465: 0.0013906676160065855
Position 4726: 0.0013117942539764235
Position 8209: 0.0012937083947381005
Position 6300: 0.001263326701679812
Position 9305: 0.0011965523694863224
Position 14784: 0.001186767677490617
Position 7020: 0.001178082466558894
Position 9110: 0.0011740055299529048
Position 13428: 0.001030193562003402
Position 17084: 0.0010145730660603943
Position 14583: 0.0009783287016834213
Position 16872: 0.00096364782726667
Position 9885: 0.000919490995535012
Position 7485: 0.0009173272419791666
Position 11809: 0.0008800000595454717
Position 15549: 0.0008527131226948154
Position 4803: 0.0008509936064673084
Position 16823: 0.000824362819428568
Position 14860: 0.0008090495958524342
Position 542: 0.0008058393855244301
Position 6353: 0.0007953164944212669
Position 6537: 0.0007487202358184697
Position 16466: 0.0007474154882305246
Position 2334: 0.0007466767187760278
Position 1245: 0.0007304264803302643
Position 7201: 0.0006965187261533988
Position 2307: 0.000671759962448773
Position 2724: 0.0006647162922543679
Position 13927: 0.0006506962623345767
Position 397: 0.0006473825531854306
Position 4166: 0.0005848284324579556
Position 14688: 0.0005804891649150023
Position 4234: 0.0005714667880957541
Position 2432: 0.0005645377645810006
Position 7859: 0.0005588446359897022
Position 535: 0.0005414640568245542
Position 6330: 0.000530236305590784
Position 14470: 0.0005242288746510195
Position 13901: 0.0005138017658344587
Position 2603: 0.0004884209808265612
Position 15849: 0.00047633039075868454
Position 1807: 0.0004709098501265486
Position 14161: 0.0004706506212647856
Position 14090: 0.0004591360888044687
Position 6429: 0.00044713968412756107
Position 12268: 0.00043514740553881356
Position 13795: 0.000428061673244425
Position 15482: 0.0003773097621283614
Position 14060: 0.0003357256768248989
Position 14700: 0.0003276107025902428
Position 4393: 0.0003058350046123669
Position 1644: 0.0003043247191897349
Position 10933: 0.00027429518098537597
Position 4699: 0.00027248085319412296
Position 14108: 0.00027235396104704416
Position 14887: 0.0002697674852938175
Position 11074: 0.0002673413212620076
Position 14048: 0.00026031160992541534
Position 14021: 0.00023551441091539235
Position 449: 0.00022181799154409327
Position 344: 0.00021720829917800261
Position 13876: 0.00021320589343311032
Position 775: 0.00020730231135078286
Position 225: 0.00020296944748201442
Position 2046: 0.00020252006724876063
Position 1605: 0.0001950976572217093
Position 215: 0.00018113278504636987
Position 1046: 0.00017590057552155114
Position 10484: 0.00017439362840283124
Position 239: 0.0001736755747220673
Position 10539: 0.000162135049074479
Position 16327: 0.00016109537668377745
Position 6457: 0.00014707758977636765
Position 7311: 0.00014281581410884777
Position 791: 0.0001398517777363097
Position 2269: 0.00013556212698494688
Position 11159: 0.00013520122079238733
Position 2540: 0.00013121123953859474
Position 11197: 0.00012563588235063025
Position 1114: 0.0001211243694481615
Position 2901: 0.0001163050247387915
Position 3779: 0.00011017484027235111
Position 1147: 0.00010906257515150621
Position 11485: 0.00010461182143854784
Position 3048: 0.00010233323908483892
Position 1631: 9.680968787834386e-05
Position 1710: 9.660741355614193e-05
Position 156: 9.507251958034442e-05
Position 490: 9.177985409316329e-05
Position 11709: 8.955799047098544e-05
Position 1291: 8.764131403869065e-05
Position 246: 6.83633572392985e-05
Position 1354: 6.721994137601156e-05
Position 10729: 6.60101967969258e-05
Position 11382: 5.487976507021034e-05
Position 1199: 5.131424622980351e-05
Position 230: 4.937711938267955e-05
Position 10553: 4.204888595845856e-05
Position 511: 3.621048607706656e-05
Position 888: 3.573759238759982e-05
Position 812: 2.5547177367651383e-05
Position 2093: 2.364616506955496e-05
Position 15500: 2.155906278570677e-05
Position 1212: 1.9862975759740464e-05
Position 763: 1.761928905157984e-05
Position 1221: 1.7140111361617083e-05
Position 1344: 1.5588360830679938e-05
Position 1811: 1.537240213448553e-05
Position 508: 1.2749233520906394e-05
Position 1077: 1.2058900454734141e-05
Position 1224: 1.0762925606663047e-05
Position 368: 1.0412001516898838e-05
Position 1277: 9.504054566815273e-06
Position 1779: 9.043477132321586e-06
Position 2380: 7.519584994284278e-06
Position 501: 7.320551403084985e-06
Position 1677: 7.291749143855588e-06
Position 10575: 5.69840440484309e-06
Position 1152: 5.383409047894717e-06
Position 3548: 5.223375661402356e-06
Position 10624: 4.815787996994609e-06
Position 1156: 4.815604756832133e-06
Position 950: 4.587612795620467e-06
Position 720: 4.431026356953001e-06
Position 3585: 3.4377609733322742e-06
Position 804: 2.9146611840332063e-06
Position 1294: 2.7368624799367854e-06
Position 1704: 2.7120593749394418e-06
Position 1202: 2.6622412736370804e-06
Position 1082: 2.4857119591934298e-06
Position 252: 2.4471028567438394e-06
Position 1814: 2.341178117446444e-06
Position 616: 1.9337700200602644e-06
Position 1624: 1.519119975564972e-06
Position 1855: 1.4832247683400764e-06
Position 1612: 1.4794444161296409e-06
Position 977: 7.001629311452432e-07
Position 152: 5.637238349594024e-07
Position 3362: 4.322663535768136e-07
Position 348: 3.311481437477439e-07
Position 1172: 3.0466581292118003e-07
Position 352: 2.789537616387286e-07
Position 493: 2.761012786305102e-07
Position 360: 2.163551921173558e-07
Position 356: 1.668580698888713e-07
Position 505: 1.1284467326374633e-07
Position 856: 4.4944589030629705e-08
Position 150: 4.3309413247755466e-08
Position 2130: 3.292048712446751e-08
Position 2145: 1.2148839130063683e-08
Position 1056: 8.232167469492913e-09
Position 1648: 2.6798258365613017e-09
Position 1162: 3.581487826942238e-10
Position 670: 8.915881919962103e-12
Position 701: 4.13752052099241e-12
Position 698: 4.071964372916141e-12
