Gene = Lin37
Position 986: 4.9446172570984806e-05
Position 3388: 4.819643646557993e-05
Position 1349: 4.079519022543548e-05
Position 3666: 4.048986052820976e-05
Position 366: 4.0471584115477225e-05
Position 2689: 4.01639914927419e-05
Position 2828: 3.9440055763744075e-05
Position 1483: 3.839822112231885e-05
Position 941: 3.7218476421662336e-05
Position 1019: 3.697271420334142e-05
Position 921: 3.464717774862683e-05
Position 1751: 3.3638725495952504e-05
Position 723: 3.104558940495467e-05
Position 1734: 3.0693659502117284e-05
Position 27: 2.974589216615269e-05
Position 4116: 2.665532038925324e-05
Position 592: 2.610942101037002e-05
Position 3963: 2.4902280892984694e-05
Position 1036: 2.422854385486688e-05
Position 991: 2.283412195380546e-05
Position 3685: 2.1816089114834553e-05
Position 605: 1.8256472370624698e-05
Position 1890: 1.7843728916293256e-05
Position 233: 1.7131764375864246e-05
Position 1806: 1.702935715941804e-05
Position 2119: 1.5326361846278098e-05
Position 2668: 1.4480800025140904e-05
Position 240: 1.4289484749266606e-05
Position 3965: 1.269381352387872e-05
Position 786: 1.0252028493970442e-05
Position 1645: 9.841422790426093e-06
Position 2194: 9.258342267119406e-06
Position 2338: 8.606844823392192e-06
Position 1726: 7.061539705721916e-06
Position 41: 6.3717921345141644e-06
Position 2575: 5.25530615763578e-06
Position 3937: 3.794305753440939e-06
Position 173: 2.510294077674006e-06
Position 456: 2.1481314948960405e-06
Position 3692: 1.7213267094855072e-06
Position 3690: 1.707325806087422e-06
Position 2204: 1.3361978884758428e-06
Position 351: 1.176067573333885e-06
Position 368: 8.854962477227786e-07
Position 361: 8.357582583222661e-07
Position 646: 6.460526047959701e-07
Position 624: 5.045108041490374e-07
Position 454: 4.86994807163526e-07
Position 3834: 2.204099678135439e-07
Position 796: 4.6125651348529763e-10
Position 684: 1.0200300959308554e-11
Position 595: 7.336858177542295e-12
Position 3994: 4.652385794786974e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4037: 0.999047948603984
Position 3884: 0.9887901771805685
Position 3656: 0.8939197848452366
Position 1969: 0.8801579319106908
Position 1687: 0.8766344486242528
Position 2621: 0.8571709861928194
Position 2485: 0.4299658695691863
Position 2215: 0.42653896016943266
Position 2351: 0.3559346473207711
Position 2460: 0.3465529413619623
Position 752: 0.17646996828666758
Position 3227: 0.09798491581435634
Position 3714: 0.07661058548044761
Position 2253: 0.06331249318126556
Position 1561: 0.04529025038069796
Position 2374: 0.04190776730467489
Position 1185: 0.040864635953258795
Position 3256: 0.02351467524536976
Position 2668: 0.01764807205391387
Position 3322: 0.011705430119381082
Position 2931: 0.010293405785954397
Position 1661: 0.009830362711140591
Position 1944: 0.0095129716665858
Position 736: 0.00882149061178512
Position 2300: 0.008666083775274766
Position 3176: 0.00824059666654482
Position 1689: 0.008149426156140319
Position 1189: 0.007092765549023588
Position 2652: 0.006341369104184103
Position 1122: 0.0062808174767509705
Position 2638: 0.006194097150743402
Position 2976: 0.006003270752901852
Position 2721: 0.005421400557432224
Position 341: 0.005359241216404849
Position 2729: 0.004932660033673221
Position 3148: 0.0037719173352599622
Position 3301: 0.0037515525149158474
Position 3663: 0.0036682278828395736
Position 3117: 0.0034510909926118555
Position 273: 0.0032850662382825986
Position 2673: 0.0031639937351964076
Position 1902: 0.0028012827677644267
Position 2103: 0.0020616576203624916
Position 1067: 0.001976904920319389
Position 3288: 0.0019045701675007556
Position 2217: 0.001719395485932534
Position 2323: 0.0016410461892783737
Position 2190: 0.0014489664004809642
Position 1213: 0.0014176259217256355
Position 1948: 0.001417287884998162
Position 1624: 0.0014137802408657912
Position 1601: 0.0010873775585280236
Position 3306: 0.0010862140635829029
Position 1345: 0.0010111629122694257
Position 1914: 0.0009636669361254854
Position 3366: 0.0009338200343069656
Position 1651: 0.0009101298748138255
Position 905: 0.0009069217277414667
Position 3698: 0.0008935673908300943
Position 697: 0.0008490503216906065
Position 583: 0.0008069674409485351
Position 1168: 0.0007877924512305644
Position 791: 0.0007801806522812623
Position 2490: 0.0007478107780791661
Position 3676: 0.000700684895567786
Position 3285: 0.0006619713170495425
Position 1071: 0.000653205527670949
Position 3767: 0.0006226636861851372
Position 2221: 0.000610161334232346
Position 1617: 0.0005775374741318764
Position 1695: 0.000555711589230492
Position 2235: 0.0005366973466226086
Position 1734: 0.0005058737200670815
Position 766: 0.0004934384511239777
Position 966: 0.0004715893889369538
Position 1716: 0.00046218227330091966
Position 1613: 0.00046057798319174015
Position 3361: 0.0004588685650260062
Position 810: 0.000432650516467791
Position 786: 0.00042705771186193756
Position 412: 0.0004171429653319749
Position 452: 0.00040972158781641646
Position 3015: 0.00040878658258306085
Position 2413: 0.0004037220951060584
Position 2953: 0.0004024689671290886
Position 678: 0.00039868876964713895
Position 1534: 0.0003578836682521863
Position 935: 0.00035766335479531626
Position 3258: 0.0003515639682349868
Position 4172: 0.00034607850367990187
Position 2428: 0.00031800625020291445
Position 2421: 0.00030798808693788986
Position 1589: 0.0002959199188564388
Position 2896: 0.00028450892539564487
Position 4065: 0.0002762061369256545
Position 285: 0.00027315070791916036
Position 2983: 0.00025678337052303983
Position 2402: 0.00023917660728969758
Position 1225: 0.00023685911162570175
Position 614: 0.00023021405334905346
Position 1216: 0.0002265913916739776
Position 3511: 0.00022113324831259424
Position 1951: 0.00021908066384423335
Position 3093: 0.00020930498837923214
Position 4191: 0.00020116803177947504
Position 831: 0.0001997120373778301
Position 4044: 0.00019876760490186693
Position 1867: 0.00019564604022770314
Position 1663: 0.00019419351635589647
Position 617: 0.00018499545810118605
Position 2381: 0.00018483587841609396
Position 299: 0.00017527922635141136
Position 1395: 0.0001701690536214155
Position 3231: 0.00016859237129828307
Position 3262: 0.00015996753657925846
Position 3233: 0.0001572431803388108
Position 4078: 0.00015438012603687492
Position 497: 0.0001510343249793207
Position 1069: 0.00015083456696631623
Position 2779: 0.00014013627060760237
Position 588: 0.00013575858688104873
Position 1578: 0.0001277343077475811
Position 3742: 0.00012208643222076884
Position 2140: 0.00011193221560900012
Position 1129: 0.00010856834382065617
Position 646: 0.00010787380740402802
Position 3665: 0.00010106816417396087
Position 2125: 9.993068005098171e-05
Position 620: 9.957564434783009e-05
Position 624: 9.750108908017848e-05
Position 633: 9.627868379761444e-05
Position 1292: 9.037567574567327e-05
Position 1165: 8.46326245766909e-05
Position 1455: 8.360158095249275e-05
Position 3893: 8.215326147212918e-05
Position 1831: 7.597336224882502e-05
Position 2494: 7.487117991850485e-05
Position 2943: 7.147889124714653e-05
Position 2861: 6.605854227703785e-05
Position 1856: 6.369739344389527e-05
Position 768: 6.053991691170193e-05
Position 3867: 5.9517038671850207e-05
Position 4128: 5.7168986035186944e-05
Position 2307: 5.683146783193319e-05
Position 3467: 5.3890535406738077e-05
Position 147: 5.2533516814518806e-05
Position 2677: 5.1156431970794675e-05
Position 761: 4.517362764405919e-05
Position 3482: 4.288910542328179e-05
Position 2586: 3.867336675381443e-05
Position 705: 3.752923267962592e-05
Position 1440: 3.604564210983127e-05
Position 2497: 3.597649134459226e-05
Position 2962: 3.211823251383327e-05
Position 3002: 2.995504046118576e-05
Position 3068: 2.710993633279178e-05
Position 431: 2.5960593966425722e-05
Position 1088: 2.5652672278095092e-05
Position 3573: 2.456826959521289e-05
Position 2164: 2.417536202713725e-05
Position 1145: 2.2896268128410177e-05
Position 133: 2.196575729151624e-05
Position 1463: 2.1567997079374274e-05
Position 699: 2.1197014527041076e-05
Position 1482: 1.9899129751366874e-05
Position 3559: 1.9408720593236612e-05
Position 541: 1.9397828012052187e-05
Position 109: 1.91747844677953e-05
Position 2539: 1.7273056078333135e-05
Position 796: 1.6953524592293357e-05
Position 477: 1.6363052223452758e-05
Position 1368: 1.626523341475839e-05
Position 3593: 1.6212854701649157e-05
Position 4198: 1.6174703907929782e-05
Position 3516: 1.5602902817482e-05
Position 3463: 1.5120773032905995e-05
Position 3732: 1.347009695590496e-05
Position 2109: 1.322812033263937e-05
Position 459: 1.287933790159809e-05
Position 560: 1.247256037268128e-05
Position 3190: 1.2240318362685765e-05
Position 436: 1.2236661546717974e-05
Position 185: 1.16100587936203e-05
Position 962: 1.0809108912495387e-05
Position 684: 9.396254441499008e-06
Position 2310: 9.080511944410104e-06
Position 1333: 8.767770122127625e-06
Position 946: 8.760233305693415e-06
Position 1303: 8.601875162216599e-06
Position 419: 8.47473312489985e-06
Position 2084: 8.103399209988973e-06
Position 504: 8.072020050722426e-06
Position 2499: 7.893998074836408e-06
Position 1336: 7.257595918946655e-06
Position 1986: 7.159356498992606e-06
Position 1751: 6.3921344432106536e-06
Position 2945: 6.294405743208683e-06
Position 840: 6.169289791332318e-06
Position 909: 5.8698245973011095e-06
Position 4047: 5.781208583834302e-06
Position 1705: 5.733674659991935e-06
Position 2142: 5.471153481810532e-06
Position 4082: 5.238981719285559e-06
Position 517: 5.133345721718526e-06
Position 2227: 5.0135050074307616e-06
Position 600: 4.938361287428625e-06
Position 1749: 4.430153315084494e-06
Position 595: 4.211950639513645e-06
Position 1989: 4.2094479810761815e-06
Position 877: 4.184467445334098e-06
Position 2386: 3.763957349087892e-06
Position 4116: 3.6654110064408984e-06
Position 3847: 3.651629661604735e-06
Position 3862: 3.1917470892459706e-06
Position 2171: 2.448914724041068e-06
Position 3801: 2.112923872863518e-06
Position 474: 2.051527998779163e-06
Position 1876: 1.9761593095823236e-06
Position 1746: 1.9293672160472117e-06
Position 443: 1.8784093313330588e-06
Position 2145: 1.7418756723808229e-06
Position 467: 1.5234959301077116e-06
Position 1795: 1.3752635975335755e-06
Position 1470: 1.2766859589934368e-06
Position 482: 1.2594516222899153e-06
Position 1849: 1.0642373930329743e-06
Position 4006: 9.915278010218267e-07
Position 2502: 9.285899677978872e-07
Position 4089: 7.553774344499371e-07
Position 2506: 7.525139044466378e-07
Position 3994: 6.665942065225466e-07
Position 1349: 6.489266533913241e-07
Position 1372: 6.266377535256806e-07
Position 2743: 5.697669301987143e-07
Position 1308: 5.238950350853527e-07
Position 513: 5.085989571718188e-07
Position 2527: 4.989961849976094e-07
Position 463: 4.7433289416688455e-07
Position 2735: 4.6481479969391383e-07
Position 4101: 4.302311785750255e-07
Position 1264: 4.286818821209647e-07
Position 718: 3.602366820664947e-07
Position 3956: 3.242145826010611e-07
Position 4009: 3.2414738588141983e-07
Position 4202: 2.957622015718318e-07
Position 2786: 2.857616821370369e-07
Position 536: 2.7592781301815384e-07
Position 486: 2.6612745391156753e-07
Position 351: 2.4675480858482054e-07
Position 915: 2.289054738873914e-07
Position 479: 2.1791949308395255e-07
Position 714: 1.6545160304109717e-07
Position 155: 1.3017977968633882e-07
Position 446: 1.2785932346657872e-07
Position 3098: 1.0339312132415078e-07
Position 941: 9.640689419568552e-08
Position 2898: 8.699586978774056e-08
Position 865: 8.576026684252047e-08
Position 519: 8.031855462371708e-08
Position 860: 7.465235114452194e-08
Position 716: 6.42999111848588e-08
Position 3158: 5.927587543464981e-08
Position 886: 5.648302500982119e-08
Position 366: 4.3318316015939545e-08
Position 3533: 3.93296935597955e-08
Position 533: 2.6790416064723833e-08
Position 248: 1.9347652709269997e-08
Position 2908: 1.8979405522974653e-08
Position 604: 7.328508119323482e-09
Position 1002: 6.658928618678538e-09
Position 2855: 5.150012406696705e-09
Position 521: 1.1371753587529276e-09
Position 240: 1.7104195772382115e-14
Position 204: 1.6747873161674536e-14
Position 223: 1.1880472865972858e-14
Position 253: 2.821319296374772e-15
