Gene = Csn1s1
Position 10647: 0.0014265518612489342
Position 1563: 0.0012804831688309518
Position 112: 0.0011761510829725393
Position 8482: 0.0011630728684443447
Position 1494: 0.0011195041304203292
Position 6124: 0.0011053831278777496
Position 3381: 0.0010791264316304245
Position 5533: 0.001000921967607953
Position 15523: 0.0009678651656704639
Position 1069: 0.0009559724669160818
Position 210: 0.0008989116817822014
Position 14805: 0.0008349134547911834
Position 1631: 0.0007980098852123851
Position 7119: 0.0007594967897234315
Position 2901: 0.0007520658839261051
Position 7430: 0.0007373936066736743
Position 1906: 0.0006854322339726372
Position 174: 0.0006455231607903825
Position 5201: 0.0006274110838220112
Position 7107: 0.0005841923590613082
Position 6030: 0.0004297044560357798
Position 1615: 0.0003573736493620734
Position 1569: 0.000306666339967935
Position 16051: 0.00029987179174990864
Position 7436: 0.00029301474108313786
Position 2796: 0.00026916935214971714
Position 342: 0.000264026270369355
Position 116: 0.00026054342759369045
Position 14970: 0.0002469064083142513
Position 6901: 0.000236911714462087
Position 578: 0.000235815667201901
Position 14916: 0.0002353500199252315
Position 7185: 0.00021283551365614768
Position 278: 0.00016008056354136591
Position 1992: 0.00015938475362979807
Position 558: 0.00015805215267362518
Position 1388: 0.00013248604158638193
Position 1437: 0.00013051163049785776
Position 7110: 0.00013019870299065887
Position 1501: 0.00011630314817307047
Position 7360: 0.00010422820848080569
Position 7387: 0.00010014847209204053
Position 1089: 9.48452059086865e-05
Position 2363: 9.172086370815045e-05
Position 1404: 9.027498034844264e-05
Position 806: 8.808743520850146e-05
Position 11199: 8.533093022309067e-05
Position 17: 8.346590353461201e-05
Position 468: 7.751447114326092e-05
Position 7285: 7.609089397133078e-05
Position 11295: 7.511373361240994e-05
Position 103: 7.201834642718692e-05
Position 574: 4.22889698914709e-05
Position 15405: 3.898702920883601e-05
Position 2169: 3.62349296717304e-05
Position 11098: 3.536288418883558e-05
Position 728: 2.7432411922058662e-05
Position 450: 2.6856315031581556e-05
Position 11235: 2.2182282338039858e-05
Position 418: 2.100704814075194e-05
Position 1230: 1.8712619192157006e-05
Position 114: 1.6691012140004286e-05
Position 1706: 1.5298004853474906e-05
Position 1656: 1.5070379763968473e-05
Position 8109: 1.4845574263543356e-05
Position 896: 1.3372081670724525e-05
Position 1181: 1.119085236464936e-05
Position 1910: 1.0754760983776052e-05
Position 1884: 1.0406046227326105e-05
Position 1925: 9.774379729467993e-06
Position 470: 7.770235207955836e-06
Position 10925: 7.158014243623509e-06
Position 1281: 5.419435273875901e-06
Position 10509: 5.3107209319660305e-06
Position 581: 5.073758357541989e-06
Position 1996: 4.775489990804243e-06
Position 11162: 4.561543838158407e-06
Position 413: 3.874962424826058e-06
Position 1613: 3.8101105476671176e-06
Position 936: 3.6058544323375074e-06
Position 838: 3.5220526497774956e-06
Position 136: 3.3294178952079987e-06
Position 483: 1.6089104471922285e-06
Position 1208: 1.291337791314645e-06
Position 1257: 2.6796071795000884e-07
Position 1184: 2.530085638192116e-07
Position 1041: 2.079996552061921e-07
Position 1237: 1.6269197532813194e-07
Position 1376: 6.585395490233305e-08
Position 1264: 5.622253757356629e-08
Position 14787: 2.935171761238223e-08
Position 15376: 1.3233886450838198e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1001: 0.9385906645045874
Position 5953: 0.8927147515371568
Position 15955: 0.8379203026346949
Position 10370: 0.7647701333741912
Position 7018: 0.742156043468187
Position 7963: 0.7324452841389415
Position 14643: 0.5879416602002661
Position 9639: 0.5311762565261963
Position 9898: 0.5120291744050683
Position 8779: 0.5012480963574315
Position 10759: 0.46732577114333934
Position 9395: 0.4640620749454907
Position 9377: 0.4581460982851033
Position 14586: 0.3746960878120412
Position 9621: 0.36399289376611704
Position 9880: 0.3520996633506313
Position 10634: 0.3138321573605542
Position 2698: 0.3003612817183438
Position 2773: 0.25666622513139936
Position 7698: 0.2094347492169965
Position 10886: 0.18499268923891019
Position 10253: 0.1823647092064699
Position 7468: 0.17597503900268915
Position 7966: 0.1720657941659575
Position 10129: 0.1607369979454305
Position 4769: 0.1302359955682898
Position 4233: 0.11645118458758348
Position 7821: 0.10928233144164688
Position 9249: 0.10478578463383967
Position 9011: 0.10236143577446867
Position 2060: 0.09087134814045396
Position 13818: 0.08688671376193476
Position 7585: 0.07871614625092457
Position 6985: 0.07455715034486465
Position 10190: 0.07411689853003417
Position 5063: 0.07345217389793392
Position 12741: 0.0723394788981256
Position 15262: 0.07072407103561985
Position 4661: 0.06963244986978431
Position 2734: 0.0693398136251081
Position 15125: 0.0650596437742719
Position 7316: 0.06182881329540431
Position 5291: 0.06133456535976345
Position 2032: 0.05977359301054332
Position 10003: 0.058977310721034674
Position 4772: 0.05660297733016785
Position 10777: 0.05201800436159107
Position 3280: 0.05094786975879967
Position 10147: 0.05002941858576355
Position 10505: 0.04829739506152358
Position 16171: 0.04780877233900741
Position 4602: 0.041140157930455515
Position 6916: 0.03811982127351869
Position 387: 0.03802876367738474
Position 8694: 0.036807472141290716
Position 10652: 0.03589343843090974
Position 11009: 0.03567772703301825
Position 554: 0.03522066549986221
Position 9114: 0.031060867841080617
Position 9746: 0.02747997980608615
Position 4123: 0.024834726812128984
Position 9007: 0.02442576735483794
Position 9041: 0.02134828076451744
Position 11365: 0.019882975623242753
Position 13572: 0.019381554090567316
Position 693: 0.017524963765118116
Position 8638: 0.017068484050018585
Position 4149: 0.016830683473948834
Position 10271: 0.014851981788191845
Position 4077: 0.014793960290049975
Position 6802: 0.014503642706023745
Position 652: 0.013963733640040499
Position 12789: 0.013629576819080665
Position 13515: 0.013607402701896188
Position 9493: 0.013555175627898115
Position 492: 0.012990810388062273
Position 14860: 0.010476936358056521
Position 7329: 0.010303142291050957
Position 2858: 0.010022423162576392
Position 1493: 0.009627625689868293
Position 9764: 0.008684650421990191
Position 949: 0.007332351402192978
Position 9325: 0.006969163809258749
Position 9095: 0.006563264400235854
Position 3112: 0.006544720996047567
Position 8198: 0.006416520474721068
Position 9884: 0.006289227283242528
Position 15173: 0.005987633654251536
Position 6955: 0.005685562304410297
Position 2223: 0.00547407151572873
Position 15405: 0.0054660466135767
Position 10133: 0.0053813369847200586
Position 14607: 0.005283783761700551
Position 658: 0.005274287998359195
Position 14490: 0.0050780736226829
Position 1813: 0.004739646124864029
Position 9625: 0.004665376510299205
Position 5201: 0.004036657373712418
Position 600: 0.004025627623579741
Position 16338: 0.0038966291182196875
Position 10021: 0.0036002842813988973
Position 2710: 0.003557817555523682
Position 3044: 0.0033781165344934903
Position 14287: 0.0032601698953112555
Position 16031: 0.003176282546891136
Position 3237: 0.0031743924355684587
Position 8176: 0.0026637195173235973
Position 5998: 0.002586599667151783
Position 15423: 0.0025652424733461302
Position 8930: 0.0025579686676510103
Position 4939: 0.002452875209917165
Position 7022: 0.002450638451746831
Position 3094: 0.0024007701820731803
Position 635: 0.0023394302836879234
Position 15783: 0.002230458936522837
Position 8916: 0.0022013351160767676
Position 142: 0.002123993390495049
Position 15155: 0.0021101019476591014
Position 14941: 0.0020445905940412843
Position 12264: 0.001993833028552621
Position 11263: 0.0017798793715584579
Position 10763: 0.0017765706248979067
Position 1184: 0.001706008310225156
Position 14887: 0.0014087666203306066
Position 11162: 0.001329782250039922
Position 15666: 0.0013163492505585434
Position 10461: 0.0012842701736598637
Position 15264: 0.001266179597413475
Position 9511: 0.0012531237314658784
Position 13602: 0.0011404530634188893
Position 3141: 0.001129463026131877
Position 11281: 0.001074619297652657
Position 518: 0.0010689817458711336
Position 2137: 0.0010659529878209993
Position 728: 0.001061671538837232
Position 16150: 0.0010246246993967495
Position 1376: 0.0010167709941391939
Position 3077: 0.0010071077963325421
Position 16146: 0.0010055895482025306
Position 10987: 0.0009741787984675307
Position 695: 0.0009317546761150242
Position 1273: 0.0009154509507336897
Position 7392: 0.0008880175211239366
Position 7430: 0.0008875827903919513
Position 10288: 0.0008758646079692452
Position 902: 0.000818036440307813
Position 3148: 0.0008097296454596612
Position 11113: 0.0007397462167984578
Position 10523: 0.0007249107077846279
Position 15925: 0.0007069293002897131
Position 10232: 0.0006954565195684625
Position 4983: 0.0006838417971934194
Position 8422: 0.0006787934895597972
Position 10890: 0.0006757504583927355
Position 2119: 0.0006501512830284793
Position 10108: 0.0006467146813150575
Position 190: 0.000627809735732924
Position 15572: 0.000617002970414613
Position 2901: 0.000609595015777668
Position 16109: 0.0006012133510890612
Position 12288: 0.0005688447415109425
Position 14814: 0.0005683064662880226
Position 2985: 0.0005544188385584547
Position 9054: 0.0005385968050054992
Position 4236: 0.0005155884451641387
Position 10393: 0.0005101602497024911
Position 9381: 0.0005026157366723196
Position 616: 0.0005014416217436924
Position 8567: 0.0004984859270098204
Position 16132: 0.0004971084865971865
Position 8785: 0.000472920576680812
Position 1956: 0.00045080985323965085
Position 10581: 0.00044918799493446726
Position 10322: 0.0004472311500016592
Position 11808: 0.00043456015730203057
Position 3301: 0.00043403639969992485
Position 1971: 0.00041910343769066614
Position 16049: 0.0003862127935917809
Position 14820: 0.00038252578188901283
Position 700: 0.0003475356812721942
Position 4684: 0.0003446592920057927
Position 1131: 0.00034399276662501683
Position 1980: 0.000335811423468919
Position 14668: 0.00033002166734923344
Position 7073: 0.00032412038383807857
Position 15294: 0.0003199100710904542
Position 1719: 0.0003108344746956411
Position 1835: 0.00030710919116849305
Position 7294: 0.00030415847077304935
Position 10111: 0.00028285212436971895
Position 2062: 0.00026549163111195016
Position 2862: 0.0002561988648756066
Position 11141: 0.00025496110372276914
Position 15387: 0.00023367976603925531
Position 8596: 0.0002335075387300159
Position 607: 0.0002183139935458345
Position 1706: 0.00020814001218337198
Position 15283: 0.00020473261365932667
Position 558: 0.00019936756225184026
Position 13364: 0.0001977935565307596
Position 5434: 0.00019772320354148062
Position 8447: 0.00018708935686725876
Position 14703: 0.0001809696541742119
Position 8482: 0.00017823916547613584
Position 1910: 0.00017394447633784863
Position 870: 0.00016368954298318094
Position 639: 0.00016363176286256779
Position 2817: 0.00016362578646278311
Position 14916: 0.0001570761402434452
Position 13542: 0.0001521271711690263
Position 1412: 0.00015207070879009218
Position 15820: 0.00015203054878165764
Position 15817: 0.0001502398413112944
Position 581: 0.00014985253433300714
Position 10612: 0.00014883952884518236
Position 15468: 0.0001384115840812235
Position 15498: 0.00013760362513267157
Position 1462: 0.0001337082032727845
Position 1884: 0.0001333699029369375
Position 3244: 0.0001333418487145545
Position 463: 0.0001329078657470327
Position 1146: 0.00013255400395599973
Position 1257: 0.00012249797215924032
Position 338: 0.00011990284815589361
Position 174: 0.00011758507166114783
Position 1381: 0.0001128943872909861
Position 15051: 0.00011044773790693161
Position 468: 9.390743227499128e-05
Position 6051: 9.032541606023997e-05
Position 13068: 8.889418612597266e-05
Position 4129: 8.67427310588988e-05
Position 14809: 8.128899226011156e-05
Position 11092: 8.051011328037672e-05
Position 2355: 7.720851548312996e-05
Position 611: 7.329247599572126e-05
Position 11624: 6.885901692103807e-05
Position 1102: 6.722676324809871e-05
Position 1188: 6.245458893121938e-05
Position 955: 6.064558114300355e-05
Position 1333: 6.010519462252319e-05
Position 621: 5.996519812069439e-05
Position 305: 5.241146424983531e-05
Position 6871: 4.659074243877837e-05
Position 2277: 4.2849393822742276e-05
Position 10865: 3.922794807997236e-05
Position 352: 3.858192590824418e-05
Position 12542: 3.813934303725416e-05
Position 6820: 3.753231867380979e-05
Position 6705: 3.7004714472872514e-05
Position 6988: 3.6401864136685364e-05
Position 11046: 3.5980949311462235e-05
Position 1656: 3.4242781067880256e-05
Position 4477: 3.351749655677566e-05
Position 770: 2.936529926198435e-05
Position 296: 2.5510946617902806e-05
Position 1281: 2.5223684560619476e-05
Position 2916: 2.440423979657701e-05
Position 365: 2.4265337114324295e-05
Position 12336: 2.130528205231621e-05
Position 1799: 2.1077557390986304e-05
Position 1437: 1.7814434521532432e-05
Position 574: 1.6991015251268937e-05
Position 1848: 1.3049974938496631e-05
Position 11515: 1.2897266444204152e-05
Position 221: 1.1587225430993221e-05
Position 828: 1.1085236263008362e-05
Position 968: 1.0719433421012019e-05
Position 11552: 8.083570657592822e-06
Position 10584: 7.688306399660442e-06
Position 6846: 7.0000464138752455e-06
Position 9597: 6.223370138082252e-06
Position 14375: 6.048199086583082e-06
Position 200: 5.587247855696807e-06
Position 3319: 4.102885719226957e-06
Position 2779: 3.887237727990299e-06
Position 192: 3.6848815751246653e-06
Position 10509: 2.734052058512771e-06
Position 151: 2.5584422861115998e-06
Position 342: 2.496316291985673e-06
Position 1507: 1.9751174325277393e-06
Position 1757: 1.8018380443023175e-06
Position 2515: 1.6251880882180455e-06
Position 2398: 1.5874458860480029e-06
Position 1403: 1.3163712905223231e-06
Position 572: 1.3146667311672888e-06
Position 1194: 7.046523137652138e-07
Position 777: 5.394466136795398e-07
Position 783: 3.6801055332682085e-07
Position 1673: 2.80831250256335e-07
Position 1074: 1.0505913660015382e-07
Position 153: 7.023070154545878e-08
Position 1154: 3.106589973840005e-08
Position 310: 2.282775242600669e-08
Position 1351: 1.3497115785207316e-08
Position 1343: 3.92672869799624e-09
Position 963: 1.3727928920484274e-09
Position 836: 8.960228079525225e-10
Position 789: 8.846033385335716e-10
Position 1069: 5.066455107052903e-10
