Gene = Cspp1
Position 1250: 0.00018074188923053688
Position 21786: 0.0001784731841313568
Position 1571: 0.00016851961312346652
Position 20821: 0.0001557120366894869
Position 22528: 0.0001527814691318381
Position 300: 0.00015047611277765115
Position 22300: 0.00014552870225997895
Position 335: 0.00014247264644681355
Position 24506: 0.00013444339532369827
Position 737: 0.00012836017310959382
Position 1609: 0.00012676123429696437
Position 11118: 0.00012468619776266913
Position 714: 0.00010989873155400831
Position 1565: 0.00010803149019924854
Position 1172: 0.00010446121016324374
Position 22027: 9.744038676665886e-05
Position 1989: 9.521369416587624e-05
Position 852: 9.458804568925846e-05
Position 21807: 9.325785314720988e-05
Position 329: 9.288421200938196e-05
Position 10452: 9.094287088488149e-05
Position 21721: 8.209082970344898e-05
Position 1578: 7.99677779092148e-05
Position 23280: 7.94559929062861e-05
Position 1996: 7.719899091366342e-05
Position 493: 7.643252088064873e-05
Position 21170: 7.463961789026807e-05
Position 20883: 5.912250106853426e-05
Position 1435: 5.639795490870944e-05
Position 991: 5.0307619685712945e-05
Position 1366: 4.723510604767461e-05
Position 1294: 4.5143739711659904e-05
Position 721: 3.9494376059352426e-05
Position 1743: 3.5251075371630844e-05
Position 1804: 3.524370244861559e-05
Position 970: 3.500396159511467e-05
Position 1299: 2.931192606807801e-05
Position 857: 2.82735721598121e-05
Position 257: 2.7585456055891186e-05
Position 164: 2.474003994079508e-05
Position 22130: 2.4079084038143717e-05
Position 12841: 1.483446060702128e-05
Position 576: 1.0355134088649547e-05
Position 904: 9.55297708757265e-06
Position 18266: 9.258688996501891e-06
Position 635: 8.601591085581913e-06
Position 10734: 7.01274028010265e-06
Position 4152: 6.3093844927858155e-06
Position 986: 4.541438231451683e-06
Position 796: 4.4495047299553964e-06
Position 3405: 4.354806308570801e-06
Position 21411: 3.625142576888398e-06
Position 12251: 3.4069419165049942e-06
Position 3301: 3.1897507364177414e-06
Position 2618: 2.9040937795793094e-06
Position 9388: 2.6588010373251824e-06
Position 3366: 2.465242243143119e-06
Position 286: 2.3859160612751295e-06
Position 11675: 2.313768338783554e-06
Position 11490: 2.1058042306905272e-06
Position 11924: 2.1033383400685237e-06
Position 10687: 1.6809051301455461e-06
Position 2536: 1.4041675896088893e-06
Position 12158: 1.3955348904142565e-06
Position 10944: 1.2727002207323765e-06
Position 11434: 9.021798004989005e-07
Position 9867: 7.90969405316128e-07
Position 9691: 7.157728732455211e-07
Position 157: 5.163310517363421e-07
Position 115: 4.99304375073813e-07
Position 9395: 3.61914118971202e-07
Position 805: 3.3163718162994085e-07
Position 10759: 3.1846335629215474e-07
Position 1011: 2.959544674780128e-07
Position 1152: 2.6054804222309475e-07
Position 732: 2.4654771646326494e-07
Position 9840: 2.1803862846301893e-07
Position 744: 2.1177438163921623e-07
Position 2346: 1.8416773211224118e-07
Position 655: 1.7873361040750163e-07
Position 619: 1.5365556961542177e-07
Position 338: 1.5189941951251395e-07
Position 265: 7.354511527128334e-08
Position 586: 6.941014457494118e-08
Position 117: 2.0856710743620147e-08
Position 3665: 1.620104458644576e-08
Position 123: 1.611803909497018e-08
Position 125: 9.888169526363659e-09
Position 271: 1.7839432501264635e-09
Position 2403: 1.5113769180848371e-09
Position 132: 1.2796341709769322e-09
