Gene = Cenpl
Position 8335: 0.007864527654752394
Position 8623: 0.007505941242218959
Position 3947: 0.007099795676379225
Position 9466: 0.007004844994975332
Position 2611: 0.006823709191707517
Position 9696: 0.006804862446124297
Position 2774: 0.006803417968759434
Position 6259: 0.00655320313710168
Position 7055: 0.006355153282569262
Position 3407: 0.006205417160674441
Position 6930: 0.0061045025629968015
Position 11377: 0.005587792471414037
Position 3252: 0.0051893248212539
Position 14826: 0.00516930570124128
Position 7965: 0.00513027743474427
Position 14234: 0.005088686450117327
Position 2500: 0.004646624518492381
Position 14561: 0.004241351450443124
Position 2575: 0.004008809857876931
Position 4302: 0.003942294132077659
Position 1626: 0.0038057095682481703
Position 13259: 0.003329820844933664
Position 2795: 0.003243237771447744
Position 4766: 0.0032424331688799303
Position 1283: 0.003157675727291736
Position 1933: 0.003043370706709352
Position 9873: 0.002983380702983405
Position 1495: 0.0027506368137904867
Position 7914: 0.0026668193488571398
Position 2345: 0.002607061718831923
Position 3293: 0.0022911341707743775
Position 3589: 0.0019110103324906616
Position 9164: 0.0018690139465249505
Position 13987: 0.001809310286161751
Position 13239: 0.0016403590242087835
Position 8097: 0.0015515130988848064
Position 6854: 0.0015101894342380768
Position 2111: 0.0013801287675662595
Position 6882: 0.0013776378547246447
Position 1350: 0.0013483108251412545
Position 2480: 0.0013274482859699534
Position 2490: 0.0013126133540164195
Position 1531: 0.0013068239646072154
Position 9114: 0.0012211814398938466
Position 1256: 0.0011347112430593568
Position 12819: 0.0011028113083368146
Position 2509: 0.0010461886666052794
Position 8141: 0.001008209695722472
Position 5970: 0.000990881628940597
Position 8937: 0.0009172813238932249
Position 1345: 0.0008822843676669975
Position 1534: 0.0008306180819644196
Position 2282: 0.0008174631047773226
Position 8093: 0.0007810789007575762
Position 1999: 0.0007446660752896627
Position 3931: 0.0006799595147013016
Position 3310: 0.0006414234518280188
Position 2129: 0.0006391650532581714
Position 1456: 0.0006293825250311716
Position 11352: 0.0005976525374900755
Position 6394: 0.0005761413422024614
Position 3881: 0.0005594019922596782
Position 4099: 0.0005550909410027794
Position 960: 0.0005334299684599956
Position 1520: 0.0005202958743141102
Position 1418: 0.0005100256955349117
Position 6151: 0.0005085457402974495
Position 13415: 0.0004983462096587575
Position 3786: 0.0004931944118010219
Position 8626: 0.0004756166144720501
Position 1451: 0.000438245136514611
Position 3477: 0.00043778360886307196
Position 6127: 0.000425748107276862
Position 1376: 0.00040165408266142104
Position 2802: 0.00039785683054961236
Position 10192: 0.0003530056220761184
Position 4504: 0.0003271616924805141
Position 4313: 0.0003266480808455112
Position 1501: 0.0003249990274099532
Position 12346: 0.000296222887779202
Position 1585: 0.0002890028854399211
Position 5509: 0.0002834290858729249
Position 1514: 0.0002799951696634852
Position 9407: 0.00027828282459871605
Position 5601: 0.00025460444783638654
Position 3806: 0.0002476513363686515
Position 2943: 0.0002371295257032766
Position 2779: 0.0002317395357480719
Position 994: 0.00021779688411900611
Position 10114: 0.00021172939468252892
Position 756: 0.0002050298835015802
Position 538: 0.0001928838001412899
Position 8690: 0.000192623601046147
Position 1588: 0.00018961721410649121
Position 1241: 0.00017560034771910184
Position 8112: 0.00016340591248556352
Position 3919: 0.00014440721536855257
Position 2906: 0.000141123996446251
Position 875: 0.00013781326101997484
Position 911: 0.00013665709364553243
Position 6079: 0.0001338920786872646
Position 10523: 0.00013357236251295728
Position 10635: 0.00012548378785908815
Position 3752: 0.00011354907575435475
Position 2971: 0.00011278806681230483
Position 4218: 0.00010942395308885716
Position 368: 0.0001021576124189047
Position 7744: 9.552227477819882e-05
Position 5658: 8.25936900190053e-05
Position 1591: 8.244018952097239e-05
Position 2395: 5.943005812695137e-05
Position 4135: 5.600720278255319e-05
Position 362: 3.813952050201934e-05
Position 1221: 3.635626024290253e-05
Position 2321: 3.587350497764987e-05
Position 2021: 2.9305171890867867e-05
Position 2512: 2.8231372502390713e-05
Position 2028: 2.7617975038371786e-05
Position 1948: 2.4978661597213e-05
Position 2363: 2.4434363976091925e-05
Position 4970: 2.400941319907312e-05
Position 6627: 2.2515011004652173e-05
Position 2300: 1.9851481764032188e-05
Position 2014: 1.9630818388239175e-05
Position 2613: 1.880188445564287e-05
Position 1422: 1.7614296815702043e-05
Position 825: 1.7314488102629624e-05
Position 2098: 1.6142223104971437e-05
Position 1209: 1.5496863642719476e-05
Position 296: 1.5194575592253033e-05
Position 584: 1.4952468569572347e-05
Position 1639: 1.4563662056028995e-05
Position 1322: 1.4277262443476503e-05
Position 1035: 1.3971173180927698e-05
Position 2596: 1.3055256611920016e-05
Position 243: 1.2542027516387804e-05
Position 945: 1.223801622397868e-05
Position 1237: 1.2179745201180028e-05
Position 2852: 1.1607374754882385e-05
Position 1492: 1.0593497272395982e-05
Position 2406: 1.0095324825283915e-05
Position 7465: 9.835506085239145e-06
Position 889: 9.061542118859672e-06
Position 768: 8.33090417344524e-06
Position 1459: 7.2167866025458615e-06
Position 1076: 6.616769880755672e-06
Position 1225: 5.8764392183693935e-06
Position 4351: 4.561245006355089e-06
Position 979: 4.557335654915999e-06
Position 2054: 4.1447870344044725e-06
Position 814: 4.14082867535879e-06
Position 1954: 3.913301938094044e-06
Position 1651: 3.439060541772027e-06
Position 4254: 3.3046353207879455e-06
Position 1561: 3.1589116556141353e-06
Position 1169: 2.5821777983098008e-06
Position 1206: 2.142649079028755e-06
Position 913: 2.0438724981627773e-06
Position 860: 2.0103486985109894e-06
Position 695: 2.0096457129106384e-06
Position 2724: 1.8586517621795604e-06
Position 245: 7.034459037133083e-07
Position 1291: 6.994510819797189e-07
Position 256: 6.149964391179359e-07
Position 976: 3.3931607989369987e-07
Position 223: 3.306540179926147e-07
Position 3129: 2.944048071800139e-07
Position 526: 2.8271670418149723e-07
Position 928: 2.7741957472838554e-07
Position 1152: 2.588303649637765e-07
Position 1041: 2.4933305544492305e-07
Position 1267: 2.4510624425017704e-07
Position 1391: 1.9540186670006562e-07
Position 1355: 1.9415128065701965e-07
Position 717: 1.926100474323718e-07
Position 795: 1.8540958892347267e-07
Position 568: 1.8453716175935875e-07
Position 1693: 1.7745761593186156e-07
Position 879: 1.3972477791948492e-07
Position 406: 1.1015075351628812e-07
Position 147: 9.586955283340862e-08
Position 311: 8.628256974317908e-08
Position 1329: 7.833018674242139e-08
Position 881: 6.384688701222007e-08
Position 854: 5.974947564840076e-08
Position 198: 5.5872003219807257e-08
Position 833: 5.398662562910774e-08
Position 1095: 4.1987911763728964e-08
Position 935: 4.060708734556804e-08
Position 177: 3.276181815643614e-08
Position 305: 2.9593922878382687e-08
Position 205: 2.893972698535545e-08
Position 1005: 2.889075304949018e-08
Position 386: 1.6441985898281052e-08
Position 319: 1.575981426714083e-08
Position 558: 1.540881464599291e-08
Position 395: 1.5079466322098802e-08
Position 153: 1.4473860602007304e-08
Position 253: 1.3688512122449382e-08
Position 1008: 9.924270915957329e-09
Position 1433: 9.82089223961886e-09
Position 380: 9.75412382833949e-09
Position 1192: 5.525616805328234e-09
Position 391: 5.3616790907589265e-09
Position 307: 5.25408183271598e-09
Position 1015: 4.695041973252911e-09
Position 919: 4.220830317034292e-09
Position 343: 3.899900892020939e-09
Position 728: 3.1567509655983874e-09
Position 338: 3.014118822924696e-09
Position 1301: 1.9903341396776605e-09
Position 329: 1.243414078612786e-09
Position 1138: 1.1543577337863251e-09
Position 1024: 1.074230225990112e-09
Position 808: 1.0725617580958119e-09
Position 839: 8.3172817272633e-10
Position 210: 7.320026252887125e-10
Position 321: 1.8822997892683125e-10
Position 1018: 1.5996101699694408e-10
Position 137: 1.1580263282061228e-10
Position 711: 2.1991074521220514e-11
Position 594: 2.0553083572194857e-12
Position 596: 4.5626960913321537e-17
Position 725: 3.701206080437311e-17
