Gene = Svip
Position 5752: 0.00380890832472227
Position 8547: 0.003726520501193358
Position 3172: 0.00331823043537054
Position 6180: 0.0032784528562390856
Position 1542: 0.0031479002151608452
Position 7509: 0.0030551612529859874
Position 8117: 0.003037718084168135
Position 8260: 0.003017554712128115
Position 3442: 0.0030056899493088513
Position 7627: 0.00263320527801558
Position 6687: 0.0024680668155574693
Position 540: 0.002453365516840069
Position 7404: 0.0023621338011316235
Position 2036: 0.001988970949979815
Position 4428: 0.001964678893128685
Position 421: 0.0019029830339473218
Position 3486: 0.0018789904713904975
Position 1484: 0.0018158332540431402
Position 7278: 0.0015420363414512962
Position 7017: 0.001503710908640362
Position 8197: 0.00149621409685458
Position 4507: 0.0012836232765790327
Position 5031: 0.0012739157061772526
Position 2459: 0.0011864006609140492
Position 4058: 0.0011079643102297097
Position 6896: 0.0010287376831596667
Position 7554: 0.000984711076201865
Position 2282: 0.0009608409342951773
Position 4399: 0.0009352180268456363
Position 5400: 0.0009227548347092979
Position 4067: 0.0008881310499092148
Position 7930: 0.0008863738397027167
Position 605: 0.0008739891095442572
Position 7821: 0.0008659985961444202
Position 7088: 0.0008236672940492996
Position 507: 0.0008004533291162389
Position 7591: 0.0007409546355409455
Position 2592: 0.000729558601259487
Position 3204: 0.0007037477570488419
Position 1937: 0.0006957585054100608
Position 1401: 0.0006249195011139081
Position 3251: 0.0006125528960934801
Position 1012: 0.0006004002755813099
Position 2511: 0.000593001133496606
Position 7682: 0.0005105560453647284
Position 3143: 0.0004914927357727054
Position 938: 0.0004390467930677664
Position 7123: 0.00043212233867806157
Position 2211: 0.00041626247715023315
Position 2288: 0.0004101490425426569
Position 5635: 0.00040223581819798406
Position 1254: 0.00040004282168221237
Position 2478: 0.000376471988182097
Position 5135: 0.00035572216395134533
Position 2038: 0.00035071564010720555
Position 7269: 0.0003504122151388475
Position 1827: 0.00032937491970016646
Position 1594: 0.0002746667897159119
Position 1341: 0.0002633555030254942
Position 3380: 0.00025384841297438314
Position 1888: 0.00025341217458733803
Position 187: 0.00024823537417031097
Position 2318: 0.0002444983215724209
Position 8710: 0.00024252427278760596
Position 8755: 0.00023603735096343405
Position 5783: 0.00022330241479049016
Position 433: 0.00018913801305311064
Position 2508: 0.00017571162805423842
Position 1872: 0.00016166530876287762
Position 3435: 0.000157374027902394
Position 549: 0.0001528434829884266
Position 2434: 0.0001363817839250505
Position 3520: 0.00013465896598828511
Position 966: 0.0001346461129157056
Position 7310: 0.00010789864706000336
Position 565: 0.00010280310748388102
Position 2909: 0.00010095758509091078
Position 2615: 9.642803259917522e-05
Position 7197: 9.212874141553389e-05
Position 684: 8.643474857333824e-05
Position 7656: 8.310965316283341e-05
Position 1144: 7.934017968129276e-05
Position 1660: 6.888656406000703e-05
Position 3325: 6.657045295124748e-05
Position 1489: 6.57929336257189e-05
Position 4466: 5.818888244934258e-05
Position 1566: 5.499190094410353e-05
Position 1859: 4.868218534758328e-05
Position 3048: 4.196990225005041e-05
Position 7236: 4.1648840739267774e-05
Position 330: 4.0588112177014034e-05
Position 2123: 4.0580377937150394e-05
Position 2197: 4.033933705694918e-05
Position 4043: 3.305410894746445e-05
Position 2045: 3.190803735320523e-05
Position 1352: 3.0616627606796976e-05
Position 1077: 3.000013451125817e-05
Position 1597: 2.9794033750513414e-05
Position 2609: 2.6921237709255073e-05
Position 1295: 2.5993068545692166e-05
Position 775: 2.567191032179064e-05
Position 977: 2.562325561651672e-05
Position 1711: 2.5598644251573694e-05
Position 7057: 2.365221266754142e-05
Position 191: 2.3287976508530933e-05
Position 1199: 2.3061607395369693e-05
Position 645: 2.1281175036984793e-05
Position 276: 1.9296167999568443e-05
Position 2043: 1.6376690686112318e-05
Position 3260: 1.6275781980456512e-05
Position 649: 1.6016963158354935e-05
Position 2612: 1.3930725037191033e-05
Position 2486: 1.3055356435022666e-05
Position 4450: 1.1124877355099869e-05
Position 2873: 1.042950589930049e-05
Position 1403: 1.0141273780066206e-05
Position 613: 9.745324388733701e-06
Position 2936: 9.370077714494867e-06
Position 106: 8.729357806784395e-06
Position 4473: 7.762507385582594e-06
Position 2305: 5.568978829026279e-06
Position 681: 5.449673979708307e-06
Position 2351: 5.426669612827728e-06
Position 472: 5.120383641950588e-06
Position 288: 5.067089928842876e-06
Position 136: 5.021190837344991e-06
Position 475: 4.969239447026612e-06
Position 509: 4.937491567812251e-06
Position 560: 4.848394245168437e-06
Position 3176: 4.6349449370553605e-06
Position 306: 4.500654147156753e-06
Position 133: 3.3542219717633e-06
Position 836: 1.2367384752195768e-06
Position 2144: 1.2354630008903192e-06
Position 6925: 7.507199793851023e-07
Position 1796: 6.92445210474093e-07
Position 616: 6.824034765266974e-07
Position 2066: 6.777695616152102e-07
Position 873: 6.517653903136158e-07
Position 7129: 6.49163779533886e-07
Position 2120: 6.343849640556537e-07
Position 3916: 5.639179549368933e-07
Position 587: 5.165358340187517e-07
Position 335: 3.4639731312851917e-07
Position 408: 3.444120834008029e-07
Position 843: 3.3326189947643027e-07
Position 695: 3.0579230895015576e-07
Position 1834: 1.6712572804029712e-07
Position 346: 8.062429552284531e-08
Position 699: 6.052175414781115e-08
Position 141: 4.9132844862604196e-08
Position 1450: 4.019081870686821e-08
Position 125: 3.572114224846433e-08
Position 2057: 2.996222310592492e-08
Position 1601: 2.26295157325585e-08
Position 780: 6.17667431002084e-09
Position 285: 1.0148106601152895e-09
Position 341: 1.2269724620100734e-10
