Gene = Ppan
Position 729: 1.3306682865747908e-05
Position 2214: 1.303404286138901e-05
Position 2586: 1.1668296667129272e-05
Position 3577: 1.0501203842867014e-05
Position 936: 1.0188568826600016e-05
Position 2928: 1.0099804091441684e-05
Position 634: 1.0035990611954099e-05
Position 1923: 9.725863401696261e-06
Position 24: 7.915186584350598e-06
Position 2573: 7.062837503004555e-06
Position 2740: 6.959257482120513e-06
Position 1494: 6.049519412198462e-06
Position 2933: 5.4830114104951835e-06
Position 2753: 4.371050046929617e-06
Position 2005: 4.194201030628892e-06
Position 3759: 4.1533581856284105e-06
Position 3228: 3.2839483431881647e-06
Position 1614: 2.888454775922476e-06
Position 1617: 2.2878732591729152e-06
Position 1566: 2.165116331932688e-06
Position 2267: 1.705257617898984e-06
Position 2910: 8.831803360744599e-07
Position 2978: 5.65350597005663e-07
Position 12: 5.543664417611007e-07
Position 184: 3.088889707012266e-07
Position 231: 2.157912115537687e-07
Position 222: 1.410529144444983e-07
Position 2988: 1.0237071201199054e-07
Position 717: 9.257599164641596e-08
Position 667: 7.256610427583528e-08
Position 694: 6.251274555686375e-08
Position 3233: 5.3146345438363657e-08
Position 219: 2.288064130453644e-08
Position 3246: 1.807200095981201e-08
Position 3241: 1.4557466530764815e-08
Position 3275: 9.076592533877943e-09
Position 3226: 2.2937982903886414e-09
Position 542: 1.7578870741269881e-09
Position 2858: 1.4635242100181602e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3111: 0.9689265078645783
Position 2907: 0.9672428833812725
Position 1595: 0.9638487921683494
Position 3275: 0.9447200395309634
Position 2463: 0.926977100366846
Position 231: 0.8950226545666236
Position 3656: 0.8601502031523826
Position 2729: 0.8036522248679516
Position 1420: 0.7070012081628276
Position 1162: 0.4591951789066918
Position 1458: 0.23162810306366424
Position 2662: 0.1428733603990376
Position 3671: 0.1291842029045632
Position 2732: 0.037728839578426245
Position 3253: 0.030639053028922628
Position 2412: 0.02349976838732983
Position 1036: 0.019795347383789023
Position 3961: 0.01480210352127595
Position 402: 0.014294401312248604
Position 1307: 0.012587314231684662
Position 2924: 0.007887294886540892
Position 1424: 0.007650418383314034
Position 781: 0.007497125593505962
Position 697: 0.006816728207837259
Position 720: 0.006463961813901273
Position 958: 0.006128931705709881
Position 1700: 0.006080023541176786
Position 3838: 0.005490967832177142
Position 531: 0.005434498406839428
Position 1247: 0.004295169537491053
Position 1500: 0.003915709269051939
Position 2963: 0.0038374553844866977
Position 3301: 0.003795787078607855
Position 2041: 0.0037035211602834614
Position 2759: 0.0034674822531344327
Position 1687: 0.0032563951204259557
Position 2337: 0.003240966665199198
Position 865: 0.003206422331898244
Position 2631: 0.003028043427573405
Position 2394: 0.0030027735251933565
Position 3314: 0.002875327323020668
Position 1461: 0.0028403869567416285
Position 3851: 0.0027387318046674554
Position 2928: 0.0027167084813798184
Position 1365: 0.002686815386938064
Position 1024: 0.002639312754623993
Position 2942: 0.002576498337821955
Position 1301: 0.0022145542826763048
Position 243: 0.0021742560554307935
Position 3135: 0.0021380193135257354
Position 3906: 0.0020174387317215886
Position 2358: 0.0018153981448567804
Position 3883: 0.0017099890093562739
Position 3547: 0.0017043365011009158
Position 3858: 0.001635141516169048
Position 3185: 0.0014199458824731789
Position 261: 0.0013428523589421775
Position 1384: 0.0012966986025829375
Position 2974: 0.0012800410255056826
Position 267: 0.0012072172563651735
Position 2005: 0.0011035419827690786
Position 3361: 0.001068231689309922
Position 2784: 0.0010287088839099057
Position 2614: 0.000979915112952104
Position 2938: 0.0008748669565409749
Position 517: 0.0007554550689056405
Position 2665: 0.0007256900243439625
Position 322: 0.0007023214251771572
Position 1390: 0.0006907548292388454
Position 2315: 0.0006322334687022937
Position 3328: 0.0005900343215656682
Position 1129: 0.0005827786960892893
Position 3376: 0.0005761078128730817
Position 1736: 0.0005630256795241619
Position 1011: 0.0005608303595217738
Position 3825: 0.0005418462945225689
Position 1002: 0.0004729763158025792
Position 3001: 0.0004703848559364315
Position 297: 0.00043212844350058976
Position 1379: 0.00042051989769307103
Position 2279: 0.00041102518948885384
Position 3325: 0.0003901612034545568
Position 2143: 0.0003895479619157628
Position 1939: 0.0003819136817105772
Position 3289: 0.0003772877313956378
Position 3319: 0.0003506147014722492
Position 3295: 0.000343534783378631
Position 1090: 0.00034270241547433095
Position 1652: 0.00034171020370983574
Position 3459: 0.0003349038252036745
Position 3144: 0.0003255256244681685
Position 348: 0.00032345630115172743
Position 3476: 0.00031805106128431705
Position 2667: 0.0002929346634812809
Position 3283: 0.0002856152153891975
Position 246: 0.00028469349970434564
Position 196: 0.00027487831731120617
Position 1957: 0.0002713427890557512
Position 982: 0.00026776482800483736
Position 1477: 0.00025925625083617835
Position 2740: 0.00023745069639845856
Position 3503: 0.00022905967196502124
Position 2093: 0.00022306488802240583
Position 3340: 0.0002200148007137447
Position 3409: 0.0002069171258076463
Position 2814: 0.00020308945126208168
Position 328: 0.00018870743013759918
Position 2932: 0.0001849244976046072
Position 2672: 0.00018378685878580204
Position 2674: 0.00018240947326641151
Position 1328: 0.0001746659793602743
Position 1095: 0.0001711362548515414
Position 3385: 0.0001665337371612625
Position 658: 0.00016564780613603973
Position 547: 0.0001538263076679589
Position 2431: 0.00015106474425755428
Position 3864: 0.00014678747454255052
Position 417: 0.00014502221663910262
Position 3346: 0.00014369611467379521
Position 2346: 0.00013654719109405905
Position 1573: 0.00013600225740295087
Position 3494: 0.00013539366805266878
Position 3972: 0.00013317648983702209
Position 3808: 0.00013188496857329817
Position 3287: 0.00012833851418447834
Position 2948: 0.00012197701781559573
Position 3488: 0.00010748353813778246
Position 2775: 0.00010490730598291799
Position 3814: 0.00010105309674820867
Position 3921: 9.831131141880081e-05
Position 3490: 9.66180776758462e-05
Position 2364: 9.646162679029607e-05
Position 3422: 9.133207148695766e-05
Position 3679: 8.992321016615272e-05
Position 2484: 8.645449113872802e-05
Position 282: 8.046629752611176e-05
Position 2318: 7.762618089487207e-05
Position 498: 7.751040815083874e-05
Position 2419: 7.69564156481301e-05
Position 3936: 7.400191297983045e-05
Position 1655: 6.524413964009384e-05
Position 2427: 6.487425662909248e-05
Position 431: 6.41648890186771e-05
Position 2521: 6.209176186111121e-05
Position 805: 6.138671192756554e-05
Position 1117: 6.0499514175000894e-05
Position 737: 6.000638483289626e-05
Position 2772: 5.7053569015275664e-05
Position 1342: 5.667399027348458e-05
Position 992: 5.510552075947664e-05
Position 2224: 5.3055132165522056e-05
Position 3388: 5.0915796333331744e-05
Position 425: 4.91004198193733e-05
Position 2018: 4.8136232273819415e-05
Position 3352: 4.781263622552845e-05
Position 3941: 4.7480113210311025e-05
Position 869: 4.715277692402885e-05
Position 3322: 4.503757418040875e-05
Position 2639: 4.433081755166969e-05
Position 2186: 4.415616817145621e-05
Position 608: 4.014690134769805e-05
Position 1908: 3.9928452275186616e-05
Position 2229: 3.8926203842788955e-05
Position 1014: 3.810104958260566e-05
Position 1872: 3.716995005019175e-05
Position 1898: 3.4496189292072004e-05
Position 1254: 3.369023701075355e-05
Position 1186: 3.281969387564805e-05
Position 3292: 3.138747197773294e-05
Position 1387: 3.057744418363808e-05
Position 1199: 3.0461553822312417e-05
Position 2790: 2.612986743349341e-05
Position 3444: 2.4140584427417477e-05
Position 3382: 2.2369188442455662e-05
Position 1505: 2.044698470362642e-05
Position 2283: 1.999274031618844e-05
Position 725: 1.866020907665781e-05
Position 3010: 1.759022354634243e-05
Position 3412: 1.7564278449200915e-05
Position 3150: 1.735234261627315e-05
Position 3059: 1.6851214659031264e-05
Position 2249: 1.601264773455791e-05
Position 2541: 1.60122008320457e-05
Position 1174: 1.5975241490371694e-05
Position 836: 1.586328793227704e-05
Position 1480: 1.578578426025934e-05
Position 3715: 1.48460253067152e-05
Position 844: 1.483511161717529e-05
Position 3691: 1.4742400110987215e-05
Position 2787: 1.2513089592163466e-05
Position 831: 1.1836039550780675e-05
Position 3406: 1.1487925727477486e-05
Position 3772: 1.125242895527403e-05
Position 2291: 1.1044031463316307e-05
Position 3583: 1.1006559017914318e-05
Position 3508: 1.0710807331761606e-05
Position 3712: 1.0587996287348875e-05
Position 2295: 1.0549326265315571e-05
Position 3752: 9.2243556851819e-06
Position 2804: 7.190498232952693e-06
Position 3365: 7.14351649146623e-06
Position 2214: 5.656703232134521e-06
Position 353: 5.3899963497576695e-06
Position 3202: 5.278694570662002e-06
Position 3861: 5.230411006624792e-06
Position 2062: 5.018349123522475e-06
Position 2523: 4.973744217626424e-06
Position 3788: 4.865220363871189e-06
Position 3827: 4.431763095389305e-06
Position 1715: 4.015969201145354e-06
Position 1649: 3.970214581446546e-06
Position 3562: 3.5225394765828122e-06
Position 2151: 3.2843737516384126e-06
Position 746: 3.007077970783323e-06
Position 3684: 2.919458009566689e-06
Position 3803: 2.905769270621788e-06
Position 2822: 2.860294775814645e-06
Position 3515: 2.460727774385107e-06
Position 3801: 2.4055449621474485e-06
Position 2105: 2.181536219759256e-06
Position 3521: 2.0712385322128295e-06
Position 3730: 1.97708041224242e-06
Position 634: 1.9457851044897966e-06
Position 3559: 1.6109076116193449e-06
Position 3709: 1.284496548321127e-06
Position 3819: 1.2028685106541702e-06
Position 3073: 9.657227589126446e-07
Position 3066: 5.652843685939546e-07
Position 3031: 3.2078625027897105e-07
Position 3397: 1.8685723849404095e-07
Position 472: 1.0389530372614947e-07
Position 2155: 8.988505068737848e-08
Position 2110: 7.594708889573884e-08
Position 563: 7.221718451675848e-08
Position 469: 5.510417972256344e-08
Position 3195: 4.1588228157291194e-08
Position 1853: 4.134724068284291e-08
Position 577: 3.64936430290737e-08
Position 3078: 3.625430492899016e-08
Position 3012: 3.4662255225317337e-08
Position 3153: 3.403841627724183e-08
Position 612: 3.337581595141603e-08
Position 456: 2.3941471059574302e-08
Position 807: 1.1742753029426307e-08
Position 477: 8.334510557214575e-09
Position 119: 8.086662367915702e-09
Position 147: 6.309502086737741e-09
Position 587: 2.432521418536342e-09
Position 570: 1.988413617042662e-09
Position 1848: 1.1202048507025613e-09
Position 1855: 9.933730118236355e-10
Position 1918: 9.681379191410622e-10
Position 133: 7.061780112675767e-10
Position 123: 6.816494361253277e-10
Position 97: 6.794086229620603e-10
Position 116: 2.9547266700323907e-10
Position 99: 1.4328812007932453e-11
Position 88: 1.1531231263880452e-11
Position 3430: 6.78681000019779e-12
