Gene = Nprl2
Position 1154: 0.00015082229462882102
Position 2946: 0.00014769080737905518
Position 1035: 0.00013729997554805387
Position 456: 0.00013562480929573802
Position 371: 0.00011604395440239936
Position 46: 0.00011238794737317182
Position 2394: 0.00010093050761338459
Position 318: 9.590085700580638e-05
Position 1075: 8.851615358026089e-05
Position 897: 8.503340853404464e-05
Position 1058: 8.179992155028798e-05
Position 1867: 7.879286772531813e-05
Position 2434: 7.364792333542427e-05
Position 93: 7.264793567207463e-05
Position 978: 7.171579145030525e-05
Position 2448: 7.151075198532003e-05
Position 2842: 7.099362553607257e-05
Position 646: 7.010522327867958e-05
Position 2591: 6.654640106962025e-05
Position 44: 6.032922595101468e-05
Position 2429: 5.622963655036589e-05
Position 2870: 5.2994938148656844e-05
Position 2277: 5.28010262356253e-05
Position 2595: 4.5502581482408684e-05
Position 1244: 3.918901174006748e-05
Position 976: 3.6572109246525334e-05
Position 903: 3.3791115359816035e-05
Position 2148: 3.368165491705272e-05
Position 1296: 3.1561939602378146e-05
Position 785: 2.9523710667865378e-05
Position 382: 2.5366790004170538e-05
Position 414: 2.3207565363350296e-05
Position 693: 2.2379269380861937e-05
Position 369: 2.2212671405123213e-05
Position 2921: 1.884626512440189e-05
Position 2441: 1.8295403442068978e-05
Position 21: 1.7769370958992374e-05
Position 2532: 1.5231467131219366e-05
Position 2520: 1.491351698855692e-05
Position 617: 1.450053638210696e-05
Position 3389: 1.4135511485468662e-05
Position 2563: 1.3302835469655998e-05
Position 301: 1.3239476457125498e-05
Position 1178: 1.3199475974644752e-05
Position 387: 1.2547784306655732e-05
Position 577: 1.1457488472631586e-05
Position 1978: 9.319037234448186e-06
Position 2624: 8.754016230774226e-06
Position 2574: 8.309618316229878e-06
Position 716: 7.891438366069707e-06
Position 1186: 5.181061733676195e-06
Position 2174: 5.028062990981099e-06
Position 678: 4.7893230831827855e-06
Position 2551: 4.639103876348334e-06
Position 3202: 4.488588681847251e-06
Position 412: 3.9939755362834185e-06
Position 425: 3.6998972573532145e-06
Position 2663: 2.9606761990920145e-06
Position 3352: 2.8114947443856805e-06
Position 2514: 2.524335886054184e-06
Position 2602: 2.2644659888482365e-06
Position 568: 2.1933717312290874e-06
Position 2500: 2.1282887250978773e-06
Position 2714: 1.5765811253575492e-06
Position 2530: 1.5656425711428418e-06
Position 430: 1.4272041329601494e-06
Position 619: 1.3990167322298972e-06
Position 2120: 7.70161653398347e-07
Position 2703: 4.753562984885406e-07
Position 1847: 9.554998256799948e-09
Position 3129: 8.784477664533147e-09
Position 2964: 5.079303065188144e-09
Position 2184: 1.4271984254821501e-11
Position 2002: 8.472842956495415e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1280: 0.9525418385733797
Position 2153: 0.9454459866531582
Position 941: 0.9341443774755919
Position 2520: 0.8851462537573362
Position 3264: 0.849347245998545
Position 755: 0.7052642667531666
Position 3018: 0.6731797071712099
Position 2687: 0.6330380269063106
Position 1924: 0.6294288879653103
Position 1950: 0.2768889370814894
Position 2722: 0.2420600447519374
Position 442: 0.10321460168326264
Position 2972: 0.09453328848546669
Position 2408: 0.08869530051624892
Position 1986: 0.04059136999856323
Position 1618: 0.034281830875162365
Position 2189: 0.029814640833375074
Position 946: 0.029640627904491255
Position 3067: 0.028863157112112407
Position 2493: 0.017631969253802983
Position 2371: 0.01627475943516294
Position 1047: 0.010281840972301134
Position 1230: 0.008621351846411246
Position 405: 0.007884514508886
Position 1200: 0.005261487133139627
Position 448: 0.005088425240324087
Position 79: 0.0049175111430866435
Position 2192: 0.004615003408358471
Position 3022: 0.004555971027926674
Position 3031: 0.0037144168905536477
Position 2782: 0.0036867518157304947
Position 1962: 0.0033348794022934895
Position 2243: 0.0030334453588473005
Position 1233: 0.003027851139705626
Position 2551: 0.0029464302517287298
Position 800: 0.0028327032116365835
Position 2733: 0.002827829654582883
Position 2462: 0.0027037920046211685
Position 2412: 0.0027016939282327925
Position 3458: 0.002589741967556861
Position 1291: 0.0025303153469572724
Position 1286: 0.002497772025994541
Position 2013: 0.0019781742746014233
Position 3097: 0.0018256603544487477
Position 2208: 0.0017402410065806783
Position 1681: 0.0017109387107303977
Position 3046: 0.0016335635684558392
Position 2930: 0.001514478678046525
Position 2955: 0.0014965846241050931
Position 369: 0.0014160212437964055
Position 2926: 0.0013661183265251634
Position 1737: 0.001102972418585336
Position 2978: 0.001004121654267095
Position 1989: 0.0009084513629099465
Position 1518: 0.000843871162147084
Position 1307: 0.0007301513712011024
Position 3271: 0.0007113195155713291
Position 455: 0.0007107722103657781
Position 2785: 0.000666858056720775
Position 2583: 0.0006627920472322459
Position 1890: 0.0005959487380394157
Position 1636: 0.0005529364326414307
Position 1969: 0.000511185693724731
Position 993: 0.0005081361953496717
Position 2697: 0.0005051819520529668
Position 3135: 0.0004942154107245909
Position 729: 0.00045616107741063613
Position 1316: 0.0004325082965232202
Position 1310: 0.00041538630568151847
Position 1566: 0.0004137286856998559
Position 1695: 0.0004044132082334203
Position 120: 0.0003957675777907465
Position 725: 0.00035721302959078295
Position 129: 0.00033774398761238027
Position 2081: 0.00033692536801946464
Position 3114: 0.0003159305175673541
Position 3060: 0.00030646306992625054
Position 764: 0.00028442074915342985
Position 1536: 0.00027545393020742096
Position 2556: 0.0002134782616115919
Position 627: 0.00018073498442312225
Position 1312: 0.00017057229860826848
Position 1720: 0.00015529641393529465
Position 564: 0.0001548250087400291
Position 1653: 0.00015383700221849732
Position 1237: 0.00014122859788746862
Position 3094: 0.00013508997146435137
Position 2703: 0.0001288545936520357
Position 1053: 0.00012646397058523905
Position 2058: 0.00012175216639051241
Position 960: 0.00011951961285175763
Position 2429: 0.00011633257503794788
Position 2610: 0.00011593517556652248
Position 957: 0.00011306965923551859
Position 1083: 0.00011173305879824086
Position 412: 0.00011172534474132173
Position 2458: 0.00010549163863157855
Position 780: 0.0001032403329242038
Position 2711: 0.00010315513472736018
Position 2019: 0.00010075453821605253
Position 917: 8.835631452992883e-05
Position 1353: 8.356538052093638e-05
Position 2344: 7.974532285766166e-05
Position 3297: 7.926950542484107e-05
Position 1725: 7.660722830560492e-05
Position 1319: 7.352428396313908e-05
Position 1638: 7.311403536486943e-05
Position 1697: 6.479792610960346e-05
Position 145: 6.332308684442597e-05
Position 187: 6.26500668391533e-05
Position 1583: 6.260128916955936e-05
Position 1207: 6.184384011683397e-05
Position 613: 5.879112299563474e-05
Position 1863: 5.506655440633925e-05
Position 3379: 5.431753624330354e-05
Position 90: 5.112455660209421e-05
Position 637: 4.925002852474917e-05
Position 2033: 4.8756658209018924e-05
Position 634: 4.5849389678911576e-05
Position 337: 4.568482677726852e-05
Position 1210: 4.424726749511832e-05
Position 3403: 4.388181419843244e-05
Position 2481: 3.931365777618754e-05
Position 2586: 3.901473543741771e-05
Position 2656: 3.900193678477884e-05
Position 2739: 3.869993685478387e-05
Position 2945: 3.861981649173664e-05
Position 1701: 3.76278101455601e-05
Position 490: 3.590713436293495e-05
Position 996: 3.5150951220589506e-05
Position 251: 3.486060848566658e-05
Position 1901: 3.4594529823472273e-05
Position 1573: 3.450043108546073e-05
Position 1355: 3.2093052203083374e-05
Position 2932: 3.072555848431583e-05
Position 425: 3.0358527116193697e-05
Position 1166: 2.8594965966788587e-05
Position 1243: 2.789383296329852e-05
Position 1813: 2.7726126785515692e-05
Position 2861: 2.5625868800102203e-05
Position 2322: 2.3163267490260893e-05
Position 474: 2.307172123355554e-05
Position 1843: 2.216711672777003e-05
Position 1495: 2.0058374975845103e-05
Position 2084: 1.955983535234087e-05
Position 281: 1.8347290496931867e-05
Position 2061: 1.8191549206811328e-05
Position 160: 1.81678751941426e-05
Position 3102: 1.718393567170355e-05
Position 568: 1.690322826985662e-05
Position 2805: 1.637214059784014e-05
Position 1288: 1.6199551207649493e-05
Position 3219: 1.518397274372258e-05
Position 3214: 1.4927861285535797e-05
Position 2468: 1.3578268095870717e-05
Position 1749: 1.353132842237636e-05
Position 3333: 1.3269510439032184e-05
Position 227: 1.321506445447272e-05
Position 2574: 1.2887992525617689e-05
Position 2434: 1.1975968128579111e-05
Position 1570: 1.1536059223976683e-05
Position 2759: 1.1279480977412451e-05
Position 141: 1.1214914417777891e-05
Position 484: 1.1178091722721903e-05
Position 3432: 1.0223843902995023e-05
Position 2204: 1.0077359101767379e-05
Position 2316: 9.820877097207278e-06
Position 3161: 9.649454975341097e-06
Position 2347: 9.373576490862548e-06
Position 466: 9.333483260346369e-06
Position 2352: 9.237500468510153e-06
Position 2299: 9.165992801544235e-06
Position 3329: 9.134367121558354e-06
Position 654: 8.713767127600385e-06
Position 295: 8.361692878588389e-06
Position 594: 8.05235226058289e-06
Position 3399: 6.5459199763768195e-06
Position 1658: 6.461151044666007e-06
Position 539: 6.435495895863171e-06
Position 2261: 6.412419965597248e-06
Position 1110: 6.199983285693215e-06
Position 2651: 6.102829850117897e-06
Position 2040: 5.921108695698094e-06
Position 3077: 5.738478623158743e-06
Position 339: 5.716016312217372e-06
Position 2331: 5.461045333027561e-06
Position 3281: 5.171330471306857e-06
Position 2472: 5.138763388702218e-06
Position 1853: 4.656996640029292e-06
Position 382: 4.645524515333594e-06
Position 2307: 4.546839740313022e-06
Position 1408: 4.318661465477565e-06
Position 669: 4.27502497288864e-06
Position 2614: 4.071405411706397e-06
Position 1463: 4.015001150038585e-06
Position 1502: 3.538813222526097e-06
Position 1563: 3.4946550001904007e-06
Position 1529: 3.4789425008477803e-06
Position 589: 3.1590622429322284e-06
Position 659: 3.061678155906123e-06
Position 577: 2.8530130379520407e-06
Position 157: 2.8074706805742987e-06
Position 354: 2.731319896058129e-06
Position 3438: 2.68703568753141e-06
Position 1322: 2.4199850926409492e-06
Position 2326: 1.9269755991837456e-06
Position 422: 1.892480825653041e-06
Position 1416: 1.8363656323705254e-06
Position 348: 1.8159836622278812e-06
Position 2417: 1.4490629521810898e-06
Position 98: 1.3240471453424984e-06
Position 2637: 1.1334302730192552e-06
Position 96: 1.062424756775854e-06
Position 379: 9.573808818117597e-07
Position 535: 8.640403121530544e-07
Position 830: 8.544408783580333e-07
Position 517: 8.54257751370557e-07
Position 818: 7.260277670834796e-07
Position 191: 5.295022516628806e-07
Position 671: 4.922014823191293e-07
Position 549: 2.734339401952244e-07
Position 500: 1.8982756722964558e-07
Position 598: 1.4744151114492472e-07
Position 553: 1.3618980066305635e-07
Position 256: 1.3036082778991388e-07
Position 502: 5.3304006210012066e-08
Position 1214: 3.869140991300149e-08
Position 1001: 1.692927547096761e-08
Position 954: 1.689839607867299e-08
Position 276: 7.081729518015678e-09
Position 2624: 3.0772216455467503e-09
Position 261: 2.4611783986877436e-09
Position 544: 1.8470050474664096e-11
