Gene = Rab3gap1
Position 105: 0.0004827956690322506
Position 2604: 0.00044968860726485836
Position 2696: 0.00037488510635053486
Position 542: 0.00036986063235569365
Position 4488: 0.0002585087491008473
Position 264: 0.00023391114420576325
Position 4216: 0.00023278519051789484
Position 9194: 0.00016126577367884173
Position 1652: 0.0001558173738201454
Position 579: 0.00013812588269286038
Position 3445: 0.0001362079374546569
Position 75: 0.00011112376728369268
Position 2651: 0.00011006243868675305
Position 157: 0.00010712054782506516
Position 212: 0.00010198028103573544
Position 61: 7.344886263193617e-05
Position 486: 7.108760124505727e-05
Position 554: 6.53163800342033e-05
Position 587: 6.395303052530393e-05
Position 215: 6.171707242703183e-05
Position 442: 4.516519401827204e-05
Position 2304: 4.223781326040417e-05
Position 562: 4.105975536286465e-05
Position 224: 2.5485722204159893e-05
Position 434: 2.46397825258546e-05
Position 289: 1.8060700503232616e-05
Position 164: 1.4532821819757519e-05
Position 457: 1.2278738845263452e-05
Position 7781: 1.1078842862554368e-05
Position 471: 9.23567997913488e-06
Position 506: 8.67477792231407e-06
Position 386: 8.046540300939733e-06
Position 166: 5.6031315525939224e-06
Position 109: 5.118890339416782e-06
Position 126: 4.801898156090678e-06
Position 199: 4.507638485284974e-06
Position 142: 3.2888320039804647e-06
Position 776: 2.5011556532486235e-06
Position 217: 2.0601894671569656e-06
Position 219: 1.4066593848077605e-06
Position 229: 1.0824811609266317e-06
Position 504: 9.964785118205714e-07
Position 91: 9.82356999621102e-07
Position 130: 9.089244345644114e-07
Position 519: 6.784162813236293e-07
Position 517: 3.7588273973234414e-07
Position 758: 3.696615769786957e-07
Position 474: 2.1924261754621678e-07
Position 83: 2.0405440850313255e-07
Position 642: 1.1649021944905133e-07
Position 384: 1.5044735960550654e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5306: 0.9830239114283239
Position 151: 0.8108261663883264
Position 676: 0.5869733625615219
Position 17583: 0.5786982955409611
Position 20382: 0.5134978640329317
Position 22244: 0.41608430144903324
Position 8580: 0.2940857417695485
Position 23298: 0.21868636512651618
Position 8519: 0.14967560087931625
Position 10835: 0.14830335500959063
Position 8544: 0.11952345745922796
Position 10448: 0.11250626604673145
Position 18301: 0.10743676412025528
Position 2422: 0.09296036867539147
Position 1816: 0.0857296459179461
Position 17665: 0.08202568949772356
Position 23242: 0.07907157275674365
Position 19012: 0.07306979785495216
Position 4401: 0.049165656939197534
Position 10358: 0.04409057573630028
Position 275: 0.042019451440566694
Position 17878: 0.04094607557201674
Position 707: 0.03896121358636724
Position 1571: 0.029681185407838487
Position 3615: 0.029230802506809046
Position 22468: 0.028564098055495275
Position 254: 0.026231807688130257
Position 7511: 0.02521411904181667
Position 12582: 0.023546633048813367
Position 3288: 0.02276117465791713
Position 7538: 0.022571162449043503
Position 10865: 0.02063868339468389
Position 3205: 0.017621289657364998
Position 12909: 0.017543245964375793
Position 10907: 0.016733703927569697
Position 12988: 0.016300664634130664
Position 4458: 0.015740087224548026
Position 10216: 0.014153353716888242
Position 10577: 0.013889735406962025
Position 12850: 0.011968947307397977
Position 4096: 0.011810066394152588
Position 20675: 0.01150338279892132
Position 12420: 0.010853669168572723
Position 3253: 0.010701198858640348
Position 119: 0.01011328922517594
Position 2256: 0.010068283099536229
Position 1526: 0.00995171507120755
Position 7593: 0.00953943990065846
Position 9095: 0.008878618488587241
Position 1140: 0.008633567531506294
Position 10522: 0.008459521388545152
Position 9267: 0.008223490699674948
Position 4371: 0.008139238097254866
Position 2883: 0.0072387666029970045
Position 13227: 0.00719032873921149
Position 3884: 0.006812923368685616
Position 471: 0.006786335474784711
Position 4829: 0.0067090958025838
Position 2054: 0.006518694304707154
Position 7589: 0.006386472861990389
Position 3747: 0.0061608607845591076
Position 10949: 0.005984279739151744
Position 9578: 0.0050859393632120544
Position 3652: 0.005081451388916388
Position 5285: 0.004807223726641873
Position 1217: 0.0044209385554602795
Position 731: 0.004282796727396493
Position 12433: 0.0037803447812527063
Position 9559: 0.0036799513058139
Position 6272: 0.0034721087699817912
Position 12457: 0.0033767075633090284
Position 530: 0.003344503397650663
Position 540: 0.003329074140049407
Position 11401: 0.0031798428242766144
Position 867: 0.0031755550962070376
Position 7571: 0.003138571740550345
Position 7419: 0.003081679288443906
Position 638: 0.0029534328506214927
Position 13152: 0.0029189137262971864
Position 9123: 0.0027373375976015063
Position 8408: 0.0026846784226258946
Position 8451: 0.002590592307002576
Position 3533: 0.0025345109520077845
Position 4008: 0.0025035345175970407
Position 3832: 0.0022854696985189975
Position 4784: 0.002219649220670234
Position 6470: 0.002197831760807969
Position 7615: 0.0021312772788986962
Position 7909: 0.002108648918547035
Position 10025: 0.002053652147554614
Position 2538: 0.0019597996531442417
Position 15081: 0.0018515518500444711
Position 7097: 0.0018162469113129367
Position 9098: 0.0016526430500888559
Position 8995: 0.0015426911404460549
Position 8089: 0.001399840058425081
Position 6316: 0.0013959372842080819
Position 7881: 0.0013538695433207813
Position 6905: 0.0012780089390341737
Position 6395: 0.001266555359173536
Position 12261: 0.0012124259558828798
Position 3611: 0.001198909679600468
Position 397: 0.0011936216516538179
Position 7446: 0.0011900692760627408
Position 5707: 0.0011830992520082996
Position 1989: 0.0011727662946000273
Position 5550: 0.0011535553132051373
Position 1892: 0.0011179627822052722
Position 5320: 0.0010850494119608559
Position 157: 0.001014020750779621
Position 5612: 0.000999092287951246
Position 3777: 0.0009513455454690416
Position 2057: 0.000929569745954005
Position 9642: 0.0008707317792525015
Position 11296: 0.0008487689836415322
Position 1407: 0.0008356946706388731
Position 3772: 0.0008281255877020171
Position 12725: 0.0007788533464292825
Position 341: 0.0007624381683950774
Position 12951: 0.0007475562246877144
Position 1836: 0.0007122544834175734
Position 1580: 0.000666753152832261
Position 6867: 0.0006617468786161905
Position 6338: 0.0006382424621915738
Position 1533: 0.0006188734574595533
Position 9915: 0.0006009873519229997
Position 271: 0.0005594623079569805
Position 7192: 0.0005436428103838759
Position 838: 0.0005257002360436957
Position 2076: 0.0005110002454341948
Position 6286: 0.0004970820407323943
Position 9214: 0.0004153337371520673
Position 5680: 0.0003942578660931566
Position 6450: 0.00038534033642566014
Position 1513: 0.00037418772734166373
Position 9030: 0.00035363895811986684
Position 2399: 0.00034753020605581827
Position 8093: 0.0003107057473774337
Position 8647: 0.0003064478950988627
Position 5644: 0.0003041201674214952
Position 905: 0.00028247629388833883
Position 6497: 0.00026775532045115395
Position 3220: 0.0002562581197715743
Position 6246: 0.00025491174104064207
Position 7242: 0.0002455925167242042
Position 595: 0.00024059973855544245
Position 1231: 0.00023994220194727736
Position 5490: 0.0002273030977756576
Position 2517: 0.00022474698165234603
Position 7102: 0.0002240754643202241
Position 2865: 0.0002190055499901947
Position 4057: 0.0002053600708031171
Position 7968: 0.00019420699398489005
Position 532: 0.00018580225738047435
Position 9425: 0.00016589649498728842
Position 483: 0.0001609043161406301
Position 6889: 0.00015927028881701068
Position 2849: 0.00015177826198353527
Position 5814: 0.00014464542100898548
Position 6590: 0.00014106716819261805
Position 2765: 0.0001406815078775842
Position 2473: 0.00012993373083024337
Position 2469: 0.00011840904549349046
Position 1763: 0.00011460935188088419
Position 6872: 0.0001123114781883412
Position 191: 0.00010816380113353382
Position 1051: 8.548197573409394e-05
Position 5879: 8.48429552397238e-05
Position 9745: 8.357282095229356e-05
Position 6008: 6.710171089899763e-05
Position 415: 6.368795207560931e-05
Position 164: 6.303174056776713e-05
Position 8186: 4.752330334772398e-05
Position 8256: 4.69599650226395e-05
Position 381: 4.551162919026479e-05
Position 2187: 3.6964206664230116e-05
Position 1490: 3.5703242580839144e-05
Position 7236: 3.436682922324176e-05
Position 829: 3.423744065542451e-05
Position 1724: 2.923741561330722e-05
Position 1436: 2.5966018901126773e-05
Position 3343: 2.484952500884198e-05
Position 1674: 2.476338674190673e-05
Position 6570: 2.115019331677291e-05
Position 2090: 2.0924556022195257e-05
Position 5953: 2.0906423548640424e-05
Position 5627: 2.0437655592764623e-05
Position 2113: 2.036719775755835e-05
Position 3158: 2.0047922410621964e-05
Position 179: 1.9499900063437194e-05
Position 1628: 1.941803162508172e-05
Position 1009: 1.6719801764746605e-05
Position 430: 1.5277443610233108e-05
Position 908: 1.2229297165615024e-05
Position 5409: 1.2174127300382958e-05
Position 490: 1.1955060724639066e-05
Position 2026: 1.1808234299241297e-05
Position 1590: 1.0940072386720182e-05
Position 2141: 1.0674879322773864e-05
Position 1147: 9.70489943929616e-06
Position 1796: 9.216670625126982e-06
Position 345: 8.588519417936664e-06
Position 1430: 8.272683511388691e-06
Position 1237: 7.116069033690622e-06
Position 965: 6.911946617624451e-06
Position 1303: 6.145346625519721e-06
Position 947: 5.654546058343392e-06
Position 205: 5.411715585763936e-06
Position 207: 5.403218871009381e-06
Position 943: 5.120307134747643e-06
Position 2493: 4.5907628938080204e-06
Position 172: 4.4570462057214125e-06
Position 362: 4.2089866991700435e-06
Position 879: 3.6955212453574525e-06
Position 1177: 3.0753842337950324e-06
Position 2488: 2.536072560575345e-06
Position 1256: 2.3507129062006547e-06
Position 717: 2.2527970351704194e-06
Position 212: 2.199937092321622e-06
Position 1151: 2.1075584009891086e-06
Position 199: 2.0924326988373957e-06
Position 804: 1.8768738039861142e-06
Position 1299: 1.8424754278200237e-06
Position 1425: 1.7386735084574582e-06
Position 1188: 1.5948721842844638e-06
Position 1739: 1.5779607763866002e-06
Position 2918: 1.4213809347221012e-06
Position 1085: 1.1849826637151906e-06
Position 1128: 9.582216451483579e-07
Position 1416: 8.16771869246429e-07
Position 749: 8.012472571517356e-07
Position 5071: 6.058041062408233e-07
Position 2005: 5.606596744103139e-07
Position 2119: 4.686058171754254e-07
Position 215: 4.3441169976645534e-07
Position 969: 4.275282092441227e-07
Position 1343: 4.0396272255995093e-07
Position 1091: 2.9431420027623834e-07
Position 498: 2.460372101595407e-07
Position 1658: 2.3679087854746566e-07
Position 1609: 2.0921751892011989e-07
Position 2800: 1.9460365824268054e-07
Position 495: 8.531334146369336e-08
Position 951: 4.493845200435413e-08
Position 1878: 2.867750286192289e-08
Position 350: 2.6165266547527102e-08
Position 983: 2.3696253444541314e-08
Position 772: 2.2972556813054744e-08
Position 808: 2.0679021307368377e-08
Position 1067: 6.8503332121346706e-09
Position 883: 4.268514840534654e-09
Position 1322: 3.0267364175506673e-09
