Gene = Oaf
Sorted 3' Splice Sites (High to Low Probability):
Position 14900: 0.970883317008547
Position 8195: 0.8618678803868781
Position 15833: 0.7522984339385587
Position 17071: 0.5886261242846453
Position 18220: 0.4262256323460502
Position 14541: 0.40913467666102904
Position 9213: 0.3687699389706186
Position 14217: 0.13229403284598748
Position 13233: 0.12787222246617055
Position 18420: 0.11708471013720359
Position 13682: 0.09146818550993435
Position 15673: 0.059989015553526426
Position 2948: 0.04900963652700911
Position 15913: 0.0469068066827784
Position 17756: 0.04647766094646344
Position 8892: 0.045445289830904435
Position 2342: 0.04449858972798258
Position 15554: 0.041462277128946734
Position 15643: 0.03556591189321061
Position 9146: 0.03139594840778378
Position 15966: 0.027453379462510284
Position 16987: 0.02613732826327106
Position 15525: 0.022243276835667212
Position 15585: 0.021835087365220236
Position 2236: 0.01945017485627882
Position 14842: 0.01777192464482665
Position 15605: 0.014755831749338647
Position 6665: 0.013257716716936036
Position 5911: 0.01227457631942436
Position 5829: 0.012109488752075388
Position 450: 0.011866544803841503
Position 3060: 0.011392012076047418
Position 6032: 0.010911631836860732
Position 6367: 0.010814840938580485
Position 17980: 0.010187931881628538
Position 2910: 0.010090280753653749
Position 16734: 0.009981432455252298
Position 5565: 0.009458833539755886
Position 17180: 0.008458559924129097
Position 4472: 0.0075878726048234455
Position 495: 0.007437632526392068
Position 8254: 0.0071933628671215465
Position 11706: 0.007187499874021986
Position 15917: 0.006773935787007045
Position 7131: 0.006551860775115872
Position 520: 0.006544512493582916
Position 16710: 0.006331584678591139
Position 17617: 0.006275757004388959
Position 15745: 0.006243810012654956
Position 499: 0.005551022978535884
Position 7063: 0.0055289791394068965
Position 9282: 0.0055070230129048315
Position 3622: 0.004653507350648088
Position 17304: 0.004215424678114126
Position 4453: 0.004200006575045719
Position 15499: 0.00413838227827923
Position 2922: 0.004113213225565385
Position 4396: 0.004004545761057942
Position 3788: 0.003985535951481529
Position 8813: 0.003769858838180116
Position 5930: 0.003650599941938803
Position 2515: 0.003550480458383275
Position 11778: 0.0035064056403264635
Position 15652: 0.00349888441799987
Position 1624: 0.003474632137180212
Position 1640: 0.0033842885350557367
Position 294: 0.003283464450382663
Position 17851: 0.002609545582030939
Position 18255: 0.0025523111956987053
Position 17343: 0.0024865102193659385
Position 15986: 0.0024836695537445116
Position 3840: 0.002436047969339683
Position 9192: 0.002312072721859956
Position 3240: 0.0021635671331513406
Position 8935: 0.0020310239562601013
Position 16595: 0.0016915363359756956
Position 6382: 0.0016453016180527592
Position 8897: 0.00151949177619789
Position 17225: 0.0014614090325444664
Position 2317: 0.0014216083529569568
Position 7135: 0.001404409378672541
Position 6808: 0.0013041054221193656
Position 3181: 0.0012316496355840219
Position 6886: 0.00120442042659174
Position 3862: 0.0011243104644457667
Position 7080: 0.0011164496233283456
Position 4486: 0.001113858985689459
Position 17106: 0.001105354766128038
Position 17270: 0.0010787596938450217
Position 15146: 0.0010730826724478558
Position 15382: 0.0010677270524112306
Position 8976: 0.0010038840076369497
Position 18600: 0.0009934338009597579
Position 3814: 0.0009867376775351045
Position 18373: 0.0009698735410087867
Position 16095: 0.0009599586676115848
Position 16939: 0.0009229489392853374
Position 15849: 0.0009156044344446497
Position 3260: 0.0008724360114742193
Position 466: 0.0008699139553894138
Position 4374: 0.0008462462100594411
Position 8810: 0.0007930647318639074
Position 4262: 0.0007843008911922758
Position 3536: 0.0007506021517007582
Position 2538: 0.0007341746831123514
Position 4442: 0.0006976817241428993
Position 2868: 0.0006919105712134301
Position 6151: 0.0006772231626042621
Position 17399: 0.0006753318166484953
Position 540: 0.0006438084872577933
Position 5512: 0.000620765904157662
Position 6347: 0.000595452866424234
Position 3365: 0.0005483357034642948
Position 17420: 0.0005107675050858503
Position 235: 0.000496295089856099
Position 15761: 0.0004955452192608055
Position 16142: 0.00048804276064754885
Position 2464: 0.00047865857373789186
Position 1677: 0.0004774727504432535
Position 2350: 0.0004765709017361508
Position 18655: 0.00045485491290691736
Position 3281: 0.0004182229223558199
Position 3109: 0.00039039151620716173
Position 2184: 0.00037894275034965817
Position 18422: 0.00036099707308772045
Position 18222: 0.00035725324501696367
Position 3719: 0.00033458013453832196
Position 2759: 0.00032566468560367407
Position 3369: 0.00031988926502025326
Position 1047: 0.0003157678378575663
Position 483: 0.00031299467345621346
Position 3122: 0.00031166077446210513
Position 4317: 0.00029836425884069884
Position 2123: 0.0002972389604621365
Position 1671: 0.000295966129720995
Position 15332: 0.0002931961602398657
Position 17896: 0.00028156840982375604
Position 16293: 0.0002789342831559341
Position 2181: 0.00026918717360016527
Position 546: 0.00026121510808728817
Position 16764: 0.0002542297650449894
Position 16776: 0.0002496127320656027
Position 1643: 0.00023967443784912842
Position 18648: 0.00023201852533504582
Position 16468: 0.00022572811989916248
Position 18443: 0.00022104204966559118
Position 15791: 0.00019311902570484402
Position 1472: 0.00019184821677566865
Position 3244: 0.00018835497870886144
Position 17307: 0.0001650388249878556
Position 1669: 0.00016207679203416236
Position 282: 0.00016145608680367303
Position 16357: 0.00015465145869373095
Position 15228: 0.00014631840074754012
Position 18610: 0.0001456147748021851
Position 2687: 0.00014437148604677798
Position 17094: 0.00014301091747889383
Position 2220: 0.00013932858723488025
Position 1964: 0.00013864246663925292
Position 1758: 7.878499105299498e-05
Position 17081: 6.855242196523404e-05
Position 882: 5.5552377121912657e-05
Position 601: 4.673291200303839e-05
Position 479: 4.55554510366607e-05
Position 15188: 4.200118014574715e-05
Position 805: 4.1062376538120346e-05
Position 1051: 3.081700293642374e-05
Position 1104: 2.9345245485118335e-05
Position 670: 2.7143924183332236e-05
Position 3937: 1.921217210900668e-05
Position 4189: 1.854734925568195e-05
Position 1014: 1.576057518258618e-05
Position 5163: 1.5632161846765596e-05
Position 2560: 1.3280339141712202e-05
Position 4947: 1.2660346594645199e-05
Position 1278: 1.2129558288767843e-05
Position 2606: 1.2062657618252143e-05
Position 970: 1.1854728339640744e-05
Position 4888: 1.0200552819245017e-05
Position 1443: 8.103110387309631e-06
Position 957: 7.313911741295725e-06
Position 644: 6.757943351920067e-06
Position 1694: 6.486798854405654e-06
Position 1519: 6.200716920169237e-06
Position 1162: 5.65992933466461e-06
Position 5235: 5.507711740556075e-06
Position 1510: 5.2535072913473285e-06
Position 2738: 4.75242620852614e-06
Position 5238: 4.47732830090784e-06
Position 769: 4.381436822468112e-06
Position 2728: 4.113245399069155e-06
Position 528: 3.837899869588584e-06
Position 513: 3.808731218729758e-06
Position 1407: 3.6664130477616e-06
Position 1485: 3.3175394856246796e-06
Position 2138: 3.0062122807936684e-06
Position 2086: 3.002243118682553e-06
Position 1018: 2.9241141085093036e-06
Position 688: 2.7149996058871743e-06
Position 4297: 2.3280461734487107e-06
Position 4012: 2.1327643481480126e-06
Position 828: 2.1159109359539695e-06
Position 1760: 1.945174380275381e-06
Position 4219: 1.8104331868173524e-06
Position 866: 1.7558230629809802e-06
Position 3990: 1.7038816919727073e-06
Position 1131: 1.682715529496591e-06
Position 238: 1.6805668830140284e-06
Position 1792: 1.5380176925987254e-06
Position 3467: 1.478809559663105e-06
Position 604: 1.432866535867845e-06
Position 4033: 1.367898648216792e-06
Position 3424: 1.359601310268907e-06
Position 2302: 1.217050198624649e-06
Position 1785: 1.124092612260776e-06
Position 18382: 1.105958174442117e-06
Position 241: 1.0811010488583988e-06
Position 3778: 8.835961535776114e-07
Position 6535: 8.796801572816258e-07
Position 110: 8.794977102316719e-07
Position 2275: 8.450738582469326e-07
Position 3644: 8.240971725504016e-07
Position 3694: 7.603868767247941e-07
Position 508: 7.161293305856093e-07
Position 836: 6.702920226818764e-07
Position 654: 5.32856350910606e-07
Position 1490: 3.033253562879819e-07
Position 1069: 2.5826822267351174e-07
Position 511: 2.486624715753759e-07
Position 681: 2.0387376333210847e-07
Position 126: 1.798778345184835e-07
Position 691: 1.418767305270216e-07
Position 1899: 1.305921147819341e-07
Position 2161: 7.232383593203766e-11
Position 223: 5.75759608043914e-12
Position 105: 3.3771351330420162e-12
Position 86: 3.2300733775320343e-12
Position 98: 1.5283036463279429e-12
