Gene = Vcpip1
Position 713: 2.05932403700167e-05
Position 438: 1.9435872851562695e-05
Position 156: 1.8579038778821886e-05
Position 833: 1.4677832875515985e-05
Position 789: 1.3880784784584824e-05
Position 294: 1.3224721867126318e-05
Position 365: 1.179139805314527e-05
Position 538: 1.091787461064804e-05
Position 1040: 1.044577435412829e-05
Position 297: 9.151379848729249e-06
Position 859: 8.823223949767568e-06
Position 2901: 6.890857316000325e-06
Position 6: 6.683812402383065e-06
Position 693: 5.941275075477724e-06
Position 2750: 5.8329323179818305e-06
Position 431: 5.437939200643742e-06
Position 754: 4.621418090635401e-06
Position 1265: 4.3997772347091275e-06
Position 612: 3.2987978899302306e-06
Position 418: 3.1423446735503005e-06
Position 193: 2.2911132511860015e-06
Position 853: 1.935123595818646e-06
Position 907: 1.8076507426395443e-06
Position 1017: 1.407775200108245e-06
Position 25: 8.233186958030304e-07
Position 502: 7.939375166090255e-07
Position 745: 7.07934946502928e-07
Position 228: 7.076307754948882e-07
Position 181: 5.126741094318496e-07
Position 11: 4.7396472498059265e-07
Position 1069: 3.9185232340032584e-07
Position 1050: 3.7053881964829476e-07
Position 429: 3.256167288820965e-07
Position 14: 1.055061422851217e-07
Position 47: 7.754202004461968e-08
Position 475: 4.8601820654836006e-08
Position 20: 3.818927035255997e-08
Position 1446: 1.3759797473289438e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11329: 0.6962750211201619
Position 8983: 0.5824693649800715
Position 422: 0.06255731677924463
Position 11573: 0.05387472585006891
Position 9410: 0.04956198802424462
Position 13344: 0.049082413059378105
Position 8680: 0.04584548351919636
Position 6704: 0.03476110719104785
Position 2818: 0.034544250224387875
Position 7967: 0.02967517815217608
Position 1141: 0.0289600523096716
Position 2712: 0.028759342538244102
Position 11202: 0.0286269259793017
Position 2667: 0.02173904849576473
Position 3927: 0.02115517558870404
Position 502: 0.020444997173922883
Position 3302: 0.019283023309479667
Position 8710: 0.018278267865213832
Position 8763: 0.01801886096504979
Position 1807: 0.01586019385106962
Position 3789: 0.014601222038076525
Position 2695: 0.014207331506950275
Position 5152: 0.012629951546428186
Position 6764: 0.012436551656490649
Position 4882: 0.011420954887450617
Position 1078: 0.00994754472164495
Position 1786: 0.009329822532099411
Position 4998: 0.009212074568933077
Position 13273: 0.009085189106484249
Position 2745: 0.007548998628075891
Position 12844: 0.007401257627500917
Position 3654: 0.007312432777430155
Position 2756: 0.006922063393614027
Position 2920: 0.006883433807009337
Position 11812: 0.006386904589535936
Position 480: 0.006115845198598605
Position 3423: 0.006028291343149239
Position 10948: 0.005969678386635522
Position 12275: 0.005427199866933992
Position 10371: 0.005307621303690859
Position 10904: 0.005157619109380869
Position 3537: 0.0048138663691898054
Position 447: 0.004484099743451988
Position 6414: 0.004367719780914504
Position 2716: 0.004156479551988002
Position 8629: 0.004074571715510562
Position 1210: 0.0040333542341856425
Position 459: 0.00400661610858883
Position 465: 0.003527836944369764
Position 6735: 0.0035255681113371476
Position 3469: 0.0033439762586289787
Position 387: 0.0031641887597550363
Position 3449: 0.0028114626035200597
Position 3584: 0.002781648846551586
Position 2514: 0.0026593051988962235
Position 381: 0.0026256900880971008
Position 4693: 0.0025816296652183095
Position 12076: 0.0025589119892893454
Position 10767: 0.0024127851955057823
Position 279: 0.0023954891363168226
Position 3326: 0.002181672273033618
Position 9013: 0.002181020688126356
Position 8655: 0.0021159082830688267
Position 6232: 0.00203052060790408
Position 9313: 0.0019177360474138426
Position 4818: 0.001910210561178021
Position 4838: 0.0018590336470633963
Position 6358: 0.0018457536189854786
Position 558: 0.0017880136173372674
Position 1066: 0.0017150376465725002
Position 483: 0.0017028832941880987
Position 7435: 0.0016113162173811862
Position 2227: 0.0016017269607997678
Position 191: 0.0014560002350588663
Position 288: 0.0014216871513644171
Position 1368: 0.0014060730687910038
Position 1865: 0.0013634618330922433
Position 2055: 0.0012275783718339612
Position 3680: 0.0012245207018792095
Position 234: 0.0011881409839498444
Position 1351: 0.001185123424451641
Position 7754: 0.0011568545118796506
Position 9898: 0.0011007511657960389
Position 4843: 0.00106872757030087
Position 2541: 0.0010635580862752864
Position 1966: 0.0010028588550212766
Position 2406: 0.0008983389285647254
Position 1748: 0.0008668687558696992
Position 6904: 0.0008588683102396725
Position 214: 0.0008499889367468284
Position 2767: 0.0008217105916578615
Position 3612: 0.0008102389787221594
Position 429: 0.0007991657383933929
Position 1907: 0.0007988890495501327
Position 2376: 0.0007828473359534871
Position 12207: 0.0007735997720065023
Position 2788: 0.0007620832641876522
Position 1180: 0.0007610446944794487
Position 2871: 0.0007361131402577636
Position 10249: 0.0007350096004759436
Position 1831: 0.0006978527723060433
Position 1990: 0.0006926747337060894
Position 6935: 0.0006770612852017922
Position 210: 0.0005859295951972802
Position 4539: 0.000529119956403926
Position 4623: 0.0005219336064109687
Position 216: 0.0004890471157568627
Position 1511: 0.00048421639960532603
Position 739: 0.00045912569011631203
Position 341: 0.00045328822346779986
Position 350: 0.00044787423089939646
Position 2313: 0.0004473293857963334
Position 2128: 0.0004464912547023935
Position 6124: 0.00044193457133185943
Position 1919: 0.00043941878492874615
Position 2625: 0.0004159570276711467
Position 2836: 0.0003958143410531623
Position 2779: 0.0003913872130795579
Position 1300: 0.00037392486488955844
Position 3853: 0.00035617753023954336
Position 1151: 0.0003289062326833069
Position 1684: 0.0003006403875260803
Position 7680: 0.0002693880381373394
Position 1725: 0.0002553538502184895
Position 7205: 0.00023374990461215794
Position 1993: 0.00019888802324258723
Position 2081: 0.0001970878150491586
Position 6158: 0.0001816639440094782
Position 3055: 0.00017936228678431775
Position 5626: 0.00016771187186123275
Position 7513: 0.00016019118072429538
Position 1792: 0.00015216520910143837
Position 2880: 0.00015071553934053314
Position 6973: 0.00014846132145692812
Position 5463: 0.00014477261297535585
Position 6181: 0.0001305319350858297
Position 5678: 0.00012805066258447787
Position 899: 0.00011798540166099372
Position 4425: 0.0001137432900616655
Position 6585: 0.00010810785788248098
Position 963: 9.678581341702176e-05
Position 5231: 9.612303671890812e-05
Position 5267: 9.445203314667227e-05
Position 6559: 9.16426972778473e-05
Position 4052: 8.754995567543775e-05
Position 3239: 8.491117647347861e-05
Position 5645: 8.485545343606463e-05
Position 4501: 8.178182281513839e-05
Position 6976: 8.139368710169417e-05
Position 754: 8.049453586360535e-05
Position 5808: 7.80413684850212e-05
Position 5992: 7.779269282393451e-05
Position 5761: 7.715873635646331e-05
Position 2184: 7.44418723667172e-05
Position 5130: 6.952301021108602e-05
Position 6511: 6.59040108116901e-05
Position 4578: 6.579277247736161e-05
Position 3081: 6.526279366839599e-05
Position 1533: 6.188769650282431e-05
Position 2468: 5.777519532326504e-05
Position 6296: 5.701001910709438e-05
Position 2386: 4.8265706982647995e-05
Position 2598: 4.185125723326335e-05
Position 2547: 4.169174101374616e-05
Position 2334: 3.9120981876399574e-05
Position 4054: 3.480246857491407e-05
Position 4497: 3.4353528172990046e-05
Position 966: 3.398087985786901e-05
Position 365: 3.383616235026885e-05
Position 685: 3.374722952416437e-05
Position 3342: 3.158507878415482e-05
Position 4553: 3.140023174127859e-05
Position 954: 2.97368904559925e-05
Position 3084: 2.8650860322208346e-05
Position 221: 2.759930809741055e-05
Position 3208: 2.6730884108265367e-05
Position 2619: 2.6291300166427575e-05
Position 4141: 2.4525716820378564e-05
Position 4035: 2.142491241414622e-05
Position 938: 2.1378504189886148e-05
Position 1423: 2.0325102606604368e-05
Position 2338: 2.0164034912147726e-05
Position 1383: 1.991784048809517e-05
Position 438: 1.8132167293505568e-05
Position 1085: 1.7433551131110757e-05
Position 1547: 1.7140429864288135e-05
Position 1544: 1.6973922107345966e-05
Position 1867: 1.685004440584842e-05
Position 663: 1.6281662033248313e-05
Position 2244: 1.592931271411701e-05
Position 942: 1.4916027130607054e-05
Position 555: 1.4001267684213935e-05
Position 2118: 1.2726840582536223e-05
Position 1972: 1.1293755508762305e-05
Position 1871: 9.580485679657373e-06
Position 1903: 9.241464956746515e-06
Position 456: 9.185075072094155e-06
Position 907: 8.382742830744895e-06
Position 2697: 5.599496072291265e-06
Position 1163: 4.611074933225941e-06
Position 1392: 4.279754625873199e-06
Position 1671: 3.545456562732319e-06
Position 1712: 2.5542757195421108e-06
Position 2024: 2.499507515715912e-06
Position 2013: 2.4745821050523083e-06
Position 1426: 2.139577428399671e-06
Position 910: 1.8393334062654228e-06
Position 1430: 1.6362466840210202e-06
Position 538: 1.6122188735115572e-06
Position 951: 1.040414544363755e-06
Position 1023: 9.725871560455655e-07
Position 223: 9.314272418894598e-07
Position 985: 5.411581870542505e-07
Position 741: 3.9558934261380624e-07
Position 475: 3.939177502077643e-07
Position 1398: 3.163461734903231e-07
Position 853: 2.2708244952629594e-07
Position 973: 2.1747405799856696e-07
Position 1160: 2.0422455332670882e-07
Position 1017: 1.3327997970913206e-07
Position 1212: 1.2541913590781212e-07
Position 576: 1.2482166965179248e-07
Position 883: 1.1103002595450803e-07
Position 1268: 1.0376609231571777e-07
Position 768: 6.954996719044906e-08
Position 810: 2.7438430507028872e-08
Position 782: 2.3262409549531482e-08
Position 170: 1.2110930274793444e-08
Position 1730: 7.24249874241818e-09
Position 150: 3.9159997030274356e-09
Position 96: 2.241230421868105e-10
Position 99: 7.0070390007823935e-12
Position 105: 6.794219480141282e-12
Position 102: 5.8413403358438895e-12
