Gene = Emcn
Position 5709: 0.002407923041705771
Position 2865: 0.0021186011039578865
Position 953: 0.0018506171625071617
Position 6746: 0.0018096046152294818
Position 1852: 0.0017984850855650599
Position 340: 0.0015666371969964004
Position 518: 0.0014460961918314362
Position 7374: 0.0013364456112993314
Position 2730: 0.001312544926718932
Position 3521: 0.0011256289073625309
Position 5488: 0.0010450413122353173
Position 1031: 0.0010272903413826367
Position 929: 0.0009821916066070835
Position 582: 0.0009427606739016659
Position 921: 0.0009344747121246557
Position 642: 0.0009228873306846209
Position 2615: 0.0008939920138290292
Position 6178: 0.0008930852410947467
Position 6407: 0.0008719731302972976
Position 3507: 0.0008665641858158313
Position 3486: 0.0008419360232316727
Position 4043: 0.0008163482414558013
Position 4416: 0.0007760871625539225
Position 908: 0.0007607309506335064
Position 1015: 0.0007235881365329227
Position 2557: 0.0006892553875232974
Position 2084: 0.0006592863590095967
Position 5265: 0.0005515548602208117
Position 3790: 0.0005514774293159995
Position 6763: 0.0005119187485176533
Position 947: 0.00047173957111001176
Position 1493: 0.0004385917889671798
Position 3619: 0.00039252838263250745
Position 3585: 0.00038103367385536595
Position 5804: 0.0003566492221728472
Position 888: 0.0003201900657102333
Position 567: 0.0003107054303620063
Position 1606: 0.00030904905670686424
Position 2891: 0.00027252481425274456
Position 2979: 0.000244636328927198
Position 434: 0.00023614169493563417
Position 1900: 0.00022943784286135995
Position 5113: 0.00022732450629188076
Position 1442: 0.00022088144437435882
Position 2952: 0.00020674754073485407
Position 1325: 0.0002001971411224009
Position 950: 0.00019938287042650833
Position 1941: 0.0001832221157197739
Position 1113: 0.00017101076767206936
Position 618: 0.0001655363603792709
Position 1808: 0.00016408445675975014
Position 5586: 0.00014206991785312666
Position 1823: 0.00012528116781666888
Position 1472: 0.00012482000258757101
Position 5163: 0.0001231782658569314
Position 1498: 0.00010744569323772097
Position 4069: 9.810241615781824e-05
Position 401: 9.026532511581704e-05
Position 1483: 7.76246046757657e-05
Position 1009: 6.971076702755334e-05
Position 1405: 6.590545857748514e-05
Position 971: 6.518114505668896e-05
Position 2909: 5.7793015086841295e-05
Position 2943: 5.5161470784203284e-05
Position 4023: 5.21415031424052e-05
Position 2478: 5.003358644764188e-05
Position 278: 4.8155270549490386e-05
Position 2992: 4.478032626727507e-05
Position 1950: 4.18691928769203e-05
Position 1081: 4.158926276194452e-05
Position 2054: 3.403341649777385e-05
Position 1084: 2.7316003240130184e-05
Position 1618: 2.5787359581479432e-05
Position 2027: 2.4154446906688444e-05
Position 1037: 2.3218512653973418e-05
Position 5048: 2.1457760205956966e-05
Position 1857: 2.1287139636068938e-05
Position 2226: 1.8395582830690525e-05
Position 531: 1.692044746155035e-05
Position 301: 1.3238985046080487e-05
Position 1041: 1.2856049843874725e-05
Position 1615: 1.2508215739990335e-05
Position 533: 1.2323901991859112e-05
Position 361: 8.031895277332697e-06
Position 155: 6.187597771268728e-06
Position 246: 5.041596995219145e-06
Position 304: 5.031411879674796e-06
Position 763: 4.289542223603401e-06
Position 371: 3.0921139703278514e-06
Position 308: 2.6693501843671608e-06
Position 320: 2.3248594748084787e-06
Position 621: 2.1684855637229667e-06
Position 391: 2.005873198043328e-06
Position 285: 1.740592041268799e-06
Position 661: 1.3439914740658549e-06
Position 539: 8.856552817945874e-07
Position 143: 6.965016143781798e-07
Position 1011: 5.605611922450274e-07
Position 324: 4.7671612561938334e-07
Position 821: 4.7032233913564413e-07
Position 280: 3.742521992210386e-07
Position 2459: 3.6700786389871305e-07
Position 653: 3.114283423287862e-07
Position 159: 2.2578327471035406e-07
Position 317: 1.0672588774807347e-07
Position 213: 1.0404147188909989e-07
Position 293: 7.84044504294376e-08
Position 295: 7.78151616835739e-08
Position 1059: 6.22357708955949e-08
Position 322: 3.1010950758707405e-08
Position 1562: 2.3638346147930477e-08
Position 849: 2.343606885165407e-08
Position 1570: 1.725398608062925e-08
Position 1361: 1.5294269728425327e-08
Position 206: 1.3876552556205254e-08
Position 169: 1.1821681634190163e-08
Position 1355: 6.187627009826648e-09
Position 219: 1.5985599455553411e-09
Position 1378: 5.8323008886717e-10
