Gene = Dpm3
Position 431: 5.9248049494868666e-05
Position 695: 5.917851905780714e-05
Position 676: 5.6624010861531366e-05
Position 2421: 5.289509402531502e-05
Position 834: 4.866381318658424e-05
Position 5070: 4.855762145194555e-05
Position 1821: 4.831465010052136e-05
Position 1340: 4.7921895613392474e-05
Position 1422: 4.545169970646442e-05
Position 4839: 4.453140315903991e-05
Position 1714: 4.415734538004304e-05
Position 4836: 4.0099410096638455e-05
Position 1812: 3.9542727862521924e-05
Position 2945: 3.8814254140548746e-05
Position 1673: 3.7840937679139674e-05
Position 2779: 3.464594853815731e-05
Position 2663: 3.350219365413766e-05
Position 1845: 3.209302816879855e-05
Position 1356: 2.792584607315897e-05
Position 2023: 2.3355014339290415e-05
Position 3282: 2.2382248831679857e-05
Position 1973: 2.21426064104738e-05
Position 1866: 1.927622399388806e-05
Position 3054: 1.8262587147844368e-05
Position 2116: 1.5611628878059142e-05
Position 420: 1.475309816303302e-05
Position 1286: 8.255666028509123e-06
Position 1600: 8.103337925289507e-06
Position 1852: 7.102742570167646e-06
Position 716: 7.025676115089019e-06
Position 1889: 6.144668993802339e-06
Position 1513: 4.309744008171176e-06
Position 1457: 2.1576667548322264e-06
Position 1082: 2.1541438062449693e-06
Position 2522: 1.6017328724770317e-06
Position 1426: 1.5680222514007455e-06
Position 1702: 1.2626915316179437e-06
Position 1499: 1.2402097154487193e-06
Position 1352: 9.56807317852656e-07
Position 2816: 4.3980132399517365e-07
Position 754: 1.6095726263741273e-07
Position 1011: 1.3675375710308195e-07
Position 857: 1.0600545636241567e-07
Position 1198: 1.0182893098716854e-07
Position 2226: 8.778783533427637e-08
Position 2643: 7.825686518278725e-08
Position 986: 7.672343774199533e-08
Position 327: 6.603653057290283e-08
Position 1428: 4.421771022253954e-08
Position 238: 3.706585974973335e-08
Position 881: 3.1664433059985756e-08
Position 1056: 2.835674012181037e-08
Position 2058: 2.474220577948717e-08
Position 245: 2.3739203209935174e-08
Position 1487: 2.3377891279193972e-08
Position 845: 1.8907583692875733e-08
Position 995: 1.4294197624731983e-08
Position 1448: 1.3922133936400225e-08
Position 136: 1.3850101806287781e-08
Position 768: 1.2815323151500316e-08
Position 344: 9.473810465546255e-09
Position 762: 8.943783288977118e-09
Position 816: 6.947412014645777e-09
Position 1089: 6.590651549585077e-09
Position 207: 6.347116623161992e-09
Position 988: 6.310488831169554e-09
Position 1189: 6.049357714002652e-09
Position 408: 4.159790914909417e-09
Position 221: 3.1030973179802646e-09
Position 356: 3.0084519400417203e-09
Position 217: 2.1692977763961668e-09
Position 187: 8.396398054308778e-10
Position 191: 8.392486019724292e-10
Position 140: 6.845814093508698e-10
Position 1063: 4.0085825139168936e-10
