Gene = Slc35f5
Position 1079: 6.910173757390529e-05
Position 1395: 6.42776630588222e-05
Position 81: 6.115106621144123e-05
Position 718: 5.820273463034358e-05
Position 11903: 5.758603333104757e-05
Position 1063: 5.654494758862709e-05
Position 186: 5.3546819821460805e-05
Position 19426: 4.702574856510248e-05
Position 3088: 4.5279814956333806e-05
Position 179: 4.47596227525943e-05
Position 12054: 4.16845109405101e-05
Position 6086: 3.951250082254186e-05
Position 30501: 3.932358313570739e-05
Position 1070: 3.908656625276542e-05
Position 598: 3.521712764083895e-05
Position 524: 3.373185777081186e-05
Position 30101: 3.079603884816399e-05
Position 13775: 3.0625571971360566e-05
Position 30948: 2.997571244558439e-05
Position 1081: 2.5302305525749966e-05
Position 2489: 2.415564545796007e-05
Position 548: 2.2415973874710094e-05
Position 97: 2.2117390264403552e-05
Position 617: 1.9977996351362602e-05
Position 141: 1.9079176171873366e-05
Position 13965: 1.6941955370873615e-05
Position 345: 1.6646182194008896e-05
Position 1160: 1.658340623694276e-05
Position 405: 1.5934706315374427e-05
Position 402: 1.3740612667340111e-05
Position 526: 1.3037587995172911e-05
Position 153: 1.2002245270273666e-05
Position 21566: 1.1733749763155772e-05
Position 1178: 1.1678357255402586e-05
Position 31893: 1.0572520853256509e-05
Position 439: 1.0526265192907504e-05
Position 313: 9.380606879268944e-06
Position 1630: 9.156810679756851e-06
Position 30138: 7.370053820136163e-06
Position 626: 6.510468560972964e-06
Position 11388: 6.440082520462924e-06
Position 1657: 6.243611419873495e-06
Position 1726: 3.557412165170638e-06
Position 571: 3.1013707278137156e-06
Position 1749: 2.802767776781876e-06
Position 356: 2.5987149091299657e-06
Position 1247: 1.7809970789689116e-06
Position 2055: 1.6756743722407292e-06
Position 1954: 1.6103033083675733e-06
Position 1518: 1.2684487141326325e-06
Position 1235: 1.2657983836524195e-06
Position 1602: 9.270719279792313e-07
Position 650: 7.289367425052832e-07
Position 1543: 5.954808553915437e-07
Position 30173: 2.7253047763014243e-07
Position 1649: 2.2146336737046183e-07
Position 395: 2.085079066119814e-07
Position 456: 1.8608097547005225e-07
Position 576: 1.4822040082963437e-07
Position 2317: 1.1720195021330378e-07
Position 2424: 1.1433382355907809e-07
Position 386: 7.959549618980352e-08
Position 720: 5.2615430551999536e-08
Position 1864: 2.0650574293360816e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11296: 0.9984845440431844
Position 24057: 0.9232409220506217
Position 1258: 0.9062952647167971
Position 26348: 0.90173777278541
Position 5451: 0.8628591016705581
Position 30016: 0.8240787744827587
Position 9530: 0.7829295838699554
Position 15155: 0.7618653369494817
Position 33896: 0.6797509056320351
Position 13649: 0.6677381758430155
Position 17531: 0.6132570773769392
Position 28794: 0.5887690137127249
Position 18246: 0.4247275139047356
Position 1483: 0.4223929479215546
Position 23436: 0.40988032698397037
Position 28822: 0.35692956152054817
Position 372: 0.30458545335454495
Position 12260: 0.2426425442439959
Position 32064: 0.21591830788118993
Position 11013: 0.17875480467009042
Position 814: 0.14685536330804733
Position 27461: 0.13549013914890864
Position 8693: 0.1220147006571775
Position 27500: 0.11969834175129086
Position 10445: 0.11793496287489533
Position 21484: 0.10529672366257833
Position 29453: 0.09956979940874024
Position 1529: 0.0989634542259178
Position 392: 0.08751823030816337
Position 3178: 0.0852139773319656
Position 29456: 0.08473393694647618
Position 1447: 0.07574427135718487
Position 31725: 0.06935365396650145
Position 27297: 0.0675399240573677
Position 11717: 0.06595624324682584
Position 20184: 0.05588455746454467
Position 14071: 0.05567082597959205
Position 20508: 0.05526617390662097
Position 7477: 0.0509382796728052
Position 26317: 0.05090870065499751
Position 9557: 0.05035798303762775
Position 1309: 0.04972028245944627
Position 15179: 0.04898946249953831
Position 29376: 0.04459643562473495
Position 7530: 0.0417582860158765
Position 17654: 0.03778628814851566
Position 26116: 0.037383356181795925
Position 31656: 0.03558584633515367
Position 34175: 0.03491220240815787
Position 16059: 0.03085173430118909
Position 10353: 0.02999446770959513
Position 34050: 0.029688366965561812
Position 31267: 0.02960269625914055
Position 1846: 0.02732860879486593
Position 29858: 0.025077274847069418
Position 9398: 0.024658271194504512
Position 15997: 0.02137647953795661
Position 17856: 0.020372142044465965
Position 23763: 0.020334381806845905
Position 20511: 0.020146228170065807
Position 17853: 0.019255891402236283
Position 5423: 0.018625027977932727
Position 20477: 0.018517855066526343
Position 9975: 0.017594977500112168
Position 29979: 0.01708569485535707
Position 12840: 0.015740140816571692
Position 18194: 0.014269639474352959
Position 1534: 0.01350376184566506
Position 10398: 0.013151619312238762
Position 31411: 0.013094796365951653
Position 28603: 0.013007364171607165
Position 24367: 0.012945300569302766
Position 34215: 0.012835882008695673
Position 17786: 0.012801630310281939
Position 29391: 0.012755733665472528
Position 32160: 0.012734028437648903
Position 3693: 0.012499111547402077
Position 14939: 0.012356446310524875
Position 18080: 0.012296535121025834
Position 29307: 0.012086899178372197
Position 5466: 0.012044508981191943
Position 12890: 0.011764933060120402
Position 34242: 0.011733472054445243
Position 1543: 0.01164431325477503
Position 26377: 0.011523196103057581
Position 7305: 0.010969737040651188
Position 30538: 0.010840108062844588
Position 32677: 0.01031673576526638
Position 32360: 0.01022971583776419
Position 17901: 0.01020322137812208
Position 29831: 0.010165390348499614
Position 2727: 0.010075139764980208
Position 3099: 0.00959037928160736
Position 33286: 0.009330158081360935
Position 30018: 0.009156642569377269
Position 32945: 0.009043054697410131
Position 27529: 0.008827716311899117
Position 8982: 0.00857769938161476
Position 15813: 0.008319425338868773
Position 10777: 0.008168615698976884
Position 32231: 0.008164327388083372
Position 13377: 0.007064439654807227
Position 32740: 0.006722461540706484
Position 17988: 0.006590476024140326
Position 9040: 0.006560331182896133
Position 31478: 0.006505455711303377
Position 4738: 0.006497228013743549
Position 1233: 0.006480686835776128
Position 13838: 0.006400018102311074
Position 30064: 0.006200071321366476
Position 29431: 0.005769555371470462
Position 2058: 0.0057016168631675215
Position 1070: 0.0056195038766141715
Position 31295: 0.005284920815113355
Position 11666: 0.005070632879662532
Position 451: 0.0050589001439039424
Position 17799: 0.00490290223531963
Position 33916: 0.004836874402599791
Position 31676: 0.00467688508273518
Position 6203: 0.004672998697495352
Position 5935: 0.004392334853583096
Position 20787: 0.004267960226885013
Position 17931: 0.004264677832811527
Position 25539: 0.004186586873708035
Position 31323: 0.003965558839322612
Position 8118: 0.003958664923377732
Position 2854: 0.003924943090262421
Position 26901: 0.003917317058228181
Position 34542: 0.0036890064063640885
Position 2773: 0.0036288806895260696
Position 1449: 0.0035735728417997784
Position 34574: 0.0033896753892777164
Position 26801: 0.00331629470276938
Position 30418: 0.0033020519966085056
Position 12895: 0.0033003593620147434
Position 20114: 0.0032261188745285325
Position 15933: 0.003207993140225014
Position 8088: 0.0031885471978433484
Position 10773: 0.0031659240951342864
Position 27375: 0.003137871960362057
Position 7537: 0.003118931405251726
Position 24066: 0.0029707332878348607
Position 27172: 0.002967512481539576
Position 30947: 0.0029666675849247316
Position 22037: 0.002919698523511897
Position 3721: 0.002914517381512604
Position 8576: 0.0029052444250050992
Position 32899: 0.002887205787010847
Position 12183: 0.0028592015440647603
Position 33957: 0.0027939615125896237
Position 14908: 0.002586976794124494
Position 13878: 0.0025501879836761347
Position 28543: 0.002493890083283191
Position 484: 0.002465168717346595
Position 9574: 0.0024643702001706184
Position 10964: 0.002391458074075121
Position 16033: 0.0023812499203822502
Position 27398: 0.002275284333582842
Position 10821: 0.002211067852978215
Position 27322: 0.002145747311504991
Position 30322: 0.002141841489256918
Position 13458: 0.002102893519393217
Position 7328: 0.002064469105193469
Position 12631: 0.0020130403227602957
Position 31386: 0.002006944409211744
Position 4724: 0.0019173806015862916
Position 6535: 0.0019067561860490634
Position 14487: 0.0019036548268324626
Position 605: 0.001870547601896101
Position 3512: 0.001865124230985761
Position 26221: 0.0018611238133088793
Position 32264: 0.0017336716561924628
Position 32701: 0.0017083909534575828
Position 11947: 0.0017003809596769877
Position 28414: 0.0016613195913899022
Position 10792: 0.001655365508119764
Position 24995: 0.0016216787028754558
Position 16558: 0.0016052135619784513
Position 33250: 0.0015403162203125726
Position 3242: 0.0015041372580122962
Position 13541: 0.0014974035372045168
Position 15897: 0.0014333778882787299
Position 1149: 0.0014273027985547762
Position 12180: 0.0014096455442986547
Position 12968: 0.0013967604149342464
Position 13278: 0.00137810353186886
Position 15886: 0.0013584966385495043
Position 12753: 0.001358432337620933
Position 11979: 0.0012944197128141799
Position 26552: 0.001219823410897511
Position 26723: 0.0011949046410393799
Position 1178: 0.001176287285733966
Position 32787: 0.0011529225837262924
Position 26631: 0.0011511954568356364
Position 3213: 0.001114114100852631
Position 32130: 0.00108289142702299
Position 11563: 0.0010758908525938943
Position 428: 0.0010399753001065542
Position 30646: 0.0010255232331618615
Position 33677: 0.000986502127831349
Position 33040: 0.0009584069597018447
Position 13680: 0.0009401163679571462
Position 28931: 0.0009267668187635501
Position 17971: 0.000925324180856319
Position 26963: 0.0009112470499713593
Position 31416: 0.0008974794072778416
Position 30464: 0.0008906528412287717
Position 27312: 0.000884227491086507
Position 32910: 0.0008669878327135122
Position 1036: 0.0008627137492983071
Position 7274: 0.0008161152122000166
Position 1614: 0.0008002931844897815
Position 5486: 0.0007586661367955706
Position 30933: 0.0007572019099384794
Position 33313: 0.0007537966814021334
Position 33973: 0.0007080451073072679
Position 16063: 0.0006914914260896126
Position 6438: 0.0006649026526611652
Position 6181: 0.0006504669260179752
Position 30024: 0.0006115145673784892
Position 3770: 0.0006056901371459882
Position 12049: 0.0005928095246531624
Position 2979: 0.0005737264127515698
Position 12634: 0.000572611915840983
Position 1531: 0.0005701168983820045
Position 8701: 0.0005611659214323149
Position 12314: 0.0005553614019542252
Position 7449: 0.0005495201414745042
Position 1749: 0.0005286875707964942
Position 2794: 0.0005221541862061187
Position 339: 0.0004966234339721452
Position 12166: 0.00047831430967214126
Position 2557: 0.0004739859970412368
Position 31542: 0.00046971460364982347
Position 776: 0.00046413176281428803
Position 1547: 0.00045923500933213435
Position 12365: 0.00044625350084226547
Position 6448: 0.0004442484982535696
Position 13990: 0.000430889971655081
Position 26738: 0.00042010953263662794
Position 32517: 0.000410027610480107
Position 332: 0.0003638981574036886
Position 2041: 0.00036211629667277196
Position 34754: 0.00036178129379991824
Position 3158: 0.0003601398170246761
Position 2029: 0.0003544432716150235
Position 18781: 0.0003461190461044036
Position 12039: 0.00034519929872402216
Position 12608: 0.0003440762882304624
Position 34789: 0.00034347367176613177
Position 30341: 0.0003014145827125691
Position 11583: 0.00027438862394966383
Position 1050: 0.0002529734629057874
Position 16535: 0.00024529245806774995
Position 14078: 0.0002433653793777429
Position 30558: 0.00024022105958104516
Position 11852: 0.00023815938607711935
Position 29697: 0.00023261579934631056
Position 3946: 0.0002316755353448521
Position 2884: 0.00022140371306232276
Position 16337: 0.00021992204595472464
Position 2153: 0.00020728147756136174
Position 26732: 0.00020325878906544197
Position 11758: 0.00020191549135500767
Position 12015: 0.0001903384346466385
Position 2689: 0.000190316123037876
Position 11324: 0.00018679802935843683
Position 1701: 0.00018597848982192998
Position 11646: 0.0001843513043010159
Position 556: 0.0001833026304339768
Position 933: 0.00017291762316091002
Position 539: 0.0001685143323624582
Position 29987: 0.00016497890205545974
Position 11653: 0.00016144160890472052
Position 2521: 0.000155295461326156
Position 26419: 0.00015180813236839757
Position 456: 0.00014881984983374478
Position 4627: 0.0001402528298283707
Position 1042: 0.00013631736040771117
Position 424: 0.00013522968971346432
Position 1552: 0.0001334173231428706
Position 3707: 0.00012520319750702872
Position 1115: 0.00012494354728630327
Position 30370: 0.00012378196760737338
Position 488: 0.00011956538096653741
Position 12146: 0.00011244451268631282
Position 3219: 0.00010445228644566555
Position 33946: 0.00010259781899272336
Position 12189: 0.00010066129164003399
Position 13900: 9.910642865400997e-05
Position 30490: 9.803779386234699e-05
Position 12282: 9.793452362111954e-05
Position 30546: 9.71876772978536e-05
Position 3230: 9.565149883420862e-05
Position 12215: 9.494377963289745e-05
Position 29860: 9.483788012883891e-05
Position 3057: 8.964597231598325e-05
Position 1572: 8.354056273399284e-05
Position 675: 8.177347564231888e-05
Position 337: 7.83584676394771e-05
Position 20217: 7.580237749553238e-05
Position 531: 6.970853158103496e-05
Position 1187: 6.942507996991828e-05
Position 2098: 6.377889689124392e-05
Position 862: 6.141058501396497e-05
Position 5154: 5.8162113425067695e-05
Position 1099: 5.8154807902358856e-05
Position 1822: 5.6187063181406446e-05
Position 1797: 5.3122849951060506e-05
Position 19302: 4.702574856510254e-05
Position 11866: 4.6978580722073615e-05
Position 592: 4.001256736762656e-05
Position 259: 3.9193353911136104e-05
Position 29720: 3.8229006439057705e-05
Position 5299: 3.75332871416177e-05
Position 7355: 3.31151594707677e-05
Position 2369: 2.8351921816510623e-05
Position 11913: 2.7246413433057032e-05
Position 1331: 2.6807362073253272e-05
Position 11985: 2.646306351338177e-05
Position 11551: 2.376066099128796e-05
Position 1135: 2.0334734441326724e-05
Position 965: 2.0311705913157646e-05
Position 2943: 1.652706299573612e-05
Position 503: 1.610775691460325e-05
Position 1323: 1.5799664464673942e-05
Position 30849: 1.563021908565168e-05
Position 567: 1.5008778358245149e-05
Position 190: 1.4604044915337487e-05
Position 1079: 1.2907085008677447e-05
Position 11815: 1.1067859114462278e-05
Position 584: 1.093022402464327e-05
Position 11736: 1.0798481175960673e-05
Position 2868: 1.0437877535197811e-05
Position 781: 1.0138984256950208e-05
Position 11581: 8.790963942079097e-06
Position 1460: 8.450492358361691e-06
Position 216: 7.74722213383013e-06
Position 1663: 6.55503142679558e-06
Position 11576: 6.0353427963987885e-06
Position 1943: 5.159309564453656e-06
Position 1193: 4.546672193153545e-06
Position 1120: 4.25113023692445e-06
Position 1990: 4.187855872858014e-06
Position 833: 3.124823776404549e-06
Position 516: 2.5449400746014483e-06
Position 560: 2.499425157491823e-06
Position 11598: 2.0070484423060535e-06
Position 7570: 1.9451836857051825e-06
Position 2382: 1.5934512816888674e-06
Position 735: 1.4864294158983146e-06
Position 297: 1.055842908775725e-06
Position 3127: 9.279821807525036e-07
Position 825: 6.788406457802304e-07
Position 1369: 5.583955382304988e-07
Position 29862: 4.62344593104668e-07
Position 11122: 4.424414458240723e-07
Position 12022: 2.5962420063515944e-07
Position 263: 2.4541705593544375e-07
Position 141: 2.2097537169617066e-07
Position 717: 2.0574947648575442e-07
Position 253: 1.8930246398226887e-07
Position 132: 1.5776590876441155e-07
Position 569: 8.073339670958743e-08
Position 2113: 7.95775884778087e-08
Position 18062: 7.260264574475385e-08
Position 127: 7.250236276607826e-08
Position 121: 6.185078518194977e-08
Position 1809: 5.3075019524255286e-08
Position 301: 2.9091679891618485e-08
Position 571: 1.99815274796235e-08
Position 29099: 1.9549510437922336e-08
Position 268: 1.6502649218946926e-08
Position 742: 1.5672533137649902e-08
Position 724: 1.4002455666081887e-08
Position 3561: 6.918780946184635e-09
Position 116: 5.19348499226539e-09
Position 879: 3.243766419937187e-09
Position 311: 2.440209721687551e-09
Position 867: 1.545176666553616e-10
Position 272: 1.0565305742323177e-10
Position 313: 8.77744638461175e-12
