Gene = Spg20
Position 296: 0.00012970901680926827
Position 19244: 0.00012965915354603045
Position 1358: 0.00012197632766376908
Position 4065: 0.00011859306097255942
Position 801: 9.753281502436667e-05
Position 4527: 9.716770535327831e-05
Position 505: 9.5732542005139e-05
Position 1748: 9.267102891575039e-05
Position 11199: 8.856732579334588e-05
Position 4586: 8.664274571865207e-05
Position 3705: 8.290322945452914e-05
Position 444: 6.071728471983133e-05
Position 17304: 6.033187684355041e-05
Position 1351: 5.805367674303983e-05
Position 3718: 5.4888653039729166e-05
Position 44: 5.483366424961672e-05
Position 909: 4.973343178771807e-05
Position 144: 4.279875414765522e-05
Position 2755: 4.233139158592746e-05
Position 1783: 4.180323466494757e-05
Position 3131: 4.007181996985483e-05
Position 1299: 4.00161019007115e-05
Position 2797: 2.7795659517019638e-05
Position 58: 2.7768678231919712e-05
Position 774: 2.4889460495581e-05
Position 179: 2.2592466840407738e-05
Position 1179: 2.2034333984148625e-05
Position 1790: 2.0356373728410875e-05
Position 2894: 1.938493368336923e-05
Position 1822: 1.733925491811994e-05
Position 1209: 1.6447715718972268e-05
Position 1249: 1.3009294660951042e-05
Position 2554: 1.2719862861067048e-05
Position 530: 9.977690246123331e-06
Position 3715: 8.830891244778584e-06
Position 3710: 8.775413592889788e-06
Position 4057: 8.49322699221797e-06
Position 3694: 7.781188360459206e-06
Position 32: 4.783495511564572e-06
Position 16964: 3.483291923312079e-06
Position 582: 1.5662496220225657e-06
Position 30: 9.821318406573282e-07
Position 576: 6.456946001788686e-07
Position 994: 4.931170409388678e-08
Position 889: 3.122227180774361e-08
Position 852: 2.7639154657716702e-08
Position 644: 2.5147488073366067e-08
Position 957: 1.2210211960989436e-08
Position 791: 2.1377545629505905e-09
Position 892: 7.387374237700525e-10
Position 1028: 3.5852326011062855e-10
Position 796: 5.256064435587971e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14425: 0.9918281817544704
Position 16390: 0.9187031624913171
Position 9491: 0.8224434670056073
Position 12007: 0.6944071433048544
Position 633: 0.4329249534992034
Position 16108: 0.3864539343762644
Position 15386: 0.3628463216732337
Position 23301: 0.329577972942136
Position 12221: 0.2929996891797526
Position 11092: 0.2875345785486645
Position 10813: 0.25492680883302643
Position 6058: 0.2455096173931655
Position 16167: 0.22693974891874816
Position 2596: 0.18704482826960667
Position 16129: 0.18112791351232574
Position 5445: 0.1721506319916573
Position 14790: 0.16412038057974923
Position 24441: 0.1393336169030993
Position 14709: 0.12785051408809275
Position 15468: 0.10164404701337088
Position 21336: 0.101063054503825
Position 16147: 0.09734753771758013
Position 5532: 0.09705046035352907
Position 19830: 0.09376779392902476
Position 4875: 0.0934495509353891
Position 17014: 0.08086517080587109
Position 9252: 0.06721276879778408
Position 19585: 0.06663248293503053
Position 576: 0.06409581549843363
Position 19632: 0.06321660810675842
Position 3373: 0.0572670643456032
Position 18588: 0.05684607916931216
Position 10338: 0.045293702380907755
Position 3412: 0.0440967564047737
Position 23886: 0.043342794111281086
Position 13891: 0.036113870499241266
Position 17401: 0.031174388116609966
Position 10160: 0.03064438289847614
Position 23676: 0.030331234058042437
Position 15440: 0.028924673035968268
Position 19685: 0.028674891948747915
Position 19059: 0.02811974469980001
Position 358: 0.025401248204140102
Position 5879: 0.02508158185332233
Position 19653: 0.023992811746554137
Position 9516: 0.02328189484993693
Position 10532: 0.02086631326412534
Position 15969: 0.020652893020971952
Position 17618: 0.020326648117173905
Position 20129: 0.020295276499616106
Position 20915: 0.020200673277407395
Position 13081: 0.019189951027985635
Position 9689: 0.01857553803956216
Position 20770: 0.017726846692369888
Position 18315: 0.016101680520529925
Position 24337: 0.012736039532611787
Position 15284: 0.01267085693056325
Position 5991: 0.012110581077236185
Position 16949: 0.01209279582486258
Position 24391: 0.011753602713414394
Position 11288: 0.011564502006845277
Position 24094: 0.011416622692359754
Position 6014: 0.011298971788372771
Position 19025: 0.010782659774063499
Position 12646: 0.010652850481777694
Position 2607: 0.010383440421563148
Position 16411: 0.010300434742216756
Position 23922: 0.010259542942709069
Position 15225: 0.010133820490033413
Position 15139: 0.009846819140232456
Position 21087: 0.009280574865175003
Position 5371: 0.008273711800819279
Position 651: 0.008037074257905898
Position 19279: 0.007790163678392006
Position 16456: 0.0069395008660571985
Position 1656: 0.00682225680968601
Position 19900: 0.006736441937696353
Position 14820: 0.006476221040643507
Position 23153: 0.006251818112149522
Position 20240: 0.005772127549545134
Position 17161: 0.005530271226217376
Position 18792: 0.00548910778719561
Position 19794: 0.005107889790737788
Position 17062: 0.0049268691268182455
Position 5201: 0.004603091000890167
Position 19083: 0.004011579081603246
Position 22833: 0.0038510367644649292
Position 19384: 0.0035575913179534593
Position 17041: 0.003557429513498623
Position 24562: 0.0030793111467117187
Position 5658: 0.0029271381640475175
Position 22157: 0.0028367605748046932
Position 3991: 0.002537114362136552
Position 16785: 0.00231510856884395
Position 4030: 0.0021657577183800724
Position 18172: 0.00203199954404395
Position 5335: 0.001927715812995953
Position 15536: 0.001754348422950049
Position 20559: 0.0017289492162323207
Position 1994: 0.0016601980526077665
Position 21638: 0.0016397540329463366
Position 20656: 0.0016196742747015672
Position 1844: 0.0016050124047398088
Position 16612: 0.0014537937709067261
Position 16563: 0.0014383679949870685
Position 18463: 0.0014327042764263598
Position 22224: 0.001388803568045023
Position 20322: 0.0013511500501930049
Position 23237: 0.001293513786238601
Position 3286: 0.0012848557412730589
Position 23065: 0.0012458497127364188
Position 18501: 0.001233777819057627
Position 19341: 0.0012016919594952896
Position 405: 0.0010630006974878612
Position 3934: 0.0009974388113629523
Position 2778: 0.0008818978679630912
Position 19411: 0.0008662053341318749
Position 16996: 0.00078655930253584
Position 16730: 0.0007784890470447214
Position 2653: 0.0007376581260175677
Position 21554: 0.0006934983537034084
Position 4422: 0.0006920014733504496
Position 18234: 0.0006742985693829511
Position 22181: 0.0006507305558656705
Position 972: 0.0005859757539876424
Position 3128: 0.0005803460107369643
Position 18697: 0.0005790762571874179
Position 222: 0.0005519328149836598
Position 15761: 0.0005510583241553787
Position 15875: 0.000542613452254919
Position 251: 0.0005280010880289536
Position 1080: 0.0004902095044631056
Position 17385: 0.0004767194224043742
Position 17074: 0.00042179950481982705
Position 2095: 0.00040352696409218464
Position 20983: 0.0003741169591200686
Position 1914: 0.0003205264403044077
Position 282: 0.0003059642059170477
Position 17065: 0.00026104000612094786
Position 316: 0.00023482300243075254
Position 1706: 0.00022974776067248969
Position 9992: 0.00022368414867078796
Position 18283: 0.0002200972123886911
Position 1741: 0.00020627622554226342
Position 16567: 0.00019931533240300224
Position 3614: 0.00017189077973989644
Position 1857: 0.00016926522070385798
Position 4127: 0.00016668919662649897
Position 1230: 0.00015290871309949785
Position 16902: 0.00014559503028963402
Position 18279: 0.00013817381958804091
Position 1788: 0.00013277592867530502
Position 1099: 0.00012115903626886226
Position 17047: 0.0001162949688198141
Position 869: 9.742412890774333e-05
Position 16842: 9.08837120146018e-05
Position 16745: 7.453458218003293e-05
Position 16866: 7.275406870366837e-05
Position 16426: 7.1837950882717e-05
Position 286: 6.95993780701852e-05
Position 16366: 6.614831691197522e-05
Position 3333: 6.219907293215964e-05
Position 16768: 5.6851413937637004e-05
Position 3023: 4.806179766384858e-05
Position 3906: 4.7968036651662776e-05
Position 383: 4.663687021564029e-05
Position 18550: 4.526473816300458e-05
Position 1661: 4.3546252312041194e-05
Position 823: 4.0779773676066094e-05
Position 4139: 3.8930307798076e-05
Position 16750: 3.7765675928739577e-05
Position 1609: 3.401645591345428e-05
Position 1064: 3.11647757078418e-05
Position 19662: 2.9968644629088378e-05
Position 293: 2.953458073581634e-05
Position 2398: 2.624961443834098e-05
Position 1864: 2.248724338841322e-05
Position 1149: 1.4993152779899814e-05
Position 17408: 1.4414587721654717e-05
Position 2462: 1.2719862861067046e-05
Position 2045: 1.1007172856758248e-05
Position 2614: 1.052260357571605e-05
Position 3703: 8.61926562881594e-06
Position 16877: 7.385053350198201e-06
Position 373: 7.09056863751313e-06
Position 1769: 5.864345728070684e-06
Position 390: 5.544629276382392e-06
Position 198: 5.501680732457801e-06
Position 320: 4.2425419832779166e-06
Position 1234: 4.221848298869179e-06
Position 975: 3.885979068969445e-06
Position 296: 3.878013201795277e-06
Position 17188: 3.810559953171561e-06
Position 269: 3.2075422057048503e-06
Position 664: 2.2880778189396373e-06
Position 17411: 2.275888339648125e-06
Position 658: 2.1462409498830294e-06
Position 267: 1.739279228919339e-06
Position 109: 1.4015116933410726e-06
Position 173: 1.0696651695693549e-06
Position 328: 8.547212311798258e-07
Position 306: 3.1553669888616245e-07
Position 1185: 1.4500547207424438e-07
Position 1003: 7.21968049517917e-08
Position 331: 4.1216407861219926e-08
Position 1676: 3.3075917333180385e-08
Position 763: 3.107121572446131e-08
Position 114: 2.5977498785840284e-08
Position 682: 2.3711493552569942e-08
Position 116: 9.209869298435758e-09
Position 175: 7.738767212549125e-09
Position 879: 4.536382631573546e-09
Position 731: 3.944610927832021e-09
Position 805: 3.2575904289279815e-09
Position 131: 4.498461327048573e-10
Position 944: 1.9294633675408832e-10
Position 691: 9.597213650480594e-11
Position 667: 9.492967670505269e-11
Position 123: 9.337665374832629e-11
Position 126: 9.568276176676926e-12
