Gene = Selenos
Position 745: 1.0867071606491273e-09
Position 682: 3.253004382734414e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9117: 0.9808101810983356
Position 3750: 0.95635106263734
Position 7543: 0.9209199775850772
Position 7297: 0.7716776924665513
Position 682: 0.7633305910637536
Position 6499: 0.4902100563936674
Position 3469: 0.24431475433571
Position 8501: 0.15123832803022863
Position 9339: 0.15106857652636244
Position 6054: 0.12607699841090494
Position 3124: 0.12241353957730135
Position 6324: 0.10262145755352646
Position 8463: 0.08965614596986411
Position 7148: 0.06977764711355385
Position 5976: 0.06712023289273938
Position 7237: 0.06105392498548735
Position 8154: 0.04924570519530691
Position 9456: 0.04790501319342768
Position 5825: 0.03869420344743512
Position 1882: 0.038043025644635
Position 4013: 0.03761034573229084
Position 6028: 0.035085828720127214
Position 7550: 0.03332013683769941
Position 1158: 0.030463138183687545
Position 5782: 0.026607923569838626
Position 3304: 0.025638048195138187
Position 8212: 0.025430130077714018
Position 7195: 0.02128261997634319
Position 3985: 0.01943220161800712
Position 1260: 0.019361455954455792
Position 3943: 0.017629766679283936
Position 2312: 0.016916229055487942
Position 8331: 0.01631682381210611
Position 3770: 0.01566379326840188
Position 9453: 0.015209387054908083
Position 4380: 0.014349411526094185
Position 6309: 0.011435425730455945
Position 3121: 0.011427117042541362
Position 6265: 0.011273247910998008
Position 6005: 0.010420687529693136
Position 9703: 0.010280165431305678
Position 7496: 0.010144862667282348
Position 2740: 0.009994717591833577
Position 8389: 0.00997466408521813
Position 7251: 0.009933638268408502
Position 432: 0.008810905212488408
Position 7589: 0.008441715727066085
Position 2389: 0.0083493223113049
Position 3705: 0.00801264079977519
Position 7804: 0.007773514337808997
Position 2348: 0.007689463331500317
Position 8159: 0.007345025110663621
Position 7524: 0.00715712532615555
Position 2157: 0.007003921774870006
Position 4420: 0.006923151646725966
Position 725: 0.006629067796202275
Position 7855: 0.006162538882158025
Position 3094: 0.006019063589060932
Position 5209: 0.005769532175472785
Position 321: 0.005665250933832681
Position 1994: 0.00556978019584663
Position 2547: 0.005254391706674049
Position 4318: 0.005069217801311418
Position 7730: 0.004989103774335836
Position 9684: 0.004984525735977628
Position 4283: 0.004963270557807243
Position 7166: 0.004698690920439155
Position 7964: 0.00467672454089158
Position 2865: 0.004547631104913061
Position 4253: 0.004521593950858734
Position 1275: 0.004478223511677849
Position 8506: 0.004428014692535576
Position 1215: 0.0037585922608663913
Position 9733: 0.0036185963280199406
Position 7547: 0.003543989791666737
Position 4031: 0.003541749909250219
Position 4269: 0.0035082556518499434
Position 9511: 0.003449912446238165
Position 1680: 0.003382194065917782
Position 9633: 0.0031925016215723512
Position 512: 0.0030001647017590316
Position 4297: 0.0029305762426512245
Position 9423: 0.002747962019417291
Position 8219: 0.002709584773530032
Position 3127: 0.002674600422792225
Position 1169: 0.0025195693272363913
Position 7787: 0.0024579768990736195
Position 1810: 0.0024436646470578963
Position 9737: 0.0024088292499544425
Position 2252: 0.0022654264298193855
Position 8536: 0.002199005065530152
Position 9082: 0.002197696858424035
Position 3372: 0.002145503005536767
Position 7998: 0.0021361599501575706
Position 7484: 0.002114777176512737
Position 701: 0.0019988866329113198
Position 4187: 0.001893547453568649
Position 5170: 0.0018505843282275239
Position 8563: 0.0018464487083277496
Position 6404: 0.0017058074937680565
Position 5173: 0.0016634392967167758
Position 4020: 0.001604910603423393
Position 3447: 0.0015800223565947636
Position 8038: 0.0015558540653161364
Position 1855: 0.0015541474726219458
Position 1585: 0.0015512652024522707
Position 937: 0.0012459868281412326
Position 5991: 0.0012427116945356491
Position 5261: 0.0012127250215646318
Position 9351: 0.001171657767542185
Position 7467: 0.0011625509138321528
Position 3071: 0.0011072483496892011
Position 9376: 0.0010892851824348064
Position 6186: 0.0010704147727499992
Position 3990: 0.0010418881605263797
Position 3098: 0.0010098232491901336
Position 8886: 0.0009950645738176522
Position 7912: 0.0009244023783145128
Position 4083: 0.0008803231249859086
Position 1929: 0.0008489635019496717
Position 3142: 0.0008367019088841983
Position 1319: 0.0008362003528398799
Position 6849: 0.0008021432555201146
Position 7961: 0.0006930279941377605
Position 6068: 0.0006846582968759293
Position 6010: 0.0006744531074941714
Position 8188: 0.0006737209217894444
Position 8129: 0.0006627726342329659
Position 3100: 0.0006404298170057629
Position 910: 0.0006281742076862088
Position 2577: 0.0006256548127694794
Position 1180: 0.0006241118135187979
Position 548: 0.0006221304969213776
Position 9495: 0.0006211097116257997
Position 6383: 0.0005794967903325075
Position 1282: 0.0005625086369068943
Position 753: 0.0005528706439854728
Position 3476: 0.0005499439668412519
Position 9498: 0.0005154401579084868
Position 5041: 0.0005109572482951036
Position 7506: 0.0005104365295628366
Position 459: 0.0004929838408980138
Position 6889: 0.0004913864425715431
Position 9572: 0.00047626833333310836
Position 3433: 0.00046667850941517036
Position 4927: 0.00044997101121974884
Position 2120: 0.000445957109737937
Position 1549: 0.0004412700003011
Position 9283: 0.0004376735109246746
Position 1913: 0.00042703790377943
Position 451: 0.00042450329106880687
Position 3707: 0.0004211418537523774
Position 1111: 0.00041589468882370753
Position 3176: 0.00039842992226788907
Position 1942: 0.0003946549250929146
Position 9656: 0.00039457715363646283
Position 9141: 0.0003793601729889694
Position 1960: 0.00036509400220886216
Position 9388: 0.00036026189914013145
Position 5095: 0.0003433433009751548
Position 8515: 0.0003283089929982831
Position 8122: 0.0003209893228726154
Position 2175: 0.000295037720988625
Position 8488: 0.00028520456332677
Position 2658: 0.00027929321592512897
Position 9744: 0.0002680397407861235
Position 3152: 0.00026546661557049915
Position 1300: 0.00026100276529276897
Position 9594: 0.00025775416161837516
Position 9063: 0.0002382362139393589
Position 8938: 0.00022826243255457367
Position 9430: 0.00022333347811267392
Position 2626: 0.00021823377609996828
Position 8002: 0.00019968909718004083
Position 4451: 0.00019843655754321344
Position 8979: 0.00019772498059756675
Position 1804: 0.00018988037447535764
Position 8229: 0.00018240515590442103
Position 5798: 0.00018180676329585812
Position 4728: 0.00017011894599637642
Position 2089: 0.0001660421088587702
Position 8522: 0.00015531952307666256
Position 898: 0.00014871934348897802
Position 862: 0.00013909125135298843
Position 8470: 0.00012014992875152368
Position 9357: 0.00011904450447470155
Position 1972: 0.00010785617843463335
Position 8882: 0.00010737464732112584
Position 8242: 0.00010714825800596731
Position 1750: 0.00010416010159950304
Position 3630: 0.00010280819541857056
Position 389: 0.00010082948236892146
Position 8174: 8.805304012373823e-05
Position 1220: 8.630270145962231e-05
Position 1344: 8.620575465274377e-05
Position 2261: 8.57376182499725e-05
Position 9232: 8.046853656626064e-05
Position 2014: 7.403160493578317e-05
Position 609: 6.353827244831712e-05
Position 1121: 6.214335623948477e-05
Position 8556: 6.137604978814717e-05
Position 7976: 6.032498465377988e-05
Position 9719: 5.985681835676625e-05
Position 9470: 5.548100651615379e-05
Position 7810: 5.428311368658133e-05
Position 1308: 5.338475865316513e-05
Position 7832: 5.115445067786689e-05
Position 755: 4.83866807193821e-05
Position 7835: 4.640795281492908e-05
Position 9038: 3.679509826039032e-05
Position 7783: 3.4616759817472214e-05
Position 2781: 2.806137653224757e-05
Position 533: 2.5648166029722938e-05
Position 8126: 2.5313765784196214e-05
Position 562: 2.3375432305578853e-05
Position 1969: 2.2377070264764353e-05
Position 7732: 2.1792082963929445e-05
Position 7826: 2.159570638816767e-05
Position 3809: 2.1127700533081105e-05
Position 501: 2.0775576529221177e-05
Position 2327: 2.073909448891508e-05
Position 1954: 1.9089273414269852e-05
Position 253: 1.6172920340621906e-05
Position 7503: 1.5244038728145008e-05
Position 889: 1.4987721110008907e-05
Position 2183: 1.435912268569417e-05
Position 262: 1.3952711838783606e-05
Position 326: 1.3732084085004293e-05
Position 466: 1.2527271447272046e-05
Position 4393: 1.2171252845410505e-05
Position 2808: 1.210260908298437e-05
Position 3777: 9.876280092429271e-06
Position 1922: 8.88226465357165e-06
Position 436: 8.13949066537079e-06
Position 2719: 7.445945947869244e-06
Position 4154: 6.897589301585625e-06
Position 1139: 5.47704993129793e-06
Position 4033: 5.227540256080327e-06
Position 3992: 4.4109304840092585e-06
Position 918: 4.0326907819865976e-06
Position 566: 3.896839909790023e-06
Position 237: 3.855580375783375e-06
Position 786: 3.3211785017712048e-06
Position 2057: 3.1884875585109324e-06
Position 520: 3.0583736792038276e-06
Position 517: 2.9383885180858618e-06
Position 551: 2.4423391436360062e-06
Position 1125: 2.2857838440255555e-06
Position 3958: 2.165232216674381e-06
Position 1819: 2.0198794269568025e-06
Position 3997: 1.927247515176394e-06
Position 1187: 1.8777022620937327e-06
Position 1222: 1.6983153760192105e-06
Position 822: 1.6217193578343854e-06
Position 1327: 1.588920280982199e-06
Position 7806: 1.4736937603443585e-06
Position 1813: 1.4412932054637195e-06
Position 976: 1.4029450425988382e-06
Position 1284: 1.191902150365114e-06
Position 9052: 1.1156249665047136e-06
Position 1623: 1.0276454018637809e-06
Position 1456: 9.254407682126054e-07
Position 2199: 8.333052150072048e-07
Position 3573: 7.734287610152359e-07
Position 1438: 7.728755141565556e-07
Position 4366: 7.652701246175501e-07
Position 403: 7.596825719386751e-07
Position 2127: 5.792040033118124e-07
Position 2078: 5.697068750424884e-07
Position 773: 4.570314911611507e-07
Position 218: 3.6778456033699555e-07
Position 140: 2.661842187250245e-07
Position 782: 2.609920888858848e-07
Position 1400: 2.3341522725357774e-07
Position 2205: 2.2111428081231308e-07
Position 1817: 2.1129348324759217e-07
Position 1217: 2.0056078500536194e-07
Position 1049: 1.8472427140827031e-07
Position 3949: 1.746961610503707e-07
Position 4603: 1.7317294521756486e-07
Position 296: 1.6130613436666522e-07
Position 8566: 1.5600927909743458e-07
Position 843: 1.4186125025105393e-07
Position 1463: 1.3502833959553168e-07
Position 8394: 1.2588322241644015e-07
Position 788: 9.234421934502786e-08
Position 993: 7.26727906404465e-08
Position 4061: 5.156376477317753e-08
Position 4037: 5.150237567570455e-08
Position 611: 3.8229432180934195e-08
Position 575: 3.54140198967712e-08
Position 588: 3.4133285163560573e-08
Position 1403: 3.154780692352091e-08
Position 835: 3.064745607606852e-08
Position 185: 2.0377494123199615e-08
Position 1475: 1.8358699709984852e-08
Position 1091: 1.6243817321393987e-08
Position 876: 1.3621861558266101e-08
Position 1192: 1.2952839052941469e-08
Position 585: 4.732660754148407e-09
Position 591: 2.6015013228575503e-09
Position 115: 1.8033821418430437e-09
Position 145: 1.471812235169337e-09
Position 109: 6.357631768906596e-10
Position 792: 2.0117246433166966e-10
Position 1351: 1.4258579636928588e-11
Position 188: 7.004509226052255e-16
Position 117: 4.663714705845538e-18
