Gene = Apoc4
Position 380: 0.0024963210363544487
Position 3027: 0.002461126317251194
Position 1339: 0.0018822450801974457
Position 3030: 0.0018668037910938417
Position 3185: 0.001767186359174944
Position 1859: 0.001763531731437328
Position 326: 0.0017483574292261393
Position 2316: 0.0016247754548975315
Position 3289: 0.001587808557486972
Position 2785: 0.0014724872558438279
Position 2660: 0.0014649632375349226
Position 3371: 0.0013200302990447614
Position 239: 0.001277814644954475
Position 1363: 0.0012296652366818013
Position 3254: 0.001206137851521392
Position 1018: 0.0011944546629228609
Position 555: 0.0011894047053729816
Position 3301: 0.0011719682584075558
Position 2209: 0.0011303889043210202
Position 2989: 0.001049324025587869
Position 2755: 0.0010005536372870384
Position 2960: 0.0009151617131373165
Position 2780: 0.0008547359291284602
Position 877: 0.000780306888581103
Position 3281: 0.0007539734670577043
Position 1288: 0.0007113644102366795
Position 1071: 0.0006114308313550295
Position 1865: 0.0005773498839306727
Position 1640: 0.0005730994195868502
Position 863: 0.0005549924590386252
Position 1155: 0.0005523422096884203
Position 550: 0.0005446560204694395
Position 2566: 0.0004149528021008192
Position 1549: 0.0003981258876357558
Position 1465: 0.0003849588306825818
Position 510: 0.00036921068798657
Position 437: 0.00036012033995831005
Position 2939: 0.0003575222942237691
Position 3062: 0.00032504618512245003
Position 2693: 0.0003211588329350159
Position 1756: 0.0003161064816821753
Position 1634: 0.00029043176102027226
Position 1197: 0.0002882351060384068
Position 2982: 0.00027193480591275205
Position 2691: 0.00026354529059411004
Position 2609: 0.00025808880332485473
Position 1929: 0.00023691749591389725
Position 3326: 0.00023126897266961954
Position 1815: 0.0002293598298860961
Position 1667: 0.00021744547229409064
Position 2614: 0.0002173415876896253
Position 3072: 0.00021380803827810498
Position 1116: 0.0001988567186387915
Position 421: 0.00019236422675539093
Position 2029: 0.00019029493695646094
Position 1821: 0.00018862431844426456
Position 2425: 0.0001822803586200116
Position 1843: 0.0001800923158315214
Position 1161: 0.00017884460089240376
Position 340: 0.00016974883565480097
Position 620: 0.00016752525359789317
Position 3032: 0.00016541508479833014
Position 2884: 0.000164900599815119
Position 2094: 0.00016375965287090898
Position 1898: 0.00015549915089866156
Position 869: 0.00014798966792847735
Position 658: 0.0001413057133602627
Position 991: 0.00012658782093588868
Position 1960: 0.0001257908613136765
Position 3095: 0.00010657137024118184
Position 2782: 0.00010247446436396619
Position 2957: 0.00010198525027868983
Position 1344: 9.941437302353791e-05
Position 2992: 9.336077999032992e-05
Position 3177: 9.307517314804428e-05
Position 471: 9.181405162530178e-05
Position 3222: 8.750083366060635e-05
Position 1157: 8.599200504153824e-05
Position 2009: 8.490452334683828e-05
Position 1943: 8.430453638628554e-05
Position 1689: 8.215407144461292e-05
Position 854: 8.125607657691263e-05
Position 1469: 7.859623975349427e-05
Position 1180: 7.656165901259565e-05
Position 1619: 7.639664860024616e-05
Position 2398: 7.59604398316751e-05
Position 958: 7.180049336356857e-05
Position 1393: 7.08830464561454e-05
Position 3315: 6.759546305351465e-05
Position 591: 6.455393517947997e-05
Position 1478: 5.570033707946768e-05
Position 2356: 5.4133063297005446e-05
Position 692: 5.383135216593212e-05
Position 1185: 5.209767989608328e-05
Position 402: 5.08236568536322e-05
Position 2898: 4.9163972910279016e-05
Position 3065: 4.618483909690371e-05
Position 1506: 4.511209735137028e-05
Position 582: 4.422761375276176e-05
Position 607: 4.418341542166304e-05
Position 2472: 4.2937990460283234e-05
Position 1410: 4.263321845856809e-05
Position 3262: 3.046352414668126e-05
Position 1788: 3.0331680889073352e-05
Position 1608: 2.991221704068874e-05
Position 625: 2.9310054229871992e-05
Position 1209: 2.7185380667564715e-05
Position 974: 2.5905374412731084e-05
Position 1793: 2.476799222698387e-05
Position 1396: 2.146494575653462e-05
Position 424: 2.1325613123184866e-05
Position 302: 1.9699100754775168e-05
Position 1669: 1.900264641678138e-05
Position 573: 1.8310481718001452e-05
Position 2641: 1.738544230746748e-05
Position 2716: 1.721691703893708e-05
Position 649: 1.6181397784222085e-05
Position 933: 1.1178965530602941e-05
Position 881: 1.0485265439768522e-05
Position 2809: 9.441450939752168e-06
Position 2794: 9.03465489082331e-06
Position 2667: 8.91701224427355e-06
Position 2624: 6.65332685707582e-06
Position 441: 5.818038419367493e-06
Position 382: 4.2311807952124055e-06
Position 1036: 1.251100094704268e-06
Position 166: 1.496369784847593e-07
Position 118: 1.2702100197900824e-07
Position 247: 4.528909820456911e-08
Position 1041: 3.148054043676983e-08
Position 955: 2.8778988055264147e-08
Position 723: 2.6636635775975765e-08
Position 250: 2.2632756389376675e-08
Position 942: 1.7859592270210294e-08
Position 174: 1.7144312611362194e-08
Position 199: 7.147064762131636e-09
Position 112: 5.922705488102254e-09
Position 179: 3.1914606863624146e-09
Position 138: 1.9267429460514252e-09
Position 261: 1.8440096807336351e-09
Position 452: 1.4642664311330623e-09
Position 392: 1.1119705222369047e-09
Position 259: 2.4293999329746757e-10
Position 668: 1.4593540079390833e-13
